ms,valve_a_pct,valve_b_pct,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
1800,43.0,77.0,2194,2.679,253.6,3377,4.123,469.2,2.65926,2.54328,-23.467
1850,44.1,75.9,2194,2.679,253.6,3377,4.123,469.2,2.65926,2.54328,-23.467
1900,45.3,74.7,2194,2.679,253.6,3377,4.123,469.2,2.65926,2.54328,-20.830
1950,46.5,73.5,2194,2.679,253.6,3377,4.123,469.2,2.65926,2.54328,-20.830
2000,47.6,72.4,2358,2.879,283.5,3220,3.932,440.5,2.68629,2.60035,-20.830
2050,48.8,71.2,2358,2.879,283.5,3220,3.932,440.5,2.68629,2.60035,-16.348
2100,50.1,69.9,2358,2.879,283.5,3220,3.932,440.5,2.68629,2.60035,-16.348
2150,51.3,68.7,2358,2.879,283.5,3220,3.932,440.5,2.68629,2.60035,-16.348
2200,52.5,67.5,2358,2.879,283.5,3220,3.932,440.5,2.68629,2.60035,-11.689
2250,53.7,66.3,2548,3.111,318.1,3019,3.686,403.9,2.71213,2.63235,-11.689
2300,55.0,65.0,2548,3.111,318.1,3019,3.686,403.9,2.71213,2.63235,-8.613
2350,56.2,63.8,2548,3.111,318.1,3019,3.686,403.9,2.71213,2.63235,-8.613
2400,57.5,62.5,2548,3.111,318.1,3019,3.686,403.9,2.71213,2.63235,-8.613
2450,58.7,61.3,2710,3.309,347.6,2856,3.487,374.2,2.72220,2.65050,-3.604
2500,60.0,60.0,2710,3.309,347.6,2856,3.487,374.2,2.72220,2.65050,-3.604
2550,61.3,58.7,2710,3.309,347.6,2856,3.487,374.2,2.72220,2.65050,-0.439
2600,62.5,57.5,2710,3.309,347.6,2856,3.487,374.2,2.72220,2.65050,-0.439
2650,63.8,56.2,2877,3.513,378.0,2691,3.286,344.1,2.72333,2.65541,-0.439
2700,65.0,55.0,2877,3.513,378.0,2691,3.286,344.1,2.72333,2.65541,4.395
2750,66.3,53.7,2877,3.513,378.0,2691,3.286,344.1,2.72333,2.65541,4.395
2800,67.5,52.5,2877,3.513,378.0,2691,3.286,344.1,2.72333,2.65541,7.734
2850,68.7,51.3,3037,3.708,407.2,2531,3.090,315.0,2.71415,2.65270,7.734
2900,70.0,50.0,3037,3.708,407.2,2531,3.090,315.0,2.71415,2.65270,7.734
2950,71.2,48.8,3037,3.708,407.2,2531,3.090,315.0,2.71415,2.65270,12.393
3000,72.4,47.6,3037,3.708,407.2,2531,3.090,315.0,2.71415,2.65270,12.393
3050,73.6,46.4,3037,3.708,407.2,2531,3.090,315.0,2.71415,2.65270,12.393
3100,74.7,45.3,3239,3.955,444.0,2331,2.846,278.5,2.68354,2.63696,17.227
3150,75.9,44.1,3239,3.955,444.0,2331,2.846,278.5,2.68354,2.63696,17.227
3200,77.0,43.0,3239,3.955,444.0,2331,2.846,278.5,2.68354,2.63696,20.039
3250,78.2,41.8,3239,3.955,444.0,2331,2.846,278.5,2.68354,2.63696,20.039
3300,79.3,40.7,3387,4.136,471.0,2180,2.662,251.0,2.64158,2.62768,23.027
3350,80.4,39.6,3387,4.136,471.0,2180,2.662,251.0,2.64158,2.62768,23.027
3400,81.4,38.6,3387,4.136,471.0,2180,2.662,251.0,2.64158,2.62768,23.027
3450,82.5,37.5,3387,4.136,471.0,2180,2.662,251.0,2.64158,2.62768,27.246
3500,83.5,36.5,3527,4.306,496.5,2035,2.485,224.6,2.60876,2.64029,27.246
3550,84.5,35.5,3527,4.306,496.5,2035,2.485,224.6,2.60876,2.64029,29.795
3600,85.5,34.5,3527,4.306,496.5,2035,2.485,224.6,2.60876,2.64029,29.795
3650,86.5,33.5,3527,4.306,496.5,2035,2.485,224.6,2.60876,2.64029,29.795
3700,87.4,32.6,3527,4.306,496.5,2035,2.485,224.6,2.60876,2.64029,33.398
3750,88.3,31.7,3697,4.514,527.5,1881,2.297,196.5,2.54657,2.58503,33.398
3800,89.2,30.8,3697,4.514,527.5,1881,2.297,196.5,2.54657,2.58503,35.684
3850,90.0,30.0,3697,4.514,527.5,1881,2.297,196.5,2.54657,2.58503,35.684
3900,90.8,29.2,3697,4.514,527.5,1881,2.297,196.5,2.54657,2.58503,35.684
3950,91.6,28.4,3802,4.642,546.6,1763,2.153,175.0,2.50479,2.52146,38.760
4000,92.4,27.6,3802,4.642,546.6,1763,2.153,175.0,2.50479,2.52146,38.760
4050,93.1,26.9,3802,4.642,546.6,1763,2.153,175.0,2.50479,2.52146,38.760
4100,93.8,26.2,3802,4.642,546.6,1763,2.153,175.0,2.50479,2.52146,41.221
4150,94.4,25.6,3802,4.642,546.6,1763,2.153,175.0,2.50479,2.52146,41.221
4200,95.1,24.9,3918,4.784,567.7,1646,2.010,153.7,2.43644,2.44807,42.627
4250,95.6,24.4,3918,4.784,567.7,1646,2.010,153.7,2.43644,2.44807,42.627
4300,96.2,23.8,3918,4.784,567.7,1646,2.010,153.7,2.43644,2.44807,43.857
4350,96.7,23.3,3918,4.784,567.7,1646,2.010,153.7,2.43644,2.44807,43.857
4400,97.2,22.8,3918,4.784,567.7,1646,2.010,153.7,2.43644,2.44807,43.857
4450,97.6,22.4,4021,4.910,586.5,1560,1.905,138.0,2.37409,2.40104,45.352
4500,98.0,22.0,4021,4.910,586.5,1560,1.905,138.0,2.37409,2.40104,45.352
4550,98.4,21.6,4021,4.910,586.5,1560,1.905,138.0,2.37409,2.40104,45.352
4600,98.7,21.3,4021,4.910,586.5,1560,1.905,138.0,2.37409,2.40104,46.494
4650,99.0,21.0,4063,4.961,594.2,1510,1.844,128.9,2.35147,2.36984,46.494
4700,99.3,20.7,4063,4.961,594.2,1510,1.844,128.9,2.35147,2.36984,46.494
4750,99.5,20.5,4063,4.961,594.2,1510,1.844,128.9,2.35147,2.36984,47.285
4800,99.7,20.3,4063,4.961,594.2,1510,1.844,128.9,2.35147,2.36984,47.285
4850,99.8,20.2,4094,4.999,599.8,1476,1.802,122.7,2.33299,2.35628,47.637
4900,99.9,20.1,4094,4.999,599.8,1476,1.802,122.7,2.33299,2.35628,47.637
4950,100.0,20.0,4094,4.999,599.8,1476,1.802,122.7,2.33299,2.35628,47.637
5000,100.0,20.0,4094,4.999,599.8,1476,1.802,122.7,2.33299,2.35628,47.900
5050,100.0,20.0,4094,4.999,599.8,1476,1.802,122.7,2.33299,2.35628,47.900
5100,99.9,20.1,4087,4.990,598.5,1472,1.797,122.0,2.32367,2.34428,47.900
5150,99.8,20.2,4087,4.990,598.5,1472,1.797,122.0,2.32367,2.34428,47.900
5200,99.7,20.3,4087,4.990,598.5,1472,1.797,122.0,2.32367,2.34428,47.900
5250,99.5,20.5,4087,4.990,598.5,1472,1.797,122.0,2.32367,2.34428,47.900
5300,99.3,20.7,4079,4.980,597.1,1479,1.806,123.3,2.32405,2.34352,47.900
5350,99.0,21.0,4079,4.980,597.1,1479,1.806,123.3,2.32405,2.34352,47.900
5400,98.7,21.3,4079,4.980,597.1,1479,1.806,123.3,2.32405,2.34352,47.900
5450,98.4,21.6,4079,4.980,597.1,1479,1.806,123.3,2.32405,2.34352,47.900
5500,98.0,22.0,4079,4.980,597.1,1479,1.806,123.3,2.32405,2.34352,47.812
5550,97.6,22.4,4076,4.977,596.5,1529,1.867,132.4,2.35246,2.35068,47.812
5600,97.2,22.8,4076,4.977,596.5,1529,1.867,132.4,2.35246,2.35068,47.812
5650,96.7,23.3,4076,4.977,596.5,1529,1.867,132.4,2.35246,2.35068,46.670
5700,96.2,23.8,4076,4.977,596.5,1529,1.867,132.4,2.35246,2.35068,46.670
5750,95.6,24.4,4001,4.885,582.9,1598,1.951,145.0,2.39051,2.38311,45.615
5800,95.0,25.0,4001,4.885,582.9,1598,1.951,145.0,2.39051,2.38311,45.615
5850,94.4,25.6,4001,4.885,582.9,1598,1.951,145.0,2.39051,2.38311,44.561
5900,93.8,26.2,4001,4.885,582.9,1598,1.951,145.0,2.39051,2.38311,44.561
5950,93.1,26.9,4001,4.885,582.9,1598,1.951,145.0,2.39051,2.38311,44.561
6000,92.4,27.6,3885,4.744,561.7,1695,2.070,162.6,2.44684,2.41427,42.715
6050,91.6,28.4,3885,4.744,561.7,1695,2.070,162.6,2.44684,2.41427,42.715
6100,90.8,29.2,3885,4.744,561.7,1695,2.070,162.6,2.44684,2.41427,41.221
6150,90.0,30.0,3885,4.744,561.7,1695,2.070,162.6,2.44684,2.41427,41.221
6200,89.2,30.8,3767,4.600,540.2,1802,2.200,182.1,2.50212,2.38174,39.463
6250,88.3,31.7,3767,4.600,540.2,1802,2.200,182.1,2.50212,2.38174,39.463
6300,87.4,32.6,3767,4.600,540.2,1802,2.200,182.1,2.50212,2.38174,39.463
6350,86.5,33.5,3767,4.600,540.2,1802,2.200,182.1,2.50212,2.38174,36.562
6400,85.5,34.5,3767,4.600,540.2,1802,2.200,182.1,2.50212,2.38174,36.562
6450,84.5,35.5,3621,4.421,513.6,1956,2.388,210.2,2.55082,2.43866,34.365
6500,83.5,36.5,3621,4.421,513.6,1956,2.388,210.2,2.55082,2.43866,34.365
6550,82.5,37.5,3621,4.421,513.6,1956,2.388,210.2,2.55082,2.43866,32.080
6600,81.4,38.6,3621,4.421,513.6,1956,2.388,210.2,2.55082,2.43866,32.080
6650,80.4,39.6,3481,4.250,488.1,2084,2.545,233.5,2.60013,2.50745,29.531
6700,79.3,40.7,3481,4.250,488.1,2084,2.545,233.5,2.60013,2.50745,29.531
6750,78.2,41.8,3481,4.250,488.1,2084,2.545,233.5,2.60013,2.50745,29.531
6800,77.0,43.0,3481,4.250,488.1,2084,2.545,233.5,2.60013,2.50745,25.400
6850,75.9,44.1,3481,4.250,488.1,2084,2.545,233.5,2.60013,2.50745,25.400
6900,74.7,45.3,3301,4.031,455.3,2265,2.766,266.5,2.65264,2.58124,25.400
6950,73.5,46.5,3301,4.031,455.3,2265,2.766,266.5,2.65264,2.58124,20.918
7000,72.4,47.6,3301,4.031,455.3,2265,2.766,266.5,2.65264,2.58124,20.918
7050,71.2,48.8,3301,4.031,455.3,2265,2.766,266.5,2.65264,2.58124,17.842
7100,69.9,50.1,3146,3.841,427.1,2422,2.957,295.1,2.67916,2.62337,17.842
7150,68.7,51.3,3146,3.841,427.1,2422,2.957,295.1,2.67916,2.62337,17.842
7200,67.5,52.5,3146,3.841,427.1,2422,2.957,295.1,2.67916,2.62337,13.184
7250,66.3,53.7,3146,3.841,427.1,2422,2.957,295.1,2.67916,2.62337,13.184
7300,65.0,55.0,3146,3.841,427.1,2422,2.957,295.1,2.67916,2.62337,9.932
7350,63.8,56.2,2939,3.589,389.3,2625,3.205,332.1,2.71179,2.65286,9.932
7400,62.5,57.5,2939,3.589,389.3,2625,3.205,332.1,2.71179,2.65286,9.932
7450,61.3,58.7,2939,3.589,389.3,2625,3.205,332.1,2.71179,2.65286,5.449
7500,60.0,60.0,2939,3.589,389.3,2625,3.205,332.1,2.71179,2.65286,5.449
7550,58.7,61.3,2774,3.387,359.3,2798,3.416,363.6,2.72194,2.66266,2.373
7600,57.5,62.5,2774,3.387,359.3,2798,3.416,363.6,2.72194,2.66266,2.373
7650,56.2,63.8,2774,3.387,359.3,2798,3.416,363.6,2.72194,2.66266,2.373
7700,55.0,65.0,2774,3.387,359.3,2798,3.416,363.6,2.72194,2.66266,-1.582
7750,53.7,66.3,2609,3.186,329.2,2956,3.609,392.4,2.72541,2.66147,-1.582
7800,52.5,67.5,2609,3.186,329.2,2956,3.609,392.4,2.72541,2.66147,-1.582
7850,51.3,68.7,2609,3.186,329.2,2956,3.609,392.4,2.72541,2.66147,-5.537
7900,50.0,70.0,2609,3.186,329.2,2956,3.609,392.4,2.72541,2.66147,-5.537
7950,48.8,71.2,2609,3.186,329.2,2956,3.609,392.4,2.72541,2.66147,-5.537
8000,47.6,72.4,2403,2.934,291.7,3148,3.844,427.4,2.71258,2.64386,-9.668
8050,46.4,73.6,2403,2.934,291.7,3148,3.844,427.4,2.71258,2.64386,-9.668
8100,45.3,74.7,2403,2.934,291.7,3148,3.844,427.4,2.71258,2.64386,-12.656
8150,44.1,75.9,2403,2.934,291.7,3148,3.844,427.4,2.71258,2.64386,-12.656
8200,43.0,77.0,2253,2.751,264.3,3316,4.049,458.0,2.69092,2.62360,-12.656
8250,41.8,78.2,2253,2.751,264.3,3316,4.049,458.0,2.69092,2.62360,-17.051
8300,40.7,79.3,2253,2.751,264.3,3316,4.049,458.0,2.69092,2.62360,-17.051
8350,39.6,80.4,2253,2.751,264.3,3316,4.049,458.0,2.69092,2.62360,-17.051
8400,38.6,81.4,2253,2.751,264.3,3316,4.049,458.0,2.69092,2.62360,-21.357
8450,37.5,82.5,2077,2.536,232.3,3496,4.269,490.8,2.64798,2.56615,-21.357
8500,36.5,83.5,2077,2.536,232.3,3496,4.269,490.8,2.64798,2.56615,-23.818
8550,35.5,84.5,2077,2.536,232.3,3496,4.269,490.8,2.64798,2.56615,-23.818
8600,34.5,85.5,2077,2.536,232.3,3496,4.269,490.8,2.64798,2.56615,-26.455
8650,33.5,86.5,2077,2.536,232.3,3496,4.269,490.8,2.64798,2.56615,-26.455
8700,32.6,87.4,1913,2.336,202.4,3664,4.474,521.5,2.60776,2.47038,-26.455
8750,31.7,88.3,1913,2.336,202.4,3664,4.474,521.5,2.60776,2.47038,-29.971
8800,30.8,89.2,1913,2.336,202.4,3664,4.474,521.5,2.60776,2.47038,-29.971
8850,30.0,90.0,1913,2.336,202.4,3664,4.474,521.5,2.60776,2.47038,-32.080
8900,29.2,90.8,1913,2.336,202.4,3664,4.474,521.5,2.60776,2.47038,-32.080
8950,28.4,91.6,1764,2.154,175.2,3797,4.636,545.7,2.56384,2.40603,-33.926
9000,27.6,92.4,1764,2.154,175.2,3797,4.636,545.7,2.56384,2.40603,-33.926
9050,26.9,93.1,1764,2.154,175.2,3797,4.636,545.7,2.56384,2.40603,-35.420
9100,26.2,93.8,1764,2.154,175.2,3797,4.636,545.7,2.56384,2.40603,-35.420
9150,25.6,94.4,1764,2.154,175.2,3797,4.636,545.7,2.56384,2.40603,-35.420
9200,24.9,95.1,1649,2.013,154.3,3914,4.779,567.0,2.52752,2.40382,-37.617
9250,24.4,95.6,1649,2.013,154.3,3914,4.779,567.0,2.52752,2.40382,-37.617
9300,23.8,96.2,1649,2.013,154.3,3914,4.779,567.0,2.52752,2.40382,-38.848
9350,23.3,96.7,1649,2.013,154.3,3914,4.779,567.0,2.52752,2.40382,-38.848
9400,22.8,97.2,1576,1.924,141.0,3992,4.874,581.2,2.50661,2.36278,-39.902
9450,22.4,97.6,1576,1.924,141.0,3992,4.874,581.2,2.50661,2.36278,-39.902
9500,22.0,98.0,1576,1.924,141.0,3992,4.874,581.2,2.50661,2.36278,-40.693
9550,21.6,98.4,1576,1.924,141.0,3992,4.874,581.2,2.50661,2.36278,-40.693
9600,21.3,98.7,1576,1.924,141.0,3992,4.874,581.2,2.50661,2.36278,-40.693
9650,21.0,99.0,1517,1.852,130.2,4064,4.962,594.4,2.48153,2.33152,-41.748
9700,20.7,99.3,1517,1.852,130.2,4064,4.962,594.4,2.48153,2.33152,-41.748
9750,20.5,99.5,1517,1.852,130.2,4064,4.962,594.4,2.48153,2.33152,-41.748
9800,20.3,99.7,1517,1.852,130.2,4064,4.962,594.4,2.48153,2.33152,-42.363
9850,20.2,99.8,1517,1.852,130.2,4064,4.962,594.4,2.48153,2.33152,-42.363
9900,20.1,99.9,1483,1.811,124.0,4085,4.988,598.2,2.46702,2.31479,-42.627
9950,20.0,100.0,1483,1.811,124.0,4085,4.988,598.2,2.46702,2.31479,-42.627
10000,20.0,100.0,1483,1.811,124.0,4085,4.988,598.2,2.46702,2.31479,-42.715
10050,20.0,100.0,1483,1.811,124.0,4085,4.988,598.2,2.46702,2.31479,-42.715
10100,20.1,99.9,1483,1.811,124.0,4085,4.988,598.2,2.46702,2.31479,-42.715
10150,20.2,99.8,1471,1.796,121.8,4073,4.973,596.0,2.46181,2.30730,-42.803
10200,20.3,99.7,1471,1.796,121.8,4073,4.973,596.0,2.46181,2.30730,-42.803
10250,20.5,99.5,1471,1.796,121.8,4073,4.973,596.0,2.46181,2.30730,-42.803
10300,20.7,99.3,1471,1.796,121.8,4073,4.973,596.0,2.46181,2.30730,-42.803
10350,21.0,99.0,1479,1.806,123.3,4076,4.977,596.5,2.46214,2.30704,-42.803
10400,21.3,98.7,1479,1.806,123.3,4076,4.977,596.5,2.46214,2.30704,-42.803
10450,21.6,98.4,1479,1.806,123.3,4076,4.977,596.5,2.46214,2.30704,-42.803
10500,22.0,98.0,1479,1.806,123.3,4076,4.977,596.5,2.46214,2.30704,-42.627
10550,22.4,97.6,1530,1.868,132.6,4079,4.980,597.1,2.46840,2.31896,-42.627
10600,22.8,97.2,1530,1.868,132.6,4079,4.980,597.1,2.46840,2.31896,-42.627
10650,23.3,96.7,1530,1.868,132.6,4079,4.980,597.1,2.46840,2.31896,-41.484
10700,23.8,96.2,1530,1.868,132.6,4079,4.980,597.1,2.46840,2.31896,-41.484
10750,24.4,95.6,1530,1.868,132.6,4079,4.980,597.1,2.46840,2.31896,-41.484
10800,25.0,95.0,1620,1.978,149.0,3971,4.849,577.4,2.50804,2.35095,-39.990
10850,25.6,94.4,1620,1.978,149.0,3971,4.849,577.4,2.50804,2.35095,-39.990
10900,26.2,93.8,1620,1.978,149.0,3971,4.849,577.4,2.50804,2.35095,-39.990
10950,26.9,93.1,1620,1.978,149.0,3971,4.849,577.4,2.50804,2.35095,-38.232
11000,27.6,92.4,1620,1.978,149.0,3971,4.849,577.4,2.50804,2.35095,-38.232
11050,28.4,91.6,1724,2.105,167.9,3840,4.689,553.5,2.53612,2.38621,-36.738
11100,29.2,90.8,1724,2.105,167.9,3840,4.689,553.5,2.53612,2.38621,-36.738
11150,30.0,90.0,1724,2.105,167.9,3840,4.689,553.5,2.53612,2.38621,-36.738
11200,30.8,89.2,1724,2.105,167.9,3840,4.689,553.5,2.53612,2.38621,-34.365
11250,31.7,88.3,1834,2.239,188.0,3740,4.567,535.3,2.56153,2.40714,-34.365
11300,32.6,87.4,1834,2.239,188.0,3740,4.567,535.3,2.56153,2.40714,-32.695
11350,33.5,86.5,1834,2.239,188.0,3740,4.567,535.3,2.56153,2.40714,-32.695
11400,34.5,85.5,1834,2.239,188.0,3740,4.567,535.3,2.56153,2.40714,-32.695
11450,35.5,84.5,1834,2.239,188.0,3740,4.567,535.3,2.56153,2.40714,-29.531
11500,36.5,83.5,1987,2.426,215.8,3579,4.370,506.0,2.60370,2.42015,-29.531
11550,37.5,82.5,1987,2.426,215.8,3579,4.370,506.0,2.60370,2.42015,-29.531
11600,38.6,81.4,1987,2.426,215.8,3579,4.370,506.0,2.60370,2.42015,-26.104
11650,39.6,80.4,1987,2.426,215.8,3579,4.370,506.0,2.60370,2.42015,-26.104
11700,40.7,79.3,1987,2.426,215.8,3579,4.370,506.0,2.60370,2.42015,-26.104
11750,41.8,78.2,2158,2.635,247.0,3410,4.164,475.2,2.64634,2.51860,-22.148
11800,43.0,77.0,2158,2.635,247.0,3410,4.164,475.2,2.64634,2.51860,-22.148
11850,44.1,75.9,2158,2.635,247.0,3410,4.164,475.2,2.64634,2.51860,-19.424
11900,45.3,74.7,2158,2.635,247.0,3410,4.164,475.2,2.64634,2.51860,-19.424
11950,46.5,73.5,2158,2.635,247.0,3410,4.164,475.2,2.64634,2.51860,-19.424
12000,47.6,72.4,2351,2.871,282.2,3219,3.930,440.4,2.68269,2.59731,-14.854
12050,48.8,71.2,2351,2.871,282.2,3219,3.930,440.4,2.68269,2.59731,-14.854
12100,50.1,69.9,2351,2.871,282.2,3219,3.930,440.4,2.68269,2.59731,-14.854
12150,51.3,68.7,2351,2.871,282.2,3219,3.930,440.4,2.68269,2.59731,-10.371
12200,52.5,67.5,2508,3.062,310.8,3060,3.736,411.4,2.70538,2.62818,-10.371
12250,53.7,66.3,2508,3.062,310.8,3060,3.736,411.4,2.70538,2.62818,-10.371
12300,55.0,65.0,2508,3.062,310.8,3060,3.736,411.4,2.70538,2.62818,-5.537
12350,56.2,63.8,2508,3.062,310.8,3060,3.736,411.4,2.70538,2.62818,-5.537
12400,57.5,62.5,2508,3.062,310.8,3060,3.736,411.4,2.70538,2.62818,-5.537
12450,58.7,61.3,2710,3.309,347.6,2864,3.497,375.7,2.71982,2.65595,-0.527
12500,60.0,60.0,2710,3.309,347.6,2864,3.497,375.7,2.71982,2.65595,-0.527
12550,61.3,58.7,2710,3.309,347.6,2864,3.497,375.7,2.71982,2.65595,-0.527
12600,62.5,57.5,2710,3.309,347.6,2864,3.497,375.7,2.71982,2.65595,4.395
12650,63.8,56.2,2710,3.309,347.6,2864,3.497,375.7,2.71982,2.65595,4.395
12700,65.0,55.0,2913,3.557,384.6,2646,3.231,335.9,2.72107,2.66383,4.395
12750,66.3,53.7,2913,3.557,384.6,2646,3.231,335.9,2.72107,2.66383,9.229
12800,67.5,52.5,2913,3.557,384.6,2646,3.231,335.9,2.72107,2.66383,9.229
12850,68.7,51.3,2913,3.557,384.6,2646,3.231,335.9,2.72107,2.66383,12.480
12900,69.9,50.1,2913,3.557,384.6,2646,3.231,335.9,2.72107,2.66383,12.480
12950,71.2,48.8,3128,3.819,423.8,2450,2.991,300.2,2.70078,2.65770,12.480
13000,72.4,47.6,3128,3.819,423.8,2450,2.991,300.2,2.70078,2.65770,17.314
13050,73.6,46.4,3128,3.819,423.8,2450,2.991,300.2,2.70078,2.65770,17.314
13100,74.7,45.3,3128,3.819,423.8,2450,2.991,300.2,2.70078,2.65770,17.314
13150,75.9,44.1,3128,3.819,423.8,2450,2.991,300.2,2.70078,2.65770,21.973
13200,77.0,43.0,3323,4.057,459.3,2257,2.756,265.1,2.65896,2.62802,21.973
13250,78.2,41.8,3323,4.057,459.3,2257,2.756,265.1,2.65896,2.62802,24.961
13300,79.3,40.7,3323,4.057,459.3,2257,2.756,265.1,2.65896,2.62802,24.961
13350,80.4,39.6,3323,4.057,459.3,2257,2.756,265.1,2.65896,2.62802,27.861
13400,81.4,38.6,3465,4.231,485.2,2108,2.574,237.9,2.62804,2.60371,27.861
13450,82.5,37.5,3465,4.231,485.2,2108,2.574,237.9,2.62804,2.60371,27.861
13500,83.5,36.5,3465,4.231,485.2,2108,2.574,237.9,2.62804,2.60371,31.816
13550,84.5,35.5,3465,4.231,485.2,2108,2.574,237.9,2.62804,2.60371,31.816
13600,85.5,34.5,3465,4.231,485.2,2108,2.574,237.9,2.62804,2.60371,31.816
13650,86.5,33.5,3630,4.432,515.3,1940,2.369,207.3,2.56516,2.60396,35.684
13700,87.4,32.6,3630,4.432,515.3,1940,2.369,207.3,2.56516,2.60396,35.684
13750,88.3,31.7,3630,4.432,515.3,1940,2.369,207.3,2.56516,2.60396,37.969
13800,89.2,30.8,3630,4.432,515.3,1940,2.369,207.3,2.56516,2.60396,37.969
13850,90.0,30.0,3756,4.586,538.2,1821,2.223,185.6,2.52732,2.54255,37.969
13900,90.8,29.2,3756,4.586,538.2,1821,2.223,185.6,2.52732,2.54255,41.133
13950,91.6,28.4,3756,4.586,538.2,1821,2.223,185.6,2.52732,2.54255,41.133
14000,92.4,27.6,3756,4.586,538.2,1821,2.223,185.6,2.52732,2.54255,41.133
14050,93.1,26.9,3756,4.586,538.2,1821,2.223,185.6,2.52732,2.54255,43.770
14100,93.8,26.2,3877,4.734,560.3,1691,2.065,161.9,2.45634,2.46713,43.770
14150,94.4,25.6,3877,4.734,560.3,1691,2.065,161.9,2.45634,2.46713,45.352
14200,95.1,24.9,3877,4.734,560.3,1691,2.065,161.9,2.45634,2.46713,45.352
14250,95.6,24.4,3877,4.734,560.3,1691,2.065,161.9,2.45634,2.46713,45.352
14300,96.2,23.8,3877,4.734,560.3,1691,2.065,161.9,2.45634,2.46713,47.197
14350,96.7,23.3,3978,4.857,578.7,1589,1.940,143.3,2.38575,2.41369,47.197
14400,97.2,22.8,3978,4.857,578.7,1589,1.940,143.3,2.38575,2.41369,48.252
14450,97.6,22.4,3978,4.857,578.7,1589,1.940,143.3,2.38575,2.41369,48.252
14500,98.0,22.0,3978,4.857,578.7,1589,1.940,143.3,2.38575,2.41369,48.252
14550,98.4,21.6,4038,4.930,589.6,1532,1.871,132.9,2.35400,2.37306,49.570
