ms,valve_a_pct,valve_b_pct,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x1B,tension_0x2B,enc_deg
3100,74.7,45.3,3211,3.921,438.9,2374,2.899,286.4,2.71543,2.62224,-21.094
3150,75.9,44.1,3211,3.921,438.9,2374,2.899,286.4,2.71543,2.62224,-23.379
3200,77.0,43.0,3211,3.921,438.9,2374,2.899,286.4,2.71543,2.62224,-23.379
3250,78.2,41.8,3211,3.921,438.9,2374,2.899,286.4,2.71543,2.62224,-23.379
3300,79.3,40.7,3379,4.126,469.5,2171,2.651,249.4,2.68645,2.61256,-26.895
3350,80.4,39.6,3379,4.126,469.5,2171,2.651,249.4,2.68645,2.61256,-26.895
3400,81.4,38.6,3379,4.126,469.5,2171,2.651,249.4,2.68645,2.61256,-28.916
3450,82.5,37.5,3379,4.126,469.5,2171,2.651,249.4,2.68645,2.61256,-28.916
3500,83.5,36.5,3516,4.293,494.5,2026,2.474,223.0,2.65470,2.60217,-28.916
3550,84.5,35.5,3516,4.293,494.5,2026,2.474,223.0,2.65470,2.60217,-31.816
3600,85.5,34.5,3516,4.293,494.5,2026,2.474,223.0,2.65470,2.60217,-31.816
3650,86.5,33.5,3516,4.293,494.5,2026,2.474,223.0,2.65470,2.60217,-31.816
3700,87.4,32.6,3516,4.293,494.5,2026,2.474,223.0,2.65470,2.60217,-34.541
3750,88.3,31.7,3688,4.503,525.8,1869,2.282,194.3,2.62039,2.58727,-34.541
3800,89.2,30.8,3688,4.503,525.8,1869,2.282,194.3,2.62039,2.58727,-36.211
3850,90.0,30.0,3688,4.503,525.8,1869,2.282,194.3,2.62039,2.58727,-36.211
3900,90.8,29.2,3688,4.503,525.8,1869,2.282,194.3,2.62039,2.58727,-37.705
3950,91.6,28.4,3688,4.503,525.8,1869,2.282,194.3,2.62039,2.58727,-37.705
4000,92.4,27.6,3814,4.657,548.8,1733,2.116,169.6,2.58252,2.57233,-37.705
4050,93.1,26.9,3814,4.657,548.8,1733,2.116,169.6,2.58252,2.57233,-39.727
4100,93.8,26.2,3814,4.657,548.8,1733,2.116,169.6,2.58252,2.57233,-39.727
4150,94.4,25.6,3814,4.657,548.8,1733,2.116,169.6,2.58252,2.57233,-40.781
4200,95.0,24.9,3814,4.657,548.8,1733,2.116,169.6,2.58252,2.57233,-40.781
4250,95.0,24.4,3936,4.806,571.0,1637,1.999,152.1,2.55703,2.56244,-41.748
4300,95.0,23.8,3936,4.806,571.0,1637,1.999,152.1,2.55703,2.56244,-41.748
4350,95.0,23.3,3936,4.806,571.0,1637,1.999,152.1,2.55703,2.56244,-42.363
4400,95.0,22.8,3936,4.806,571.0,1637,1.999,152.1,2.55703,2.56244,-42.363
4450,95.0,22.4,3936,4.806,571.0,1637,1.999,152.1,2.55703,2.56244,-42.363
4500,95.0,22.0,3921,4.788,568.3,1536,1.875,133.7,2.52600,2.54685,-42.979
4550,95.0,21.6,3921,4.788,568.3,1536,1.875,133.7,2.52600,2.54685,-42.979
4600,95.0,21.3,3921,4.788,568.3,1536,1.875,133.7,2.52600,2.54685,-43.418
4650,95.0,21.0,3921,4.788,568.3,1536,1.875,133.7,2.52600,2.54685,-43.418
4700,95.0,20.7,3921,4.788,568.3,1536,1.875,133.7,2.52600,2.54685,-43.418
4750,95.0,20.5,3926,4.794,569.2,1493,1.823,125.8,2.50469,2.53856,-43.945
4800,95.0,20.3,3926,4.794,569.2,1493,1.823,125.8,2.50469,2.53856,-43.945
4850,95.0,20.2,3926,4.794,569.2,1493,1.823,125.8,2.50469,2.53856,-43.945
4900,95.0,20.1,3926,4.794,569.2,1493,1.823,125.8,2.50469,2.53856,-44.121
4950,95.0,20.0,3926,4.794,569.2,1493,1.823,125.8,2.50469,2.53856,-44.121
5000,95.0,20.0,3915,4.780,567.2,1455,1.777,118.9,2.49772,2.53425,-44.121
5050,95.0,20.0,3915,4.780,567.2,1455,1.777,118.9,2.49772,2.53425,-44.297
5100,95.0,20.1,3915,4.780,567.2,1455,1.777,118.9,2.49772,2.53425,-44.297
5150,95.0,20.2,3915,4.780,567.2,1455,1.777,118.9,2.49772,2.53425,-44.297
5200,95.0,20.3,3915,4.780,567.2,1455,1.777,118.9,2.49772,2.53425,-44.297
5250,95.0,20.5,3927,4.795,569.4,1469,1.794,121.5,2.49586,2.53373,-44.297
5300,95.0,20.7,3927,4.795,569.4,1469,1.794,121.5,2.49586,2.53373,-44.297
5350,95.0,21.0,3927,4.795,569.4,1469,1.794,121.5,2.49586,2.53373,-44.297
5400,95.0,21.3,3927,4.795,569.4,1469,1.794,121.5,2.49586,2.53373,-44.297
5450,95.0,21.6,3933,4.802,570.5,1481,1.808,123.6,2.49571,2.53472,-44.297
5500,95.0,22.0,3933,4.802,570.5,1481,1.808,123.6,2.49571,2.53472,-44.209
5550,95.0,22.4,3933,4.802,570.5,1481,1.808,123.6,2.49571,2.53472,-44.209
5600,95.0,22.8,3933,4.802,570.5,1481,1.808,123.6,2.49571,2.53472,-43.682
5650,95.0,23.3,3933,4.802,570.5,1481,1.808,123.6,2.49571,2.53472,-43.682
5700,95.0,23.8,3925,4.792,569.0,1586,1.937,142.8,2.49840,2.54801,-43.682
5750,95.0,24.4,3925,4.792,569.0,1586,1.937,142.8,2.49840,2.54801,-43.066
5800,95.0,24.9,3925,4.792,569.0,1586,1.937,142.8,2.49840,2.54801,-43.066
5850,94.4,25.6,3925,4.792,569.0,1586,1.937,142.8,2.49840,2.54801,-43.066
5900,93.8,26.2,3925,4.792,569.0,1586,1.937,142.8,2.49840,2.54801,-42.275
5950,93.1,26.9,3945,4.817,572.7,1673,2.043,158.6,2.53167,2.56235,-42.275
6000,92.4,27.6,3945,4.817,572.7,1673,2.043,158.6,2.53167,2.56235,-41.660
6050,91.6,28.4,3945,4.817,572.7,1673,2.043,158.6,2.53167,2.56235,-41.660
6100,90.8,29.2,3945,4.817,572.7,1673,2.043,158.6,2.53167,2.56235,-41.660
6150,90.0,30.0,3809,4.651,547.9,1777,2.170,177.6,2.55553,2.57179,-39.727
6200,89.2,30.8,3809,4.651,547.9,1777,2.170,177.6,2.55553,2.57179,-39.727
6250,88.3,31.7,3809,4.651,547.9,1777,2.170,177.6,2.55553,2.57179,-38.408
6300,87.4,32.6,3809,4.651,547.9,1777,2.170,177.6,2.55553,2.57179,-38.408
6350,86.5,33.5,3809,4.651,547.9,1777,2.170,177.6,2.55553,2.57179,-38.408
6400,85.5,34.5,3645,4.451,518.0,1922,2.347,204.0,2.58750,2.58141,-36.123
6450,84.5,35.5,3645,4.451,518.0,1922,2.347,204.0,2.58750,2.58141,-36.123
6500,83.5,36.5,3645,4.451,518.0,1922,2.347,204.0,2.58750,2.58141,-34.453
6550,82.5,37.5,3645,4.451,518.0,1922,2.347,204.0,2.58750,2.58141,-34.453
6600,81.4,38.6,3645,4.451,518.0,1922,2.347,204.0,2.58750,2.58141,-34.453
6650,80.4,39.6,3498,4.271,491.2,2091,2.553,234.8,2.62037,2.59709,-31.816
6700,79.3,40.7,3498,4.271,491.2,2091,2.553,234.8,2.62037,2.59709,-31.816
6750,78.1,41.9,3498,4.271,491.2,2091,2.553,234.8,2.62037,2.59709,-30.234
6800,77.0,43.0,3498,4.271,491.2,2091,2.553,234.8,2.62037,2.59709,-30.234
6850,75.9,44.1,3498,4.271,491.2,2091,2.553,234.8,2.62037,2.59709,-30.234
6900,74.7,45.3,3305,4.035,456.0,2269,2.770,267.2,2.66058,2.61236,-26.982
6950,73.5,46.5,3305,4.035,456.0,2269,2.770,267.2,2.66058,2.61236,-26.982
7000,72.4,47.6,3305,4.035,456.0,2269,2.770,267.2,2.66058,2.61236,-24.609
7050,71.2,48.8,3305,4.035,456.0,2269,2.770,267.2,2.66058,2.61236,-24.609
7100,69.9,50.1,3137,3.830,425.4,2424,2.960,295.5,2.68537,2.61825,-22.148
7150,68.7,51.3,3137,3.830,425.4,2424,2.960,295.5,2.68537,2.61825,-22.148
7200,67.5,52.5,3137,3.830,425.4,2424,2.960,295.5,2.68537,2.61825,-22.148
7250,66.3,53.7,3137,3.830,425.4,2424,2.960,295.5,2.68537,2.61825,-18.369
7300,65.0,55.0,3137,3.830,425.4,2424,2.960,295.5,2.68537,2.61825,-18.369
7350,63.8,56.2,2930,3.578,387.7,2619,3.198,331.0,2.70986,2.62380,-18.369
7400,62.5,57.5,2930,3.578,387.7,2619,3.198,331.0,2.70986,2.62380,-14.326
7450,61.3,58.7,2930,3.578,387.7,2619,3.198,331.0,2.70986,2.62380,-14.326
7500,60.0,60.0,2930,3.578,387.7,2619,3.198,331.0,2.70986,2.62380,-14.326
7550,58.7,61.3,2774,3.387,359.3,2775,3.388,359.5,2.72116,2.62402,-10.020
7600,57.5,62.5,2774,3.387,359.3,2775,3.388,359.5,2.72116,2.62402,-10.020
7650,56.2,63.8,2774,3.387,359.3,2775,3.388,359.5,2.72116,2.62402,-7.383
7700,55.0,65.0,2774,3.387,359.3,2775,3.388,359.5,2.72116,2.62402,-7.383
7750,53.7,66.3,2774,3.387,359.3,2775,3.388,359.5,2.72116,2.62402,-7.383
7800,52.5,67.5,2561,3.127,320.5,2977,3.635,396.3,2.72147,2.62366,-3.428
7850,51.3,68.7,2561,3.127,320.5,2977,3.635,396.3,2.72147,2.62366,-3.428
7900,50.1,69.9,2561,3.127,320.5,2977,3.635,396.3,2.72147,2.62366,-3.428
7950,48.8,71.2,2561,3.127,320.5,2977,3.635,396.3,2.72147,2.62366,0.352
8000,47.6,72.4,2407,2.939,292.4,3144,3.839,426.7,2.72049,2.62266,0.352
8050,46.5,73.5,2407,2.939,292.4,3144,3.839,426.7,2.72049,2.62266,0.352
8100,45.3,74.7,2407,2.939,292.4,3144,3.839,426.7,2.72049,2.62266,3.691
8150,44.1,75.9,2407,2.939,292.4,3144,3.839,426.7,2.72049,2.62266,3.691
8200,43.0,77.0,2407,2.939,292.4,3144,3.839,426.7,2.72049,2.62266,6.064
8250,41.8,78.2,2207,2.695,255.9,3336,4.073,461.7,2.69296,2.61562,6.064
8300,40.7,79.3,2207,2.695,255.9,3336,4.073,461.7,2.69296,2.61562,8.438
8350,39.6,80.4,2207,2.695,255.9,3336,4.073,461.7,2.69296,2.61562,8.438
8400,38.6,81.4,2207,2.695,255.9,3336,4.073,461.7,2.69296,2.61562,8.438
8450,37.5,82.5,2207,2.695,255.9,3336,4.073,461.7,2.69296,2.61562,11.777
8500,36.5,83.5,2016,2.462,221.1,3526,4.305,496.3,2.65937,2.60377,11.777
8550,35.5,84.5,2016,2.462,221.1,3526,4.305,496.3,2.65937,2.60377,11.777
8600,34.5,85.5,2016,2.462,221.1,3526,4.305,496.3,2.65937,2.60377,14.590
8650,33.5,86.5,2016,2.462,221.1,3526,4.305,496.3,2.65937,2.60377,14.590
8700,32.6,87.4,1904,2.325,200.7,3658,4.466,520.4,2.62039,2.59211,16.436
8750,31.7,88.3,1904,2.325,200.7,3658,4.466,520.4,2.62039,2.59211,16.436
8800,30.8,89.2,1904,2.325,200.7,3658,4.466,520.4,2.62039,2.59211,16.436
8850,30.0,90.0,1904,2.325,200.7,3658,4.466,520.4,2.62039,2.59211,18.984
8900,29.2,90.8,1904,2.325,200.7,3658,4.466,520.4,2.62039,2.59211,18.984
8950,28.4,91.6,1762,2.151,174.8,3790,4.628,544.4,2.57716,2.58080,20.479
9000,27.6,92.4,1762,2.151,174.8,3790,4.628,544.4,2.57716,2.58080,20.479
9050,26.9,93.1,1762,2.151,174.8,3790,4.628,544.4,2.57716,2.58080,20.479
9100,26.2,93.8,1762,2.151,174.8,3790,4.628,544.4,2.57716,2.58080,22.324
9150,25.6,94.4,1762,2.151,174.8,3790,4.628,544.4,2.57716,2.58080,22.324
9200,24.9,95.0,1645,2.009,153.5,3925,4.792,569.0,2.55090,2.56927,22.324
9250,24.4,95.0,1645,2.009,153.5,3925,4.792,569.0,2.55090,2.56927,23.906
9300,23.8,95.0,1645,2.009,153.5,3925,4.792,569.0,2.55090,2.56927,23.906
9350,23.3,95.0,1645,2.009,153.5,3925,4.792,569.0,2.55090,2.56927,24.521
9400,22.8,95.0,1571,1.918,140.0,3929,4.797,569.7,2.52052,2.55745,24.521
9450,22.4,95.0,1571,1.918,140.0,3929,4.797,569.7,2.52052,2.55745,24.521
9500,22.0,95.0,1571,1.918,140.0,3929,4.797,569.7,2.52052,2.55745,25.225
9550,21.6,95.0,1571,1.918,140.0,3929,4.797,569.7,2.52052,2.55745,25.225
9600,21.3,95.0,1571,1.918,140.0,3929,4.797,569.7,2.52052,2.55745,25.225
9650,21.0,95.0,1523,1.860,131.3,3915,4.780,567.2,2.49982,2.54906,25.840
9700,20.7,95.0,1523,1.860,131.3,3915,4.780,567.2,2.49982,2.54906,25.840
9750,20.5,95.0,1523,1.860,131.3,3915,4.780,567.2,2.49982,2.54906,26.104
9800,20.3,95.0,1523,1.860,131.3,3915,4.780,567.2,2.49982,2.54906,26.104
9850,20.2,95.0,1476,1.802,122.7,3917,4.783,567.6,2.48524,2.54395,26.104
9900,20.1,95.0,1476,1.802,122.7,3917,4.783,567.6,2.48524,2.54395,26.367
9950,20.0,95.0,1476,1.802,122.7,3917,4.783,567.6,2.48524,2.54395,26.367
