ms,valve_a_pct,valve_b_pct,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x1B,tension_0x2B,enc_deg
7150,68.7,51.3,3182,3.885,433.6,2387,2.915,288.7,2.67869,2.61818,-21.973
7200,67.5,52.5,3182,3.885,433.6,2387,2.915,288.7,2.67869,2.61818,-21.973
7250,66.3,53.7,3011,3.676,402.5,2538,3.099,316.3,2.70020,2.62285,-19.336
7300,65.0,55.0,3011,3.676,402.5,2538,3.099,316.3,2.70020,2.62285,-19.336
7350,63.8,56.2,3011,3.676,402.5,2538,3.099,316.3,2.70020,2.62285,-16.699
7400,62.5,57.5,3011,3.676,402.5,2538,3.099,316.3,2.70020,2.62285,-16.699
7450,61.3,58.7,3011,3.676,402.5,2538,3.099,316.3,2.70020,2.62285,-16.699
7500,60.0,60.0,2816,3.438,366.9,2745,3.352,354.0,2.71771,2.62489,-12.393
7550,58.7,61.3,2816,3.438,366.9,2745,3.352,354.0,2.71771,2.62489,-12.393
7600,57.5,62.5,2816,3.438,366.9,2745,3.352,354.0,2.71771,2.62489,-9.580
7650,56.2,63.8,2816,3.438,366.9,2745,3.352,354.0,2.71771,2.62489,-9.580
7700,55.0,65.0,2647,3.232,336.1,2921,3.567,386.1,2.72176,2.62438,-9.580
7750,53.7,66.3,2647,3.232,336.1,2921,3.567,386.1,2.72176,2.62438,-5.801
7800,52.5,67.5,2647,3.232,336.1,2921,3.567,386.1,2.72176,2.62438,-5.801
7850,51.3,68.7,2647,3.232,336.1,2921,3.567,386.1,2.72176,2.62438,-5.801
7900,50.0,70.0,2504,3.057,310.1,3072,3.751,413.6,2.72139,2.62370,-1.846
7950,48.8,71.2,2504,3.057,310.1,3072,3.751,413.6,2.72139,2.62370,-1.846
8000,47.6,72.4,2504,3.057,310.1,3072,3.751,413.6,2.72139,2.62370,-1.846
8050,46.4,73.6,2504,3.057,310.1,3072,3.751,413.6,2.72139,2.62370,1.758
8100,45.3,74.7,2504,3.057,310.1,3072,3.751,413.6,2.72139,2.62370,1.758
8150,44.1,75.9,2287,2.792,270.5,3278,4.002,451.1,2.70997,2.61938,1.758
8200,43.0,77.0,2287,2.792,270.5,3278,4.002,451.1,2.70997,2.61938,2.285
8250,41.8,78.2,2287,2.792,270.5,3278,4.002,451.1,2.70997,2.61938,2.285
8300,40.7,79.3,2287,2.792,270.5,3278,4.002,451.1,2.70997,2.61938,2.549
8350,39.6,80.4,2143,2.617,244.3,3433,4.192,479.4,2.67594,2.61117,2.549
8400,38.6,81.4,2143,2.617,244.3,3433,4.192,479.4,2.67594,2.61117,4.570
8450,37.5,82.5,2143,2.617,244.3,3433,4.192,479.4,2.67594,2.61117,4.570
8500,36.5,83.5,2143,2.617,244.3,3433,4.192,479.4,2.67594,2.61117,4.570
8550,35.5,84.5,2143,2.617,244.3,3433,4.192,479.4,2.67594,2.61117,7.646
8600,34.5,85.5,1972,2.408,213.1,3593,4.387,508.5,2.64078,2.59844,7.646
8650,33.5,86.5,1972,2.408,213.1,3593,4.387,508.5,2.64078,2.59844,9.668
8700,32.6,87.4,1972,2.408,213.1,3593,4.387,508.5,2.64078,2.59844,9.668
8750,31.7,88.3,1972,2.408,213.1,3593,4.387,508.5,2.64078,2.59844,9.668
8800,30.8,89.2,1855,2.265,191.8,3716,4.537,530.9,2.59956,2.58724,12.305
8850,30.0,90.0,1855,2.265,191.8,3716,4.537,530.9,2.59956,2.58724,12.305
8900,29.2,90.8,1855,2.265,191.8,3716,4.537,530.9,2.59956,2.58724,12.305
8950,28.4,91.6,1855,2.265,191.8,3716,4.537,530.9,2.59956,2.58724,14.414
9000,27.6,92.4,1741,2.126,171.0,3815,4.658,549.0,2.57356,2.57738,14.414
9050,26.9,93.1,1741,2.126,171.0,3815,4.658,549.0,2.57356,2.57738,14.414
9100,26.2,93.8,1741,2.126,171.0,3815,4.658,549.0,2.57356,2.57738,16.260
9150,25.6,94.4,1741,2.126,171.0,3815,4.658,549.0,2.57356,2.57738,16.260
9200,24.9,95.0,1741,2.126,171.0,3815,4.658,549.0,2.57356,2.57738,16.260
9250,24.4,95.0,1624,1.983,149.7,3949,4.822,573.4,2.54366,2.56638,17.842
9300,23.8,95.0,1624,1.983,149.7,3949,4.822,573.4,2.54366,2.56638,17.842
9350,23.3,95.0,1624,1.983,149.7,3949,4.822,573.4,2.54366,2.56638,18.545
9400,22.8,95.0,1624,1.983,149.7,3949,4.822,573.4,2.54366,2.56638,18.545
9450,22.4,95.0,1572,1.919,140.2,3925,4.792,569.0,2.51054,2.55602,18.545
9500,22.0,95.0,1572,1.919,140.2,3925,4.792,569.0,2.51054,2.55602,19.160
9550,21.6,95.0,1572,1.919,140.2,3925,4.792,569.0,2.51054,2.55602,19.160
9600,21.3,95.0,1572,1.919,140.2,3925,4.792,569.0,2.51054,2.55602,19.600
9650,21.0,95.0,1572,1.919,140.2,3925,4.792,569.0,2.51054,2.55602,19.600
9700,20.7,95.0,1499,1.830,126.9,3937,4.807,571.2,2.49151,2.54612,19.951
9750,20.5,95.0,1499,1.830,126.9,3937,4.807,571.2,2.49151,2.54612,19.951
9800,20.3,95.0,1499,1.830,126.9,3937,4.807,571.2,2.49151,2.54612,19.951
9850,20.2,95.0,1499,1.830,126.9,3937,4.807,571.2,2.49151,2.54612,20.303
9900,20.1,95.0,1499,1.830,126.9,3937,4.807,571.2,2.49151,2.54612,20.303
9950,20.0,95.0,1471,1.796,121.8,3927,4.795,569.4,2.47895,2.54210,20.479
