ms,valve_a_pct,valve_b_pct,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
6800,77.0,43.0,3410,4.164,475.2,2152,2.628,245.9,2.49568,2.49720,27.158
6850,75.9,44.1,3410,4.164,475.2,2152,2.628,245.9,2.49568,2.49720,27.158
6900,74.7,45.3,3410,4.164,475.2,2152,2.628,245.9,2.49568,2.49720,27.158
6950,73.5,46.5,3410,4.164,475.2,2152,2.628,245.9,2.49568,2.49720,22.764
7000,72.4,47.6,3217,3.928,440.0,2342,2.860,280.5,2.54304,2.54387,22.764
7050,71.2,48.8,3217,3.928,440.0,2342,2.860,280.5,2.54304,2.54387,22.764
7100,69.9,50.1,3217,3.928,440.0,2342,2.860,280.5,2.54304,2.54387,18.545
7150,68.7,51.3,3217,3.928,440.0,2342,2.860,280.5,2.54304,2.54387,18.545
7200,67.5,52.5,3061,3.737,411.6,2496,3.048,308.6,2.58194,2.58190,18.545
7250,66.3,53.7,3061,3.737,411.6,2496,3.048,308.6,2.58194,2.58190,13.887
7300,65.0,55.0,3061,3.737,411.6,2496,3.048,308.6,2.58194,2.58190,13.887
7350,63.8,56.2,3061,3.737,411.6,2496,3.048,308.6,2.58194,2.58190,13.887
7400,62.5,57.5,2895,3.535,381.3,2657,3.244,337.9,2.60019,2.60060,9.229
7450,61.3,58.7,2895,3.535,381.3,2657,3.244,337.9,2.60019,2.60060,9.229
7500,60.0,60.0,2895,3.535,381.3,2657,3.244,337.9,2.60019,2.60060,9.229
7550,58.7,61.3,2895,3.535,381.3,2657,3.244,337.9,2.60019,2.60060,4.658
7600,57.5,62.5,2895,3.535,381.3,2657,3.244,337.9,2.60019,2.60060,4.658
7650,56.2,63.8,2696,3.292,345.1,2866,3.499,376.0,2.61838,2.62106,4.658
7700,55.0,65.0,2696,3.292,345.1,2866,3.499,376.0,2.61838,2.62106,0.088
7750,53.7,66.3,2696,3.292,345.1,2866,3.499,376.0,2.61838,2.62106,0.088
7800,52.5,67.5,2696,3.292,345.1,2866,3.499,376.0,2.61838,2.62106,-3.076
7850,51.3,68.7,2525,3.083,313.9,3027,3.696,405.4,2.61199,2.61043,-3.076
7900,50.1,69.9,2525,3.083,313.9,3027,3.696,405.4,2.61199,2.61043,-3.076
7950,48.8,71.2,2525,3.083,313.9,3027,3.696,405.4,2.61199,2.61043,-7.471
8000,47.6,72.4,2525,3.083,313.9,3027,3.696,405.4,2.61199,2.61043,-7.471
8050,46.4,73.6,2366,2.889,284.9,3186,3.890,434.3,2.58596,2.58495,-7.471
8100,45.3,74.7,2366,2.889,284.9,3186,3.890,434.3,2.58596,2.58495,-11.953
8150,44.1,75.9,2366,2.889,284.9,3186,3.890,434.3,2.58596,2.58495,-11.953
8200,43.0,77.0,2366,2.889,284.9,3186,3.890,434.3,2.58596,2.58495,-11.953
8250,41.8,78.2,2214,2.703,257.2,3346,4.085,463.5,2.55979,2.50433,-16.172
8300,40.7,79.3,2214,2.703,257.2,3346,4.085,463.5,2.55979,2.50433,-16.172
8350,39.6,80.4,2214,2.703,257.2,3346,4.085,463.5,2.55979,2.50433,-18.896
8400,38.6,81.4,2214,2.703,257.2,3346,4.085,463.5,2.55979,2.50433,-18.896
8450,37.5,82.5,2072,2.530,231.3,3495,4.267,490.7,2.52443,2.44096,-21.709
8500,36.5,83.5,2072,2.530,231.3,3495,4.267,490.7,2.52443,2.44096,-21.709
8550,35.5,84.5,2072,2.530,231.3,3495,4.267,490.7,2.52443,2.44096,-21.709
8600,34.5,85.5,2072,2.530,231.3,3495,4.267,490.7,2.52443,2.44096,-25.576
8650,33.5,86.5,2072,2.530,231.3,3495,4.267,490.7,2.52443,2.44096,-25.576
8700,32.6,87.4,1909,2.331,201.6,3656,4.464,520.0,2.45908,2.30583,-27.949
8750,31.7,88.3,1909,2.331,201.6,3656,4.464,520.0,2.45908,2.30583,-27.949
8800,30.8,89.2,1909,2.331,201.6,3656,4.464,520.0,2.45908,2.30583,-27.949
8850,30.0,90.0,1909,2.331,201.6,3656,4.464,520.0,2.45908,2.30583,-31.377
8900,29.2,90.8,1909,2.331,201.6,3656,4.464,520.0,2.45908,2.30583,-31.377
8950,28.4,91.6,1767,2.158,175.8,3798,4.637,545.9,2.36565,2.26693,-31.377
9000,27.6,92.4,1767,2.158,175.8,3798,4.637,545.9,2.36565,2.26693,-34.189
9050,26.9,93.1,1767,2.158,175.8,3798,4.637,545.9,2.36565,2.26693,-34.189
9100,26.2,93.8,1767,2.158,175.8,3798,4.637,545.9,2.36565,2.26693,-34.189
9150,25.6,94.4,1671,2.040,158.3,3891,4.751,562.8,2.31771,2.26681,-36.562
9200,24.9,95.1,1671,2.040,158.3,3891,4.751,562.8,2.31771,2.26681,-36.562
9250,24.4,95.6,1671,2.040,158.3,3891,4.751,562.8,2.31771,2.26681,-37.793
9300,23.8,96.2,1671,2.040,158.3,3891,4.751,562.8,2.31771,2.26681,-37.793
9350,23.3,96.7,1671,2.040,158.3,3891,4.751,562.8,2.31771,2.26681,-37.793
9400,22.8,97.2,1573,1.921,140.4,3988,4.869,580.5,2.26756,2.26747,-39.287
9450,22.4,97.6,1573,1.921,140.4,3988,4.869,580.5,2.26756,2.26747,-39.287
9500,22.0,98.0,1573,1.921,140.4,3988,4.869,580.5,2.26756,2.26747,-40.166
9550,21.6,98.4,1573,1.921,140.4,3988,4.869,580.5,2.26756,2.26747,-40.166
9600,21.3,98.7,1522,1.858,131.1,4033,4.924,588.7,2.25125,2.26746,-40.869
9650,21.0,99.0,1522,1.858,131.1,4033,4.924,588.7,2.25125,2.26746,-40.869
9849,20.2,99.8,1503,1.835,127.6,4069,4.968,595.3,2.23393,2.26722,-41.133
9853,20.2,99.8,1503,1.835,127.6,4069,4.968,595.3,2.23393,2.26722,-41.133
9900,20.1,99.9,1503,1.835,127.6,4069,4.968,595.3,2.23393,2.26722,-41.133
9950,20.0,100.0,1503,1.835,127.6,4069,4.968,595.3,2.23393,2.26722,-41.836
