ms,valve_a_pct,valve_b_pct,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
1650,39.6,80.4,2022,2.469,222.2,3570,4.359,504.3,2.45908,2.33371,10.107
1700,40.7,79.3,2022,2.469,222.2,3570,4.359,504.3,2.45908,2.33371,10.107
1750,41.8,78.2,2157,2.634,246.8,3423,4.179,477.5,2.50767,2.41802,7.031
1800,43.0,77.0,2157,2.634,246.8,3423,4.179,477.5,2.50767,2.41802,7.031
1850,44.1,75.9,2157,2.634,246.8,3423,4.179,477.5,2.50767,2.41802,7.031
1900,45.3,74.7,2157,2.634,246.8,3423,4.179,477.5,2.50767,2.41802,2.725
1950,46.5,73.5,2157,2.634,246.8,3423,4.179,477.5,2.50767,2.41802,2.725
2000,47.6,72.4,2347,2.866,281.5,3223,3.935,441.1,2.55123,2.53512,2.725
2050,48.8,71.2,2347,2.866,281.5,3223,3.935,441.1,2.55123,2.53512,-1.670
2100,50.1,69.9,2347,2.866,281.5,3223,3.935,441.1,2.55123,2.53512,-1.670
2150,51.3,68.7,2347,2.866,281.5,3223,3.935,441.1,2.55123,2.53512,-1.670
2200,52.5,67.5,2347,2.866,281.5,3223,3.935,441.1,2.55123,2.53512,-6.328
2250,53.7,66.3,2544,3.106,317.4,3026,3.695,405.2,2.58255,2.59132,-6.328
2300,55.0,65.0,2544,3.106,317.4,3026,3.695,405.2,2.58255,2.59132,-9.580
2350,56.2,63.8,2544,3.106,317.4,3026,3.695,405.2,2.58255,2.59132,-9.580
2400,57.5,62.5,2544,3.106,317.4,3026,3.695,405.2,2.58255,2.59132,-9.580
2450,58.7,61.3,2544,3.106,317.4,3026,3.695,405.2,2.58255,2.59132,-14.414
2500,60.0,60.0,2756,3.365,356.0,2814,3.436,366.6,2.60162,2.60805,-14.414
2550,61.3,58.7,2756,3.365,356.0,2814,3.436,366.6,2.60162,2.60805,-17.402
2600,62.5,57.5,2756,3.365,356.0,2814,3.436,366.6,2.60162,2.60805,-17.402
2650,63.8,56.2,2756,3.365,356.0,2814,3.436,366.6,2.60162,2.60805,-17.402
2700,65.0,55.0,2756,3.365,356.0,2814,3.436,366.6,2.60162,2.60805,-22.324
2750,66.3,53.7,2964,3.619,393.9,2614,3.192,330.1,2.59767,2.61064,-22.324
2800,67.5,52.5,2964,3.619,393.9,2614,3.192,330.1,2.59767,2.61064,-25.312
2850,68.7,51.3,2964,3.619,393.9,2614,3.192,330.1,2.59767,2.61064,-25.312
2900,69.9,50.1,2964,3.619,393.9,2614,3.192,330.1,2.59767,2.61064,-25.312
2950,71.2,48.8,2964,3.619,393.9,2614,3.192,330.1,2.59767,2.61064,-30.059
3000,72.4,47.6,3156,3.853,428.9,2405,2.937,292.0,2.56599,2.58143,-30.059
3050,73.5,46.5,3156,3.853,428.9,2405,2.937,292.0,2.56599,2.58143,-30.059
3100,74.7,45.3,3156,3.853,428.9,2405,2.937,292.0,2.56599,2.58143,-34.541
3150,75.9,44.1,3156,3.853,428.9,2405,2.937,292.0,2.56599,2.58143,-34.541
3200,77.0,43.0,3156,3.853,428.9,2405,2.937,292.0,2.56599,2.58143,-37.529
3250,78.2,41.8,3351,4.092,464.4,2211,2.700,256.7,2.53226,2.54397,-37.529
3300,79.3,40.7,3351,4.092,464.4,2211,2.700,256.7,2.53226,2.54397,-37.529
3350,80.4,39.6,3351,4.092,464.4,2211,2.700,256.7,2.53226,2.54397,-41.748
3400,81.4,38.6,3351,4.092,464.4,2211,2.700,256.7,2.53226,2.54397,-41.748
3450,82.5,37.5,3351,4.092,464.4,2211,2.700,256.7,2.53226,2.54397,-44.561
3500,83.5,36.5,3530,4.310,497.0,2036,2.486,224.8,2.44566,2.45381,-44.561
3550,84.5,35.5,3530,4.310,497.0,2036,2.486,224.8,2.44566,2.45381,-44.561
3600,85.5,34.5,3530,4.310,497.0,2036,2.486,224.8,2.44566,2.45381,-48.340
3650,86.5,33.5,3530,4.310,497.0,2036,2.486,224.8,2.44566,2.45381,-48.340
3700,87.4,32.6,3657,4.465,520.2,1907,2.328,201.3,2.37178,2.35620,-48.340
3750,88.3,31.7,3657,4.465,520.2,1907,2.328,201.3,2.37178,2.35620,-51.768
3800,89.2,30.8,3657,4.465,520.2,1907,2.328,201.3,2.37178,2.35620,-51.768
3850,90.0,30.0,3657,4.465,520.2,1907,2.328,201.3,2.37178,2.35620,-51.768
3900,90.8,29.2,3657,4.465,520.2,1907,2.328,201.3,2.37178,2.35620,-54.844
3950,91.6,28.4,3766,4.598,540.0,1763,2.153,175.0,2.24356,2.26704,-54.844
4000,92.4,27.6,3766,4.598,540.0,1763,2.153,175.0,2.24356,2.26704,-56.514
4050,93.1,26.9,3766,4.598,540.0,1763,2.153,175.0,2.24356,2.26704,-56.514
4100,93.8,26.2,3766,4.598,540.0,1763,2.153,175.0,2.24356,2.26704,-56.514
4150,94.4,25.6,3796,4.635,545.5,1669,2.038,157.9,2.19702,2.26746,-58.535
4200,95.1,24.9,3796,4.635,545.5,1669,2.038,157.9,2.19702,2.26746,-58.535
4250,95.6,24.4,3796,4.635,545.5,1669,2.038,157.9,2.19702,2.26746,-58.535
4300,96.2,23.8,3796,4.635,545.5,1669,2.038,157.9,2.19702,2.26746,-60.029
4350,96.7,23.3,3796,4.635,545.5,1669,2.038,157.9,2.19702,2.26746,-60.029
4400,97.2,22.8,3808,4.650,547.7,1578,1.927,141.3,2.19734,2.26774,-60.820
4450,97.6,22.4,3808,4.650,547.7,1578,1.927,141.3,2.19734,2.26774,-60.820
4500,98.0,22.0,3808,4.650,547.7,1578,1.927,141.3,2.19734,2.26774,-61.436
4550,98.4,21.6,3808,4.650,547.7,1578,1.927,141.3,2.19734,2.26774,-61.436
4600,98.7,21.3,3808,4.650,547.7,1578,1.927,141.3,2.19734,2.26774,-61.436
4650,99.0,21.0,3817,4.661,549.3,1511,1.845,129.1,2.19775,2.26735,-62.051
4700,99.3,20.7,3817,4.661,549.3,1511,1.845,129.1,2.19775,2.26735,-62.051
4750,99.5,20.5,3817,4.661,549.3,1511,1.845,129.1,2.19775,2.26735,-62.051
4800,99.7,20.3,3817,4.661,549.3,1511,1.845,129.1,2.19775,2.26735,-62.402
4850,99.8,20.2,3817,4.661,549.3,1511,1.845,129.1,2.19775,2.26735,-62.402
4900,99.9,20.1,3809,4.651,547.9,1472,1.797,122.0,2.19751,2.26756,-62.578
4950,100.0,20.0,3809,4.651,547.9,1472,1.797,122.0,2.19751,2.26756,-62.578
5000,100.0,20.0,3809,4.651,547.9,1472,1.797,122.0,2.19751,2.26756,-62.578
5050,100.0,20.0,3809,4.651,547.9,1472,1.797,122.0,2.19751,2.26756,-62.666
5100,99.9,20.1,3809,4.651,547.9,1472,1.797,122.0,2.19751,2.26756,-62.666
5150,99.8,20.2,3814,4.657,548.8,1472,1.797,122.0,2.19732,2.26791,-62.666
5200,99.7,20.3,3814,4.657,548.8,1472,1.797,122.0,2.19732,2.26791,-62.666
5250,99.5,20.5,3814,4.657,548.8,1472,1.797,122.0,2.19732,2.26791,-62.666
5300,99.3,20.7,3814,4.657,548.8,1472,1.797,122.0,2.19732,2.26791,-62.666
5350,99.0,21.0,3814,4.657,548.8,1472,1.797,122.0,2.19732,2.26791,-62.666
5400,98.7,21.3,3826,4.672,551.0,1483,1.811,124.0,2.19739,2.26654,-62.666
5450,98.4,21.6,3826,4.672,551.0,1483,1.811,124.0,2.19739,2.26654,-62.666
5500,98.0,22.0,3826,4.672,551.0,1483,1.811,124.0,2.19739,2.26654,-62.666
5550,97.6,22.4,3826,4.672,551.0,1483,1.811,124.0,2.19739,2.26654,-62.578
5600,97.2,22.8,3826,4.672,551.0,1483,1.811,124.0,2.19739,2.26654,-62.578
5650,96.7,23.3,3811,4.653,548.2,1568,1.915,139.5,2.19791,2.26768,-62.578
5700,96.2,23.8,3811,4.653,548.2,1568,1.915,139.5,2.19791,2.26768,-61.699
5750,95.6,24.4,3811,4.653,548.2,1568,1.915,139.5,2.19791,2.26768,-61.699
5800,95.1,24.9,3811,4.653,548.2,1568,1.915,139.5,2.19791,2.26768,-61.172
5850,94.4,25.6,3811,4.653,548.2,1568,1.915,139.5,2.19791,2.26768,-61.172
5900,93.8,26.2,3804,4.645,547.0,1657,2.023,155.7,2.19689,2.26694,-60.381
5950,93.1,26.9,3804,4.645,547.0,1657,2.023,155.7,2.19689,2.26694,-60.381
6000,92.4,27.6,3804,4.645,547.0,1657,2.023,155.7,2.19689,2.26694,-59.414
6050,91.6,28.4,3804,4.645,547.0,1657,2.023,155.7,2.19689,2.26694,-59.414
6100,90.8,29.2,3804,4.645,547.0,1657,2.023,155.7,2.19689,2.26694,-59.414
6150,90.0,30.0,3801,4.641,546.4,1775,2.167,177.2,2.23220,2.26696,-57.656
6200,89.2,30.8,3801,4.641,546.4,1775,2.167,177.2,2.23220,2.26696,-57.656
6250,88.3,31.7,3801,4.641,546.4,1775,2.167,177.2,2.23220,2.26696,-57.656
6300,87.4,32.6,3801,4.641,546.4,1775,2.167,177.2,2.23220,2.26696,-55.635
6350,86.5,33.5,3801,4.641,546.4,1775,2.167,177.2,2.23220,2.26696,-55.635
6400,85.5,34.5,3702,4.520,528.4,1919,2.343,203.5,2.34646,2.34768,-52.998
6450,84.5,35.5,3702,4.520,528.4,1919,2.343,203.5,2.34646,2.34768,-52.998
6500,83.5,36.5,3702,4.520,528.4,1919,2.343,203.5,2.34646,2.34768,-52.998
6550,82.5,37.5,3702,4.520,528.4,1919,2.343,203.5,2.34646,2.34768,-49.482
6600,81.4,38.6,3547,4.331,500.1,2048,2.501,227.0,2.42745,2.44192,-49.482
6650,80.4,39.6,3547,4.331,500.1,2048,2.501,227.0,2.42745,2.44192,-46.934
6700,79.3,40.7,3547,4.331,500.1,2048,2.501,227.0,2.42745,2.44192,-46.934
6750,78.2,41.8,3547,4.331,500.1,2048,2.501,227.0,2.42745,2.44192,-46.934
6800,77.0,43.0,3547,4.331,500.1,2048,2.501,227.0,2.42745,2.44192,-42.715
6850,75.9,44.1,3350,4.090,464.2,2223,2.714,258.9,2.51444,2.52151,-42.715
6900,74.7,45.3,3350,4.090,464.2,2223,2.714,258.9,2.51444,2.52151,-39.902
6950,73.5,46.5,3350,4.090,464.2,2223,2.714,258.9,2.51444,2.52151,-39.902
7000,72.4,47.6,3350,4.090,464.2,2223,2.714,258.9,2.51444,2.52151,-39.902
7050,71.2,48.8,3190,3.895,435.1,2384,2.911,288.2,2.55939,2.56942,-35.420
7100,69.9,50.1,3190,3.895,435.1,2384,2.911,288.2,2.55939,2.56942,-35.420
7150,68.7,51.3,3190,3.895,435.1,2384,2.911,288.2,2.55939,2.56942,-32.607
7200,67.5,52.5,3190,3.895,435.1,2384,2.911,288.2,2.55939,2.56942,-32.607
7250,66.3,53.7,3025,3.694,405.0,2535,3.095,315.7,2.58364,2.59743,-32.607
7300,65.0,55.0,3025,3.694,405.0,2535,3.095,315.7,2.58364,2.59743,-27.773
7350,63.8,56.2,3025,3.694,405.0,2535,3.095,315.7,2.58364,2.59743,-27.773
7400,62.5,57.5,3025,3.694,405.0,2535,3.095,315.7,2.58364,2.59743,-27.773
7450,61.3,58.7,3025,3.694,405.0,2535,3.095,315.7,2.58364,2.59743,-23.115
7500,60.0,60.0,2819,3.442,367.5,2749,3.357,354.7,2.60810,2.61638,-23.115
7550,58.7,61.3,2819,3.442,367.5,2749,3.357,354.7,2.60810,2.61638,-23.115
7600,57.5,62.5,2819,3.442,367.5,2749,3.357,354.7,2.60810,2.61638,-18.545
7650,56.2,63.8,2819,3.442,367.5,2749,3.357,354.7,2.60810,2.61638,-18.545
7700,55.0,65.0,2653,3.239,337.2,2909,3.552,383.9,2.61213,2.62073,-15.293
7750,53.7,66.3,2653,3.239,337.2,2909,3.552,383.9,2.61213,2.62073,-15.293
7800,52.5,67.5,2653,3.239,337.2,2909,3.552,383.9,2.61213,2.62073,-15.293
7850,51.3,68.7,2653,3.239,337.2,2909,3.552,383.9,2.61213,2.62073,-10.811
7900,50.1,69.9,2653,3.239,337.2,2909,3.552,383.9,2.61213,2.62073,-10.811
7950,48.8,71.2,2451,2.993,300.4,3118,3.807,422.0,2.59980,2.60006,-10.811
8000,47.6,72.4,2451,2.993,300.4,3118,3.807,422.0,2.59980,2.60006,-6.328
8050,46.4,73.6,2451,2.993,300.4,3118,3.807,422.0,2.59980,2.60006,-6.328
8100,45.3,74.7,2451,2.993,300.4,3118,3.807,422.0,2.59980,2.60006,-3.252
8150,44.1,75.9,2295,2.802,272.0,3271,3.994,449.8,2.57390,2.55428,-3.252
8200,43.0,77.0,2295,2.802,272.0,3271,3.994,449.8,2.57390,2.55428,-3.252
8250,41.8,78.2,2295,2.802,272.0,3271,3.994,449.8,2.57390,2.55428,0.791
8300,40.7,79.3,2295,2.802,272.0,3271,3.994,449.8,2.57390,2.55428,0.791
8350,39.6,80.4,2144,2.618,244.5,3413,4.167,475.7,2.54448,2.48937,3.604
8400,38.6,81.4,2144,2.618,244.5,3413,4.167,475.7,2.54448,2.48937,3.604
8450,37.5,82.5,2144,2.618,244.5,3413,4.167,475.7,2.54448,2.48937,3.604
8500,36.5,83.5,2144,2.618,244.5,3413,4.167,475.7,2.54448,2.48937,7.559
8550,35.5,84.5,2144,2.618,244.5,3413,4.167,475.7,2.54448,2.48937,7.559
8600,34.5,85.5,1975,2.411,213.7,3592,4.386,508.3,2.48630,2.35499,7.559
8650,33.5,86.5,1975,2.411,213.7,3592,4.386,508.3,2.48630,2.35499,10.986
8700,32.6,87.4,1975,2.411,213.7,3592,4.386,508.3,2.48630,2.35499,10.986
8750,31.7,88.3,1975,2.411,213.7,3592,4.386,508.3,2.48630,2.35499,10.986
8800,30.8,89.2,1846,2.254,190.2,3692,4.508,526.6,2.41841,2.26821,14.326
8850,30.0,90.0,1846,2.254,190.2,3692,4.508,526.6,2.41841,2.26821,14.326
8900,29.2,90.8,1846,2.254,190.2,3692,4.508,526.6,2.41841,2.26821,14.326
8950,28.4,91.6,1846,2.254,190.2,3692,4.508,526.6,2.41841,2.26821,16.963
9000,27.6,92.4,1846,2.254,190.2,3692,4.508,526.6,2.41841,2.26821,16.963
9050,26.9,93.1,1719,2.099,167.0,3755,4.585,538.0,2.31679,2.26662,18.457
9100,26.2,93.8,1719,2.099,167.0,3755,4.585,538.0,2.31679,2.26662,18.457
9150,25.6,94.4,1719,2.099,167.0,3755,4.585,538.0,2.31679,2.26662,18.457
9200,24.9,95.1,1719,2.099,167.0,3755,4.585,538.0,2.31679,2.26662,20.391
9250,24.4,95.6,1719,2.099,167.0,3755,4.585,538.0,2.31679,2.26662,20.391
9300,23.8,96.2,1610,1.966,147.1,3776,4.611,541.9,2.22925,2.26679,20.391
9350,23.3,96.7,1610,1.966,147.1,3776,4.611,541.9,2.22925,2.26679,21.885
9400,22.8,97.2,1610,1.966,147.1,3776,4.611,541.9,2.22925,2.26679,21.885
9450,22.4,97.6,1610,1.966,147.1,3776,4.611,541.9,2.22925,2.26679,21.885
9500,22.0,98.0,1548,1.890,135.8,3779,4.614,542.4,2.19759,2.26681,23.027
9550,21.6,98.4,1548,1.890,135.8,3779,4.614,542.4,2.19759,2.26681,23.027
9600,21.3,98.7,1548,1.890,135.8,3779,4.614,542.4,2.19759,2.26681,23.027
9650,21.0,99.0,1548,1.890,135.8,3779,4.614,542.4,2.19759,2.26681,23.730
9700,20.7,99.3,1548,1.890,135.8,3779,4.614,542.4,2.19759,2.26681,23.730
9750,20.5,99.5,1494,1.824,126.0,3782,4.618,543.0,2.19735,2.26757,24.082
9800,20.3,99.7,1494,1.824,126.0,3782,4.618,543.0,2.19735,2.26757,24.082
9850,20.2,99.8,1494,1.824,126.0,3782,4.618,543.0,2.19735,2.26757,24.082
9900,20.1,99.9,1494,1.824,126.0,3782,4.618,543.0,2.19735,2.26757,24.346
9950,20.0,100.0,1467,1.791,121.1,3783,4.619,543.1,2.19771,2.26782,24.346
