ms,valve_a_pct,valve_b_pct,enc_deg
5750,100.0,20.0,92.725
5800,100.0,20.0,92.725
5850,100.0,20.0,92.725
5900,100.0,20.0,92.725
5950,100.0,20.0,92.725
6000,100.0,20.0,92.725
6050,100.0,20.0,92.725
6100,100.0,20.0,92.725
6150,100.0,20.0,92.812
6200,100.0,20.0,92.812
6250,100.0,20.0,92.900
6300,100.0,20.0,92.900
6350,100.0,20.0,92.900
6400,100.0,20.0,92.900
6450,100.0,20.0,92.988
6500,100.0,20.0,92.988
6550,100.0,20.0,92.988
6600,100.0,20.0,92.988
6650,99.2,20.8,92.988
6700,98.3,21.7,92.988
6750,97.5,22.5,92.988
6800,96.7,23.3,92.988
6850,95.8,24.2,92.197
6900,95.0,25.0,91.318
6950,94.2,25.8,90.264
7000,93.3,26.7,89.385
7050,92.5,27.5,88.506
7100,91.7,28.3,87.451
7150,90.8,29.2,86.660
7200,90.0,30.0,85.605
7250,89.2,30.8,84.727
7300,88.3,31.7,83.672
7350,87.5,32.5,82.705
7400,86.7,33.3,81.738
7450,85.8,34.2,80.684
7500,85.0,35.0,79.629
7550,84.2,35.8,78.574
7600,83.3,36.7,77.607
7650,82.5,37.5,76.465
7700,81.7,38.3,75.410
7750,80.8,39.2,74.355
7800,80.0,40.0,73.301
7850,79.2,40.8,72.246
7900,78.3,41.7,71.191
7950,77.5,42.5,70.137
8000,76.7,43.3,69.082
8050,75.8,44.2,68.027
8100,75.0,45.0,66.973
8150,74.2,45.8,65.918
8200,73.3,46.7,64.775
8250,72.5,47.5,63.721
8300,71.7,48.3,62.666
8350,70.8,49.2,61.611
8400,70.0,50.0,60.645
8450,69.2,50.8,59.590
8500,68.3,51.7,58.535
8550,67.5,52.5,57.480
8600,66.7,53.3,56.426
8650,65.8,54.2,55.283
8700,65.0,55.0,54.229
8750,64.2,55.8,53.174
8800,63.3,56.7,52.119
8850,62.5,57.5,51.064
8900,61.7,58.3,50.098
8950,60.8,59.2,49.043
9000,60.0,60.0,47.988
9050,59.2,60.8,46.934
9100,58.3,61.7,45.879
9150,57.5,62.5,44.824
9200,56.7,63.3,43.770
9250,55.8,64.2,42.715
9300,55.0,65.0,41.660
9350,54.2,65.8,40.605
9400,53.3,66.7,39.551
9450,52.5,67.5,38.584
9500,51.7,68.3,37.529
9550,50.8,69.2,36.387
9600,50.0,70.0,35.420
9650,49.2,70.8,34.277
9700,48.3,71.7,33.311
9750,47.5,72.5,32.256
9800,46.7,73.3,31.113
9850,45.8,74.2,30.059
9900,45.0,75.0,29.092
9951,44.1,75.9,28.213
10000,43.3,76.7,27.422
10050,42.5,77.5,26.543
10100,41.7,78.3,25.488
10150,40.8,79.2,24.609
10200,40.0,80.0,23.555
10250,39.2,80.8,22.500
10300,38.3,81.7,21.621
10350,37.5,82.5,20.566
10400,36.7,83.3,19.512
10450,35.8,84.2,18.369
10500,35.0,85.0,17.402
10550,34.2,85.8,16.348
10600,33.3,86.7,15.381
10650,32.5,87.5,14.326
10700,31.7,88.3,13.271
10750,30.8,89.2,12.217
10800,30.0,90.0,11.162
10850,29.2,90.8,10.195
10900,28.3,91.7,9.229
10950,27.5,92.5,8.262
11000,26.7,93.3,7.383
11050,25.8,94.2,6.416
11100,25.0,95.0,5.537
11150,24.2,95.8,4.746
11200,23.3,96.7,3.955
11250,22.5,97.5,3.164
11300,21.7,98.3,2.373
11350,20.8,99.2,1.758
11400,20.0,100.0,1.143
11450,20.0,100.0,0.527
11500,20.0,100.0,0.176
11550,20.0,100.0,0.176
11600,20.0,100.0,0.176
11650,20.0,100.0,0.176
11700,20.0,100.0,0.176
11750,20.0,100.0,0.176
11800,20.0,100.0,0.176
11850,20.0,100.0,0.176
11900,20.0,100.0,0.176
11950,20.0,100.0,0.176
