ms,valve_a_pct,valve_b_pct,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
2000,47.6,72.4,2231,2.724,260.3,3338,4.076,462.0,2.53089,2.47389,2.109
2050,48.8,71.2,2384,2.911,288.2,3186,3.890,434.3,2.56525,2.55890,-2.285
2100,50.1,69.9,2384,2.911,288.2,3186,3.890,434.3,2.56525,2.55890,-2.285
2150,51.3,68.7,2384,2.911,288.2,3186,3.890,434.3,2.56525,2.55890,-2.285
2200,52.5,67.5,2384,2.911,288.2,3186,3.890,434.3,2.56525,2.55890,-6.768
2250,53.7,66.3,2384,2.911,288.2,3186,3.890,434.3,2.56525,2.55890,-6.768
2300,55.0,65.0,2585,3.156,324.8,2981,3.640,397.0,2.59526,2.59681,-6.768
2350,56.2,63.8,2585,3.156,324.8,2981,3.640,397.0,2.59526,2.59681,-11.426
2400,57.5,62.5,2585,3.156,324.8,2981,3.640,397.0,2.59526,2.59681,-11.426
2454,58.9,61.1,2585,3.156,324.8,2981,3.640,397.0,2.59526,2.59681,-14.150
2500,60.0,60.0,2585,3.156,324.8,2981,3.640,397.0,2.59526,2.59681,-14.150
2550,61.3,58.7,2791,3.408,362.4,2783,3.398,360.9,2.60796,2.61611,-14.150
2600,62.5,57.5,2791,3.408,362.4,2783,3.398,360.9,2.60796,2.61611,-17.490
2650,63.8,56.2,2791,3.408,362.4,2783,3.398,360.9,2.60796,2.61611,-17.490
2700,65.0,55.0,2791,3.408,362.4,2783,3.398,360.9,2.60796,2.61611,-17.490
2750,66.3,53.7,2964,3.619,393.9,2608,3.184,329.0,2.59933,2.61648,-22.148
2800,67.5,52.5,2964,3.619,393.9,2608,3.184,329.0,2.59933,2.61648,-22.148
2850,68.7,51.3,2964,3.619,393.9,2608,3.184,329.0,2.59933,2.61648,-22.148
2900,70.0,50.0,2964,3.619,393.9,2608,3.184,329.0,2.59933,2.61648,-26.455
2950,71.2,48.8,2964,3.619,393.9,2608,3.184,329.0,2.59933,2.61648,-26.455
3000,72.4,47.6,3150,3.846,427.8,2403,2.934,291.7,2.57750,2.59298,-29.531
3050,73.6,46.4,3150,3.846,427.8,2403,2.934,291.7,2.57750,2.59298,-29.531
3100,74.7,45.3,3150,3.846,427.8,2403,2.934,291.7,2.57750,2.59298,-29.531
3150,75.9,44.1,3150,3.846,427.8,2403,2.934,291.7,2.57750,2.59298,-33.838
3200,77.0,43.0,3150,3.846,427.8,2403,2.934,291.7,2.57750,2.59298,-33.838
3250,78.2,41.8,3345,4.084,463.3,2210,2.698,256.5,2.52851,2.54479,-36.914
3300,79.3,40.7,3345,4.084,463.3,2210,2.698,256.5,2.52851,2.54479,-36.914
3350,80.4,39.6,3345,4.084,463.3,2210,2.698,256.5,2.52851,2.54479,-39.551
3400,81.4,38.6,3345,4.084,463.3,2210,2.698,256.5,2.52851,2.54479,-39.551
3450,82.5,37.5,3487,4.258,489.2,2074,2.532,231.7,2.48214,2.47727,-42.363
3500,83.5,36.5,3487,4.258,489.2,2074,2.532,231.7,2.48214,2.47727,-42.363
3550,84.5,35.5,3487,4.258,489.2,2074,2.532,231.7,2.48214,2.47727,-42.363
3600,85.5,34.5,3487,4.258,489.2,2074,2.532,231.7,2.48214,2.47727,-46.143
3650,86.5,33.5,3487,4.258,489.2,2074,2.532,231.7,2.48214,2.47727,-46.143
3700,87.4,32.6,3649,4.455,518.7,1910,2.332,201.8,2.36807,2.37509,-48.604
3750,88.3,31.7,3649,4.455,518.7,1910,2.332,201.8,2.36807,2.37509,-48.604
3800,89.2,30.8,3649,4.455,518.7,1910,2.332,201.8,2.36807,2.37509,-48.604
3850,90.0,30.0,3649,4.455,518.7,1910,2.332,201.8,2.36807,2.37509,-51.768
3900,90.8,29.2,3649,4.455,518.7,1910,2.332,201.8,2.36807,2.37509,-51.768
3950,91.6,28.4,3770,4.603,540.8,1767,2.158,175.8,2.24193,2.26760,-53.613
4000,92.4,27.6,3770,4.603,540.8,1767,2.158,175.8,2.24193,2.26760,-53.613
4050,93.1,26.9,3770,4.603,540.8,1767,2.158,175.8,2.24193,2.26760,-53.613
4100,93.8,26.2,3770,4.603,540.8,1767,2.158,175.8,2.24193,2.26760,-55.811
4150,94.4,25.6,3770,4.603,540.8,1767,2.158,175.8,2.24193,2.26760,-55.811
4200,95.0,24.9,3808,4.650,547.7,1648,2.012,154.1,2.19712,2.26830,-57.041
4250,95.0,24.4,3808,4.650,547.7,1648,2.012,154.1,2.19712,2.26830,-57.041
4300,95.0,23.8,3808,4.650,547.7,1648,2.012,154.1,2.19712,2.26830,-57.041
4350,95.0,23.3,3808,4.650,547.7,1648,2.012,154.1,2.19712,2.26830,-58.447
4400,95.0,22.8,3808,4.650,547.7,1648,2.012,154.1,2.19712,2.26830,-58.447
4450,95.0,22.4,3815,4.658,549.0,1560,1.905,138.0,2.19762,2.26763,-58.447
4500,95.0,22.0,3815,4.658,549.0,1560,1.905,138.0,2.19762,2.26763,-59.414
4550,95.0,21.6,3815,4.658,549.0,1560,1.905,138.0,2.19762,2.26763,-59.414
4600,95.0,21.3,3815,4.658,549.0,1560,1.905,138.0,2.19762,2.26763,-59.414
4650,95.0,21.0,3826,4.672,551.0,1508,1.841,128.6,2.19808,2.26779,-60.029
4700,95.0,20.7,3826,4.672,551.0,1508,1.841,128.6,2.19808,2.26779,-60.029
4750,95.0,20.5,3826,4.672,551.0,1508,1.841,128.6,2.19808,2.26779,-60.029
4800,95.0,20.3,3826,4.672,551.0,1508,1.841,128.6,2.19808,2.26779,-60.381
4850,95.0,20.2,3830,4.676,551.7,1480,1.807,123.5,2.19793,2.26800,-60.381
4900,95.0,20.1,3830,4.676,551.7,1480,1.807,123.5,2.19793,2.26800,-60.381
4950,95.0,20.0,3830,4.676,551.7,1480,1.807,123.5,2.19793,2.26800,-60.645
5000,95.0,20.0,3830,4.676,551.7,1480,1.807,123.5,2.19793,2.26800,-60.645
5050,95.0,20.0,3830,4.676,551.7,1469,1.794,121.5,2.19779,2.26776,-60.732
5100,95.0,20.1,3830,4.676,551.7,1469,1.794,121.5,2.19779,2.26776,-60.732
5150,95.0,20.2,3830,4.676,551.7,1469,1.794,121.5,2.19779,2.26776,-60.732
5200,95.0,20.3,3830,4.676,551.7,1469,1.794,121.5,2.19779,2.26776,-60.732
5250,95.0,20.5,3830,4.676,551.7,1469,1.794,121.5,2.19779,2.26776,-60.732
5300,95.0,20.7,3824,4.669,550.6,1471,1.796,121.8,2.19817,2.26802,-60.732
5350,95.0,21.0,3824,4.669,550.6,1471,1.796,121.8,2.19817,2.26802,-60.732
5400,95.0,21.3,3824,4.669,550.6,1471,1.796,121.8,2.19817,2.26802,-60.732
5450,95.0,21.6,3824,4.669,550.6,1471,1.796,121.8,2.19817,2.26802,-60.732
5500,95.0,22.0,3822,4.667,550.2,1487,1.816,124.7,2.19819,2.26777,-60.732
5550,95.0,22.4,3822,4.667,550.2,1487,1.816,124.7,2.19819,2.26777,-60.557
5600,95.0,22.8,3822,4.667,550.2,1487,1.816,124.7,2.19819,2.26777,-60.557
5650,95.0,23.3,3822,4.667,550.2,1487,1.816,124.7,2.19819,2.26777,-60.029
5700,95.0,23.8,3821,4.665,550.1,1578,1.927,141.3,2.19793,2.26752,-60.029
5750,95.0,24.4,3821,4.665,550.1,1578,1.927,141.3,2.19793,2.26752,-60.029
5800,95.0,24.9,3821,4.665,550.1,1578,1.927,141.3,2.19793,2.26752,-59.062
5850,94.4,25.6,3821,4.665,550.1,1578,1.927,141.3,2.19793,2.26752,-59.062
5900,93.8,26.2,3821,4.665,550.1,1578,1.927,141.3,2.19793,2.26752,-59.062
5950,93.1,26.9,3830,4.676,551.7,1675,2.045,159.0,2.19733,2.26779,-57.832
6000,92.4,27.6,3830,4.676,551.7,1675,2.045,159.0,2.19733,2.26779,-57.832
6050,91.6,28.4,3830,4.676,551.7,1675,2.045,159.0,2.19733,2.26779,-57.832
6100,90.8,29.2,3830,4.676,551.7,1675,2.045,159.0,2.19733,2.26779,-56.250
6150,90.0,30.0,3830,4.676,551.7,1675,2.045,159.0,2.19733,2.26779,-56.250
6200,89.2,30.8,3822,4.667,550.2,1800,2.198,181.8,2.27263,2.26720,-55.020
6250,88.3,31.7,3822,4.667,550.2,1800,2.198,181.8,2.27263,2.26720,-55.020
6300,87.4,32.6,3822,4.667,550.2,1800,2.198,181.8,2.27263,2.26720,-55.020
6350,86.4,33.6,3822,4.667,550.2,1800,2.198,181.8,2.27263,2.26720,-52.119
6400,85.5,34.5,3822,4.667,550.2,1800,2.198,181.8,2.27263,2.26720,-52.119
6450,84.5,35.5,3662,4.471,521.1,1945,2.375,208.2,2.37887,2.37725,-49.658
6500,83.5,36.5,3662,4.471,521.1,1945,2.375,208.2,2.37887,2.37725,-49.658
6550,82.5,37.5,3662,4.471,521.1,1945,2.375,208.2,2.37887,2.37725,-49.658
6600,81.4,38.6,3662,4.471,521.1,1945,2.375,208.2,2.37887,2.37725,-46.055
6650,80.4,39.6,3662,4.471,521.1,1945,2.375,208.2,2.37887,2.37725,-46.055
6700,79.3,40.7,3466,4.232,485.4,2123,2.592,240.6,2.46562,2.46527,-46.055
6750,78.2,41.8,3466,4.232,485.4,2123,2.592,240.6,2.46562,2.46527,-42.012
6800,77.0,43.0,3466,4.232,485.4,2123,2.592,240.6,2.46562,2.46527,-42.012
6850,75.9,44.1,3466,4.232,485.4,2123,2.592,240.6,2.46562,2.46527,-42.012
6900,74.7,45.3,3466,4.232,485.4,2123,2.592,240.6,2.46562,2.46527,-37.617
6950,73.5,46.5,3263,3.984,448.4,2308,2.818,274.3,2.53860,2.55012,-37.617
7000,72.4,47.6,3263,3.984,448.4,2308,2.818,274.3,2.53860,2.55012,-34.629
7050,71.2,48.8,3263,3.984,448.4,2308,2.818,274.3,2.53860,2.55012,-34.629
7100,69.9,50.1,3263,3.984,448.4,2308,2.818,274.3,2.53860,2.55012,-34.629
7150,68.7,51.3,3263,3.984,448.4,2308,2.818,274.3,2.53860,2.55012,-30.059
7200,67.5,52.5,3072,3.751,413.6,2495,3.046,308.4,2.58490,2.59729,-30.059
7250,66.3,53.7,3072,3.751,413.6,2495,3.046,308.4,2.58490,2.59729,-27.070
7300,65.0,55.0,3072,3.751,413.6,2495,3.046,308.4,2.58490,2.59729,-27.070
7350,63.8,56.2,3072,3.751,413.6,2495,3.046,308.4,2.58490,2.59729,-27.070
7400,62.5,57.5,3072,3.751,413.6,2495,3.046,308.4,2.58490,2.59729,-22.588
7450,61.3,58.7,2864,3.497,375.7,2713,3.313,348.2,2.60411,2.61974,-22.588
7500,60.0,60.0,2864,3.497,375.7,2713,3.313,348.2,2.60411,2.61974,-19.600
7550,58.7,61.3,2864,3.497,375.7,2713,3.313,348.2,2.60411,2.61974,-19.600
7600,57.5,62.5,2864,3.497,375.7,2713,3.313,348.2,2.60411,2.61974,-16.875
7650,56.2,63.8,2864,3.497,375.7,2713,3.313,348.2,2.60411,2.61974,-16.875
7700,55.0,65.0,2654,3.241,337.4,2914,3.558,384.8,2.61321,2.62213,-13.711
7750,53.7,66.3,2654,3.241,337.4,2914,3.558,384.8,2.61321,2.62213,-13.711
7800,52.5,67.5,2654,3.241,337.4,2914,3.558,384.8,2.61321,2.62213,-13.711
7850,51.3,68.7,2654,3.241,337.4,2914,3.558,384.8,2.61321,2.62213,-9.580
7900,50.1,69.9,2654,3.241,337.4,2914,3.558,384.8,2.61321,2.62213,-9.580
7950,48.8,71.2,2445,2.985,299.3,3111,3.799,420.7,2.60069,2.60048,-6.768
8000,47.6,72.4,2445,2.985,299.3,3111,3.799,420.7,2.60069,2.60048,-6.768
8050,46.4,73.6,2445,2.985,299.3,3111,3.799,420.7,2.60069,2.60048,-4.043
8100,45.3,74.7,2445,2.985,299.3,3111,3.799,420.7,2.60069,2.60048,-4.043
8150,44.1,75.9,2283,2.788,269.8,3267,3.989,449.1,2.57670,2.56322,-4.043
8200,43.0,77.0,2283,2.788,269.8,3267,3.989,449.1,2.57670,2.56322,0.264
8250,41.8,78.2,2283,2.788,269.8,3267,3.989,449.1,2.57670,2.56322,0.264
8300,40.7,79.3,2283,2.788,269.8,3267,3.989,449.1,2.57670,2.56322,0.264
8350,39.6,80.4,2136,2.608,243.0,3412,4.166,475.5,2.54496,2.48129,4.482
8400,38.6,81.4,2136,2.608,243.0,3412,4.166,475.5,2.54496,2.48129,4.482
8450,37.5,82.5,2136,2.608,243.0,3412,4.166,475.5,2.54496,2.48129,7.031
8500,36.5,83.5,2136,2.608,243.0,3412,4.166,475.5,2.54496,2.48129,7.031
8550,35.5,84.5,2001,2.443,218.4,3565,4.353,503.4,2.50855,2.37379,7.031
8600,34.5,85.5,2001,2.443,218.4,3565,4.353,503.4,2.50855,2.37379,10.635
8650,33.5,86.5,2001,2.443,218.4,3565,4.353,503.4,2.50855,2.37379,10.635
8700,32.6,87.4,2001,2.443,218.4,3565,4.353,503.4,2.50855,2.37379,13.008
8750,31.7,88.3,2001,2.443,218.4,3565,4.353,503.4,2.50855,2.37379,13.008
8800,30.8,89.2,1852,2.261,191.2,3705,4.524,528.9,2.41755,2.26726,15.205
8850,30.0,90.0,1852,2.261,191.2,3705,4.524,528.9,2.41755,2.26726,15.205
8900,29.2,90.8,1852,2.261,191.2,3705,4.524,528.9,2.41755,2.26726,15.205
8950,28.4,91.6,1852,2.261,191.2,3705,4.524,528.9,2.41755,2.26726,17.842
9000,27.6,92.4,1852,2.261,191.2,3705,4.524,528.9,2.41755,2.26726,17.842
9050,26.9,93.1,1724,2.105,167.9,3766,4.598,540.0,2.32239,2.26774,19.424
9100,26.2,93.8,1724,2.105,167.9,3766,4.598,540.0,2.32239,2.26774,19.424
9150,25.6,94.4,1724,2.105,167.9,3766,4.598,540.0,2.32239,2.26774,20.654
9200,24.9,95.0,1724,2.105,167.9,3766,4.598,540.0,2.32239,2.26774,20.654
9250,24.4,95.0,1630,1.990,150.8,3785,4.621,543.5,2.26038,2.26759,20.654
9300,23.8,95.0,1630,1.990,150.8,3785,4.621,543.5,2.26038,2.26759,22.148
9350,23.3,95.0,1630,1.990,150.8,3785,4.621,543.5,2.26038,2.26759,22.148
9400,22.8,95.0,1630,1.990,150.8,3785,4.621,543.5,2.26038,2.26759,23.027
9450,22.4,95.0,1630,1.990,150.8,3785,4.621,543.5,2.26038,2.26759,23.027
9500,22.0,95.0,1544,1.885,135.1,3797,4.636,545.7,2.19792,2.26765,23.027
9550,21.6,95.0,1544,1.885,135.1,3797,4.636,545.7,2.19792,2.26765,24.082
9600,21.3,95.0,1544,1.885,135.1,3797,4.636,545.7,2.19792,2.26765,24.082
9650,21.0,95.0,1544,1.885,135.1,3797,4.636,545.7,2.19792,2.26765,24.521
9700,20.7,95.0,1544,1.885,135.1,3797,4.636,545.7,2.19792,2.26765,24.521
9750,20.5,95.0,1491,1.821,125.5,3798,4.637,545.9,2.19833,2.26828,24.521
9800,20.3,95.0,1491,1.821,125.5,3798,4.637,545.9,2.19833,2.26828,25.049
9850,20.2,95.0,1491,1.821,125.5,3798,4.637,545.9,2.19833,2.26828,25.049
9900,20.1,95.0,1491,1.821,125.5,3798,4.637,545.9,2.19833,2.26828,25.049
9950,20.0,95.0,1470,1.795,121.6,3803,4.643,546.8,2.19773,2.26761,25.312
