ms,valve_a_pct,valve_b_pct,enc_deg
6150,100.0,20.0,65.566
6200,100.0,20.0,65.566
6250,100.0,20.0,65.566
6300,100.0,20.0,65.566
6350,100.0,20.0,65.566
6400,100.0,20.0,65.566
6450,100.0,20.0,65.654
6500,100.0,20.0,65.654
6550,100.0,20.0,65.654
6600,100.0,20.0,65.654
6650,99.2,20.8,65.654
6700,98.3,21.7,65.654
6750,97.5,22.5,65.654
6800,96.7,23.3,65.654
6850,95.8,24.2,64.863
6900,95.0,25.0,63.369
6950,94.2,25.8,62.754
7000,93.3,26.7,61.699
7050,92.5,27.5,60.908
7100,91.7,28.3,60.029
7150,90.8,29.2,59.062
7200,90.0,30.0,58.184
7250,89.2,30.8,57.305
7300,88.3,31.7,56.338
7350,87.5,32.5,55.283
7400,86.7,33.3,54.316
7450,85.8,34.2,53.262
7500,85.0,35.0,52.207
7550,84.2,35.8,51.152
7600,83.3,36.7,50.186
7650,82.5,37.5,49.131
7700,81.7,38.3,48.076
7750,80.8,39.2,47.021
7800,80.0,40.0,45.967
7850,79.2,40.8,44.824
7900,78.3,41.7,43.857
7950,77.5,42.5,42.715
8000,76.7,43.3,41.748
8050,75.8,44.2,40.605
8100,75.0,45.0,39.551
8150,74.2,45.8,38.496
8200,73.3,46.7,37.441
8250,72.5,47.5,36.387
8300,71.7,48.3,35.332
8350,70.8,49.2,34.277
8400,70.0,50.0,33.135
8450,69.2,50.8,32.168
8500,68.3,51.7,31.113
8550,67.5,52.5,30.059
8600,66.7,53.3,29.004
8650,65.8,54.2,27.861
8700,65.0,55.0,26.807
8750,64.2,55.8,25.752
8800,63.3,56.7,24.785
8850,62.5,57.5,23.730
8900,61.7,58.3,22.676
8950,60.8,59.2,21.621
9000,60.0,60.0,20.566
9050,59.2,60.8,19.512
9100,58.3,61.7,18.369
9150,57.5,62.5,17.402
9200,56.7,63.3,16.348
9250,55.8,64.2,15.293
9300,55.0,65.0,14.238
9350,54.2,65.8,13.184
9400,53.3,66.7,12.129
9450,52.5,67.5,11.074
9500,51.7,68.3,10.107
9550,50.8,69.2,8.965
9600,50.0,70.0,7.910
9650,49.2,70.8,6.855
9700,48.3,71.7,5.889
9750,47.5,72.5,4.746
9800,46.7,73.3,3.691
9850,45.8,74.2,2.637
9900,45.0,75.0,1.670
9950,44.2,75.8,0.615
10000,43.3,76.7,-0.439
10050,42.5,77.5,-1.406
10100,41.7,78.3,-2.461
10150,40.8,79.2,-3.516
10200,40.0,80.0,-4.658
10250,39.2,80.8,-5.625
10300,38.3,81.7,-6.592
10350,37.5,82.5,-7.646
10400,36.7,83.3,-8.789
10450,35.8,84.2,-9.932
10500,35.0,85.0,-10.898
10550,34.2,85.8,-11.865
10600,33.3,86.7,-12.920
10650,32.5,87.5,-13.975
10700,31.7,88.3,-15.117
10750,30.8,89.2,-16.084
10800,30.0,90.0,-17.139
10850,29.2,90.8,-18.193
10900,28.3,91.7,-19.160
10950,27.5,92.5,-20.039
11000,26.7,93.3,-21.006
11050,25.8,94.2,-21.885
11100,25.0,95.0,-22.852
11150,24.2,95.8,-23.643
11200,23.3,96.7,-24.521
11250,22.5,97.5,-25.312
11300,21.7,98.3,-26.104
11350,20.8,99.2,-26.895
11400,20.0,100.0,-27.598
11450,20.0,100.0,-28.213
11500,20.0,100.0,-28.652
11550,20.0,100.0,-28.652
11600,20.0,100.0,-28.652
11650,20.0,100.0,-28.652
11700,20.0,100.0,-28.652
11750,20.0,100.0,-28.652
11800,20.0,100.0,-28.652
11850,20.0,100.0,-28.652
11900,20.0,100.0,-28.652
11950,20.0,100.0,-28.652
