ms,valve_a_pct,valve_b_pct,enc_deg
6100,100.0,20.0,5.449
6150,100.0,20.0,5.449
6200,100.0,20.0,5.449
6250,100.0,20.0,5.449
6300,100.0,20.0,5.449
6350,100.0,20.0,5.449
6400,100.0,20.0,5.449
6450,100.0,20.0,5.449
6500,100.0,20.0,5.449
6550,100.0,20.0,5.537
6600,100.0,20.0,5.537
6650,99.2,20.8,5.537
6700,98.3,21.7,5.537
6750,97.5,22.5,5.537
6800,96.7,23.3,5.537
6850,95.8,24.2,5.537
6900,95.0,25.0,5.537
6950,94.2,25.8,5.537
7000,93.3,26.7,5.537
7050,92.5,27.5,5.537
7100,91.7,28.3,5.537
7150,90.8,29.2,5.537
7200,90.0,30.0,5.537
7250,89.2,30.8,5.449
7300,88.3,31.7,5.449
7350,87.5,32.5,5.449
7400,86.7,33.3,5.449
7450,85.8,34.2,5.449
7500,85.0,35.0,5.361
7550,84.2,35.8,5.361
7600,83.3,36.7,5.361
7650,82.5,37.5,5.273
7700,81.7,38.3,5.273
7750,80.8,39.2,5.186
7800,80.0,40.0,5.098
7850,79.2,40.8,5.010
7900,78.3,41.7,4.922
7950,77.5,42.5,4.834
8000,76.7,43.3,4.746
8050,75.8,44.2,4.570
8100,75.0,45.0,4.482
8150,74.2,45.8,4.395
8200,73.3,46.7,4.219
8250,72.5,47.5,4.131
8300,71.7,48.3,3.955
8350,70.8,49.2,3.867
8400,70.0,50.0,3.691
8450,69.2,50.8,3.516
8500,68.3,51.7,3.340
8550,67.5,52.5,3.252
8600,66.7,53.3,3.076
8650,65.8,54.2,2.900
8700,65.0,55.0,2.725
8750,64.2,55.8,2.549
8800,63.3,56.7,2.373
8850,62.5,57.5,2.197
8900,61.7,58.3,2.021
8950,60.8,59.2,1.670
9000,60.0,60.0,0.967
9050,59.2,60.8,0.088
9100,58.3,61.7,-0.703
9150,57.5,62.5,-1.230
9200,56.7,63.3,-1.934
9250,55.8,64.2,-2.637
9300,55.0,65.0,-3.252
9350,54.2,65.8,-3.867
9400,53.3,66.7,-4.570
9450,52.5,67.5,-5.186
9500,51.7,68.3,-5.977
9550,50.8,69.2,-6.680
9600,50.0,70.0,-7.295
9650,49.2,70.8,-7.910
9700,48.3,71.7,-8.525
9750,47.5,72.5,-9.229
9800,46.7,73.3,-9.932
9850,45.8,74.2,-10.635
9900,45.0,75.0,-11.426
9950,44.2,75.8,-12.129
10000,43.3,76.7,-12.920
10053,42.4,77.6,-13.623
10101,41.6,78.4,-13.975
10150,40.8,79.2,-14.414
10200,40.0,80.0,-15.117
10250,39.2,80.8,-15.732
10300,38.3,81.7,-16.436
10350,37.5,82.5,-17.051
10400,36.7,83.3,-17.754
10450,35.8,84.2,-18.545
10500,35.0,85.0,-19.248
10550,34.2,85.8,-19.863
10600,33.3,86.7,-20.391
10650,32.5,87.5,-21.094
10700,31.7,88.3,-21.797
10750,30.8,89.2,-22.500
10800,30.0,90.0,-23.027
10850,29.2,90.8,-23.555
10900,28.3,91.7,-24.170
10950,27.5,92.5,-24.785
11000,26.7,93.3,-25.312
11050,25.8,94.2,-25.928
11100,25.0,95.0,-26.455
11150,24.2,95.8,-26.895
11200,23.3,96.7,-27.334
11250,22.5,97.5,-27.773
11300,21.7,98.3,-28.213
11350,20.8,99.2,-28.564
11400,20.0,100.0,-29.004
11450,20.0,100.0,-29.268
11500,20.0,100.0,-29.531
11550,20.0,100.0,-29.531
11600,20.0,100.0,-29.531
11650,20.0,100.0,-29.531
11700,20.0,100.0,-29.531
11750,20.0,100.0,-29.531
11800,20.0,100.0,-29.531
11850,20.0,100.0,-29.531
11900,20.0,100.0,-29.531
11950,20.0,100.0,-29.531
