ms,valve_a_pct,valve_b_pct,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
1200,30.8,89.2,1749,2.136,172.5,3890,4.750,562.6,2.34590,2.26712,-36.914
1250,31.7,88.3,1749,2.136,172.5,3890,4.750,562.6,2.34590,2.26712,-34.014
1300,32.6,87.4,1749,2.136,172.5,3890,4.750,562.6,2.34590,2.26712,-34.014
1350,33.5,86.5,1894,2.313,198.9,3677,4.490,523.8,2.38750,2.26703,-34.014
1400,34.5,85.5,1894,2.313,198.9,3677,4.490,523.8,2.38750,2.26703,-30.938
1450,35.5,84.5,1894,2.313,198.9,3677,4.490,523.8,2.38750,2.26703,-30.938
1500,36.5,83.5,1894,2.313,198.9,3677,4.490,523.8,2.38750,2.26703,-28.740
1550,37.5,82.5,1894,2.313,198.9,3677,4.490,523.8,2.38750,2.26703,-28.740
1600,38.6,81.4,2052,2.505,227.7,3514,4.291,494.1,2.47465,2.37104,-28.740
1650,39.6,80.4,2052,2.505,227.7,3514,4.291,494.1,2.47465,2.37104,-25.225
1700,40.7,79.3,2052,2.505,227.7,3514,4.291,494.1,2.47465,2.37104,-25.225
1750,41.8,78.2,2052,2.505,227.7,3514,4.291,494.1,2.47465,2.37104,-22.412
1800,43.0,77.0,2189,2.673,252.7,3369,4.114,467.7,2.52215,2.47089,-22.412
1850,44.1,75.9,2189,2.673,252.7,3369,4.114,467.7,2.52215,2.47089,-22.412
1900,45.3,74.7,2189,2.673,252.7,3369,4.114,467.7,2.52215,2.47089,-18.193
1950,46.5,73.5,2189,2.673,252.7,3369,4.114,467.7,2.52215,2.47089,-18.193
2000,47.6,72.4,2348,2.867,281.6,3217,3.928,440.0,2.55420,2.54774,-15.205
2050,48.8,71.2,2348,2.867,281.6,3217,3.928,440.0,2.55420,2.54774,-15.205
2100,50.1,69.9,2348,2.867,281.6,3217,3.928,440.0,2.55420,2.54774,-15.205
2150,51.3,68.7,2348,2.867,281.6,3217,3.928,440.0,2.55420,2.54774,-10.723
2200,52.5,67.5,2348,2.867,281.6,3217,3.928,440.0,2.55420,2.54774,-10.723
2250,53.7,66.3,2542,3.104,317.0,3027,3.696,405.4,2.58760,2.59006,-10.723
2300,55.0,65.0,2542,3.104,317.0,3027,3.696,405.4,2.58760,2.59006,-6.064
2350,56.2,63.8,2542,3.104,317.0,3027,3.696,405.4,2.58760,2.59006,-6.064
2400,57.5,62.5,2542,3.104,317.0,3027,3.696,405.4,2.58760,2.59006,-6.064
2450,58.7,61.3,2720,3.321,349.4,2864,3.497,375.7,2.60306,2.60574,-1.406
2500,60.0,60.0,2720,3.321,349.4,2864,3.497,375.7,2.60306,2.60574,-1.406
2550,61.3,58.7,2720,3.321,349.4,2864,3.497,375.7,2.60306,2.60574,-1.406
2600,62.5,57.5,2720,3.321,349.4,2864,3.497,375.7,2.60306,2.60574,3.164
2650,63.8,56.2,2720,3.321,349.4,2864,3.497,375.7,2.60306,2.60574,3.164
2700,65.0,55.0,2906,3.548,383.3,2648,3.233,336.3,2.60408,2.60866,3.164
2750,66.3,53.7,2906,3.548,383.3,2648,3.233,336.3,2.60408,2.60866,7.910
2800,67.5,52.5,2906,3.548,383.3,2648,3.233,336.3,2.60408,2.60866,7.910
2850,68.7,51.3,2906,3.548,383.3,2648,3.233,336.3,2.60408,2.60866,7.910
2900,69.9,50.1,2906,3.548,383.3,2648,3.233,336.3,2.60408,2.60866,12.568
2950,71.2,48.8,3118,3.807,422.0,2451,2.993,300.4,2.58019,2.58673,12.568
3000,72.4,47.6,3118,3.807,422.0,2451,2.993,300.4,2.58019,2.58673,15.557
3050,73.6,46.4,3118,3.807,422.0,2451,2.993,300.4,2.58019,2.58673,15.557
3100,74.7,45.3,3118,3.807,422.0,2451,2.993,300.4,2.58019,2.58673,15.557
3150,75.9,44.1,3275,3.999,450.6,2284,2.789,270.0,2.55481,2.55949,20.215
3200,77.0,43.0,3275,3.999,450.6,2284,2.789,270.0,2.55481,2.55949,20.215
3250,78.2,41.8,3275,3.999,450.6,2284,2.789,270.0,2.55481,2.55949,23.115
3300,79.3,40.7,3275,3.999,450.6,2284,2.789,270.0,2.55481,2.55949,23.115
3350,80.4,39.6,3422,4.178,477.4,2143,2.617,244.3,2.48583,2.49209,26.104
3400,81.4,38.6,3422,4.178,477.4,2143,2.617,244.3,2.48583,2.49209,26.104
3450,82.5,37.5,3422,4.178,477.4,2143,2.617,244.3,2.48583,2.49209,28.652
3500,83.5,36.5,3422,4.178,477.4,2143,2.617,244.3,2.48583,2.49209,28.652
3550,84.5,35.5,3422,4.178,477.4,2143,2.617,244.3,2.48583,2.49209,28.652
3600,85.5,34.5,3602,4.398,510.2,1964,2.398,211.7,2.38793,2.38949,32.695
3650,86.5,33.5,3602,4.398,510.2,1964,2.398,211.7,2.38793,2.38949,32.695
3700,87.4,32.6,3602,4.398,510.2,1964,2.398,211.7,2.38793,2.38949,32.695
3750,88.3,31.7,3602,4.398,510.2,1964,2.398,211.7,2.38793,2.38949,36.299
3800,89.2,30.8,3719,4.541,531.5,1853,2.263,191.4,2.32494,2.32151,36.299
3850,90.0,30.0,3719,4.541,531.5,1853,2.263,191.4,2.32494,2.32151,38.320
3900,90.8,29.2,3719,4.541,531.5,1853,2.263,191.4,2.32494,2.32151,38.320
3950,91.6,28.4,3719,4.541,531.5,1853,2.263,191.4,2.32494,2.32151,38.320
4000,92.4,27.6,3719,4.541,531.5,1853,2.263,191.4,2.32494,2.32151,41.221
4050,93.1,26.9,3849,4.700,555.2,1722,2.103,167.6,2.19673,2.26718,41.221
4100,93.8,26.2,3849,4.700,555.2,1722,2.103,167.6,2.19673,2.26718,42.891
4150,94.4,25.6,3849,4.700,555.2,1722,2.103,167.6,2.19673,2.26718,42.891
4200,95.1,24.9,3849,4.700,555.2,1722,2.103,167.6,2.19673,2.26718,42.891
4250,95.6,24.4,3951,4.824,573.8,1622,1.980,149.3,2.19700,2.26723,45.000
4300,96.2,23.8,3951,4.824,573.8,1622,1.980,149.3,2.19700,2.26723,45.000
4350,96.7,23.3,3951,4.824,573.8,1622,1.980,149.3,2.19700,2.26723,45.000
4400,97.2,22.8,3951,4.824,573.8,1622,1.980,149.3,2.19700,2.26723,46.670
4450,97.6,22.4,3951,4.824,573.8,1622,1.980,149.3,2.19700,2.26723,46.670
4500,98.0,22.0,4029,4.919,588.0,1553,1.896,136.8,2.19736,2.26714,46.670
4550,98.4,21.6,4029,4.919,588.0,1553,1.896,136.8,2.19736,2.26714,47.812
4600,98.7,21.3,4029,4.919,588.0,1553,1.896,136.8,2.19736,2.26714,47.812
4650,99.0,21.0,4029,4.919,588.0,1553,1.896,136.8,2.19736,2.26714,48.428
4700,99.3,20.7,4058,4.955,593.3,1495,1.825,126.2,2.19771,2.26750,48.428
4750,99.5,20.5,4058,4.955,593.3,1495,1.825,126.2,2.19771,2.26750,48.428
4800,99.7,20.3,4058,4.955,593.3,1495,1.825,126.2,2.19771,2.26750,49.043
4850,99.8,20.2,4058,4.955,593.3,1495,1.825,126.2,2.19771,2.26750,49.043
4900,99.9,20.1,4058,4.955,593.3,1495,1.825,126.2,2.19771,2.26750,49.043
4950,100.0,20.0,4091,4.995,599.3,1476,1.802,122.7,2.19793,2.26755,49.307
5000,100.0,20.0,4091,4.995,599.3,1476,1.802,122.7,2.19793,2.26755,49.307
5050,100.0,20.0,4091,4.995,599.3,1476,1.802,122.7,2.19793,2.26755,49.307
5101,99.9,20.1,4091,4.995,599.3,1476,1.802,122.7,2.19793,2.26755,49.395
5150,99.8,20.2,4076,4.977,596.5,1472,1.797,122.0,2.19802,2.26790,49.395
5200,99.7,20.3,4076,4.977,596.5,1472,1.797,122.0,2.19802,2.26790,49.395
5250,99.5,20.5,4076,4.977,596.5,1472,1.797,122.0,2.19802,2.26790,49.395
5300,99.3,20.7,4076,4.977,596.5,1472,1.797,122.0,2.19802,2.26790,49.395
5350,99.0,21.0,4076,4.977,596.5,1472,1.797,122.0,2.19802,2.26790,49.395
5400,98.7,21.3,4084,4.987,598.0,1477,1.803,122.9,2.19812,2.26780,49.395
5450,98.4,21.6,4084,4.987,598.0,1477,1.803,122.9,2.19812,2.26780,49.395
5500,98.0,22.0,4084,4.987,598.0,1477,1.803,122.9,2.19812,2.26780,49.395
5550,97.6,22.4,4084,4.987,598.0,1477,1.803,122.9,2.19812,2.26780,49.043
5600,97.2,22.8,4084,4.987,598.0,1477,1.803,122.9,2.19812,2.26780,49.043
5650,96.7,23.3,4050,4.945,591.8,1565,1.911,138.9,2.19770,2.26750,48.428
5700,96.2,23.8,4050,4.945,591.8,1565,1.911,138.9,2.19770,2.26750,48.428
5750,95.6,24.4,4050,4.945,591.8,1565,1.911,138.9,2.19770,2.26750,48.428
5800,95.1,24.9,4050,4.945,591.8,1565,1.911,138.9,2.19770,2.26750,47.197
5850,94.4,25.6,3940,4.811,571.8,1633,1.994,151.3,2.19773,2.26756,47.197
5900,93.8,26.2,3940,4.811,571.8,1633,1.994,151.3,2.19773,2.26756,46.143
5950,93.1,26.9,3940,4.811,571.8,1633,1.994,151.3,2.19773,2.26756,46.143
6000,92.4,27.6,3940,4.811,571.8,1633,1.994,151.3,2.19773,2.26756,46.143
6050,91.6,28.4,3940,4.811,571.8,1633,1.994,151.3,2.19773,2.26756,43.945
6100,90.8,29.2,3824,4.669,550.6,1749,2.136,172.5,2.19753,2.26760,43.945
6150,90.0,30.0,3824,4.669,550.6,1749,2.136,172.5,2.19753,2.26760,42.451
6200,89.2,30.8,3824,4.669,550.6,1749,2.136,172.5,2.19753,2.26760,42.451
6250,88.3,31.7,3824,4.669,550.6,1749,2.136,172.5,2.19753,2.26760,40.518
6300,87.4,32.6,3706,4.525,529.1,1860,2.271,192.7,2.28711,2.26694,40.518
6350,86.5,33.5,3706,4.525,529.1,1860,2.271,192.7,2.28711,2.26694,40.518
6400,85.5,34.5,3706,4.525,529.1,1860,2.271,192.7,2.28711,2.26694,37.441
6450,84.5,35.5,3706,4.525,529.1,1860,2.271,192.7,2.28711,2.26694,37.441
6500,83.5,36.5,3581,4.372,506.3,1986,2.425,215.7,2.37447,2.37156,35.156
6550,82.5,37.5,3581,4.372,506.3,1986,2.425,215.7,2.37447,2.37156,35.156
6600,81.4,38.6,3581,4.372,506.3,1986,2.425,215.7,2.37447,2.37156,35.156
6650,80.4,39.6,3581,4.372,506.3,1986,2.425,215.7,2.37447,2.37156,31.289
6700,79.3,40.7,3581,4.372,506.3,1986,2.425,215.7,2.37447,2.37156,31.289
6750,78.2,41.8,3405,4.158,474.3,2160,2.637,247.4,2.49464,2.49150,31.289
6800,77.0,43.0,3405,4.158,474.3,2160,2.637,247.4,2.49464,2.49150,27.334
6850,75.9,44.1,3405,4.158,474.3,2160,2.637,247.4,2.49464,2.49150,27.334
6900,74.7,45.3,3405,4.158,474.3,2160,2.637,247.4,2.49464,2.49150,27.334
6950,73.5,46.5,3255,3.974,446.9,2314,2.825,275.4,2.54115,2.54452,22.852
7000,72.4,47.6,3255,3.974,446.9,2314,2.825,275.4,2.54115,2.54452,22.852
7050,71.2,48.8,3255,3.974,446.9,2314,2.825,275.4,2.54115,2.54452,22.852
7100,69.9,50.1,3255,3.974,446.9,2314,2.825,275.4,2.54115,2.54452,18.633
7150,68.7,51.3,3255,3.974,446.9,2314,2.825,275.4,2.54115,2.54452,18.633
7200,67.5,52.5,3067,3.745,412.7,2499,3.051,309.2,2.57827,2.58518,15.469
7250,66.3,53.7,3067,3.745,412.7,2499,3.051,309.2,2.57827,2.58518,15.469
7300,65.0,55.0,3067,3.745,412.7,2499,3.051,309.2,2.57827,2.58518,15.469
7350,63.8,56.2,3067,3.745,412.7,2499,3.051,309.2,2.57827,2.58518,10.986
7400,62.5,57.5,3067,3.745,412.7,2499,3.051,309.2,2.57827,2.58518,10.986
7450,61.3,58.7,2871,3.505,376.9,2714,3.314,348.3,2.60383,2.60970,7.910
7500,60.0,60.0,2871,3.505,376.9,2714,3.314,348.3,2.60383,2.60970,7.910
7550,58.7,61.3,2871,3.505,376.9,2714,3.314,348.3,2.60383,2.60970,5.010
7600,57.5,62.5,2871,3.505,376.9,2714,3.314,348.3,2.60383,2.60970,5.010
7650,56.2,63.8,2691,3.286,344.1,2866,3.499,376.0,2.61488,2.61613,5.010
7700,55.0,65.0,2691,3.286,344.1,2866,3.499,376.0,2.61488,2.61613,0.527
7750,53.7,66.3,2691,3.286,344.1,2866,3.499,376.0,2.61488,2.61613,0.527
7800,52.5,67.5,2691,3.286,344.1,2866,3.499,376.0,2.61488,2.61613,-2.725
7850,51.3,68.7,2691,3.286,344.1,2866,3.499,376.0,2.61488,2.61613,-2.725
7900,50.0,70.0,2487,3.037,307.0,3068,3.746,412.8,2.60088,2.60171,-5.801
7950,48.8,71.2,2487,3.037,307.0,3068,3.746,412.8,2.60088,2.60171,-5.801
8000,47.6,72.4,2487,3.037,307.0,3068,3.746,412.8,2.60088,2.60171,-5.801
8050,46.4,73.6,2487,3.037,307.0,3068,3.746,412.8,2.60088,2.60171,-10.283
8100,45.3,74.7,2487,3.037,307.0,3068,3.746,412.8,2.60088,2.60171,-10.283
8150,44.1,75.9,2287,2.792,270.5,3271,3.994,449.8,2.57245,2.56442,-10.283
8200,43.0,77.0,2287,2.792,270.5,3271,3.994,449.8,2.57245,2.56442,-14.590
8250,41.8,78.2,2287,2.792,270.5,3271,3.994,449.8,2.57245,2.56442,-14.590
8300,40.7,79.3,2287,2.792,270.5,3271,3.994,449.8,2.57245,2.56442,-17.490
8350,39.6,80.4,2287,2.792,270.5,3271,3.994,449.8,2.57245,2.56442,-17.490
8400,38.6,81.4,2106,2.571,237.5,3451,4.214,482.6,2.53029,2.44633,-17.490
8450,37.5,82.5,2106,2.571,237.5,3451,4.214,482.6,2.53029,2.44633,-21.533
8500,36.5,83.5,2106,2.571,237.5,3451,4.214,482.6,2.53029,2.44633,-21.533
8550,35.5,84.5,2106,2.571,237.5,3451,4.214,482.6,2.53029,2.44633,-21.533
8600,34.5,85.5,1966,2.400,212.0,3589,4.382,507.8,2.48949,2.36722,-25.400
8650,33.5,86.5,1966,2.400,212.0,3589,4.382,507.8,2.48949,2.36722,-25.400
8700,32.6,87.4,1966,2.400,212.0,3589,4.382,507.8,2.48949,2.36722,-25.400
8750,31.7,88.3,1966,2.400,212.0,3589,4.382,507.8,2.48949,2.36722,-29.004
8800,30.8,89.2,1849,2.258,190.7,3720,4.542,531.7,2.41889,2.26671,-29.004
8850,30.0,90.0,1849,2.258,190.7,3720,4.542,531.7,2.41889,2.26671,-30.938
8900,29.2,90.8,1849,2.258,190.7,3720,4.542,531.7,2.41889,2.26671,-30.938
8950,28.4,91.6,1849,2.258,190.7,3720,4.542,531.7,2.41889,2.26671,-32.959
9000,27.6,92.4,1849,2.258,190.7,3720,4.542,531.7,2.41889,2.26671,-32.959
9050,26.9,93.1,1719,2.099,167.0,3848,4.698,555.0,2.34327,2.26672,-34.629
9100,26.2,93.8,1719,2.099,167.0,3848,4.698,555.0,2.34327,2.26672,-34.629
9150,25.6,94.4,1719,2.099,167.0,3848,4.698,555.0,2.34327,2.26672,-34.629
9200,24.9,95.1,1719,2.099,167.0,3848,4.698,555.0,2.34327,2.26672,-36.914
9250,24.4,95.6,1719,2.099,167.0,3848,4.698,555.0,2.34327,2.26672,-36.914
9300,23.8,96.2,1607,1.962,146.6,3955,4.829,574.5,2.27568,2.26731,-38.232
9350,23.3,96.7,1607,1.962,146.6,3955,4.829,574.5,2.27568,2.26731,-38.232
9400,22.8,97.2,1607,1.962,146.6,3955,4.829,574.5,2.27568,2.26731,-39.287
9450,22.4,97.6,1607,1.962,146.6,3955,4.829,574.5,2.27568,2.26731,-39.287
9500,22.0,98.0,1607,1.962,146.6,3955,4.829,574.5,2.27568,2.26731,-39.287
9550,21.6,98.4,1530,1.868,132.6,4027,4.917,587.6,2.24760,2.26715,-40.605
9600,21.3,98.7,1530,1.868,132.6,4027,4.917,587.6,2.24760,2.26715,-40.605
9650,21.0,99.0,1530,1.868,132.6,4027,4.917,587.6,2.24760,2.26715,-40.605
9700,20.7,99.3,1530,1.868,132.6,4027,4.917,587.6,2.24760,2.26715,-41.484
9750,20.5,99.5,1530,1.868,132.6,4027,4.917,587.6,2.24760,2.26715,-41.484
9800,20.3,99.7,1490,1.819,125.3,4075,4.976,596.4,2.23237,2.26708,-41.484
9850,20.2,99.8,1490,1.819,125.3,4075,4.976,596.4,2.23237,2.26708,-42.012
9900,20.1,99.9,1490,1.819,125.3,4075,4.976,596.4,2.23237,2.26708,-42.012
9950,20.0,100.0,1490,1.819,125.3,4075,4.976,596.4,2.23237,2.26708,-42.275
10000,20.0,100.0,1469,1.794,121.5,4078,4.979,596.9,2.22647,2.26722,-42.275
10050,20.0,100.0,1469,1.794,121.5,4078,4.979,596.9,2.22647,2.26722,-42.275
10100,20.1,99.9,1469,1.794,121.5,4078,4.979,596.9,2.22647,2.26722,-42.363
10150,20.2,99.8,1469,1.794,121.5,4078,4.979,596.9,2.22647,2.26722,-42.363
10200,20.3,99.7,1476,1.802,122.7,4084,4.987,598.0,2.22492,2.26746,-42.363
10250,20.5,99.5,1476,1.802,122.7,4084,4.987,598.0,2.22492,2.26746,-42.363
10300,20.7,99.3,1476,1.802,122.7,4084,4.987,598.0,2.22492,2.26746,-42.363
10350,21.0,99.0,1476,1.802,122.7,4084,4.987,598.0,2.22492,2.26746,-42.363
10400,21.3,98.7,1473,1.799,122.2,4074,4.974,596.2,2.22370,2.26740,-42.363
10450,21.6,98.4,1473,1.799,122.2,4074,4.974,596.2,2.22370,2.26740,-42.363
10500,22.0,98.0,1473,1.799,122.2,4074,4.974,596.2,2.22370,2.26740,-42.363
10550,22.4,97.6,1473,1.799,122.2,4074,4.974,596.2,2.22370,2.26740,-42.363
10600,22.8,97.2,1558,1.902,137.7,4053,4.949,592.3,2.26582,2.26715,-41.396
10650,23.3,96.7,1558,1.902,137.7,4053,4.949,592.3,2.26582,2.26715,-41.396
10700,23.8,96.2,1558,1.902,137.7,4053,4.949,592.3,2.26582,2.26715,-41.396
10750,24.4,95.6,1558,1.902,137.7,4053,4.949,592.3,2.26582,2.26715,-40.078
10800,24.9,95.1,1558,1.902,137.7,4053,4.949,592.3,2.26582,2.26715,-40.078
10850,25.6,94.4,1639,2.001,152.4,3941,4.812,571.9,2.27101,2.26740,-38.848
10900,26.2,93.8,1639,2.001,152.4,3941,4.812,571.9,2.27101,2.26740,-38.848
10950,26.9,93.1,1639,2.001,152.4,3941,4.812,571.9,2.27101,2.26740,-38.848
11000,27.6,92.4,1639,2.001,152.4,3941,4.812,571.9,2.27101,2.26740,-37.002
11050,28.4,91.6,1725,2.106,168.1,3841,4.690,553.7,2.31463,2.26696,-37.002
11100,29.2,90.8,1725,2.106,168.1,3841,4.690,553.7,2.31463,2.26696,-37.002
11150,30.0,90.0,1725,2.106,168.1,3841,4.690,553.7,2.31463,2.26696,-34.629
11200,30.8,89.2,1725,2.106,168.1,3841,4.690,553.7,2.31463,2.26696,-34.629
11250,31.7,88.3,1725,2.106,168.1,3841,4.690,553.7,2.31463,2.26696,-32.783
11300,32.6,87.4,1859,2.270,192.5,3704,4.523,528.7,2.38719,2.26734,-32.783
11350,33.6,86.4,1859,2.270,192.5,3704,4.523,528.7,2.38719,2.26734,-30.850
11400,34.5,85.5,1859,2.270,192.5,3704,4.523,528.7,2.38719,2.26734,-30.850
11450,35.5,84.5,1859,2.270,192.5,3704,4.523,528.7,2.38719,2.26734,-30.850
11500,36.5,83.5,1859,2.270,192.5,3704,4.523,528.7,2.38719,2.26734,-27.510
11550,37.5,82.5,2017,2.463,221.3,3547,4.331,500.1,2.46396,2.35302,-27.510
11600,38.6,81.4,2017,2.463,221.3,3547,4.331,500.1,2.46396,2.35302,-25.312
11650,39.6,80.4,2017,2.463,221.3,3547,4.331,500.1,2.46396,2.35302,-25.312
11700,40.7,79.3,2017,2.463,221.3,3547,4.331,500.1,2.46396,2.35302,-22.676
11750,41.8,78.2,2017,2.463,221.3,3547,4.331,500.1,2.46396,2.35302,-22.676
11800,43.0,77.0,2189,2.673,252.7,3375,4.121,468.8,2.52812,2.47782,-19.775
11850,44.1,75.9,2189,2.673,252.7,3375,4.121,468.8,2.52812,2.47782,-19.775
11900,45.3,74.7,2189,2.673,252.7,3375,4.121,468.8,2.52812,2.47782,-19.775
11950,46.5,73.5,2189,2.673,252.7,3375,4.121,468.8,2.52812,2.47782,-15.908
12000,47.6,72.4,2189,2.673,252.7,3375,4.121,468.8,2.52812,2.47782,-15.908
12050,48.8,71.2,2381,2.907,287.7,3175,3.877,432.3,2.57605,2.57419,-15.908
12100,50.1,69.9,2381,2.907,287.7,3175,3.877,432.3,2.57605,2.57419,-11.426
12150,51.3,68.7,2381,2.907,287.7,3175,3.877,432.3,2.57605,2.57419,-11.426
12200,52.5,67.5,2381,2.907,287.7,3175,3.877,432.3,2.57605,2.57419,-11.426
12250,53.7,66.3,2542,3.104,317.0,3020,3.687,404.1,2.60022,2.60062,-6.768
12300,55.0,65.0,2542,3.104,317.0,3020,3.687,404.1,2.60022,2.60062,-6.768
12350,56.2,63.8,2542,3.104,317.0,3020,3.687,404.1,2.60022,2.60062,-6.768
12400,57.5,62.5,2542,3.104,317.0,3020,3.687,404.1,2.60022,2.60062,-2.109
12450,58.8,61.2,2706,3.304,346.9,2860,3.492,374.9,2.61034,2.61449,-2.109
12500,60.0,60.0,2706,3.304,346.9,2860,3.492,374.9,2.61034,2.61449,-2.109
12550,61.3,58.7,2706,3.304,346.9,2860,3.492,374.9,2.61034,2.61449,2.461
12600,62.5,57.5,2706,3.304,346.9,2860,3.492,374.9,2.61034,2.61449,2.461
12650,63.8,56.2,2706,3.304,346.9,2860,3.492,374.9,2.61034,2.61449,5.713
12700,65.0,55.0,2911,3.554,384.2,2649,3.234,336.5,2.60994,2.61512,5.713
12750,66.3,53.7,2911,3.554,384.2,2649,3.234,336.5,2.60994,2.61512,5.713
12800,67.5,52.5,2911,3.554,384.2,2649,3.234,336.5,2.60994,2.61512,10.107
12850,68.7,51.3,2911,3.554,384.2,2649,3.234,336.5,2.60994,2.61512,10.107
12900,70.0,50.0,2911,3.554,384.2,2649,3.234,336.5,2.60994,2.61512,13.184
12950,71.2,48.8,3118,3.807,422.0,2445,2.985,299.3,2.58953,2.59603,13.184
13000,72.4,47.6,3118,3.807,422.0,2445,2.985,299.3,2.58953,2.59603,16.172
13050,73.6,46.4,3118,3.807,422.0,2445,2.985,299.3,2.58953,2.59603,16.172
13100,74.7,45.3,3118,3.807,422.0,2445,2.985,299.3,2.58953,2.59603,16.172
13150,75.9,44.1,3268,3.990,449.3,2285,2.790,270.2,2.55285,2.55847,20.742
13200,77.0,43.0,3268,3.990,449.3,2285,2.790,270.2,2.55285,2.55847,20.742
13250,78.2,41.8,3268,3.990,449.3,2285,2.790,270.2,2.55285,2.55847,20.742
13300,79.3,40.7,3268,3.990,449.3,2285,2.790,270.2,2.55285,2.55847,24.873
13350,80.4,39.6,3268,3.990,449.3,2285,2.790,270.2,2.55285,2.55847,24.873
13400,81.4,38.6,3457,4.221,483.7,2106,2.571,237.5,2.50632,2.50550,27.686
13450,82.5,37.5,3457,4.221,483.7,2106,2.571,237.5,2.50632,2.50550,27.686
13500,83.5,36.5,3457,4.221,483.7,2106,2.571,237.5,2.50632,2.50550,27.686
13550,84.5,35.5,3457,4.221,483.7,2106,2.571,237.5,2.50632,2.50550,31.641
13600,85.5,34.5,3457,4.221,483.7,2106,2.571,237.5,2.50632,2.50550,31.641
13650,86.5,33.5,3613,4.411,512.2,1941,2.370,207.5,2.38590,2.38535,34.189
13700,87.4,32.6,3613,4.411,512.2,1941,2.370,207.5,2.38590,2.38535,34.189
13750,88.3,31.7,3613,4.411,512.2,1941,2.370,207.5,2.38590,2.38535,36.387
13800,89.2,30.8,3613,4.411,512.2,1941,2.370,207.5,2.38590,2.38535,36.387
13850,90.0,30.0,3740,4.567,535.3,1815,2.216,184.5,2.31363,2.31103,36.387
13900,90.8,29.2,3740,4.567,535.3,1815,2.216,184.5,2.31363,2.31103,39.463
13950,91.6,28.4,3740,4.567,535.3,1815,2.216,184.5,2.31363,2.31103,39.463
14000,92.4,27.6,3740,4.567,535.3,1815,2.216,184.5,2.31363,2.31103,41.396
14050,93.1,26.9,3740,4.567,535.3,1815,2.216,184.5,2.31363,2.31103,41.396
14100,93.8,26.2,3872,4.728,559.4,1687,2.060,161.2,2.19654,2.26684,41.396
14150,94.4,25.6,3872,4.728,559.4,1687,2.060,161.2,2.19654,2.26684,43.857
14200,95.1,24.9,3872,4.728,559.4,1687,2.060,161.2,2.19654,2.26684,43.857
14250,95.6,24.4,3872,4.728,559.4,1687,2.060,161.2,2.19654,2.26684,43.857
14300,96.2,23.8,3951,4.824,573.8,1606,1.961,146.4,2.19702,2.26698,45.791
14350,96.7,23.3,3951,4.824,573.8,1606,1.961,146.4,2.19702,2.26698,45.791
14400,97.2,22.8,3951,4.824,573.8,1606,1.961,146.4,2.19702,2.26698,45.791
14450,97.6,22.4,3951,4.824,573.8,1606,1.961,146.4,2.19702,2.26698,47.285
14500,98.0,22.0,3951,4.824,573.8,1606,1.961,146.4,2.19702,2.26698,47.285
14550,98.4,21.6,4030,4.921,588.2,1530,1.868,132.6,2.19753,2.26721,47.285
