ms,valve_a_pct,valve_b_pct,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
2350,56.2,63.8,2593,3.166,326.3,2979,3.637,396.6,2.60906,2.60715,-8.438
2400,57.5,62.5,2593,3.166,326.3,2979,3.637,396.6,2.60906,2.60715,-3.867
2450,58.7,61.3,2593,3.166,326.3,2979,3.637,396.6,2.60906,2.60715,-3.867
2500,60.0,60.0,2746,3.353,354.2,2817,3.440,367.1,2.60797,2.61362,-0.615
2550,61.3,58.7,2746,3.353,354.2,2817,3.440,367.1,2.60797,2.61362,-0.615
2600,62.5,57.5,2746,3.353,354.2,2817,3.440,367.1,2.60797,2.61362,-0.615
2650,63.8,56.2,2746,3.353,354.2,2817,3.440,367.1,2.60797,2.61362,3.955
2700,65.0,55.0,2746,3.353,354.2,2817,3.440,367.1,2.60797,2.61362,3.955
2750,66.3,53.7,2960,3.614,393.2,2610,3.187,329.4,2.60480,2.61098,7.207
2800,67.5,52.5,2960,3.614,393.2,2610,3.187,329.4,2.60480,2.61098,7.207
2850,68.7,51.3,2960,3.614,393.2,2610,3.187,329.4,2.60480,2.61098,10.283
2900,69.9,50.1,2960,3.614,393.2,2610,3.187,329.4,2.60480,2.61098,10.283
2950,71.2,48.8,2960,3.614,393.2,2610,3.187,329.4,2.60480,2.61098,10.283
3000,72.4,47.6,3163,3.862,430.2,2411,2.944,293.1,2.57978,2.58683,14.941
3050,73.6,46.4,3163,3.862,430.2,2411,2.944,293.1,2.57978,2.58683,14.941
3100,74.7,45.3,3163,3.862,430.2,2411,2.944,293.1,2.57978,2.58683,14.941
3150,75.9,44.1,3163,3.862,430.2,2411,2.944,293.1,2.57978,2.58683,19.336
3200,77.0,43.0,3314,4.046,457.7,2250,2.747,263.8,2.54668,2.54923,19.336
3250,78.2,41.8,3314,4.046,457.7,2250,2.747,263.8,2.54668,2.54923,19.336
3300,79.3,40.7,3314,4.046,457.7,2250,2.747,263.8,2.54668,2.54923,23.555
3350,80.4,39.6,3314,4.046,457.7,2250,2.747,263.8,2.54668,2.54923,23.555
3400,81.4,38.6,3314,4.046,457.7,2250,2.747,263.8,2.54668,2.54923,26.455
3450,82.5,37.5,3485,4.255,488.8,2068,2.525,230.6,2.48649,2.48514,26.455
3500,83.5,36.5,3485,4.255,488.8,2068,2.525,230.6,2.48649,2.48514,29.092
3550,84.5,35.5,3485,4.255,488.8,2068,2.525,230.6,2.48649,2.48514,29.092
3600,85.5,34.5,3485,4.255,488.8,2068,2.525,230.6,2.48649,2.48514,29.092
3650,86.5,33.5,3485,4.255,488.8,2068,2.525,230.6,2.48649,2.48514,32.959
3700,87.4,32.6,3667,4.477,522.0,1909,2.331,201.6,2.35029,2.35536,32.959
3750,88.3,31.7,3667,4.477,522.0,1909,2.331,201.6,2.35029,2.35536,35.244
3800,89.2,30.8,3667,4.477,522.0,1909,2.331,201.6,2.35029,2.35536,35.244
3850,90.0,30.0,3667,4.477,522.0,1909,2.331,201.6,2.35029,2.35536,35.244
3900,90.8,29.2,3667,4.477,522.0,1909,2.331,201.6,2.35029,2.35536,38.496
3950,91.6,28.4,3797,4.636,545.7,1765,2.155,175.4,2.24023,2.26686,38.496
4000,92.4,27.6,3797,4.636,545.7,1765,2.155,175.4,2.24023,2.26686,40.166
4050,93.1,26.9,3797,4.636,545.7,1765,2.155,175.4,2.24023,2.26686,40.166
4100,93.8,26.2,3797,4.636,545.7,1765,2.155,175.4,2.24023,2.26686,40.166
4150,94.4,25.6,3899,4.761,564.3,1666,2.034,157.4,2.19640,2.26656,42.627
4200,95.1,24.9,3899,4.761,564.3,1666,2.034,157.4,2.19640,2.26656,42.627
4250,95.6,24.4,3899,4.761,564.3,1666,2.034,157.4,2.19640,2.26656,42.627
4300,96.2,23.8,3899,4.761,564.3,1666,2.034,157.4,2.19640,2.26656,44.561
4350,96.7,23.3,3899,4.761,564.3,1666,2.034,157.4,2.19640,2.26656,44.561
4400,97.2,22.8,3997,4.880,582.1,1573,1.921,140.4,2.19681,2.26625,44.561
4450,97.6,22.4,3997,4.880,582.1,1573,1.921,140.4,2.19681,2.26625,46.143
4500,98.0,22.0,3997,4.880,582.1,1573,1.921,140.4,2.19681,2.26625,46.143
4550,98.4,21.6,3997,4.880,582.1,1573,1.921,140.4,2.19681,2.26625,46.846
4600,98.7,21.3,3997,4.880,582.1,1573,1.921,140.4,2.19681,2.26625,46.846
4650,99.0,21.0,4051,4.946,592.0,1509,1.842,128.7,2.19716,2.26696,46.846
4700,99.3,20.7,4051,4.946,592.0,1509,1.842,128.7,2.19716,2.26696,47.725
4750,99.5,20.5,4051,4.946,592.0,1509,1.842,128.7,2.19716,2.26696,47.725
4800,99.7,20.3,4051,4.946,592.0,1509,1.842,128.7,2.19716,2.26696,47.725
4850,99.8,20.2,4077,4.978,596.7,1479,1.806,123.3,2.19735,2.26660,48.252
4900,99.9,20.1,4077,4.978,596.7,1479,1.806,123.3,2.19735,2.26660,48.252
4950,100.0,20.0,4077,4.978,596.7,1479,1.806,123.3,2.19735,2.26660,48.428
5000,100.0,20.0,4077,4.978,596.7,1479,1.806,123.3,2.19735,2.26660,48.428
5050,100.0,20.0,4077,4.978,596.7,1479,1.806,123.3,2.19735,2.26660,48.428
5100,99.9,20.1,4085,4.988,598.2,1469,1.794,121.5,2.19728,2.26696,48.516
5150,99.8,20.2,4085,4.988,598.2,1469,1.794,121.5,2.19728,2.26696,48.516
5200,99.7,20.3,4085,4.988,598.2,1469,1.794,121.5,2.19728,2.26696,48.516
5250,99.5,20.5,4085,4.988,598.2,1469,1.794,121.5,2.19728,2.26696,48.516
5300,99.3,20.7,4085,4.988,598.2,1469,1.794,121.5,2.19728,2.26696,48.516
5350,99.0,21.0,4074,4.974,596.2,1477,1.803,122.9,2.19790,2.26765,48.516
5400,98.7,21.3,4074,4.974,596.2,1477,1.803,122.9,2.19790,2.26765,48.516
5450,98.4,21.6,4074,4.974,596.2,1477,1.803,122.9,2.19790,2.26765,48.516
5500,98.0,22.0,4074,4.974,596.2,1477,1.803,122.9,2.19790,2.26765,48.516
5550,97.6,22.4,4073,4.973,596.0,1530,1.868,132.6,2.19701,2.26663,48.164
5600,97.2,22.8,4073,4.973,596.0,1530,1.868,132.6,2.19701,2.26663,48.164
5650,96.7,23.3,4073,4.973,596.0,1530,1.868,132.6,2.19701,2.26663,48.164
5700,96.2,23.8,4073,4.973,596.0,1530,1.868,132.6,2.19701,2.26663,46.934
5750,95.6,24.4,4073,4.973,596.0,1530,1.868,132.6,2.19701,2.26663,46.934
5800,95.1,24.9,3973,4.851,577.8,1611,1.967,147.3,2.19702,2.26700,46.934
5850,94.4,25.6,3973,4.851,577.8,1611,1.967,147.3,2.19702,2.26700,45.703
5900,93.8,26.2,3973,4.851,577.8,1611,1.967,147.3,2.19702,2.26700,45.703
5950,93.1,26.9,3973,4.851,577.8,1611,1.967,147.3,2.19702,2.26700,44.385
6000,92.4,27.6,3973,4.851,577.8,1611,1.967,147.3,2.19702,2.26700,44.385
6050,91.6,28.4,3839,4.687,553.3,1719,2.099,167.0,2.19702,2.26694,42.891
6100,90.8,29.2,3839,4.687,553.3,1719,2.099,167.0,2.19702,2.26694,42.891
6150,90.0,30.0,3839,4.687,553.3,1719,2.099,167.0,2.19702,2.26694,42.891
6200,89.2,30.8,3839,4.687,553.3,1719,2.099,167.0,2.19702,2.26694,40.518
6250,88.3,31.7,3839,4.687,553.3,1719,2.099,167.0,2.19702,2.26694,40.518
6300,87.4,32.6,3713,4.534,530.4,1860,2.271,192.7,2.28556,2.26678,40.518
6350,86.5,33.5,3713,4.534,530.4,1860,2.271,192.7,2.28556,2.26678,37.617
6400,85.5,34.5,3713,4.534,530.4,1860,2.271,192.7,2.28556,2.26678,37.617
6450,84.5,35.5,3713,4.534,530.4,1860,2.271,192.7,2.28556,2.26678,35.244
6500,83.5,36.5,3577,4.368,505.6,1982,2.420,214.9,2.39864,2.39069,35.244
6550,82.5,37.5,3577,4.368,505.6,1982,2.420,214.9,2.39864,2.39069,35.244
6600,81.4,38.6,3577,4.368,505.6,1982,2.420,214.9,2.39864,2.39069,31.641
6650,80.4,39.6,3577,4.368,505.6,1982,2.420,214.9,2.39864,2.39069,31.641
6700,79.3,40.7,3446,4.208,481.7,2115,2.582,239.2,2.46833,2.46546,31.641
6750,78.2,41.8,3446,4.208,481.7,2115,2.582,239.2,2.46833,2.46546,27.773
6800,77.0,43.0,3446,4.208,481.7,2115,2.582,239.2,2.46833,2.46546,27.773
6850,75.9,44.1,3446,4.208,481.7,2115,2.582,239.2,2.46833,2.46546,27.773
6900,74.7,45.3,3446,4.208,481.7,2115,2.582,239.2,2.46833,2.46546,23.467
6950,73.5,46.5,3258,3.978,447.5,2302,2.811,273.3,2.54165,2.54502,23.467
7000,72.4,47.6,3258,3.978,447.5,2302,2.811,273.3,2.54165,2.54502,23.467
7050,71.2,48.8,3258,3.978,447.5,2302,2.811,273.3,2.54165,2.54502,19.248
7100,69.9,50.1,3258,3.978,447.5,2302,2.811,273.3,2.54165,2.54502,19.248
7150,68.7,51.3,3103,3.789,419.2,2460,3.004,302.0,2.57321,2.58080,16.172
7200,67.5,52.5,3103,3.789,419.2,2460,3.004,302.0,2.57321,2.58080,16.172
7250,66.3,53.7,3103,3.789,419.2,2460,3.004,302.0,2.57321,2.58080,16.172
7300,65.0,55.0,3103,3.789,419.2,2460,3.004,302.0,2.57321,2.58080,11.514
7350,63.8,56.2,3103,3.789,419.2,2460,3.004,302.0,2.57321,2.58080,11.514
7400,62.5,57.5,2904,3.546,383.0,2664,3.253,339.2,2.60208,2.60929,8.438
7450,61.3,58.7,2904,3.546,383.0,2664,3.253,339.2,2.60208,2.60929,8.438
7500,60.0,60.0,2904,3.546,383.0,2664,3.253,339.2,2.60208,2.60929,8.438
7551,58.7,61.3,2904,3.546,383.0,2664,3.253,339.2,2.60208,2.60929,3.867
7600,57.5,62.5,2904,3.546,383.0,2664,3.253,339.2,2.60208,2.60929,3.867
7650,56.2,63.8,2691,3.286,344.1,2871,3.505,376.9,2.62562,2.62298,3.867
7700,55.0,65.0,2691,3.286,344.1,2871,3.505,376.9,2.62562,2.62298,0.352
7750,53.7,66.3,2691,3.286,344.1,2871,3.505,376.9,2.62562,2.62298,0.352
7800,52.5,67.5,2691,3.286,344.1,2871,3.505,376.9,2.62562,2.62298,-2.197
7850,51.3,68.7,2527,3.085,314.3,3035,3.706,406.8,2.61775,2.61473,-2.197
7900,50.0,70.0,2527,3.085,314.3,3035,3.706,406.8,2.61775,2.61473,-2.197
7950,48.8,71.2,2527,3.085,314.3,3035,3.706,406.8,2.61775,2.61473,-5.977
8000,47.6,72.4,2527,3.085,314.3,3035,3.706,406.8,2.61775,2.61473,-5.977
8050,46.4,73.6,2527,3.085,314.3,3035,3.706,406.8,2.61775,2.61473,-5.977
8100,45.3,74.7,2329,2.844,278.2,3226,3.939,441.6,2.57576,2.57093,-9.844
8150,44.1,75.9,2329,2.844,278.2,3226,3.939,441.6,2.57576,2.57093,-9.844
8200,43.0,77.0,2329,2.844,278.2,3226,3.939,441.6,2.57576,2.57093,-12.656
8250,41.8,78.2,2329,2.844,278.2,3226,3.939,441.6,2.57576,2.57093,-12.656
8300,40.7,79.3,2329,2.844,278.2,3226,3.939,441.6,2.57576,2.57093,-12.656
8350,39.6,80.4,2142,2.615,244.1,3419,4.175,476.8,2.54317,2.46547,-16.787
8400,38.6,81.4,2142,2.615,244.1,3419,4.175,476.8,2.54317,2.46547,-16.787
8450,37.5,82.5,2142,2.615,244.1,3419,4.175,476.8,2.54317,2.46547,-19.336
8500,36.5,83.5,2142,2.615,244.1,3419,4.175,476.8,2.54317,2.46547,-19.336
8550,35.5,84.5,2006,2.449,219.3,3554,4.339,501.4,2.50678,2.39000,-21.973
8600,34.5,85.5,2006,2.449,219.3,3554,4.339,501.4,2.50678,2.39000,-21.973
8650,33.5,86.5,2006,2.449,219.3,3554,4.339,501.4,2.50678,2.39000,-21.973
8700,32.6,87.4,2006,2.449,219.3,3554,4.339,501.4,2.50678,2.39000,-25.400
8750,31.7,88.3,1875,2.289,195.4,3679,4.492,524.2,2.44114,2.26686,-25.400
8800,30.8,89.2,1875,2.289,195.4,3679,4.492,524.2,2.44114,2.26686,-25.400
8850,30.0,90.0,1875,2.289,195.4,3679,4.492,524.2,2.44114,2.26686,-28.652
8900,29.2,90.8,1875,2.289,195.4,3679,4.492,524.2,2.44114,2.26686,-28.652
8950,28.4,91.6,1764,2.154,175.2,3795,4.634,545.3,2.37490,2.26701,-28.652
9000,27.6,92.4,1764,2.154,175.2,3795,4.634,545.3,2.37490,2.26701,-31.377
9050,26.9,93.1,1764,2.154,175.2,3795,4.634,545.3,2.37490,2.26701,-31.377
9100,26.2,93.8,1764,2.154,175.2,3795,4.634,545.3,2.37490,2.26701,-32.959
9150,25.6,94.4,1667,2.035,157.5,3883,4.741,561.4,2.31662,2.26739,-32.959
9200,24.9,95.1,1667,2.035,157.5,3883,4.741,561.4,2.31662,2.26739,-34.277
9250,24.4,95.6,1667,2.035,157.5,3883,4.741,561.4,2.31662,2.26739,-34.277
9300,23.8,96.2,1667,2.035,157.5,3883,4.741,561.4,2.31662,2.26739,-34.277
9350,23.3,96.7,1667,2.035,157.5,3883,4.741,561.4,2.31662,2.26739,-36.123
9400,22.8,97.2,1576,1.924,141.0,3991,4.873,581.0,2.26786,2.26730,-36.123
9450,22.4,97.6,1576,1.924,141.0,3991,4.873,581.0,2.26786,2.26730,-37.090
9500,22.0,98.0,1576,1.924,141.0,3991,4.873,581.0,2.26786,2.26730,-37.090
9550,21.6,98.4,1576,1.924,141.0,3991,4.873,581.0,2.26786,2.26730,-37.881
9600,21.3,98.7,1576,1.924,141.0,3991,4.873,581.0,2.26786,2.26730,-37.881
9650,21.0,99.0,1513,1.847,129.5,4047,4.941,591.3,2.24468,2.26724,-37.881
9700,20.7,99.3,1513,1.847,129.5,4047,4.941,591.3,2.24468,2.26724,-38.848
9750,20.5,99.5,1513,1.847,129.5,4047,4.941,591.3,2.24468,2.26724,-38.848
9800,20.3,99.7,1513,1.847,129.5,4047,4.941,591.3,2.24468,2.26724,-38.848
9850,20.2,99.8,1513,1.847,129.5,4047,4.941,591.3,2.24468,2.26724,-39.375
9900,20.1,99.9,1475,1.801,122.5,4082,4.984,597.6,2.23162,2.26629,-39.375
9950,20.0,100.0,1475,1.801,122.5,4082,4.984,597.6,2.23162,2.26629,-39.551
10000,20.0,100.0,1475,1.801,122.5,4082,4.984,597.6,2.23162,2.26629,-39.551
10050,20.0,100.0,1475,1.801,122.5,4082,4.984,597.6,2.23162,2.26629,-39.551
10100,20.1,99.9,1475,1.801,122.5,4082,4.984,597.6,2.23162,2.26629,-39.639
10150,20.2,99.8,1473,1.799,122.2,4080,4.982,597.3,2.22711,2.26730,-39.639
10200,20.3,99.7,1473,1.799,122.2,4080,4.982,597.3,2.22711,2.26730,-39.639
10250,20.5,99.5,1473,1.799,122.2,4080,4.982,597.3,2.22711,2.26730,-39.639
10300,20.7,99.3,1473,1.799,122.2,4080,4.982,597.3,2.22711,2.26730,-39.639
10350,21.0,99.0,1475,1.801,122.5,4070,4.969,595.4,2.22627,2.26639,-39.639
10400,21.3,98.7,1475,1.801,122.5,4070,4.969,595.4,2.22627,2.26639,-39.639
10450,21.6,98.4,1475,1.801,122.5,4070,4.969,595.4,2.22627,2.26639,-39.639
10500,22.0,98.0,1475,1.801,122.5,4070,4.969,595.4,2.22627,2.26639,-39.639
10550,22.4,97.6,1530,1.868,132.6,4064,4.962,594.4,2.24064,2.26661,-39.639
10600,22.8,97.2,1530,1.868,132.6,4064,4.962,594.4,2.24064,2.26661,-38.672
10650,23.3,96.7,1530,1.868,132.6,4064,4.962,594.4,2.24064,2.26661,-38.672
10700,23.8,96.2,1530,1.868,132.6,4064,4.962,594.4,2.24064,2.26661,-38.672
10750,24.4,95.6,1530,1.868,132.6,4064,4.962,594.4,2.24064,2.26661,-37.354
10800,24.9,95.1,1620,1.978,149.0,3977,4.856,578.5,2.26705,2.26699,-37.354
10850,25.6,94.4,1620,1.978,149.0,3977,4.856,578.5,2.26705,2.26699,-37.354
10900,26.2,93.8,1620,1.978,149.0,3977,4.856,578.5,2.26705,2.26699,-35.596
10950,26.9,93.1,1620,1.978,149.0,3977,4.856,578.5,2.26705,2.26699,-35.596
11000,27.6,92.4,1620,1.978,149.0,3977,4.856,578.5,2.26705,2.26699,-35.596
11050,28.4,91.6,1729,2.111,168.8,3851,4.702,555.5,2.31822,2.26675,-33.486
11100,29.2,90.8,1729,2.111,168.8,3851,4.702,555.5,2.31822,2.26675,-33.486
11150,30.0,90.0,1729,2.111,168.8,3851,4.702,555.5,2.31822,2.26675,-31.904
11200,30.8,89.2,1729,2.111,168.8,3851,4.702,555.5,2.31822,2.26675,-31.904
11250,31.7,88.3,1833,2.238,187.8,3726,4.549,532.8,2.37336,2.26799,-31.904
11300,32.6,87.4,1833,2.238,187.8,3726,4.549,532.8,2.37336,2.26799,-29.180
11350,33.5,86.5,1833,2.238,187.8,3726,4.549,532.8,2.37336,2.26799,-29.180
11400,34.5,85.5,1833,2.238,187.8,3726,4.549,532.8,2.37336,2.26799,-27.070
11450,35.5,84.5,1954,2.386,209.8,3619,4.419,513.3,2.43666,2.30383,-27.070
11500,36.5,83.5,1954,2.386,209.8,3619,4.419,513.3,2.43666,2.30383,-27.070
11550,37.5,82.5,1954,2.386,209.8,3619,4.419,513.3,2.43666,2.30383,-23.643
11600,38.6,81.4,1954,2.386,209.8,3619,4.419,513.3,2.43666,2.30383,-23.643
11650,39.6,80.4,1954,2.386,209.8,3619,4.419,513.3,2.43666,2.30383,-23.643
11700,40.7,79.3,2123,2.592,240.6,3456,4.220,483.6,2.50758,2.44251,-19.775
11750,41.8,78.2,2123,2.592,240.6,3456,4.220,483.6,2.50758,2.44251,-19.775
11800,43.0,77.0,2123,2.592,240.6,3456,4.220,483.6,2.50758,2.44251,-19.775
11850,44.1,75.9,2123,2.592,240.6,3456,4.220,483.6,2.50758,2.44251,-15.732
11900,45.3,74.7,2123,2.592,240.6,3456,4.220,483.6,2.50758,2.44251,-15.732
11950,46.5,73.5,2302,2.811,273.3,3248,3.966,445.6,2.55012,2.54020,-15.732
12000,47.6,72.4,2302,2.811,273.3,3248,3.966,445.6,2.55012,2.54020,-11.602
12050,48.8,71.2,2302,2.811,273.3,3248,3.966,445.6,2.55012,2.54020,-11.602
12100,50.1,69.9,2302,2.811,273.3,3248,3.966,445.6,2.55012,2.54020,-11.602
12150,51.3,68.7,2465,3.010,303.0,3094,3.778,417.6,2.58555,2.58665,-7.031
12200,52.5,67.5,2465,3.010,303.0,3094,3.778,417.6,2.58555,2.58665,-7.031
12250,53.7,66.3,2465,3.010,303.0,3094,3.778,417.6,2.58555,2.58665,-4.131
12300,55.0,65.0,2465,3.010,303.0,3094,3.778,417.6,2.58555,2.58665,-4.131
12350,56.2,63.8,2625,3.205,332.1,2932,3.580,388.1,2.61647,2.61733,-0.879
12400,57.5,62.5,2625,3.205,332.1,2932,3.580,388.1,2.61647,2.61733,-0.879
12450,58.7,61.3,2625,3.205,332.1,2932,3.580,388.1,2.61647,2.61733,1.934
12500,60.0,60.0,2625,3.205,332.1,2932,3.580,388.1,2.61647,2.61733,1.934
12550,61.3,58.7,2787,3.403,361.6,2775,3.388,359.5,2.61259,2.61870,1.934
12600,62.5,57.5,2787,3.403,361.6,2775,3.388,359.5,2.61259,2.61870,6.592
12650,63.8,56.2,2787,3.403,361.6,2775,3.388,359.5,2.61259,2.61870,6.592
12700,65.0,55.0,2787,3.403,361.6,2775,3.388,359.5,2.61259,2.61870,9.844
12750,66.3,53.7,2787,3.403,361.6,2775,3.388,359.5,2.61259,2.61870,9.844
12800,67.5,52.5,2998,3.661,400.1,2574,3.143,322.8,2.60216,2.61109,12.920
12850,68.7,51.3,2998,3.661,400.1,2574,3.143,322.8,2.60216,2.61109,12.920
12900,70.0,50.0,2998,3.661,400.1,2574,3.143,322.8,2.60216,2.61109,15.908
12950,71.2,48.8,2998,3.661,400.1,2574,3.143,322.8,2.60216,2.61109,15.908
13000,72.4,47.6,3158,3.856,429.2,2410,2.943,292.9,2.58463,2.59281,15.908
13050,73.6,46.4,3158,3.856,429.2,2410,2.943,292.9,2.58463,2.59281,20.303
13100,74.7,45.3,3158,3.856,429.2,2410,2.943,292.9,2.58463,2.59281,20.303
13150,75.9,44.1,3158,3.856,429.2,2410,2.943,292.9,2.58463,2.59281,23.379
13200,77.0,43.0,3317,4.050,458.2,2252,2.750,264.1,2.54568,2.55198,23.379
13250,78.2,41.8,3317,4.050,458.2,2252,2.750,264.1,2.54568,2.55198,26.104
13300,79.3,40.7,3317,4.050,458.2,2252,2.750,264.1,2.54568,2.55198,26.104
13350,80.4,39.6,3317,4.050,458.2,2252,2.750,264.1,2.54568,2.55198,26.104
13400,81.4,38.6,3317,4.050,458.2,2252,2.750,264.1,2.54568,2.55198,30.498
13450,82.5,37.5,3498,4.271,491.2,2075,2.534,231.9,2.48163,2.48009,30.498
13500,83.5,36.5,3498,4.271,491.2,2075,2.534,231.9,2.48163,2.48009,30.498
13550,84.5,35.5,3498,4.271,491.2,2075,2.534,231.9,2.48163,2.48009,34.277
13600,85.5,34.5,3498,4.271,491.2,2075,2.534,231.9,2.48163,2.48009,34.277
13650,86.5,33.5,3498,4.271,491.2,2075,2.534,231.9,2.48163,2.48009,36.826
13700,87.4,32.6,3656,4.464,520.0,1909,2.331,201.6,2.38631,2.37992,36.826
13750,88.3,31.7,3656,4.464,520.0,1909,2.331,201.6,2.38631,2.37992,39.023
13800,89.2,30.8,3656,4.464,520.0,1909,2.331,201.6,2.38631,2.37992,39.023
13850,90.0,30.0,3656,4.464,520.0,1909,2.331,201.6,2.38631,2.37992,39.023
13900,90.8,29.2,3768,4.601,540.4,1793,2.189,180.5,2.26694,2.26655,42.275
13950,91.6,28.4,3768,4.601,540.4,1793,2.189,180.5,2.26694,2.26655,42.275
14000,92.4,27.6,3768,4.601,540.4,1793,2.189,180.5,2.26694,2.26655,44.121
14050,93.1,26.9,3768,4.601,540.4,1793,2.189,180.5,2.26694,2.26655,44.121
14100,93.8,26.2,3768,4.601,540.4,1793,2.189,180.5,2.26694,2.26655,44.121
14150,94.4,25.6,3902,4.764,564.8,1676,2.046,159.2,2.19672,2.26712,46.582
14200,95.1,24.9,3902,4.764,564.8,1676,2.046,159.2,2.19672,2.26712,46.582
14250,95.6,24.4,3902,4.764,564.8,1676,2.046,159.2,2.19672,2.26712,47.988
14300,96.2,23.8,3902,4.764,564.8,1676,2.046,159.2,2.19672,2.26712,47.988
14350,96.7,23.3,3983,4.863,579.6,1594,1.946,144.2,2.19693,2.26689,47.988
14400,97.2,22.8,3983,4.863,579.6,1594,1.946,144.2,2.19693,2.26689,49.658
14450,97.6,22.4,3983,4.863,579.6,1594,1.946,144.2,2.19693,2.26689,49.658
14500,98.0,22.0,3983,4.863,579.6,1594,1.946,144.2,2.19693,2.26689,49.658
14550,98.4,21.6,4038,4.930,589.6,1530,1.868,132.6,2.19746,2.26747,50.889
