ms,valve_a_pct,valve_b_pct,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
3300,79.3,40.7,3387,4.136,471.0,2176,2.657,250.3,2.51663,2.45561,-37.090
3350,80.4,39.6,3387,4.136,471.0,2176,2.657,250.3,2.51663,2.45561,-37.090
3400,81.4,38.6,3387,4.136,471.0,2176,2.657,250.3,2.51663,2.45561,-37.090
3450,82.5,37.5,3387,4.136,471.0,2176,2.657,250.3,2.51663,2.45561,-41.133
3500,83.5,36.5,3387,4.136,471.0,2176,2.657,250.3,2.51663,2.45561,-41.133
3550,84.5,35.5,3559,4.346,502.3,1995,2.436,217.3,2.42227,2.41067,-43.857
3600,85.5,34.5,3559,4.346,502.3,1995,2.436,217.3,2.42227,2.41067,-43.857
3650,86.5,33.5,3559,4.346,502.3,1995,2.436,217.3,2.42227,2.41067,-43.857
3700,87.4,32.6,3559,4.346,502.3,1995,2.436,217.3,2.42227,2.41067,-47.549
3750,88.3,31.7,3559,4.346,502.3,1995,2.436,217.3,2.42227,2.41067,-47.549
3800,89.2,30.8,3713,4.534,530.4,1846,2.254,190.2,2.32724,2.31088,-47.549
3850,90.0,30.0,3713,4.534,530.4,1846,2.254,190.2,2.32724,2.31088,-50.801
3900,90.8,29.2,3713,4.534,530.4,1846,2.254,190.2,2.32724,2.31088,-50.801
3950,91.6,28.4,3713,4.534,530.4,1846,2.254,190.2,2.32724,2.31088,-50.801
4000,92.4,27.6,3827,4.673,551.2,1732,2.115,169.4,2.23322,2.26776,-53.789
4050,93.1,26.9,3827,4.673,551.2,1732,2.115,169.4,2.23322,2.26776,-53.789
4100,93.8,26.2,3827,4.673,551.2,1732,2.115,169.4,2.23322,2.26776,-55.371
4150,94.4,25.6,3827,4.673,551.2,1732,2.115,169.4,2.23322,2.26776,-55.371
4200,95.0,24.9,3827,4.673,551.2,1732,2.115,169.4,2.23322,2.26776,-55.371
4250,95.0,24.4,3937,4.807,571.2,1626,1.985,150.1,2.19804,2.26827,-57.656
4300,95.0,23.8,3937,4.807,571.2,1626,1.985,150.1,2.19804,2.26827,-57.656
4350,95.0,23.3,3937,4.807,571.2,1626,1.985,150.1,2.19804,2.26827,-58.447
4400,95.0,22.8,3937,4.807,571.2,1626,1.985,150.1,2.19804,2.26827,-58.447
4450,95.0,22.4,3921,4.788,568.3,1565,1.911,138.9,2.19846,2.26850,-59.062
4500,95.0,22.0,3921,4.788,568.3,1565,1.911,138.9,2.19846,2.26850,-59.062
4550,95.0,21.6,3921,4.788,568.3,1565,1.911,138.9,2.19846,2.26850,-59.062
4600,95.0,21.3,3921,4.788,568.3,1565,1.911,138.9,2.19846,2.26850,-60.029
4650,95.0,21.0,3921,4.788,568.3,1565,1.911,138.9,2.19846,2.26850,-60.029
4700,95.0,20.7,3922,4.789,568.5,1498,1.829,126.7,2.19923,2.26878,-60.381
4750,95.0,20.5,3922,4.789,568.5,1498,1.829,126.7,2.19923,2.26878,-60.381
4800,95.0,20.3,3922,4.789,568.5,1498,1.829,126.7,2.19923,2.26878,-60.381
4850,95.0,20.2,3922,4.789,568.5,1498,1.829,126.7,2.19923,2.26878,-60.732
4900,95.0,20.1,3922,4.789,568.5,1498,1.829,126.7,2.19923,2.26878,-60.732
4950,95.0,20.0,3943,4.814,572.3,1468,1.792,121.3,2.19943,2.26903,-60.732
5000,95.0,20.0,3943,4.814,572.3,1468,1.792,121.3,2.19943,2.26903,-60.908
5050,95.0,20.0,3943,4.814,572.3,1468,1.792,121.3,2.19943,2.26903,-60.908
5100,95.0,20.1,3943,4.814,572.3,1468,1.792,121.3,2.19943,2.26903,-60.908
5150,95.0,20.2,3943,4.814,572.3,1468,1.792,121.3,2.19943,2.26903,-60.908
5200,95.0,20.3,3923,4.790,568.7,1465,1.789,120.7,2.19949,2.26951,-60.908
5250,95.0,20.5,3923,4.790,568.7,1465,1.789,120.7,2.19949,2.26951,-60.908
5300,95.0,20.7,3923,4.790,568.7,1465,1.789,120.7,2.19949,2.26951,-60.908
5350,95.0,21.0,3923,4.790,568.7,1465,1.789,120.7,2.19949,2.26951,-60.908
5400,95.0,21.3,3931,4.800,570.1,1471,1.796,121.8,2.19894,2.26875,-60.996
5450,95.0,21.6,3931,4.800,570.1,1471,1.796,121.8,2.19894,2.26875,-60.996
5500,95.0,22.0,3931,4.800,570.1,1471,1.796,121.8,2.19894,2.26875,-60.908
5550,95.0,22.4,3931,4.800,570.1,1471,1.796,121.8,2.19894,2.26875,-60.908
5600,95.0,22.8,3931,4.800,570.1,1471,1.796,121.8,2.19894,2.26875,-60.908
5650,95.0,23.3,3929,4.797,569.7,1567,1.913,139.3,2.19837,2.26839,-59.941
5700,95.0,23.8,3929,4.797,569.7,1567,1.913,139.3,2.19837,2.26839,-59.941
5750,95.0,24.4,3929,4.797,569.7,1567,1.913,139.3,2.19837,2.26839,-59.414
5800,95.0,24.9,3929,4.797,569.7,1567,1.913,139.3,2.19837,2.26839,-59.414
5850,94.4,25.6,3922,4.789,568.5,1631,1.991,151.0,2.19831,2.26886,-58.711
5900,93.8,26.2,3922,4.789,568.5,1631,1.991,151.0,2.19831,2.26886,-58.711
5950,93.1,26.9,3922,4.789,568.5,1631,1.991,151.0,2.19831,2.26886,-58.711
6000,92.4,27.6,3922,4.789,568.5,1631,1.991,151.0,2.19831,2.26886,-57.305
6050,91.6,28.4,3922,4.789,568.5,1631,1.991,151.0,2.19831,2.26886,-57.305
6100,90.8,29.2,3859,4.712,557.0,1749,2.136,172.5,2.23296,2.26840,-55.547
6150,90.0,30.0,3859,4.712,557.0,1749,2.136,172.5,2.23296,2.26840,-55.547
6200,89.2,30.8,3859,4.712,557.0,1749,2.136,172.5,2.23296,2.26840,-55.547
6250,88.3,31.7,3859,4.712,557.0,1749,2.136,172.5,2.23296,2.26840,-52.910
6300,87.4,32.6,3717,4.538,531.1,1857,2.267,192.2,2.30428,2.29139,-52.910
6350,86.4,33.6,3717,4.538,531.1,1857,2.267,192.2,2.30428,2.29139,-50.977
6400,85.5,34.5,3717,4.538,531.1,1857,2.267,192.2,2.30428,2.29139,-50.977
6450,84.5,35.5,3717,4.538,531.1,1857,2.267,192.2,2.30428,2.29139,-50.977
6500,83.5,36.5,3717,4.538,531.1,1857,2.267,192.2,2.30428,2.29139,-47.373
6550,82.5,37.5,3554,4.339,501.4,2015,2.460,221.0,2.41873,2.39555,-47.373
6600,81.4,38.6,3554,4.339,501.4,2015,2.460,221.0,2.41873,2.39555,-44.912
6650,80.4,39.6,3554,4.339,501.4,2015,2.460,221.0,2.41873,2.39555,-44.912
6700,79.3,40.7,3554,4.339,501.4,2015,2.460,221.0,2.41873,2.39555,-42.188
6750,78.2,41.8,3405,4.158,474.3,2149,2.624,245.4,2.48457,2.48360,-42.188
6800,77.0,43.0,3405,4.158,474.3,2149,2.624,245.4,2.48457,2.48360,-42.188
6850,75.9,44.1,3405,4.158,474.3,2149,2.624,245.4,2.48457,2.48360,-37.881
6900,74.7,45.3,3405,4.158,474.3,2149,2.624,245.4,2.48457,2.48360,-37.881
6950,73.5,46.5,3405,4.158,474.3,2149,2.624,245.4,2.48457,2.48360,-34.980
7000,72.4,47.6,3224,3.937,441.3,2338,2.855,279.8,2.54936,2.56009,-34.980
7050,71.2,48.8,3224,3.937,441.3,2338,2.855,279.8,2.54936,2.56009,-32.168
7100,69.9,50.1,3224,3.937,441.3,2338,2.855,279.8,2.54936,2.56009,-32.168
7150,68.7,51.3,3224,3.937,441.3,2338,2.855,279.8,2.54936,2.56009,-32.168
7200,67.5,52.5,3053,3.728,410.1,2495,3.046,308.4,2.58572,2.59654,-27.773
7250,66.3,53.7,3053,3.728,410.1,2495,3.046,308.4,2.58572,2.59654,-27.773
7300,65.0,55.0,3053,3.728,410.1,2495,3.046,308.4,2.58572,2.59654,-27.773
7350,63.8,56.2,3053,3.728,410.1,2495,3.046,308.4,2.58572,2.59654,-23.291
7400,62.5,57.5,3053,3.728,410.1,2495,3.046,308.4,2.58572,2.59654,-23.291
7450,61.3,58.7,2847,3.476,372.6,2698,3.294,345.4,2.60509,2.61673,-20.127
7500,60.0,60.0,2847,3.476,372.6,2698,3.294,345.4,2.60509,2.61673,-20.127
7550,58.7,61.3,2847,3.476,372.6,2698,3.294,345.4,2.60509,2.61673,-20.127
7600,57.5,62.5,2847,3.476,372.6,2698,3.294,345.4,2.60509,2.61673,-15.557
7650,56.2,63.8,2847,3.476,372.6,2698,3.294,345.4,2.60509,2.61673,-15.557
7700,55.0,65.0,2650,3.236,336.7,2904,3.546,383.0,2.61254,2.61062,-15.557
7750,53.7,66.3,2650,3.236,336.7,2904,3.546,383.0,2.61254,2.61062,-10.986
7800,52.5,67.5,2650,3.236,336.7,2904,3.546,383.0,2.61254,2.61062,-10.986
7850,51.3,68.7,2650,3.236,336.7,2904,3.546,383.0,2.61254,2.61062,-10.986
7900,50.0,70.0,2484,3.033,306.4,3066,3.744,412.5,2.60713,2.59697,-6.240
7950,48.8,71.2,2484,3.033,306.4,3066,3.744,412.5,2.60713,2.59697,-6.240
8000,47.6,72.4,2484,3.033,306.4,3066,3.744,412.5,2.60713,2.59697,-6.240
8050,46.4,73.6,2484,3.033,306.4,3066,3.744,412.5,2.60713,2.59697,-1.670
8100,45.3,74.7,2484,3.033,306.4,3066,3.744,412.5,2.60713,2.59697,-1.670
8150,44.1,75.9,2290,2.796,271.1,3267,3.989,449.1,2.57890,2.54775,1.230
8200,43.0,77.0,2290,2.796,271.1,3267,3.989,449.1,2.57890,2.54775,1.230
8250,41.8,78.2,2290,2.796,271.1,3267,3.989,449.1,2.57890,2.54775,1.230
8300,40.7,79.3,2290,2.796,271.1,3267,3.989,449.1,2.57890,2.54775,5.361
8350,39.6,80.4,2290,2.796,271.1,3267,3.989,449.1,2.57890,2.54775,5.361
8400,38.6,81.4,2107,2.573,237.7,3451,4.214,482.6,2.53374,2.47192,5.361
8450,37.5,82.5,2107,2.573,237.7,3451,4.214,482.6,2.53374,2.47192,9.404
8500,36.5,83.5,2107,2.573,237.7,3451,4.214,482.6,2.53374,2.47192,9.404
8550,35.5,84.5,2107,2.573,237.7,3451,4.214,482.6,2.53374,2.47192,11.953
8600,34.5,85.5,2107,2.573,237.7,3451,4.214,482.6,2.53374,2.47192,11.953
8650,33.5,86.5,1938,2.366,206.9,3623,4.424,514.0,2.48161,2.34576,11.953
8700,32.6,87.4,1938,2.366,206.9,3623,4.424,514.0,2.48161,2.34576,15.557
8750,31.7,88.3,1938,2.366,206.9,3623,4.424,514.0,2.48161,2.34576,15.557
8800,30.8,89.2,1938,2.366,206.9,3623,4.424,514.0,2.48161,2.34576,17.754
8850,30.0,90.0,1823,2.226,186.0,3757,4.587,538.4,2.40417,2.26846,17.754
8900,29.2,90.8,1823,2.226,186.0,3757,4.587,538.4,2.40417,2.26846,17.754
8950,28.4,91.6,1823,2.226,186.0,3757,4.587,538.4,2.40417,2.26846,20.830
9000,27.6,92.4,1823,2.226,186.0,3757,4.587,538.4,2.40417,2.26846,20.830
9050,26.9,93.1,1711,2.089,165.6,3838,4.686,553.2,2.33383,2.26803,22.588
9100,26.2,93.8,1711,2.089,165.6,3838,4.686,553.2,2.33383,2.26803,22.588
9150,25.6,94.4,1711,2.089,165.6,3838,4.686,553.2,2.33383,2.26803,22.588
9200,24.9,95.0,1711,2.089,165.6,3838,4.686,553.2,2.33383,2.26803,24.873
9250,24.4,95.0,1711,2.089,165.6,3838,4.686,553.2,2.33383,2.26803,24.873
9300,23.8,95.0,1608,1.963,146.8,3938,4.808,571.4,2.28440,2.26858,24.873
9350,23.3,95.0,1608,1.963,146.8,3938,4.808,571.4,2.28440,2.26858,26.367
9400,22.8,95.0,1608,1.963,146.8,3938,4.808,571.4,2.28440,2.26858,26.367
9450,22.4,95.0,1608,1.963,146.8,3938,4.808,571.4,2.28440,2.26858,26.367
9500,22.0,95.0,1546,1.888,135.5,3917,4.783,567.6,2.22463,2.26803,27.510
9550,21.6,95.0,1546,1.888,135.5,3917,4.783,567.6,2.22463,2.26803,27.510
9600,21.3,95.0,1546,1.888,135.5,3917,4.783,567.6,2.22463,2.26803,27.510
9650,21.0,95.0,1546,1.888,135.5,3917,4.783,567.6,2.22463,2.26803,28.301
9700,20.7,95.0,1503,1.835,127.6,3926,4.794,569.2,2.19841,2.26813,28.301
9750,20.5,95.0,1503,1.835,127.6,3926,4.794,569.2,2.19841,2.26813,28.301
9800,20.3,95.0,1503,1.835,127.6,3926,4.794,569.2,2.19841,2.26813,28.828
9850,20.2,95.0,1503,1.835,127.6,3926,4.794,569.2,2.19841,2.26813,28.828
9900,20.1,95.0,1503,1.835,127.6,3926,4.794,569.2,2.19841,2.26813,28.828
9950,20.0,95.0,1470,1.795,121.6,3924,4.791,568.8,2.19877,2.26861,29.092
