ms,valve_a_pct,valve_b_pct,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
1150,30.0,90.0,1754,2.142,173.4,3882,4.740,561.2,2.34181,2.26701,-38.057
1200,30.8,89.2,1754,2.142,173.4,3882,4.740,561.2,2.34181,2.26701,-35.332
1250,31.7,88.3,1754,2.142,173.4,3882,4.740,561.2,2.34181,2.26701,-35.332
1300,32.6,87.4,1754,2.142,173.4,3882,4.740,561.2,2.34181,2.26701,-33.486
1350,33.5,86.5,1887,2.304,197.6,3682,4.496,524.7,2.39871,2.26758,-33.486
1400,34.5,85.5,1887,2.304,197.6,3682,4.496,524.7,2.39871,2.26758,-33.486
1450,35.5,84.5,1887,2.304,197.6,3682,4.496,524.7,2.39871,2.26758,-30.498
1500,36.5,83.5,1887,2.304,197.6,3682,4.496,524.7,2.39871,2.26758,-30.498
1550,37.5,82.5,2022,2.469,222.2,3543,4.326,499.4,2.45918,2.34642,-28.213
1600,38.6,81.4,2022,2.469,222.2,3543,4.326,499.4,2.45918,2.34642,-28.213
1650,39.6,80.4,2022,2.469,222.2,3543,4.326,499.4,2.45918,2.34642,-25.928
1700,40.7,79.3,2022,2.469,222.2,3543,4.326,499.4,2.45918,2.34642,-25.928
1750,41.8,78.2,2156,2.632,246.6,3406,4.159,474.4,2.51347,2.45603,-23.203
1800,43.0,77.0,2156,2.632,246.6,3406,4.159,474.4,2.51347,2.45603,-23.203
1850,44.1,75.9,2156,2.632,246.6,3406,4.159,474.4,2.51347,2.45603,-23.203
1900,45.3,74.7,2156,2.632,246.6,3406,4.159,474.4,2.51347,2.45603,-19.072
1950,46.5,73.5,2156,2.632,246.6,3406,4.159,474.4,2.51347,2.45603,-19.072
2000,47.6,72.4,2345,2.863,281.1,3220,3.932,440.5,2.55542,2.55503,-19.072
2050,48.8,71.2,2345,2.863,281.1,3220,3.932,440.5,2.55542,2.55503,-14.941
2100,50.1,69.9,2345,2.863,281.1,3220,3.932,440.5,2.55542,2.55503,-14.941
2150,51.3,68.7,2345,2.863,281.1,3220,3.932,440.5,2.55542,2.55503,-11.865
2200,52.5,67.5,2345,2.863,281.1,3220,3.932,440.5,2.55542,2.55503,-11.865
2250,53.7,66.3,2547,3.110,317.9,3028,3.697,405.6,2.59496,2.59493,-8.701
2300,55.0,65.0,2547,3.110,317.9,3028,3.697,405.6,2.59496,2.59493,-8.701
2350,56.2,63.8,2547,3.110,317.9,3028,3.697,405.6,2.59496,2.59493,-8.701
2400,57.5,62.5,2547,3.110,317.9,3028,3.697,405.6,2.59496,2.59493,-4.131
2450,58.7,61.3,2547,3.110,317.9,3028,3.697,405.6,2.59496,2.59493,-4.131
2500,60.0,60.0,2745,3.352,354.0,2822,3.446,368.0,2.61161,2.61159,-0.967
2550,61.3,58.7,2745,3.352,354.0,2822,3.446,368.0,2.61161,2.61159,-0.967
2600,62.5,57.5,2745,3.352,354.0,2822,3.446,368.0,2.61161,2.61159,-0.967
2650,63.8,56.2,2745,3.352,354.0,2822,3.446,368.0,2.61161,2.61159,3.428
2700,65.0,55.0,2745,3.352,354.0,2822,3.446,368.0,2.61161,2.61159,3.428
2750,66.3,53.7,2953,3.606,391.9,2615,3.193,330.3,2.60166,2.60163,6.592
2800,67.5,52.5,2953,3.606,391.9,2615,3.193,330.3,2.60166,2.60163,6.592
2850,68.7,51.3,2953,3.606,391.9,2615,3.193,330.3,2.60166,2.60163,6.592
2900,70.0,50.0,2953,3.606,391.9,2615,3.193,330.3,2.60166,2.60163,11.074
2950,71.2,48.8,2953,3.606,391.9,2615,3.193,330.3,2.60166,2.60163,11.074
3000,72.4,47.6,3162,3.861,430.0,2405,2.937,292.0,2.57734,2.57732,11.074
3050,73.6,46.4,3162,3.861,430.0,2405,2.937,292.0,2.57734,2.57732,15.469
3100,74.7,45.3,3162,3.861,430.0,2405,2.937,292.0,2.57734,2.57732,15.469
3150,75.9,44.1,3162,3.861,430.0,2405,2.937,292.0,2.57734,2.57732,18.457
3200,77.0,43.0,3307,4.038,456.4,2258,2.757,265.2,2.53643,2.53641,18.457
3250,78.2,41.8,3307,4.038,456.4,2258,2.757,265.2,2.53643,2.53641,21.270
3300,79.3,40.7,3307,4.038,456.4,2258,2.757,265.2,2.53643,2.53641,21.270
3350,80.4,39.6,3307,4.038,456.4,2258,2.757,265.2,2.53643,2.53641,21.270
3400,81.4,38.6,3307,4.038,456.4,2258,2.757,265.2,2.53643,2.53641,25.576
3450,82.5,37.5,3495,4.267,490.7,2070,2.527,231.0,2.49124,2.49123,25.576
3500,83.5,36.5,3495,4.267,490.7,2070,2.527,231.0,2.49124,2.49123,25.576
3550,84.5,35.5,3495,4.267,490.7,2070,2.527,231.0,2.49124,2.49123,29.531
3600,85.5,34.5,3495,4.267,490.7,2070,2.527,231.0,2.49124,2.49123,29.531
3650,86.5,33.5,3495,4.267,490.7,2070,2.527,231.0,2.49124,2.49123,29.531
3700,87.4,32.6,3657,4.465,520.2,1912,2.335,202.2,2.36075,2.36077,33.223
3750,88.3,31.7,3657,4.465,520.2,1912,2.335,202.2,2.36075,2.36077,33.223
3800,89.2,30.8,3657,4.465,520.2,1912,2.335,202.2,2.36075,2.36077,33.223
3850,90.0,30.0,3657,4.465,520.2,1912,2.335,202.2,2.36075,2.36077,36.475
3900,90.8,29.2,3657,4.465,520.2,1912,2.335,202.2,2.36075,2.36077,36.475
3950,91.6,28.4,3815,4.658,549.0,1766,2.156,175.6,2.23593,2.26717,36.475
4000,92.4,27.6,3815,4.658,549.0,1766,2.156,175.6,2.23593,2.26717,39.199
4050,93.1,26.9,3815,4.658,549.0,1766,2.156,175.6,2.23593,2.26717,39.199
4100,93.8,26.2,3815,4.658,549.0,1766,2.156,175.6,2.23593,2.26717,39.199
4150,94.4,25.6,3895,4.756,563.6,1667,2.035,157.5,2.19680,2.26724,41.748
4200,95.1,24.9,3895,4.756,563.6,1667,2.035,157.5,2.19680,2.26724,41.748
4250,95.6,24.4,3895,4.756,563.6,1667,2.035,157.5,2.19680,2.26724,43.066
4300,96.2,23.8,3895,4.756,563.6,1667,2.035,157.5,2.19680,2.26724,43.066
4350,96.7,23.3,3977,4.856,578.5,1593,1.945,144.0,2.19693,2.26689,44.297
4400,97.2,22.8,3977,4.856,578.5,1593,1.945,144.0,2.19693,2.26689,44.297
4450,97.6,22.4,3977,4.856,578.5,1593,1.945,144.0,2.19693,2.26689,44.297
4500,98.0,22.0,3977,4.856,578.5,1593,1.945,144.0,2.19693,2.26689,45.615
4550,98.4,21.6,3977,4.856,578.5,1593,1.945,144.0,2.19693,2.26689,45.615
4600,98.7,21.3,4041,4.934,590.2,1523,1.860,131.3,2.19726,2.26701,45.615
4650,99.0,21.0,4041,4.934,590.2,1523,1.860,131.3,2.19726,2.26701,46.494
4700,99.3,20.7,4041,4.934,590.2,1523,1.860,131.3,2.19726,2.26701,46.494
4750,99.5,20.5,4041,4.934,590.2,1523,1.860,131.3,2.19726,2.26701,46.494
4800,99.7,20.3,4081,4.983,597.4,1486,1.814,124.6,2.19781,2.26728,47.109
4850,99.8,20.2,4081,4.983,597.4,1486,1.814,124.6,2.19781,2.26728,47.109
4900,99.9,20.1,4081,4.983,597.4,1486,1.814,124.6,2.19781,2.26728,47.373
4950,100.0,20.0,4081,4.983,597.4,1486,1.814,124.6,2.19781,2.26728,47.373
5000,100.0,20.0,4090,4.994,599.1,1473,1.799,122.2,2.19736,2.26702,47.461
5050,100.0,20.0,4090,4.994,599.1,1473,1.799,122.2,2.19736,2.26702,47.461
5100,99.9,20.1,4090,4.994,599.1,1473,1.799,122.2,2.19736,2.26702,47.461
5150,99.8,20.2,4090,4.994,599.1,1473,1.799,122.2,2.19736,2.26702,47.549
5200,99.7,20.3,4090,4.994,599.1,1473,1.799,122.2,2.19736,2.26702,47.549
5250,99.5,20.5,4080,4.982,597.3,1472,1.797,122.0,2.19769,2.26740,47.549
5300,99.3,20.7,4080,4.982,597.3,1472,1.797,122.0,2.19769,2.26740,47.549
5350,99.0,21.0,4080,4.982,597.3,1472,1.797,122.0,2.19769,2.26740,47.549
5400,98.7,21.3,4080,4.982,597.3,1472,1.797,122.0,2.19769,2.26740,47.549
5450,98.4,21.6,4080,4.982,597.3,1472,1.797,122.0,2.19769,2.26740,47.549
5500,98.0,22.0,4069,4.968,595.3,1500,1.832,127.1,2.19748,2.26712,47.549
5550,97.6,22.4,4069,4.968,595.3,1500,1.832,127.1,2.19748,2.26712,47.197
5600,97.2,22.8,4069,4.968,595.3,1500,1.832,127.1,2.19748,2.26712,47.197
5650,96.7,23.3,4069,4.968,595.3,1500,1.832,127.1,2.19748,2.26712,46.670
5700,96.2,23.8,4069,4.968,595.3,1500,1.832,127.1,2.19748,2.26712,46.670
5750,95.6,24.4,4002,4.886,583.1,1604,1.958,146.1,2.19721,2.26768,46.670
5800,95.1,24.9,4002,4.886,583.1,1604,1.958,146.1,2.19721,2.26768,45.088
5850,94.4,25.6,4002,4.886,583.1,1604,1.958,146.1,2.19721,2.26768,45.088
5900,93.8,26.2,4002,4.886,583.1,1604,1.958,146.1,2.19721,2.26768,43.945
5950,93.1,26.9,3908,4.772,565.9,1680,2.051,159.9,2.19680,2.26691,43.945
6000,92.4,27.6,3908,4.772,565.9,1680,2.051,159.9,2.19680,2.26691,43.945
6050,91.6,28.4,3908,4.772,565.9,1680,2.051,159.9,2.19680,2.26691,41.924
6100,90.8,29.2,3908,4.772,565.9,1680,2.051,159.9,2.19680,2.26691,41.924
6150,90.0,30.0,3908,4.772,565.9,1680,2.051,159.9,2.19680,2.26691,41.924
6200,89.2,30.8,3763,4.595,539.5,1804,2.203,182.5,2.25425,2.26737,39.375
6250,88.3,31.7,3763,4.595,539.5,1804,2.203,182.5,2.25425,2.26737,39.375
6300,87.4,32.6,3763,4.595,539.5,1804,2.203,182.5,2.25425,2.26737,37.529
6350,86.5,33.5,3763,4.595,539.5,1804,2.203,182.5,2.25425,2.26737,37.529
6400,85.5,34.5,3652,4.459,519.3,1919,2.343,203.5,2.31682,2.31679,35.332
6450,84.5,35.5,3652,4.459,519.3,1919,2.343,203.5,2.31682,2.31679,35.332
6500,83.5,36.5,3652,4.459,519.3,1919,2.343,203.5,2.31682,2.31679,35.332
6550,82.5,37.5,3652,4.459,519.3,1919,2.343,203.5,2.31682,2.31679,31.904
6600,81.4,38.6,3652,4.459,519.3,1919,2.343,203.5,2.31682,2.31679,31.904
6650,80.4,39.6,3481,4.250,488.1,2094,2.557,235.3,2.45978,2.45972,29.180
6700,79.3,40.7,3481,4.250,488.1,2094,2.557,235.3,2.45978,2.45972,29.180
6750,78.2,41.8,3481,4.250,488.1,2094,2.557,235.3,2.45978,2.45972,29.180
6800,77.0,43.0,3481,4.250,488.1,2094,2.557,235.3,2.45978,2.45972,25.312
6850,75.9,44.1,3336,4.073,461.7,2228,2.720,259.8,2.51903,2.53028,25.312
6900,74.7,45.3,3336,4.073,461.7,2228,2.720,259.8,2.51903,2.53028,25.312
6950,73.5,46.5,3336,4.073,461.7,2228,2.720,259.8,2.51903,2.53028,21.094
7000,72.4,47.6,3336,4.073,461.7,2228,2.720,259.8,2.51903,2.53028,21.094
7050,71.2,48.8,3336,4.073,461.7,2228,2.720,259.8,2.51903,2.53028,18.105
7100,69.9,50.1,3141,3.835,426.1,2422,2.957,295.1,2.56832,2.56841,18.105
7150,68.7,51.3,3141,3.835,426.1,2422,2.957,295.1,2.56832,2.56841,18.105
7200,67.5,52.5,3141,3.835,426.1,2422,2.957,295.1,2.56832,2.56841,13.623
7250,66.3,53.7,3141,3.835,426.1,2422,2.957,295.1,2.56832,2.56841,13.623
7300,65.0,55.0,3141,3.835,426.1,2422,2.957,295.1,2.56832,2.56841,10.459
7350,63.8,56.2,2945,3.596,390.4,2626,3.206,332.3,2.59894,2.59894,10.459
7400,62.5,57.5,2945,3.596,390.4,2626,3.206,332.3,2.59894,2.59894,10.459
7450,61.3,58.7,2945,3.596,390.4,2626,3.206,332.3,2.59894,2.59894,5.977
7500,60.0,60.0,2945,3.596,390.4,2626,3.206,332.3,2.59894,2.59894,5.977
7550,58.7,61.3,2773,3.386,359.1,2785,3.400,361.3,2.61048,2.61048,2.900
7600,57.5,62.5,2773,3.386,359.1,2785,3.400,361.3,2.61048,2.61048,2.900
7650,56.2,63.8,2773,3.386,359.1,2785,3.400,361.3,2.61048,2.61048,0.000
7700,55.0,65.0,2773,3.386,359.1,2785,3.400,361.3,2.61048,2.61048,0.000
7750,53.7,66.3,2615,3.193,330.3,2949,3.601,391.2,2.62454,2.62449,-3.164
7800,52.5,67.5,2615,3.193,330.3,2949,3.601,391.2,2.62454,2.62449,-3.164
7850,51.3,68.7,2615,3.193,330.3,2949,3.601,391.2,2.62454,2.62449,-3.164
7900,50.0,70.0,2615,3.193,330.3,2949,3.601,391.2,2.62454,2.62449,-7.646
7950,48.8,71.2,2615,3.193,330.3,2949,3.601,391.2,2.62454,2.62449,-7.646
8000,47.6,72.4,2411,2.944,293.1,3150,3.846,427.8,2.58889,2.58883,-10.811
8050,46.4,73.6,2411,2.944,293.1,3150,3.846,427.8,2.58889,2.58883,-10.811
8100,45.3,74.7,2411,2.944,293.1,3150,3.846,427.8,2.58889,2.58883,-10.811
8150,44.1,75.9,2411,2.944,293.1,3150,3.846,427.8,2.58889,2.58883,-15.117
8200,43.0,77.0,2411,2.944,293.1,3150,3.846,427.8,2.58889,2.58883,-15.117
8250,41.8,78.2,2218,2.708,257.9,3343,4.082,463.0,2.56272,2.52672,-17.930
8300,40.7,79.3,2218,2.708,257.9,3343,4.082,463.0,2.56272,2.52672,-17.930
8350,39.6,80.4,2218,2.708,257.9,3343,4.082,463.0,2.56272,2.52672,-17.930
8400,38.6,81.4,2218,2.708,257.9,3343,4.082,463.0,2.56272,2.52672,-22.236
8450,37.5,82.5,2075,2.534,231.9,3493,4.265,490.3,2.52314,2.42714,-22.236
8500,36.5,83.5,2075,2.534,231.9,3493,4.265,490.3,2.52314,2.42714,-22.236
8550,35.5,84.5,2075,2.534,231.9,3493,4.265,490.3,2.52314,2.42714,-26.016
8600,34.5,85.5,2075,2.534,231.9,3493,4.265,490.3,2.52314,2.42714,-26.016
8650,33.5,86.5,2075,2.534,231.9,3493,4.265,490.3,2.52314,2.42714,-28.389
8700,32.6,87.4,1909,2.331,201.6,3653,4.460,519.5,2.45210,2.29415,-28.389
8750,31.7,88.3,1909,2.331,201.6,3653,4.460,519.5,2.45210,2.29415,-30.674
8800,30.8,89.2,1909,2.331,201.6,3653,4.460,519.5,2.45210,2.29415,-30.674
8850,30.0,90.0,1909,2.331,201.6,3653,4.460,519.5,2.45210,2.29415,-30.674
8900,29.2,90.8,1791,2.187,180.1,3766,4.598,540.0,2.38673,2.26688,-33.926
8950,28.4,91.6,1791,2.187,180.1,3766,4.598,540.0,2.38673,2.26688,-33.926
9000,27.6,92.4,1791,2.187,180.1,3766,4.598,540.0,2.38673,2.26688,-33.926
9050,26.9,93.1,1791,2.187,180.1,3766,4.598,540.0,2.38673,2.26688,-36.475
9100,26.2,93.8,1694,2.068,162.5,3876,4.733,560.1,2.32481,2.26742,-36.475
9150,25.6,94.4,1694,2.068,162.5,3876,4.733,560.1,2.32481,2.26742,-36.475
9200,24.9,95.1,1694,2.068,162.5,3876,4.733,560.1,2.32481,2.26742,-38.760
9250,24.4,95.6,1694,2.068,162.5,3876,4.733,560.1,2.32481,2.26742,-38.760
9300,23.8,96.2,1694,2.068,162.5,3876,4.733,560.1,2.32481,2.26742,-39.990
9350,23.3,96.7,1591,1.943,143.7,3968,4.845,576.9,2.27048,2.26738,-39.990
9400,22.8,97.2,1591,1.943,143.7,3968,4.845,576.9,2.27048,2.26738,-39.990
9450,22.4,97.6,1591,1.943,143.7,3968,4.845,576.9,2.27048,2.26738,-41.572
9500,22.0,98.0,1591,1.943,143.7,3968,4.845,576.9,2.27048,2.26738,-41.572
9550,21.6,98.4,1591,1.943,143.7,3968,4.845,576.9,2.27048,2.26738,-41.572
9600,21.3,98.7,1522,1.858,131.1,4039,4.932,589.8,2.24566,2.26704,-42.715
9650,21.0,99.0,1522,1.858,131.1,4039,4.932,589.8,2.24566,2.26704,-42.715
9700,20.7,99.3,1522,1.858,131.1,4039,4.932,589.8,2.24566,2.26704,-43.330
9750,20.5,99.5,1522,1.858,131.1,4039,4.932,589.8,2.24566,2.26704,-43.330
9800,20.3,99.7,1485,1.813,124.4,4075,4.976,596.4,2.23146,2.26731,-43.330
9850,20.2,99.8,1485,1.813,124.4,4075,4.976,596.4,2.23146,2.26731,-43.857
9900,20.1,99.9,1485,1.813,124.4,4075,4.976,596.4,2.23146,2.26731,-43.857
9950,20.0,100.0,1485,1.813,124.4,4075,4.976,596.4,2.23146,2.26731,-44.033
10000,20.0,100.0,1485,1.813,124.4,4075,4.976,596.4,2.23146,2.26731,-44.033
10050,20.0,100.0,1473,1.799,122.2,4083,4.985,597.8,2.22555,2.26712,-44.121
10100,20.1,99.9,1473,1.799,122.2,4083,4.985,597.8,2.22555,2.26712,-44.121
10150,20.2,99.8,1473,1.799,122.2,4083,4.985,597.8,2.22555,2.26712,-44.121
10200,20.3,99.7,1473,1.799,122.2,4083,4.985,597.8,2.22555,2.26712,-44.209
10250,20.5,99.5,1478,1.805,123.1,4075,4.976,596.4,2.22549,2.26715,-44.209
10300,20.7,99.3,1478,1.805,123.1,4075,4.976,596.4,2.22549,2.26715,-44.209
10350,21.0,99.0,1478,1.805,123.1,4075,4.976,596.4,2.22549,2.26715,-44.209
10400,21.3,98.7,1478,1.805,123.1,4075,4.976,596.4,2.22549,2.26715,-44.209
10450,21.6,98.4,1478,1.805,123.1,4075,4.976,596.4,2.22549,2.26715,-44.209
10500,22.0,98.0,1501,1.833,127.3,4064,4.962,594.4,2.22252,2.26722,-44.121
10550,22.4,97.6,1501,1.833,127.3,4064,4.962,594.4,2.22252,2.26722,-44.121
10600,22.8,97.2,1501,1.833,127.3,4064,4.962,594.4,2.22252,2.26722,-43.242
10650,23.3,96.7,1501,1.833,127.3,4064,4.962,594.4,2.22252,2.26722,-43.242
10700,23.8,96.2,1583,1.933,142.2,4021,4.910,586.5,2.26656,2.26674,-43.242
10750,24.4,95.6,1583,1.933,142.2,4021,4.910,586.5,2.26656,2.26674,-41.836
10800,24.9,95.1,1583,1.933,142.2,4021,4.910,586.5,2.26656,2.26674,-41.836
10850,25.6,94.4,1583,1.933,142.2,4021,4.910,586.5,2.26656,2.26674,-40.781
10900,26.2,93.8,1583,1.933,142.2,4021,4.910,586.5,2.26656,2.26674,-40.781
10950,26.9,93.1,1678,2.049,159.5,3903,4.766,565.0,2.29541,2.26699,-40.781
11000,27.6,92.4,1678,2.049,159.5,3903,4.766,565.0,2.29541,2.26699,-38.848
11050,28.4,91.6,1678,2.049,159.5,3903,4.766,565.0,2.29541,2.26699,-38.848
11100,29.2,90.8,1678,2.049,159.5,3903,4.766,565.0,2.29541,2.26699,-38.848
11150,30.0,90.0,1777,2.170,177.6,3794,4.632,545.1,2.33757,2.26679,-36.387
11200,30.8,89.2,1777,2.170,177.6,3794,4.632,545.1,2.33757,2.26679,-36.387
11250,31.7,88.3,1777,2.170,177.6,3794,4.632,545.1,2.33757,2.26679,-36.387
11300,32.6,87.4,1777,2.170,177.6,3794,4.632,545.1,2.33757,2.26679,-33.662
11350,33.5,86.5,1777,2.170,177.6,3794,4.632,545.1,2.33757,2.26679,-33.662
11400,34.5,85.5,1926,2.352,204.7,3646,4.452,518.2,2.41955,2.26640,-33.662
11450,35.5,84.5,1926,2.352,204.7,3646,4.452,518.2,2.41955,2.26640,-30.674
11500,36.5,83.5,1926,2.352,204.7,3646,4.452,518.2,2.41955,2.26640,-30.674
11550,37.5,82.5,1926,2.352,204.7,3646,4.452,518.2,2.41955,2.26640,-30.674
11600,38.6,81.4,1926,2.352,204.7,3646,4.452,518.2,2.41955,2.26640,-27.158
11650,39.6,80.4,2086,2.547,233.9,3473,4.241,486.7,2.49545,2.42058,-27.158
11700,40.7,79.3,2086,2.547,233.9,3473,4.241,486.7,2.49545,2.42058,-24.697
11750,41.8,78.2,2086,2.547,233.9,3473,4.241,486.7,2.49545,2.42058,-24.697
11800,43.0,77.0,2086,2.547,233.9,3473,4.241,486.7,2.49545,2.42058,-21.797
11850,44.1,75.9,2086,2.547,233.9,3473,4.241,486.7,2.49545,2.42058,-21.797
11900,45.3,74.7,2268,2.769,267.1,3294,4.022,454.0,2.54645,2.50914,-21.797
11950,46.5,73.5,2268,2.769,267.1,3294,4.022,454.0,2.54645,2.50914,-17.666
12000,47.6,72.4,2268,2.769,267.1,3294,4.022,454.0,2.54645,2.50914,-17.666
12050,48.8,71.2,2268,2.769,267.1,3294,4.022,454.0,2.54645,2.50914,-17.666
12100,50.1,69.9,2422,2.957,295.1,3152,3.849,428.2,2.58102,2.58099,-13.271
12150,51.3,68.7,2422,2.957,295.1,3152,3.849,428.2,2.58102,2.58099,-13.271
12200,52.5,67.5,2422,2.957,295.1,3152,3.849,428.2,2.58102,2.58099,-13.271
12250,53.7,66.3,2422,2.957,295.1,3152,3.849,428.2,2.58102,2.58099,-8.789
12300,55.0,65.0,2422,2.957,295.1,3152,3.849,428.2,2.58102,2.58099,-8.789
12350,56.2,63.8,2630,3.211,333.0,2948,3.600,391.0,2.60369,2.61385,-8.789
12400,57.5,62.5,2630,3.211,333.0,2948,3.600,391.0,2.60369,2.61385,-4.131
12450,58.7,61.3,2630,3.211,333.0,2948,3.600,391.0,2.60369,2.61385,-4.131
12500,60.0,60.0,2630,3.211,333.0,2948,3.600,391.0,2.60369,2.61385,-4.131
12550,61.3,58.7,2792,3.409,362.5,2772,3.385,358.9,2.61776,2.61780,0.703
12600,62.5,57.5,2792,3.409,362.5,2772,3.385,358.9,2.61776,2.61780,0.703
12650,63.8,56.2,2792,3.409,362.5,2772,3.385,358.9,2.61776,2.61780,3.691
12700,65.0,55.0,2792,3.409,362.5,2772,3.385,358.9,2.61776,2.61780,3.691
12750,66.3,53.7,2792,3.409,362.5,2772,3.385,358.9,2.61776,2.61780,3.691
12800,67.5,52.5,2997,3.659,399.9,2567,3.134,321.5,2.60116,2.60154,8.438
12850,68.7,51.3,2997,3.659,399.9,2567,3.134,321.5,2.60116,2.60154,8.438
12900,70.0,50.0,2997,3.659,399.9,2567,3.134,321.5,2.60116,2.60154,8.438
12950,71.2,48.8,2997,3.659,399.9,2567,3.134,321.5,2.60116,2.60154,13.008
13000,72.4,47.6,2997,3.659,399.9,2567,3.134,321.5,2.60116,2.60154,13.008
13050,73.6,46.4,3193,3.899,435.6,2366,2.889,284.9,2.57663,2.57677,16.084
13100,74.7,45.3,3193,3.899,435.6,2366,2.889,284.9,2.57663,2.57677,16.084
13150,75.9,44.1,3193,3.899,435.6,2366,2.889,284.9,2.57663,2.57677,16.084
13200,77.0,43.0,3193,3.899,435.6,2366,2.889,284.9,2.57663,2.57677,20.391
13250,78.2,41.8,3193,3.899,435.6,2366,2.889,284.9,2.57663,2.57677,20.391
13300,79.3,40.7,3384,4.132,470.4,2179,2.661,250.8,2.53601,2.53596,20.391
13350,80.4,39.6,3384,4.132,470.4,2179,2.661,250.8,2.53601,2.53596,24.609
13400,81.4,38.6,3384,4.132,470.4,2179,2.661,250.8,2.53601,2.53596,24.609
13450,82.5,37.5,3384,4.132,470.4,2179,2.661,250.8,2.53601,2.53596,27.334
13500,83.5,36.5,3525,4.304,496.1,2035,2.485,224.6,2.45652,2.45643,27.334
13550,84.5,35.5,3525,4.304,496.1,2035,2.485,224.6,2.45652,2.45643,29.795
13600,85.5,34.5,3525,4.304,496.1,2035,2.485,224.6,2.45652,2.45643,29.795
13650,86.5,33.5,3525,4.304,496.1,2035,2.485,224.6,2.45652,2.45643,32.432
13700,87.4,32.6,3525,4.304,496.1,2035,2.485,224.6,2.45652,2.45643,32.432
13750,88.3,31.7,3698,4.515,527.7,1878,2.293,196.0,2.36229,2.36212,32.432
13800,89.2,30.8,3698,4.515,527.7,1878,2.293,196.0,2.36229,2.36212,35.859
13850,90.0,30.0,3698,4.515,527.7,1878,2.293,196.0,2.36229,2.36212,35.859
13900,90.8,29.2,3698,4.515,527.7,1878,2.293,196.0,2.36229,2.36212,38.057
13950,91.6,28.4,3698,4.515,527.7,1878,2.293,196.0,2.36229,2.36212,38.057
14000,92.4,27.6,3827,4.673,551.2,1742,2.127,171.2,2.22887,2.26692,38.057
14050,93.1,26.9,3827,4.673,551.2,1742,2.127,171.2,2.22887,2.26692,40.605
14100,93.8,26.2,3827,4.673,551.2,1742,2.127,171.2,2.22887,2.26692,40.605
14150,94.4,25.6,3827,4.673,551.2,1742,2.127,171.2,2.22887,2.26692,40.605
14200,95.1,24.9,3921,4.788,568.3,1647,2.011,153.9,2.19698,2.26718,42.891
14250,95.6,24.4,3921,4.788,568.3,1647,2.011,153.9,2.19698,2.26718,42.891
14300,96.2,23.8,3921,4.788,568.3,1647,2.011,153.9,2.19698,2.26718,42.891
14350,96.7,23.3,3921,4.788,568.3,1647,2.011,153.9,2.19698,2.26718,44.736
14400,97.2,22.8,3993,4.875,581.4,1577,1.926,141.1,2.19712,2.26716,44.736
14450,97.6,22.4,3993,4.875,581.4,1577,1.926,141.1,2.19712,2.26716,44.736
14500,98.0,22.0,3993,4.875,581.4,1577,1.926,141.1,2.19712,2.26716,46.055
14550,98.4,21.6,3993,4.875,581.4,1577,1.926,141.1,2.19712,2.26716,46.055
