ms,valve_a_pct,valve_b_pct,enc_deg
1100,28.3,91.7,5.098
1150,29.2,90.8,5.625
1200,30.0,90.0,6.240
1250,30.8,89.2,6.943
1300,31.7,88.3,8.174
1350,32.5,87.5,9.141
1400,33.3,86.7,10.107
1450,34.2,85.8,11.074
1500,35.0,85.0,12.129
1550,35.8,84.2,13.096
1600,36.7,83.3,14.150
1650,37.5,82.5,15.117
1700,38.3,81.7,16.084
1750,39.2,80.8,17.139
1800,40.0,80.0,18.193
1850,40.8,79.2,19.248
1900,41.7,78.3,20.303
1950,42.5,77.5,21.357
2000,43.3,76.7,22.500
2050,44.2,75.8,23.555
2100,45.0,75.0,24.521
2150,45.8,74.2,25.576
2200,46.7,73.3,26.631
2250,47.5,72.5,27.686
2300,48.3,71.7,28.652
2350,49.2,70.8,29.707
2400,50.0,70.0,30.762
2450,50.8,69.2,31.816
2500,51.7,68.3,32.871
2550,52.5,67.5,33.926
2600,53.3,66.7,34.980
2650,54.2,65.8,36.035
2700,55.0,65.0,37.178
2750,55.8,64.2,38.232
2800,56.7,63.3,39.287
2850,57.5,62.5,40.342
2900,58.3,61.7,41.396
2950,59.2,60.8,42.451
3000,60.0,60.0,43.506
3050,60.8,59.2,44.561
3100,61.7,58.3,45.615
3150,62.5,57.5,46.670
3200,63.3,56.7,47.725
3250,64.2,55.8,48.779
3300,65.0,55.0,49.834
3350,65.8,54.2,50.889
3400,66.7,53.3,51.943
3450,67.5,52.5,52.998
3502,68.4,51.6,53.877
3550,69.2,50.8,54.668
3600,70.0,50.0,55.811
3650,70.8,49.2,56.865
3700,71.7,48.3,57.744
3750,72.5,47.5,58.711
3800,73.3,46.7,59.766
3850,74.2,45.8,60.645
3903,75.0,45.0,61.436
3950,75.8,44.2,62.227
4000,76.7,43.3,62.930
4050,77.5,42.5,64.072
4100,78.3,41.7,65.215
4150,79.2,40.8,66.270
4200,80.0,40.0,67.324
4250,80.8,39.2,68.379
4300,81.7,38.3,69.521
4350,82.5,37.5,70.488
4400,83.3,36.7,71.631
4450,84.2,35.8,72.686
4500,85.0,35.0,73.740
4550,85.8,34.2,74.795
4600,86.7,33.3,75.938
4650,87.5,32.5,76.992
4700,88.3,31.7,77.959
4750,89.2,30.8,79.014
4800,90.0,30.0,80.068
4850,90.8,29.2,81.035
4900,91.7,28.3,81.826
4950,92.5,27.5,82.793
5000,93.3,26.7,83.584
5050,94.2,25.8,84.375
5100,95.0,25.0,85.166
5150,95.8,24.2,85.869
5200,96.7,23.3,86.484
5250,97.5,22.5,87.100
5300,98.3,21.7,87.627
5350,99.2,20.8,88.154
5400,100.0,20.0,88.594
5450,100.0,20.0,88.945
5500,100.0,20.0,89.209
5550,100.0,20.0,89.209
5600,100.0,20.0,89.209
5650,100.0,20.0,89.209
5700,100.0,20.0,89.209
5750,100.0,20.0,89.209
5800,100.0,20.0,89.209
5850,100.0,20.0,89.209
5900,100.0,20.0,89.209
5950,100.0,20.0,89.209
6000,100.0,20.0,89.209
6050,100.0,20.0,89.209
6100,100.0,20.0,89.209
6150,100.0,20.0,89.209
6200,100.0,20.0,89.297
6250,100.0,20.0,89.297
6300,100.0,20.0,89.385
6350,100.0,20.0,89.385
6400,100.0,20.0,89.385
6450,100.0,20.0,89.385
6500,100.0,20.0,89.385
6550,100.0,20.0,89.385
6600,100.0,20.0,89.473
6650,99.2,20.8,89.473
6700,98.3,21.7,89.473
6750,97.5,22.5,89.473
6800,96.7,23.3,89.473
6850,95.8,24.2,88.770
6900,95.0,25.0,87.891
6950,94.2,25.8,87.363
7000,93.3,26.7,86.660
7050,92.5,27.5,86.133
7100,91.7,28.3,85.518
7150,90.8,29.2,84.902
7200,90.0,30.0,84.287
7250,89.2,30.8,83.584
7300,88.3,31.7,82.441
7350,87.5,32.5,81.387
7400,86.7,33.3,80.596
7450,85.8,34.2,79.453
7500,85.0,35.0,78.398
7550,84.2,35.8,77.344
7600,83.3,36.7,76.289
7650,82.5,37.5,75.234
7700,81.7,38.3,74.180
7750,80.8,39.2,73.037
7800,80.0,40.0,71.982
7850,79.2,40.8,70.928
7900,78.3,41.7,69.873
7950,77.5,42.5,68.818
8000,76.7,43.3,67.764
8050,75.8,44.2,66.709
8100,75.0,45.0,65.566
8150,74.2,45.8,64.512
8200,73.3,46.7,63.457
8250,72.5,47.5,62.314
8300,71.7,48.3,61.348
8350,70.8,49.2,60.293
8400,70.0,50.0,59.238
8450,69.2,50.8,58.184
8500,68.3,51.7,57.129
8550,67.5,52.5,56.074
8600,66.7,53.3,55.020
8650,65.8,54.2,53.877
8700,65.0,55.0,52.822
8750,64.2,55.8,51.768
8800,63.3,56.7,50.713
8850,62.5,57.5,49.746
8900,61.7,58.3,48.691
8950,60.8,59.2,47.637
9000,60.0,60.0,46.670
9050,59.2,60.8,45.527
9100,58.3,61.7,44.561
9150,57.5,62.5,43.506
9200,56.7,63.3,42.363
9250,55.8,64.2,41.309
9300,55.0,65.0,40.254
9350,54.2,65.8,39.199
9400,53.3,66.7,38.232
9450,52.5,67.5,37.178
9500,51.7,68.3,36.123
9550,50.8,69.2,35.068
9600,50.0,70.0,34.014
9650,49.2,70.8,32.871
9700,48.3,71.7,31.904
9750,47.5,72.5,30.850
9800,46.7,73.3,29.883
9850,45.8,74.2,28.740
9900,45.0,75.0,27.773
9950,44.2,75.8,26.719
10000,43.3,76.7,25.664
10050,42.5,77.5,24.697
10100,41.7,78.3,23.555
10150,40.8,79.2,22.588
10200,40.0,80.0,21.533
10250,39.2,80.8,20.479
10300,38.3,81.7,19.424
10350,37.5,82.5,18.369
10400,36.7,83.3,17.402
10450,35.8,84.2,16.348
10500,35.0,85.0,15.293
10550,34.2,85.8,14.326
10600,33.3,86.7,13.271
10650,32.5,87.5,12.217
10700,31.7,88.3,11.162
10750,30.8,89.2,10.195
10800,30.0,90.0,9.141
10850,29.2,90.8,8.262
10900,28.3,91.7,7.295
10950,27.5,92.5,6.504
11000,26.7,93.3,5.713
11050,25.8,94.2,4.922
11100,25.0,95.0,4.131
11150,24.2,95.8,3.428
11200,23.3,96.7,2.725
11250,22.5,97.5,2.021
11300,21.7,98.3,1.406
11350,20.8,99.2,0.791
11400,20.0,100.0,0.264
11450,20.0,100.0,-0.176
11500,20.0,100.0,-0.527
11550,20.0,100.0,-0.527
11600,20.0,100.0,-0.527
11650,20.0,100.0,-0.527
11700,20.0,100.0,-0.527
11750,20.0,100.0,-0.527
11800,20.0,100.0,-0.527
11850,20.0,100.0,-0.527
11900,20.0,100.0,-0.527
11950,20.0,100.0,-0.527
