ms,valve_a_pct,valve_b_pct,enc_deg
3700,71.7,48.3,56.865
3750,72.5,47.5,57.920
3800,73.3,46.7,59.062
3850,74.2,45.8,60.117
3900,75.0,45.0,61.172
3950,75.8,44.2,62.227
4000,76.7,43.3,63.369
4050,77.5,42.5,64.336
4100,78.3,41.7,65.479
4150,79.2,40.8,66.533
4200,80.0,40.0,67.676
4250,80.8,39.2,68.730
4300,81.7,38.3,69.785
4350,82.5,37.5,70.840
4400,83.3,36.7,71.807
4450,84.2,35.8,72.949
4500,85.0,35.0,74.004
4550,85.8,34.2,75.059
4600,86.7,33.3,76.113
4650,87.5,32.5,77.168
4700,88.3,31.7,78.223
4750,89.2,30.8,79.277
4800,90.0,30.0,80.332
4850,90.8,29.2,81.299
4900,91.7,28.3,82.266
4950,92.5,27.5,83.232
5000,93.3,26.7,84.111
5050,94.2,25.8,84.990
5100,95.0,25.0,85.781
5150,95.8,24.2,86.572
5200,96.7,23.3,87.275
5250,97.5,22.5,87.979
5300,98.3,21.7,88.594
5350,99.2,20.8,89.121
5400,100.0,20.0,89.561
5450,100.0,20.0,90.000
5500,100.0,20.0,90.176
5550,100.0,20.0,90.176
5600,100.0,20.0,90.176
5650,100.0,20.0,90.176
5700,100.0,20.0,90.176
5750,100.0,20.0,90.176
5800,100.0,20.0,90.176
5850,100.0,20.0,90.176
5900,100.0,20.0,90.176
5950,100.0,20.0,90.176
6000,100.0,20.0,90.264
6050,100.0,20.0,90.264
6100,100.0,20.0,90.264
6150,100.0,20.0,90.264
6200,100.0,20.0,90.264
6250,100.0,20.0,90.264
6300,100.0,20.0,90.352
6350,100.0,20.0,90.352
6400,100.0,20.0,90.352
6450,100.0,20.0,90.352
6500,100.0,20.0,90.439
6550,100.0,20.0,90.439
6600,100.0,20.0,90.439
6650,99.2,20.8,90.439
6700,98.3,21.7,90.439
6750,97.5,22.5,90.439
6800,96.7,23.3,90.439
6850,95.8,24.2,89.473
6900,95.0,25.0,88.682
6950,94.2,25.8,88.154
7000,93.3,26.7,87.451
7050,92.5,27.5,86.924
7100,91.7,28.3,86.221
7150,90.8,29.2,85.693
7200,90.0,30.0,84.375
7250,89.2,30.8,83.320
7300,88.3,31.7,82.354
7350,87.5,32.5,81.299
7400,86.7,33.3,80.332
7450,85.8,34.2,79.277
7500,85.0,35.0,78.223
7550,84.2,35.8,77.168
7600,83.3,36.7,76.113
7650,82.5,37.5,75.059
7700,81.7,38.3,74.004
7750,80.8,39.2,72.949
7800,80.0,40.0,71.807
7850,79.2,40.8,70.840
7900,78.3,41.7,69.785
7950,77.5,42.5,68.730
8000,76.7,43.3,67.676
8050,75.8,44.2,66.533
8100,75.0,45.0,65.566
8150,74.2,45.8,64.424
8200,73.3,46.7,63.369
8250,72.5,47.5,62.314
8300,71.7,48.3,61.260
8350,70.8,49.2,60.205
8400,70.0,50.0,59.150
8450,69.2,50.8,58.096
8500,68.3,51.7,57.041
8550,67.5,52.5,55.986
8600,66.7,53.3,54.932
8650,65.8,54.2,53.789
8700,65.0,55.0,52.822
8750,64.2,55.8,51.943
8800,63.3,56.7,50.889
8850,62.5,57.5,49.834
8900,61.7,58.3,48.779
8950,60.8,59.2,47.725
9000,60.0,60.0,46.758
9050,59.2,60.8,45.615
9100,58.3,61.7,44.648
9150,57.5,62.5,43.594
9200,56.7,63.3,42.539
9250,55.8,64.2,41.484
9300,55.0,65.0,40.430
9350,54.2,65.8,39.375
9400,53.3,66.7,38.408
9450,52.5,67.5,37.354
9500,51.7,68.3,36.299
9550,50.8,69.2,35.244
9600,50.0,70.0,34.189
9650,49.2,70.8,33.135
9700,48.3,71.7,32.080
9750,47.5,72.5,30.938
9800,46.7,73.3,29.883
9850,45.8,74.2,28.828
9900,45.0,75.0,27.773
9950,44.2,75.8,26.807
10000,43.3,76.7,25.840
10050,42.5,77.5,24.785
10100,41.7,78.3,23.730
10150,40.8,79.2,22.676
10200,40.0,80.0,21.797
10250,39.2,80.8,20.830
10301,38.3,81.7,20.127
10351,37.5,82.5,19.072
10402,36.6,83.4,18.193
10453,35.8,84.2,17.490
10500,35.0,85.0,16.787
10550,34.2,85.8,15.732
10600,33.3,86.7,14.941
10650,32.5,87.5,14.150
10700,31.7,88.3,13.008
10750,30.8,89.2,11.953
10800,30.0,90.0,10.986
10850,29.2,90.8,10.020
10900,28.3,91.7,9.053
10950,27.5,92.5,8.174
11000,26.7,93.3,7.295
11050,25.8,94.2,6.504
11100,25.0,95.0,5.713
11150,24.2,95.8,4.922
11200,23.3,96.7,4.219
11250,22.5,97.5,3.516
11300,21.7,98.3,2.900
11350,20.8,99.2,2.285
11400,20.0,100.0,1.758
11450,20.0,100.0,1.230
11500,20.0,100.0,0.967
11550,20.0,100.0,0.879
11600,20.0,100.0,0.879
11650,20.0,100.0,0.879
11700,20.0,100.0,0.879
11750,20.0,100.0,0.879
11800,20.0,100.0,0.879
11850,20.0,100.0,0.879
11900,20.0,100.0,0.879
11950,20.0,100.0,0.879
