ms,valve_a_pct,valve_b_pct,enc_deg
1,58.7,61.3,0.000
53,57.3,62.7,0.000
105,56.0,64.0,0.000
157,54.7,65.3,0.000
208,53.3,66.7,0.088
260,52.0,68.0,0.088
312,50.7,69.3,0.000
363,49.3,70.7,-0.088
414,48.0,72.0,-0.176
466,46.7,73.3,-0.176
730,45.3,74.7,-0.264
781,44.0,76.0,-0.176
832,42.7,77.3,-0.264
884,41.3,78.7,-0.264
935,40.0,80.0,-0.264
986,38.7,81.3,-0.176
1037,37.3,82.7,-0.264
1088,36.0,84.0,-0.264
1140,34.7,85.3,-0.352
1191,33.3,86.7,-0.439
1242,32.0,88.0,-0.527
1293,30.7,89.3,-0.615
1345,29.3,90.7,-0.703
1397,28.0,92.0,-0.703
1448,26.7,93.3,-0.703
1499,25.3,94.7,-0.703
1550,24.0,96.0,-0.791
1602,22.7,97.3,-0.703
1653,21.3,98.7,-0.791
1704,20.0,100.0,-0.879
0,20.0,100.0,-0.791
50,20.0,100.0,-1.318
100,20.0,100.0,-1.318
150,20.0,100.0,-1.318
200,20.0,100.0,-1.318
250,20.0,100.0,-1.318
300,20.0,100.0,-1.318
350,20.0,100.0,-1.406
400,20.0,100.0,-1.406
450,20.0,100.0,-1.406
500,20.0,100.0,-1.406
550,20.0,100.0,-1.406
600,20.0,100.0,-1.406
650,20.8,99.2,-1.406
700,21.7,98.3,-1.406
750,22.5,97.5,-1.406
800,23.3,96.7,-1.406
850,24.2,95.8,-0.439
900,25.0,95.0,0.527
950,25.8,94.2,1.055
1000,26.7,93.3,1.758
1050,27.5,92.5,2.285
1100,28.3,91.7,2.988
1150,29.2,90.8,4.131
1200,30.0,90.0,4.922
1250,30.8,89.2,5.977
1300,31.7,88.3,6.855
1350,32.5,87.5,7.734
1400,33.3,86.7,8.789
1450,34.2,85.8,9.756
1500,35.0,85.0,10.723
1550,35.8,84.2,11.777
1600,36.7,83.3,12.744
1650,37.5,82.5,13.711
1700,38.3,81.7,14.766
1750,39.2,80.8,15.732
1800,40.0,80.0,16.787
1850,40.8,79.2,17.842
1900,41.7,78.3,18.896
1950,42.5,77.5,20.039
2000,43.3,76.7,21.094
2050,44.2,75.8,22.148
2100,45.0,75.0,23.203
2150,45.8,74.2,24.170
2200,46.7,73.3,25.312
2250,47.5,72.5,26.279
2300,48.3,71.7,27.334
2350,49.2,70.8,28.389
2400,50.0,70.0,29.443
2450,50.8,69.2,30.410
2500,51.7,68.3,31.553
2550,52.5,67.5,32.607
2600,53.3,66.7,33.662
2650,54.2,65.8,34.717
2700,55.0,65.0,35.859
2750,55.8,64.2,36.914
2800,56.7,63.3,37.969
2850,57.5,62.5,39.023
2900,58.3,61.7,40.078
2950,59.2,60.8,41.133
3000,60.0,60.0,42.188
3050,60.8,59.2,43.242
3100,61.7,58.3,44.297
3150,62.5,57.5,45.352
3200,63.3,56.7,46.494
3250,64.2,55.8,47.549
3300,65.0,55.0,48.604
3350,65.8,54.2,49.570
3400,66.7,53.3,50.625
3450,67.5,52.5,51.768
3500,68.3,51.7,52.822
3550,69.2,50.8,53.877
3600,70.0,50.0,54.932
3650,70.8,49.2,55.986
3700,71.7,48.3,57.041
3750,72.5,47.5,58.184
3800,73.3,46.7,59.238
3850,74.2,45.8,60.293
3900,75.0,45.0,61.348
3950,75.8,44.2,62.402
4000,76.7,43.3,63.457
4050,77.5,42.5,64.600
4100,78.3,41.7,65.654
4150,79.2,40.8,66.709
4200,80.0,40.0,67.852
4250,80.8,39.2,68.906
4300,81.7,38.3,69.961
4350,82.5,37.5,71.016
4400,83.3,36.7,72.158
4450,84.2,35.8,73.213
4500,85.0,35.0,74.268
4550,85.8,34.2,75.322
4600,86.7,33.3,76.377
4650,87.5,32.5,77.432
4700,88.3,31.7,78.486
4750,89.2,30.8,79.541
4800,90.0,30.0,80.596
4850,90.8,29.2,81.562
4900,91.7,28.3,82.529
4950,92.5,27.5,83.496
5000,93.3,26.7,84.463
5050,94.2,25.8,85.342
5100,95.0,25.0,86.221
5150,95.8,24.2,87.012
5200,96.7,23.3,87.803
5250,97.5,22.5,88.506
5300,98.3,21.7,89.121
5350,99.2,20.8,89.648
5400,100.0,20.0,90.176
5450,100.0,20.0,90.527
5500,100.0,20.0,90.791
5550,100.0,20.0,90.791
5600,100.0,20.0,90.791
5650,100.0,20.0,90.791
5700,100.0,20.0,90.791
5750,100.0,20.0,90.791
5800,100.0,20.0,90.791
5850,100.0,20.0,90.791
5900,100.0,20.0,90.791
5950,100.0,20.0,90.879
6000,100.0,20.0,90.879
6050,100.0,20.0,90.879
6100,100.0,20.0,90.879
6150,100.0,20.0,90.879
6200,100.0,20.0,90.879
6250,100.0,20.0,90.967
6300,100.0,20.0,90.967
6350,100.0,20.0,90.967
6400,100.0,20.0,91.055
6450,100.0,20.0,91.055
6500,100.0,20.0,91.055
6550,100.0,20.0,91.055
6600,100.0,20.0,91.055
6650,99.2,20.8,91.055
6700,98.3,21.7,91.055
6750,97.5,22.5,91.055
6800,96.7,23.3,91.055
6850,95.8,24.2,90.176
6900,95.0,25.0,89.385
6950,94.2,25.8,88.770
7000,93.3,26.7,88.154
7050,92.5,27.5,87.627
7100,91.7,28.3,86.924
7150,90.8,29.2,85.693
7200,90.0,30.0,84.902
7250,89.2,30.8,83.760
7300,88.3,31.7,82.793
7350,87.5,32.5,81.738
7400,86.7,33.3,80.684
7450,85.8,34.2,79.717
7500,85.0,35.0,78.574
7550,84.2,35.8,77.607
7600,83.3,36.7,76.553
7650,82.5,37.5,75.410
7700,81.7,38.3,74.355
7750,80.8,39.2,73.213
7800,80.0,40.0,72.246
7850,79.2,40.8,71.191
7900,78.3,41.7,70.137
7950,77.5,42.5,69.082
8000,76.7,43.3,67.939
8050,75.8,44.2,66.973
8100,75.0,45.0,65.830
8150,74.2,45.8,64.775
8200,73.3,46.7,63.721
8250,72.5,47.5,62.578
8300,71.7,48.3,61.523
8350,70.8,49.2,60.557
8400,70.0,50.0,59.502
8450,69.2,50.8,58.447
8500,68.3,51.7,57.393
8550,67.5,52.5,56.338
8600,66.7,53.3,55.195
8650,65.8,54.2,54.141
8700,65.0,55.0,53.086
8750,64.2,55.8,52.119
8800,63.3,56.7,51.064
8850,62.5,57.5,49.922
8900,61.7,58.3,48.955
