ms,valve_a_pct,valve_b_pct,enc_deg
0,20.0,100.0,0.000
50,20.0,100.0,0.000
100,20.0,100.0,0.000
150,20.0,100.0,0.000
200,20.0,100.0,0.000
250,20.0,100.0,0.000
300,20.0,100.0,0.000
350,20.0,100.0,-0.088
400,20.0,100.0,-0.967
450,20.0,100.0,-3.779
500,20.0,100.0,-7.822
550,20.0,100.0,-12.305
600,20.0,100.0,-15.645
650,20.8,99.2,-16.172
700,21.7,98.3,-16.172
750,22.5,97.5,-16.787
800,23.3,96.7,-18.369
850,24.2,95.8,-18.809
900,25.0,95.0,-18.809
950,25.8,94.2,-19.160
1000,26.7,93.3,-19.512
1051,27.5,92.5,-19.688
1100,28.3,91.7,-19.688
1150,29.2,90.8,-19.688
1200,30.0,90.0,-19.688
1250,30.8,89.2,-19.424
1300,31.7,88.3,-18.984
1350,32.5,87.5,-18.369
1400,33.3,86.7,-17.490
1450,34.2,85.8,-16.523
1500,35.0,85.0,-15.996
1550,35.8,84.2,-15.645
1601,36.7,83.3,-15.117
1650,37.5,82.5,-14.502
1700,38.3,81.7,-13.711
1750,39.2,80.8,-12.920
1800,40.0,80.0,-12.217
1850,40.8,79.2,-11.602
1900,41.7,78.3,-10.986
1950,42.5,77.5,-10.195
2000,43.3,76.7,-9.492
2050,44.2,75.8,-8.877
2100,45.0,75.0,-8.262
2150,45.8,74.2,-7.559
2200,46.7,73.3,-6.855
2250,47.5,72.5,-6.240
2300,48.3,71.7,-5.537
2350,49.2,70.8,-4.834
2400,50.0,70.0,-4.043
2450,50.8,69.2,-3.252
2500,51.7,68.3,-2.549
2550,52.5,67.5,-1.846
2600,53.3,66.7,-1.143
2650,54.2,65.8,-0.439
2700,55.0,65.0,0.264
2750,55.8,64.2,0.879
2800,56.7,63.3,1.582
2850,57.5,62.5,2.285
2900,58.3,61.7,3.164
2950,59.2,60.8,3.955
3000,60.0,60.0,4.658
3050,60.8,59.2,5.273
3100,61.7,58.3,5.977
3150,62.5,57.5,6.680
3200,63.3,56.7,7.383
3250,64.2,55.8,7.646
3300,65.0,55.0,7.646
3350,65.8,54.2,7.822
3400,66.7,53.3,7.910
3450,67.5,52.5,7.998
3500,68.3,51.7,8.086
3550,69.2,50.8,8.174
3600,70.0,50.0,8.262
3650,70.8,49.2,8.350
3700,71.7,48.3,8.438
3750,72.5,47.5,8.613
3800,73.3,46.7,8.701
3850,74.2,45.8,8.877
3900,75.0,45.0,8.965
3950,75.8,44.2,9.053
4000,76.7,43.3,9.229
4050,77.5,42.5,9.316
4100,78.3,41.7,9.492
4150,79.2,40.8,9.580
4200,80.0,40.0,9.668
4250,80.8,39.2,9.844
4300,81.7,38.3,9.932
4350,82.5,37.5,10.020
4400,83.3,36.7,10.107
4450,84.2,35.8,10.195
4500,85.0,35.0,10.371
4550,85.8,34.2,10.459
4600,86.7,33.3,10.459
4650,87.5,32.5,10.547
4700,88.3,31.7,10.635
4750,89.2,30.8,10.723
4800,90.0,30.0,10.811
4850,90.8,29.2,10.898
4900,91.7,28.3,10.898
4950,92.5,27.5,10.986
5000,93.3,26.7,11.074
5050,94.2,25.8,11.074
5100,95.0,25.0,11.162
5150,95.8,24.2,11.250
5200,96.7,23.3,11.250
5250,97.5,22.5,11.338
5300,98.3,21.7,11.426
5350,99.2,20.8,11.426
5400,100.0,20.0,11.514
5450,100.0,20.0,11.514
5500,100.0,20.0,11.602
5550,100.0,20.0,11.602
5600,100.0,20.0,11.602
5650,100.0,20.0,11.602
5700,100.0,20.0,11.602
5750,100.0,20.0,11.602
5800,100.0,20.0,11.602
5850,100.0,20.0,11.602
5900,100.0,20.0,11.602
5950,100.0,20.0,11.602
6000,100.0,20.0,11.602
6050,100.0,20.0,11.602
6100,100.0,20.0,11.602
