ms,valve_a_pct,valve_b_pct,enc_deg
6150,100.0,20.0,60.117
6200,100.0,20.0,60.205
6250,100.0,20.0,60.205
6300,100.0,20.0,60.205
6350,100.0,20.0,60.205
6400,100.0,20.0,60.205
6450,100.0,20.0,60.293
6500,100.0,20.0,60.293
6550,100.0,20.0,60.293
6600,100.0,20.0,60.293
6650,99.2,20.8,60.381
6700,98.3,21.7,60.381
6750,97.5,22.5,60.381
6800,96.7,23.3,60.381
6850,95.8,24.2,59.502
6900,95.0,25.0,58.887
6950,94.2,25.8,58.184
7000,93.3,26.7,57.568
7050,92.5,27.5,57.129
7100,91.7,28.3,56.514
7150,90.8,29.2,55.898
7200,90.0,30.0,55.283
7250,89.2,30.8,54.580
7300,88.3,31.7,53.613
7350,87.5,32.5,52.207
7400,86.7,33.3,51.504
7450,85.8,34.2,50.273
7500,85.0,35.0,49.307
7550,84.2,35.8,48.164
7600,83.3,36.7,47.197
7650,82.5,37.5,46.055
7700,81.7,38.3,45.088
7750,80.8,39.2,43.945
7800,80.0,40.0,42.979
7850,79.2,40.8,41.836
7900,78.3,41.7,40.869
7950,77.5,42.5,39.727
8000,76.7,43.3,38.672
8050,75.8,44.2,37.617
8100,75.0,45.0,36.562
8150,74.2,45.8,35.508
8200,73.3,46.7,34.365
8250,72.5,47.5,33.398
8300,71.7,48.3,32.256
8350,70.8,49.2,31.289
8400,70.0,50.0,30.146
8450,69.2,50.8,29.180
8500,68.3,51.7,28.037
8550,67.5,52.5,27.070
8600,66.7,53.3,25.928
8650,65.8,54.2,24.873
8700,65.0,55.0,23.818
8750,64.2,55.8,22.764
8800,63.3,56.7,21.709
8850,62.5,57.5,20.566
8900,61.7,58.3,19.600
8950,60.8,59.2,18.545
9000,60.0,60.0,17.490
9050,59.2,60.8,16.348
9100,58.3,61.7,15.381
9150,57.5,62.5,14.326
9200,56.7,63.3,13.359
9250,55.8,64.2,12.305
9300,55.0,65.0,11.338
9350,54.2,65.8,10.283
9400,53.3,66.7,9.229
9450,52.5,67.5,8.174
9500,51.7,68.3,7.031
9550,50.8,69.2,6.064
9600,50.0,70.0,4.922
9650,49.2,70.8,3.955
9700,48.3,71.7,2.900
9750,47.5,72.5,1.934
9800,46.7,73.3,0.879
9850,45.8,74.2,-0.176
9900,45.0,75.0,-1.230
9950,44.2,75.8,-2.197
10000,43.3,76.7,-3.252
10050,42.5,77.5,-4.307
10100,41.7,78.3,-5.273
10150,40.8,79.2,-6.328
10200,40.0,80.0,-7.295
10250,39.2,80.8,-8.350
10300,38.3,81.7,-9.404
10350,37.5,82.5,-10.459
10400,36.7,83.3,-11.426
10450,35.8,84.2,-12.480
10500,35.0,85.0,-13.535
10550,34.2,85.8,-14.590
10600,33.3,86.7,-15.645
10650,32.5,87.5,-16.611
10700,31.7,88.3,-17.666
10750,30.8,89.2,-18.633
10800,30.0,90.0,-19.688
10850,29.2,90.8,-20.654
10900,28.3,91.7,-21.621
10950,27.5,92.5,-22.412
11000,26.7,93.3,-23.291
11050,25.8,94.2,-24.082
11100,25.0,95.0,-24.873
11150,24.2,95.8,-25.576
11200,23.3,96.7,-26.191
11250,22.5,97.5,-26.895
11300,21.7,98.3,-27.510
11350,20.8,99.2,-28.037
11400,20.0,100.0,-28.564
11450,20.0,100.0,-29.004
11500,20.0,100.0,-29.268
11550,20.0,100.0,-29.268
11600,20.0,100.0,-29.268
11650,20.0,100.0,-29.268
11700,20.0,100.0,-29.268
11750,20.0,100.0,-29.268
11800,20.0,100.0,-29.268
11850,20.0,100.0,-29.268
11900,20.0,100.0,-29.268
11950,20.0,100.0,-29.268
