ms,valve_a_pct,valve_b_pct,enc_deg
6200,72.0,48.0,0.088
6250,72.5,47.5,0.088
6300,73.0,47.0,0.088
6350,73.5,46.5,0.176
6400,74.0,46.0,0.176
6450,74.5,45.5,0.176
6500,75.0,45.0,0.176
6550,75.5,44.5,0.176
6600,76.0,44.0,0.176
6650,76.5,43.5,0.176
6700,77.0,43.0,0.176
6750,77.5,42.5,0.176
6800,78.0,42.0,0.176
6850,78.5,41.5,0.176
6900,79.0,41.0,0.176
6950,79.5,40.5,0.176
7000,80.0,40.0,0.176
7050,80.5,39.5,0.176
7100,81.0,39.0,0.176
7150,81.5,38.5,0.176
7200,82.0,38.0,0.176
7250,82.5,37.5,0.176
7300,83.0,37.0,0.176
7350,83.5,36.5,0.176
7400,84.0,36.0,0.176
7450,84.5,35.5,0.176
7500,85.0,35.0,0.176
7550,85.5,34.5,0.176
7600,86.0,34.0,0.176
7650,86.5,33.5,0.176
7700,87.0,33.0,0.176
7750,87.5,32.5,0.176
7800,88.0,32.0,0.176
7850,88.5,31.5,0.176
7900,89.0,31.0,0.176
7950,89.5,30.5,0.176
8000,90.0,30.0,0.176
8050,90.5,29.5,0.176
8100,91.0,29.0,0.176
8150,91.5,28.5,0.176
8200,92.0,28.0,0.176
8250,92.5,27.5,0.176
8300,93.0,27.0,0.176
8350,93.5,26.5,0.176
8400,94.0,26.0,0.176
8450,94.5,25.5,0.176
8500,95.0,25.0,0.176
8550,95.5,24.5,0.264
8600,96.0,24.0,0.264
8650,96.5,23.5,0.264
8700,97.0,23.0,0.264
8750,97.5,22.5,0.264
8800,98.0,22.0,0.264
8850,98.5,21.5,0.264
8900,99.0,21.0,0.264
8950,99.5,20.5,0.264
9000,100.0,20.0,0.264
9050,100.0,20.0,0.264
9100,100.0,20.0,0.264
9150,100.0,20.0,0.264
9200,100.0,20.0,0.264
9250,100.0,20.0,0.264
9300,100.0,20.0,0.264
9350,100.0,20.0,0.264
9400,100.0,20.0,0.264
9450,100.0,20.0,0.264
9500,100.0,20.0,0.264
9550,100.0,20.0,0.264
9600,100.0,20.0,0.264
9650,100.0,20.0,0.264
9700,100.0,20.0,0.264
9750,100.0,20.0,0.264
9800,100.0,20.0,0.264
9850,100.0,20.0,0.264
9900,100.0,20.0,0.264
9950,100.0,20.0,0.264
10000,100.0,20.0,0.264
10050,100.0,20.0,0.264
10100,100.0,20.0,0.264
10150,100.0,20.0,0.264
10200,100.0,20.0,0.264
10250,100.0,20.0,0.264
10300,100.0,20.0,0.264
10350,100.0,20.0,0.264
10400,100.0,20.0,0.264
10450,100.0,20.0,0.264
10500,100.0,20.0,0.264
10550,100.0,20.0,0.264
10600,100.0,20.0,0.264
10650,100.0,20.0,0.264
10700,100.0,20.0,0.264
10750,100.0,20.0,0.264
10800,100.0,20.0,0.264
10850,100.0,20.0,0.264
10900,100.0,20.0,0.264
10950,100.0,20.0,0.264
11000,100.0,20.0,0.264
11050,99.5,20.5,0.264
11100,99.0,21.0,0.264
11150,98.5,21.5,0.264
11200,98.0,22.0,0.264
11250,97.5,22.5,0.264
11300,97.0,23.0,0.264
11350,96.5,23.5,0.264
11400,96.0,24.0,0.264
11450,95.5,24.5,0.264
11500,95.0,25.0,0.264
11550,94.5,25.5,0.264
11600,94.0,26.0,0.264
11650,93.5,26.5,0.264
11700,93.0,27.0,0.264
11750,92.5,27.5,0.264
11800,92.0,28.0,0.264
11850,91.5,28.5,0.264
11900,91.0,29.0,0.264
11950,90.5,29.5,0.264
12000,90.0,30.0,0.264
12050,89.5,30.5,0.264
12100,89.0,31.0,0.264
12150,88.5,31.5,0.264
12200,88.0,32.0,0.264
12250,87.5,32.5,0.264
12300,87.0,33.0,0.264
12350,86.5,33.5,0.264
12400,86.0,34.0,0.264
12450,85.5,34.5,0.264
12500,85.0,35.0,0.264
12550,84.5,35.5,0.264
12600,84.0,36.0,0.264
12650,83.5,36.5,0.264
12700,83.0,37.0,0.264
12750,82.5,37.5,0.264
12800,82.0,38.0,0.264
12850,81.5,38.5,0.264
12900,81.0,39.0,0.264
12950,80.5,39.5,0.264
13000,80.0,40.0,0.264
13050,79.5,40.5,0.264
13100,79.0,41.0,0.264
13150,78.5,41.5,0.264
13200,78.0,42.0,0.264
13250,77.5,42.5,0.264
13300,77.0,43.0,0.264
13350,76.5,43.5,0.264
13400,76.0,44.0,0.264
13450,75.5,44.5,0.264
13500,75.0,45.0,0.264
13550,74.5,45.5,0.264
13600,74.0,46.0,0.264
13650,73.5,46.5,0.264
13700,73.0,47.0,0.264
13750,72.5,47.5,0.264
13800,72.0,48.0,0.264
13850,71.5,48.5,0.264
13900,71.0,49.0,0.264
13950,70.5,49.5,0.264
14000,70.0,50.0,0.264
14050,69.5,50.5,0.264
14100,69.0,51.0,0.264
14150,68.5,51.5,0.264
14200,68.0,52.0,0.264
14250,67.5,52.5,0.264
14300,67.0,53.0,0.264
14350,66.5,53.5,0.264
14400,66.0,54.0,0.264
14450,65.5,54.5,0.264
14500,65.0,55.0,0.264
14550,64.5,55.5,0.264
14600,64.0,56.0,0.264
14650,63.5,56.5,0.264
14700,63.0,57.0,0.264
14750,62.5,57.5,0.264
14801,62.0,58.0,0.264
14850,61.5,58.5,0.264
14901,61.0,59.0,0.264
14953,60.5,59.5,0.264
15000,60.0,60.0,0.264
15050,59.5,60.5,0.264
15100,59.0,61.0,0.264
15150,58.5,61.5,0.264
15200,58.0,62.0,0.264
15250,57.5,62.5,0.176
15300,57.0,63.0,0.176
15350,56.5,63.5,0.176
15400,56.0,64.0,0.176
15450,55.5,64.5,0.176
15500,55.0,65.0,0.176
15550,54.5,65.5,0.176
15600,54.0,66.0,0.176
15650,53.5,66.5,0.176
15700,53.0,67.0,0.176
15750,52.5,67.5,0.176
15800,52.0,68.0,0.176
15850,51.5,68.5,0.176
15900,51.0,69.0,0.176
15950,50.5,69.5,0.176
16000,50.0,70.0,0.176
16050,49.5,70.5,0.176
16100,49.0,71.0,0.176
16150,48.5,71.5,0.176
16200,48.0,72.0,0.176
16250,47.5,72.5,0.176
16300,47.0,73.0,0.176
16350,46.5,73.5,0.176
16400,46.0,74.0,0.176
16450,45.5,74.5,0.176
16500,45.0,75.0,0.176
16550,44.5,75.5,0.176
16600,44.0,76.0,0.176
16650,43.5,76.5,0.176
16700,43.0,77.0,0.176
16750,42.5,77.5,0.176
16800,42.0,78.0,0.088
16850,41.5,78.5,0.088
16900,41.0,79.0,0.088
16950,40.5,79.5,0.088
17000,40.0,80.0,0.088
17050,39.5,80.5,0.088
17100,39.0,81.0,0.088
17150,38.5,81.5,0.088
17200,38.0,82.0,0.088
17250,37.5,82.5,0.088
17300,37.0,83.0,0.088
17350,36.5,83.5,0.088
17400,36.0,84.0,0.088
17450,35.5,84.5,0.088
17500,35.0,85.0,0.088
17550,34.5,85.5,0.088
17600,34.0,86.0,0.088
17650,33.5,86.5,0.088
17700,33.0,87.0,0.088
17750,32.5,87.5,0.088
17800,32.0,88.0,0.088
17850,31.5,88.5,0.088
17900,31.0,89.0,0.000
17950,30.5,89.5,0.088
18000,30.0,90.0,0.000
18050,29.5,90.5,0.000
18100,29.0,91.0,0.000
18150,28.5,91.5,0.000
18200,28.0,92.0,0.000
18250,27.5,92.5,0.000
18300,27.0,93.0,0.000
18350,26.5,93.5,0.000
18400,26.0,94.0,0.000
18450,25.5,94.5,0.000
18500,25.0,95.0,0.000
18550,24.5,95.5,0.000
18600,24.0,96.0,0.000
18650,23.5,96.5,0.000
18700,23.0,97.0,0.000
18750,22.5,97.5,0.000
18800,22.0,98.0,0.000
18850,21.5,98.5,0.000
18900,21.0,99.0,0.000
18950,20.5,99.5,0.000
19000,20.0,100.0,0.000
19050,20.0,100.0,0.000
19100,20.0,100.0,0.000
19150,20.0,100.0,0.000
19200,20.0,100.0,0.000
19250,20.0,100.0,0.000
19300,20.0,100.0,0.000
19350,20.0,100.0,0.000
19400,20.0,100.0,0.000
19450,20.0,100.0,0.000
19500,20.0,100.0,0.000
19550,20.0,100.0,0.000
19601,20.0,100.0,0.000
19650,20.0,100.0,0.000
19701,20.0,100.0,0.000
19750,20.0,100.0,0.000
19800,20.0,100.0,0.000
19850,20.0,100.0,0.000
19900,20.0,100.0,0.000
19950,20.0,100.0,0.000
