ms,valve_a_pct,valve_b_pct,enc_deg
0,20.0,100.0,0.352
50,20.0,100.0,0.352
100,20.0,100.0,0.352
150,20.0,100.0,0.352
200,20.0,100.0,0.352
250,20.0,100.0,0.352
300,20.0,100.0,0.352
350,20.0,100.0,0.352
400,20.0,100.0,0.352
450,20.0,100.0,0.352
500,20.0,100.0,0.352
550,20.0,100.0,0.352
600,20.0,100.0,0.352
650,20.8,99.2,0.352
700,21.7,98.3,0.352
750,22.5,97.5,0.352
800,23.3,96.7,0.352
850,24.2,95.8,0.352
900,25.0,95.0,0.352
950,25.8,94.2,0.352
1000,26.7,93.3,0.352
1050,27.5,92.5,0.352
1100,28.3,91.7,0.352
1150,29.2,90.8,0.352
1200,30.0,90.0,0.352
1250,30.8,89.2,0.352
1300,31.7,88.3,0.352
1350,32.5,87.5,0.352
1400,33.3,86.7,0.352
1450,34.2,85.8,0.352
1500,35.0,85.0,0.352
1550,35.8,84.2,0.352
1600,36.7,83.3,0.352
1650,37.5,82.5,0.352
1700,38.3,81.7,0.352
1750,39.2,80.8,0.352
1800,40.0,80.0,0.352
1850,40.8,79.2,0.352
1900,41.7,78.3,0.352
1950,42.5,77.5,0.352
2000,43.3,76.7,0.352
2050,44.2,75.8,0.352
2100,45.0,75.0,0.352
2150,45.8,74.2,0.352
2200,46.7,73.3,0.352
2250,47.5,72.5,0.352
2300,48.3,71.7,0.352
2350,49.2,70.8,0.352
2400,50.0,70.0,0.352
2450,50.8,69.2,0.352
2500,51.7,68.3,0.352
2550,52.5,67.5,0.352
2600,53.3,66.7,0.352
2650,54.2,65.8,0.352
2700,55.0,65.0,0.352
2750,55.8,64.2,0.352
2800,56.7,63.3,0.352
2850,57.5,62.5,0.352
2900,58.3,61.7,0.352
2950,59.2,60.8,0.352
3000,60.0,60.0,0.352
3050,60.8,59.2,0.352
3100,61.7,58.3,0.352
3150,62.5,57.5,0.352
3200,63.3,56.7,0.352
3250,64.2,55.8,0.352
3300,65.0,55.0,0.352
3350,65.8,54.2,0.352
3400,66.7,53.3,0.352
3450,67.5,52.5,0.352
3500,68.3,51.7,0.352
3550,69.2,50.8,0.352
3600,70.0,50.0,0.352
3650,70.8,49.2,0.352
3700,71.7,48.3,0.352
3750,72.5,47.5,0.352
3800,73.3,46.7,0.352
3850,74.2,45.8,0.352
3900,75.0,45.0,0.352
3950,75.8,44.2,0.352
4000,76.7,43.3,0.352
4050,77.5,42.5,0.352
4100,78.3,41.7,0.352
4150,79.2,40.8,0.352
4200,80.0,40.0,0.352
4250,80.8,39.2,0.352
4300,81.7,38.3,0.352
4350,82.5,37.5,0.352
4400,83.3,36.7,0.352
4450,84.2,35.8,0.352
4500,85.0,35.0,0.352
4550,85.8,34.2,0.439
4600,86.7,33.3,0.439
4650,87.5,32.5,0.439
4700,88.3,31.7,0.439
4750,89.2,30.8,0.439
4800,90.0,30.0,0.439
4850,90.8,29.2,0.439
4900,91.7,28.3,0.439
4950,92.5,27.5,0.439
5000,93.3,26.7,0.439
5050,94.2,25.8,0.439
5100,95.0,25.0,0.439
5150,95.8,24.2,0.439
5200,96.7,23.3,0.527
5250,97.5,22.5,0.527
5300,98.3,21.7,0.527
5350,99.2,20.8,0.527
5400,100.0,20.0,0.527
5450,100.0,20.0,0.527
5500,100.0,20.0,0.527
5550,100.0,20.0,0.527
5600,100.0,20.0,0.527
5650,100.0,20.0,0.527
5700,100.0,20.0,0.527
5750,100.0,20.0,0.527
5800,100.0,20.0,0.527
5850,100.0,20.0,0.527
5900,100.0,20.0,0.527
5950,100.0,20.0,0.527
6000,100.0,20.0,0.527
6050,100.0,20.0,0.527
6100,100.0,20.0,0.527
6150,100.0,20.0,0.527
6200,100.0,20.0,0.527
6250,100.0,20.0,0.527
6300,100.0,20.0,0.527
6350,100.0,20.0,0.527
6400,100.0,20.0,0.527
6450,100.0,20.0,0.527
6500,100.0,20.0,0.527
6550,100.0,20.0,0.527
6600,100.0,20.0,0.527
6650,99.2,20.8,0.527
6700,98.3,21.7,0.527
6750,97.5,22.5,0.527
6800,96.7,23.3,0.527
6850,95.8,24.2,0.527
6900,95.0,25.0,0.527
6950,94.2,25.8,0.527
7000,93.3,26.7,0.527
7050,92.5,27.5,0.527
7100,91.7,28.3,0.527
7150,90.8,29.2,0.527
7200,90.0,30.0,0.527
7250,89.2,30.8,0.527
7300,88.3,31.7,0.527
7350,87.5,32.5,0.527
7400,86.7,33.3,0.527
7450,85.8,34.2,0.527
7500,85.0,35.0,0.527
7550,84.2,35.8,0.527
7600,83.3,36.7,0.527
7650,82.5,37.5,0.527
7700,81.7,38.3,0.527
7750,80.8,39.2,0.527
7800,80.0,40.0,0.527
7850,79.2,40.8,0.527
7900,78.3,41.7,0.527
7950,77.5,42.5,0.527
8000,76.7,43.3,0.527
8050,75.8,44.2,0.527
8100,75.0,45.0,0.527
8150,74.2,45.8,0.527
8200,73.3,46.7,0.527
8250,72.5,47.5,0.527
8300,71.7,48.3,0.527
8350,70.8,49.2,0.527
8400,70.0,50.0,0.527
8450,69.2,50.8,0.527
8500,68.3,51.7,0.615
8550,67.5,52.5,0.615
8600,66.7,53.3,0.615
8650,65.8,54.2,0.615
8700,65.0,55.0,0.615
8750,64.2,55.8,0.615
8800,63.3,56.7,0.615
8850,62.5,57.5,0.615
8900,61.7,58.3,0.615
8950,60.8,59.2,0.615
9000,60.0,60.0,0.615
9050,59.2,60.8,0.615
9100,58.3,61.7,0.615
9150,57.5,62.5,0.615
9200,56.7,63.3,0.615
9250,55.8,64.2,0.615
9300,55.0,65.0,0.615
9350,54.2,65.8,0.615
9400,53.3,66.7,0.615
9450,52.5,67.5,0.615
9500,51.7,68.3,0.615
9550,50.8,69.2,0.615
9600,50.0,70.0,0.615
9650,49.2,70.8,0.615
9700,48.3,71.7,0.615
9750,47.5,72.5,0.615
9800,46.7,73.3,0.615
9850,45.8,74.2,0.615
9900,45.0,75.0,0.615
9950,44.2,75.8,0.615
10000,43.3,76.7,0.615
10050,42.5,77.5,0.615
10100,41.7,78.3,0.615
10150,40.8,79.2,0.615
10200,40.0,80.0,0.615
10250,39.2,80.8,0.615
10300,38.3,81.7,0.615
10350,37.5,82.5,0.615
10400,36.7,83.3,0.615
10450,35.8,84.2,0.615
10500,35.0,85.0,0.615
10550,34.2,85.8,0.615
10600,33.3,86.7,0.615
10650,32.5,87.5,0.615
10700,31.7,88.3,0.615
10750,30.8,89.2,0.615
10800,30.0,90.0,0.615
10850,29.2,90.8,0.615
10900,28.3,91.7,0.615
10950,27.5,92.5,0.615
11000,26.7,93.3,0.615
11050,25.8,94.2,0.615
11100,25.0,95.0,0.615
11150,24.2,95.8,0.615
11200,23.3,96.7,0.615
11250,22.5,97.5,0.615
11300,21.7,98.3,0.615
11350,20.8,99.2,0.615
11400,20.0,100.0,0.615
11450,20.0,100.0,0.615
11500,20.0,100.0,0.615
11550,20.0,100.0,0.615
11600,20.0,100.0,0.615
11650,20.0,100.0,0.615
11700,20.0,100.0,0.615
11750,20.0,100.0,0.615
11800,20.0,100.0,0.615
11850,20.0,100.0,0.615
11900,20.0,100.0,0.615
11950,20.0,100.0,0.615
