ms,valve_a_pct,valve_b_pct,enc_deg
4900,91.7,28.3,84.111
4950,92.5,27.5,85.166
5000,93.3,26.7,86.045
5050,94.2,25.8,87.012
5100,95.0,25.0,87.891
5150,95.8,24.2,88.770
5200,96.7,23.3,89.648
5250,97.5,22.5,90.352
5300,98.3,21.7,91.055
5350,99.2,20.8,91.670
5400,100.0,20.0,92.197
5450,100.0,20.0,92.725
5500,100.0,20.0,92.988
5550,100.0,20.0,92.988
5600,100.0,20.0,92.988
5650,100.0,20.0,92.988
5700,100.0,20.0,92.988
5750,100.0,20.0,92.988
5800,100.0,20.0,92.988
5850,100.0,20.0,92.988
5900,100.0,20.0,92.988
5950,100.0,20.0,93.076
6000,100.0,20.0,93.076
6050,100.0,20.0,93.076
6100,100.0,20.0,93.076
6150,100.0,20.0,93.076
6200,100.0,20.0,93.164
6250,100.0,20.0,93.164
6300,100.0,20.0,93.164
6350,100.0,20.0,93.164
6400,100.0,20.0,93.252
6450,100.0,20.0,93.252
6500,100.0,20.0,93.252
6550,100.0,20.0,93.252
6600,100.0,20.0,93.252
6650,99.2,20.8,93.252
6700,98.3,21.7,93.252
6750,97.5,22.5,93.252
6800,96.7,23.3,93.252
6850,95.8,24.2,92.373
6900,95.0,25.0,91.582
6950,94.2,25.8,91.055
7000,93.3,26.7,90.000
7050,92.5,27.5,89.033
7100,91.7,28.3,88.154
7150,90.8,29.2,87.188
7200,90.0,30.0,86.309
7250,89.2,30.8,85.254
7300,88.3,31.7,84.287
7350,87.5,32.5,83.232
7400,86.7,33.3,82.266
7450,85.8,34.2,81.211
7500,85.0,35.0,80.156
7550,84.2,35.8,79.189
7600,83.3,36.7,78.135
7650,82.5,37.5,76.992
7700,81.7,38.3,75.938
7750,80.8,39.2,74.883
7800,80.0,40.0,73.828
7850,79.2,40.8,72.773
7900,78.3,41.7,71.719
7950,77.5,42.5,70.664
8000,76.7,43.3,69.609
8050,75.8,44.2,68.555
8100,75.0,45.0,67.500
8150,74.2,45.8,66.357
8200,73.3,46.7,65.303
8250,72.5,47.5,64.248
8300,71.7,48.3,63.193
8350,70.8,49.2,62.139
8400,70.0,50.0,61.084
8450,69.2,50.8,60.029
8500,68.3,51.7,59.062
8550,67.5,52.5,57.920
8600,66.7,53.3,56.953
8650,65.8,54.2,55.723
8700,65.0,55.0,54.668
8750,64.2,55.8,53.701
8800,63.3,56.7,52.646
8850,62.5,57.5,51.592
8900,61.7,58.3,50.537
8950,60.8,59.2,49.570
9000,60.0,60.0,48.516
9050,59.2,60.8,47.461
9100,58.3,61.7,46.406
9150,57.5,62.5,45.352
9200,56.7,63.3,44.297
9250,55.8,64.2,43.154
9300,55.0,65.0,42.188
9350,54.2,65.8,41.133
9400,53.3,66.7,39.990
9450,52.5,67.5,39.023
9500,51.7,68.3,37.969
9550,50.8,69.2,36.914
9600,50.0,70.0,35.859
9650,49.2,70.8,34.805
9700,48.3,71.7,33.838
9750,47.5,72.5,32.695
9800,46.7,73.3,31.641
9850,45.8,74.2,30.586
9900,45.0,75.0,29.531
9950,44.2,75.8,28.564
10000,43.3,76.7,27.510
10050,42.5,77.5,26.543
10100,41.7,78.3,25.400
10150,40.8,79.2,24.434
10200,40.0,80.0,23.291
10250,39.2,80.8,22.324
10300,38.3,81.7,21.182
10350,37.5,82.5,20.215
10400,36.7,83.3,19.160
10450,35.8,84.2,18.105
10500,35.0,85.0,17.139
10550,34.2,85.8,16.084
10600,33.3,86.7,15.029
10650,32.5,87.5,13.975
10700,31.7,88.3,12.920
10750,30.8,89.2,11.865
10800,30.0,90.0,10.811
10850,29.2,90.8,9.844
10900,28.3,91.7,8.789
10950,27.5,92.5,7.910
11000,26.7,93.3,7.031
11050,25.8,94.2,6.152
11100,25.0,95.0,5.186
11150,24.2,95.8,4.395
11200,23.3,96.7,3.604
11250,22.5,97.5,2.900
11300,21.7,98.3,2.197
11350,20.8,99.2,1.582
11400,20.0,100.0,0.967
11450,20.0,100.0,0.439
11500,20.0,100.0,0.088
11550,20.0,100.0,0.088
11600,20.0,100.0,0.088
11650,20.0,100.0,0.088
11700,20.0,100.0,0.088
11750,20.0,100.0,0.088
11800,20.0,100.0,0.088
11850,20.0,100.0,0.088
11900,20.0,100.0,0.088
11950,20.0,100.0,0.088
