ms,valve_a_pct,valve_b_pct,enc_deg
5900,100.0,20.0,1.670
5950,100.0,20.0,1.670
6000,100.0,20.0,1.670
6050,100.0,20.0,1.670
6100,100.0,20.0,1.670
6150,100.0,20.0,1.670
6200,100.0,20.0,1.670
6250,100.0,20.0,1.670
6300,100.0,20.0,1.670
6350,100.0,20.0,1.670
6400,100.0,20.0,1.670
6450,100.0,20.0,1.670
6500,100.0,20.0,1.670
6550,100.0,20.0,1.670
6600,100.0,20.0,1.670
6650,99.2,20.8,1.670
6700,98.3,21.7,1.670
6750,97.5,22.5,1.670
6800,96.7,23.3,1.670
6850,95.8,24.2,1.670
6900,95.0,25.0,1.670
6950,94.2,25.8,1.670
7000,93.3,26.7,1.670
7050,92.5,27.5,1.670
7100,91.7,28.3,1.670
7150,90.8,29.2,1.670
7200,90.0,30.0,1.670
7250,89.2,30.8,1.670
7300,88.3,31.7,1.670
7350,87.5,32.5,1.670
7400,86.7,33.3,1.670
7450,85.8,34.2,1.670
7500,85.0,35.0,1.670
7550,84.2,35.8,1.670
7600,83.3,36.7,1.670
7650,82.5,37.5,1.670
7700,81.7,38.3,1.670
7750,80.8,39.2,1.670
7800,80.0,40.0,1.670
7850,79.2,40.8,1.670
7900,78.3,41.7,1.670
7950,77.5,42.5,1.670
8000,76.7,43.3,1.670
8050,75.8,44.2,1.670
8100,75.0,45.0,1.670
8150,74.2,45.8,1.670
8200,73.3,46.7,1.670
8250,72.5,47.5,1.670
8300,71.7,48.3,1.670
8350,70.8,49.2,1.670
8400,70.0,50.0,1.670
8450,69.2,50.8,1.670
8500,68.3,51.7,1.670
8550,67.5,52.5,1.670
8600,66.7,53.3,1.670
8650,65.8,54.2,1.670
8700,65.0,55.0,1.670
8750,64.2,55.8,1.670
8800,63.3,56.7,1.670
8850,62.5,57.5,1.670
8900,61.7,58.3,1.670
8950,60.8,59.2,1.670
9000,60.0,60.0,1.670
9050,59.2,60.8,1.670
9100,58.3,61.7,1.670
9150,57.5,62.5,1.670
9200,56.7,63.3,1.670
9250,55.8,64.2,1.670
9300,55.0,65.0,1.670
9350,54.2,65.8,1.670
9400,53.3,66.7,1.670
9450,52.5,67.5,1.670
9500,51.7,68.3,1.670
9550,50.8,69.2,1.670
9600,50.0,70.0,1.670
9650,49.2,70.8,1.670
9700,48.3,71.7,1.670
9750,47.5,72.5,1.582
9800,46.7,73.3,1.582
9850,45.8,74.2,1.582
9900,45.0,75.0,1.582
9950,44.2,75.8,1.582
10000,43.3,76.7,1.582
10050,42.5,77.5,1.582
10100,41.7,78.3,1.494
10150,40.8,79.2,1.494
10200,40.0,80.0,1.494
10250,39.2,80.8,1.494
10300,38.3,81.7,1.494
10350,37.5,82.5,1.494
10400,36.7,83.3,1.494
10450,35.8,84.2,1.406
10500,35.0,85.0,1.406
10550,34.2,85.8,1.406
10600,33.3,86.7,1.406
10650,32.5,87.5,1.406
10700,31.7,88.3,1.406
10750,30.8,89.2,1.318
10800,30.0,90.0,1.318
10850,29.2,90.8,1.318
10900,28.3,91.7,1.318
10950,27.5,92.5,1.318
11000,26.7,93.3,1.318
11050,25.8,94.2,1.318
11100,25.0,95.0,1.230
11150,24.2,95.8,1.230
11200,23.3,96.7,1.230
11250,22.5,97.5,1.230
11300,21.7,98.3,1.230
11350,20.8,99.2,1.230
11400,20.0,100.0,1.230
11450,20.0,100.0,1.230
11500,20.0,100.0,1.230
11550,20.0,100.0,1.230
11600,20.0,100.0,1.230
11650,20.0,100.0,1.230
11700,20.0,100.0,1.230
11750,20.0,100.0,1.230
11800,20.0,100.0,1.230
11850,20.0,100.0,1.230
11900,20.0,100.0,1.230
11950,20.0,100.0,1.230
