ms,valve_a_pct,valve_b_pct,enc_deg
6250,100.0,20.0,5.889
6300,100.0,20.0,5.889
6350,100.0,20.0,5.889
6400,100.0,20.0,5.889
6450,100.0,20.0,5.889
6500,100.0,20.0,5.889
6550,100.0,20.0,5.889
6600,100.0,20.0,5.889
6650,99.2,20.8,5.889
6700,98.3,21.7,5.889
6750,97.5,22.5,5.889
6800,96.7,23.3,5.713
6850,95.8,24.2,5.186
6900,95.0,25.0,4.395
6950,94.2,25.8,4.219
7000,93.3,26.7,4.131
7050,92.5,27.5,3.691
7100,91.7,28.3,3.076
7150,90.8,29.2,2.461
7200,90.0,30.0,1.846
7250,89.2,30.8,1.230
7300,88.3,31.7,1.055
7350,87.5,32.5,0.967
7400,86.7,33.3,0.967
7450,85.8,34.2,0.967
7500,85.0,35.0,0.967
7550,84.2,35.8,0.967
7600,83.3,36.7,0.967
7650,82.5,37.5,0.967
7700,81.7,38.3,0.967
7750,80.8,39.2,0.967
7800,80.0,40.0,0.967
7850,79.2,40.8,0.967
7900,78.3,41.7,0.967
7950,77.5,42.5,0.967
8000,76.7,43.3,0.967
8050,75.8,44.2,0.879
8100,75.0,45.0,0.879
8150,74.2,45.8,0.879
8200,73.3,46.7,0.879
8250,72.5,47.5,0.879
8300,71.7,48.3,0.879
8350,70.8,49.2,0.879
8400,70.0,50.0,0.879
8450,69.2,50.8,0.879
8500,68.3,51.7,0.879
8550,67.5,52.5,0.879
8600,66.7,53.3,0.879
8650,65.8,54.2,0.879
8700,65.0,55.0,0.879
8750,64.2,55.8,0.879
8800,63.3,56.7,0.879
8850,62.5,57.5,0.879
8900,61.7,58.3,0.879
8950,60.8,59.2,0.879
9000,60.0,60.0,0.879
9050,59.2,60.8,0.879
9100,58.3,61.7,0.879
9150,57.5,62.5,0.879
9200,56.7,63.3,0.879
9250,55.8,64.2,0.879
9300,55.0,65.0,0.879
9350,54.2,65.8,0.879
9400,53.3,66.7,0.879
9450,52.5,67.5,0.879
9500,51.7,68.3,0.879
9550,50.8,69.2,0.879
9600,50.0,70.0,0.879
9650,49.2,70.8,0.879
9700,48.3,71.7,0.879
9750,47.5,72.5,0.879
9800,46.7,73.3,0.879
9850,45.8,74.2,0.879
9900,45.0,75.0,0.879
9950,44.2,75.8,0.879
10000,43.3,76.7,0.879
10050,42.5,77.5,0.879
10100,41.7,78.3,0.879
10150,40.8,79.2,0.879
10201,40.0,80.0,0.879
10250,39.2,80.8,0.879
10300,38.3,81.7,0.879
10350,37.5,82.5,0.879
10400,36.7,83.3,0.879
10450,35.8,84.2,0.879
10500,35.0,85.0,0.879
10550,34.2,85.8,0.879
10600,33.3,86.7,0.879
10650,32.5,87.5,0.879
10700,31.7,88.3,0.879
10750,30.8,89.2,0.879
10800,30.0,90.0,0.879
10850,29.2,90.8,0.967
10900,28.3,91.7,0.967
10950,27.5,92.5,0.967
11000,26.7,93.3,0.967
11050,25.8,94.2,0.967
11100,25.0,95.0,0.967
11150,24.2,95.8,0.967
11200,23.3,96.7,0.967
11250,22.5,97.5,0.967
11300,21.7,98.3,0.967
11350,20.8,99.2,0.967
11400,20.0,100.0,0.967
11450,20.0,100.0,0.967
11500,20.0,100.0,0.967
11550,20.0,100.0,0.967
11600,20.0,100.0,0.967
11650,20.0,100.0,0.967
11700,20.0,100.0,0.967
11750,20.0,100.0,1.055
11800,20.0,100.0,1.055
11850,20.0,100.0,1.055
11900,20.0,100.0,1.055
11950,20.0,100.0,1.055
