ms,valve_a_pct,valve_b_pct,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
4100,93.8,26.2,3816,4.659,549.2,1739,2.123,170.7,2.25916,2.26238,-53.965
4150,94.4,25.6,3816,4.659,549.2,1739,2.123,170.7,2.25916,2.26238,-53.965
4200,95.0,24.9,3918,4.784,567.7,1647,2.011,153.9,2.19355,2.26253,-56.250
4250,95.0,24.4,3918,4.784,567.7,1647,2.011,153.9,2.19355,2.26253,-56.250
4300,95.0,23.8,3918,4.784,567.7,1647,2.011,153.9,2.19355,2.26253,-57.480
4350,95.0,23.3,3918,4.784,567.7,1647,2.011,153.9,2.19355,2.26253,-57.480
4400,95.0,22.8,3918,4.784,567.7,1647,2.011,153.9,2.19355,2.26253,-57.480
4450,95.0,22.4,3933,4.802,570.5,1555,1.899,137.1,2.19374,2.26193,-58.447
4500,95.0,22.0,3933,4.802,570.5,1555,1.899,137.1,2.19374,2.26193,-58.447
4550,95.0,21.6,3933,4.802,570.5,1555,1.899,137.1,2.19374,2.26193,-58.447
4600,95.0,21.3,3933,4.802,570.5,1555,1.899,137.1,2.19374,2.26193,-59.326
4650,95.0,21.0,3923,4.790,568.7,1505,1.838,128.0,2.19411,2.26271,-59.326
4700,95.0,20.7,3923,4.790,568.7,1505,1.838,128.0,2.19411,2.26271,-59.678
4750,95.0,20.5,3923,4.790,568.7,1505,1.838,128.0,2.19411,2.26271,-59.678
4800,95.0,20.3,3923,4.790,568.7,1505,1.838,128.0,2.19411,2.26271,-59.678
4850,95.0,20.2,3923,4.790,568.7,1505,1.838,128.0,2.19411,2.26271,-60.029
4900,95.0,20.1,3927,4.795,569.4,1474,1.800,122.4,2.19461,2.26235,-60.029
4950,95.0,20.0,3927,4.795,569.4,1474,1.800,122.4,2.19461,2.26235,-60.205
5000,95.0,20.0,3927,4.795,569.4,1474,1.800,122.4,2.19461,2.26235,-60.205
5050,95.0,20.0,3927,4.795,569.4,1474,1.800,122.4,2.19461,2.26235,-60.205
5100,95.0,20.1,3923,4.790,568.7,1469,1.794,121.5,2.19474,2.26331,-60.293
5150,95.0,20.2,3923,4.790,568.7,1469,1.794,121.5,2.19474,2.26331,-60.293
5200,95.0,20.3,3923,4.790,568.7,1469,1.794,121.5,2.19474,2.26331,-60.293
5250,95.0,20.5,3923,4.790,568.7,1469,1.794,121.5,2.19474,2.26331,-60.293
5300,95.0,20.7,3923,4.790,568.7,1469,1.794,121.5,2.19474,2.26331,-60.293
5350,95.0,21.0,3923,4.790,568.7,1477,1.803,122.9,2.19438,2.26292,-60.293
5400,95.0,21.3,3923,4.790,568.7,1477,1.803,122.9,2.19438,2.26292,-60.381
5450,95.0,21.6,3923,4.790,568.7,1477,1.803,122.9,2.19438,2.26292,-60.381
5500,95.0,22.0,3923,4.790,568.7,1477,1.803,122.9,2.19438,2.26292,-60.381
5550,95.0,22.4,3923,4.790,568.7,1477,1.803,122.9,2.19438,2.26292,-59.854
5600,95.0,22.8,3937,4.807,571.2,1553,1.896,136.8,2.19448,2.26229,-59.854
5650,95.0,23.3,3937,4.807,571.2,1553,1.896,136.8,2.19448,2.26229,-59.326
5700,95.0,23.8,3937,4.807,571.2,1553,1.896,136.8,2.19448,2.26229,-59.326
5750,95.0,24.4,3937,4.807,571.2,1553,1.896,136.8,2.19448,2.26229,-59.326
5800,95.0,24.9,3937,4.807,571.2,1553,1.896,136.8,2.19448,2.26229,-58.447
5850,94.4,25.6,3925,4.792,569.0,1632,1.993,151.2,2.19342,2.26210,-58.447
5900,93.8,26.2,3925,4.792,569.0,1632,1.993,151.2,2.19342,2.26210,-57.744
5950,93.1,26.9,3925,4.792,569.0,1632,1.993,151.2,2.19342,2.26210,-57.744
6000,92.4,27.6,3925,4.792,569.0,1632,1.993,151.2,2.19342,2.26210,-57.744
6050,91.6,28.4,3925,4.792,569.0,1632,1.993,151.2,2.19342,2.26210,-56.162
6100,90.8,29.2,3867,4.722,558.5,1747,2.133,172.1,2.24576,2.26253,-56.162
6150,90.0,30.0,3867,4.722,558.5,1747,2.133,172.1,2.24576,2.26253,-54.141
6200,89.2,30.8,3867,4.722,558.5,1747,2.133,172.1,2.24576,2.26253,-54.141
6250,88.3,31.7,3867,4.722,558.5,1747,2.133,172.1,2.24576,2.26253,-54.141
6300,87.4,32.6,3733,4.558,534.0,1854,2.264,191.6,2.30784,2.31008,-51.064
6350,86.5,33.5,3733,4.558,534.0,1854,2.264,191.6,2.30784,2.31008,-51.064
6400,85.5,34.5,3733,4.558,534.0,1854,2.264,191.6,2.30784,2.31008,-51.064
6450,84.5,35.5,3733,4.558,534.0,1854,2.264,191.6,2.30784,2.31008,-47.725
6500,83.5,36.5,3733,4.558,534.0,1854,2.264,191.6,2.30784,2.31008,-47.725
6550,82.5,37.5,3553,4.338,501.2,2017,2.463,221.3,2.42175,2.41764,-45.264
6600,81.4,38.6,3553,4.338,501.2,2017,2.463,221.3,2.42175,2.41764,-45.264
6650,80.4,39.6,3553,4.338,501.2,2017,2.463,221.3,2.42175,2.41764,-42.715
6700,79.3,40.7,3553,4.338,501.2,2017,2.463,221.3,2.42175,2.41764,-42.715
6750,78.2,41.8,3414,4.168,475.9,2155,2.631,246.5,2.50603,2.49499,-39.990
6800,77.0,43.0,3414,4.168,475.9,2155,2.631,246.5,2.50603,2.49499,-39.990
6850,75.9,44.1,3414,4.168,475.9,2155,2.631,246.5,2.50603,2.49499,-39.990
6900,74.7,45.3,3414,4.168,475.9,2155,2.631,246.5,2.50603,2.49499,-35.859
6950,73.5,46.5,3414,4.168,475.9,2155,2.631,246.5,2.50603,2.49499,-35.859
7000,72.4,47.6,3220,3.932,440.5,2344,2.862,280.9,2.55056,2.57082,-32.871
7050,71.2,48.8,3220,3.932,440.5,2344,2.862,280.9,2.55056,2.57082,-32.871
7100,69.9,50.1,3220,3.932,440.5,2344,2.862,280.9,2.55056,2.57082,-29.883
7150,68.7,51.3,3220,3.932,440.5,2344,2.862,280.9,2.55056,2.57082,-29.883
7200,67.5,52.5,3062,3.739,411.8,2504,3.057,310.1,2.58711,2.60122,-29.883
7250,66.3,53.7,3062,3.739,411.8,2504,3.057,310.1,2.58711,2.60122,-25.488
7300,65.0,55.0,3062,3.739,411.8,2504,3.057,310.1,2.58711,2.60122,-25.488
7350,63.8,56.2,3062,3.739,411.8,2504,3.057,310.1,2.58711,2.60122,-22.236
7400,62.5,57.5,2895,3.535,381.3,2670,3.260,340.3,2.60508,2.61821,-22.236
7450,61.3,58.7,2895,3.535,381.3,2670,3.260,340.3,2.60508,2.61821,-22.236
7500,60.0,60.0,2895,3.535,381.3,2670,3.260,340.3,2.60508,2.61821,-17.666
7550,58.7,61.3,2895,3.535,381.3,2670,3.260,340.3,2.60508,2.61821,-17.666
7600,57.5,62.5,2895,3.535,381.3,2670,3.260,340.3,2.60508,2.61821,-14.414
7650,56.2,63.8,2689,3.283,343.8,2869,3.503,376.6,2.61723,2.62530,-14.414
7700,55.0,65.0,2689,3.283,343.8,2869,3.503,376.6,2.61723,2.62530,-14.414
7750,53.7,66.3,2689,3.283,343.8,2869,3.503,376.6,2.61723,2.62530,-9.932
7800,52.5,67.5,2689,3.283,343.8,2869,3.503,376.6,2.61723,2.62530,-9.932
7850,51.3,68.7,2689,3.283,343.8,2869,3.503,376.6,2.61723,2.62530,-9.932
7900,50.0,70.0,2483,3.032,306.2,3077,3.757,414.5,2.61309,2.60970,-5.186
7950,48.8,71.2,2483,3.032,306.2,3077,3.757,414.5,2.61309,2.60970,-5.186
8000,47.6,72.4,2483,3.032,306.2,3077,3.757,414.5,2.61309,2.60970,-2.285
8050,46.4,73.6,2483,3.032,306.2,3077,3.757,414.5,2.61309,2.60970,-2.285
8100,45.3,74.7,2483,3.032,306.2,3077,3.757,414.5,2.61309,2.60970,-2.285
8150,44.1,75.9,2290,2.796,271.1,3269,3.991,449.5,2.58511,2.55688,2.285
8200,43.0,77.0,2290,2.796,271.1,3269,3.991,449.5,2.58511,2.55688,2.285
8250,41.8,78.2,2290,2.796,271.1,3269,3.991,449.5,2.58511,2.55688,5.098
8300,40.7,79.3,2290,2.796,271.1,3269,3.991,449.5,2.58511,2.55688,5.098
8350,39.6,80.4,2146,2.620,244.8,3411,4.165,475.4,2.55312,2.49300,5.098
8400,38.6,81.4,2146,2.620,244.8,3411,4.165,475.4,2.55312,2.49300,9.141
8450,37.5,82.5,2146,2.620,244.8,3411,4.165,475.4,2.55312,2.49300,9.141
8500,36.5,83.5,2146,2.620,244.8,3411,4.165,475.4,2.55312,2.49300,11.777
8550,35.5,84.5,2146,2.620,244.8,3411,4.165,475.4,2.55312,2.49300,11.777
8600,34.5,85.5,1973,2.409,213.3,3585,4.377,507.1,2.49767,2.39160,11.777
8650,33.5,86.5,1973,2.409,213.3,3585,4.377,507.1,2.49767,2.39160,15.381
8700,32.6,87.4,1973,2.409,213.3,3585,4.377,507.1,2.49767,2.39160,15.381
8750,31.7,88.3,1973,2.409,213.3,3585,4.377,507.1,2.49767,2.39160,15.381
8800,30.8,89.2,1973,2.409,213.3,3585,4.377,507.1,2.49767,2.39160,18.896
8850,30.0,90.0,1820,2.222,185.4,3756,4.586,538.2,2.42769,2.26171,18.896
