ms,valve_a_pct,valve_b_pct,enc_deg
6100,100.0,20.0,-40.078
6150,100.0,20.0,-40.078
6200,100.0,20.0,-40.078
6251,100.0,20.0,-40.078
6300,100.0,20.0,-40.078
6350,100.0,20.0,-40.078
6400,100.0,20.0,-40.078
6450,100.0,20.0,-40.078
6500,100.0,20.0,-40.078
6550,100.0,20.0,-40.078
6600,100.0,20.0,-40.078
6650,99.2,20.8,-40.078
6700,98.3,21.7,-40.078
6750,97.5,22.5,-40.078
6800,96.7,23.3,-40.078
6850,95.8,24.2,-39.814
6900,95.0,25.0,-39.023
6950,94.2,25.8,-38.057
7000,93.3,26.7,-37.266
7050,92.5,27.5,-36.826
7100,91.7,28.3,-36.475
7150,90.8,29.2,-35.859
7200,90.0,30.0,-35.068
7250,89.2,30.8,-34.365
7300,88.3,31.7,-33.662
7350,87.5,32.5,-32.783
7400,86.7,33.3,-31.904
7450,85.8,34.2,-31.025
7500,85.0,35.0,-30.410
7550,84.2,35.8,-29.883
7600,83.3,36.7,-29.092
7650,82.5,37.5,-28.037
7700,81.7,38.3,-27.070
7750,80.8,39.2,-26.279
7800,80.0,40.0,-25.576
7850,79.2,40.8,-24.873
7900,78.3,41.7,-24.082
7950,77.5,42.5,-23.203
8000,76.7,43.3,-22.324
8050,75.8,44.2,-21.533
8100,75.0,45.0,-20.566
8150,74.2,45.8,-19.688
8200,73.3,46.7,-18.809
8250,72.5,47.5,-18.018
8300,71.7,48.3,-17.227
8350,70.8,49.2,-16.348
8400,70.0,50.0,-15.469
8450,69.2,50.8,-14.590
8500,68.3,51.7,-13.711
8550,67.5,52.5,-12.920
8600,66.7,53.3,-11.953
8650,65.8,54.2,-11.074
8700,65.0,55.0,-10.195
8750,64.2,55.8,-9.316
8800,63.3,56.7,-8.350
8850,62.5,57.5,-7.295
8900,61.7,58.3,-6.328
8950,60.8,59.2,-5.449
9000,60.0,60.0,-4.658
9050,59.2,60.8,-3.691
9100,58.3,61.7,-2.725
9150,57.5,62.5,-1.758
9200,56.7,63.3,-0.879
9250,55.8,64.2,0.176
9300,55.0,65.0,0.615
9350,54.2,65.8,0.615
9400,53.3,66.7,0.615
9450,52.5,67.5,0.703
9500,51.7,68.3,0.791
9550,50.8,69.2,0.879
9601,50.0,70.0,0.967
9650,49.2,70.8,1.055
9700,48.3,71.7,1.143
9750,47.5,72.5,1.230
9800,46.7,73.3,1.318
9850,45.8,74.2,1.494
9900,45.0,75.0,1.582
9950,44.2,75.8,1.758
10000,43.3,76.7,1.846
10050,42.5,77.5,2.021
10100,41.7,78.3,2.109
10150,40.8,79.2,2.285
10202,40.0,80.0,2.373
10250,39.2,80.8,2.549
10300,38.3,81.7,2.637
10350,37.5,82.5,2.812
10400,36.7,83.3,2.900
10450,35.8,84.2,2.988
10500,35.0,85.0,3.076
10550,34.2,85.8,3.164
10600,33.3,86.7,3.252
10650,32.5,87.5,3.340
10700,31.7,88.3,3.428
10750,30.8,89.2,3.516
10800,30.0,90.0,3.604
10850,29.2,90.8,3.604
10900,28.3,91.7,3.691
10950,27.5,92.5,3.779
11000,26.7,93.3,3.779
11050,25.8,94.2,3.867
11100,25.0,95.0,3.955
11150,24.2,95.8,3.955
11200,23.3,96.7,4.043
11250,22.5,97.5,4.043
11300,21.7,98.3,4.131
11351,20.8,99.2,4.131
11400,20.0,100.0,4.219
11450,20.0,100.0,4.219
11500,20.0,100.0,4.219
11550,20.0,100.0,4.307
11600,20.0,100.0,4.307
11650,20.0,100.0,4.307
11700,20.0,100.0,4.307
11750,20.0,100.0,4.307
11800,20.0,100.0,4.307
11850,20.0,100.0,4.307
11900,20.0,100.0,4.307
11950,20.0,100.0,4.307
