ms,valve_a_pct,valve_b_pct,enc_deg
0,20.0,100.0,0.439
50,20.0,100.0,0.439
100,20.0,100.0,0.527
150,20.0,100.0,0.527
200,20.0,100.0,0.527
250,20.0,100.0,0.527
300,20.0,100.0,0.527
350,20.0,100.0,0.527
400,20.0,100.0,0.527
450,20.0,100.0,0.527
500,20.0,100.0,0.527
550,20.0,100.0,0.527
600,20.0,100.0,0.703
650,20.8,99.2,0.879
700,21.7,98.3,1.055
750,22.5,97.5,1.055
800,23.3,96.7,1.143
850,24.2,95.8,1.143
900,25.0,95.0,1.230
950,25.8,94.2,1.318
1000,26.7,93.3,1.318
1050,27.5,92.5,1.143
1100,28.3,91.7,0.879
1150,29.2,90.8,0.527
1200,30.0,90.0,0.264
1250,30.8,89.2,0.088
1300,31.7,88.3,-0.176
1350,32.5,87.5,-0.352
1400,33.3,86.7,-0.527
1450,34.2,85.8,-0.615
1500,35.0,85.0,-0.703
1550,35.8,84.2,-0.703
1600,36.7,83.3,-0.703
1650,37.5,82.5,-0.703
1700,38.3,81.7,-0.703
1750,39.2,80.8,-0.527
1800,40.0,80.0,-0.352
1850,40.8,79.2,-0.088
1900,41.7,78.3,0.176
1950,42.5,77.5,0.352
2000,43.3,76.7,0.527
2050,44.2,75.8,0.615
2100,45.0,75.0,0.703
2150,45.8,74.2,0.703
2200,46.7,73.3,0.703
2250,47.5,72.5,0.791
2300,48.3,71.7,0.879
2350,49.2,70.8,0.791
2400,50.0,70.0,0.615
2450,50.8,69.2,0.439
2500,51.7,68.3,0.176
2550,52.5,67.5,0.000
2600,53.3,66.7,-0.176
2650,54.2,65.8,-0.264
2700,55.0,65.0,-0.352
2750,55.8,64.2,-0.439
2800,56.7,63.3,-0.527
2850,57.5,62.5,-0.527
2900,58.3,61.7,-0.615
2950,59.2,60.8,-0.615
3000,60.0,60.0,-0.527
3050,60.8,59.2,-0.352
3100,61.7,58.3,-0.176
3150,62.5,57.5,0.088
3200,63.3,56.7,0.352
3250,64.2,55.8,0.615
3300,65.0,55.0,0.791
3350,65.8,54.2,0.967
3400,66.7,53.3,1.055
3450,67.5,52.5,1.143
3500,68.3,51.7,1.143
3550,69.2,50.8,1.230
3600,70.0,50.0,1.230
3650,70.8,49.2,1.318
3700,71.7,48.3,1.318
3750,72.5,47.5,1.230
3800,73.3,46.7,1.143
3850,74.2,45.8,0.967
3900,75.0,45.0,0.791
3950,75.8,44.2,0.615
4000,76.7,43.3,0.439
4050,77.5,42.5,0.352
4100,78.3,41.7,0.176
4150,79.2,40.8,0.176
4200,80.0,40.0,0.088
4250,80.8,39.2,0.088
4300,81.7,38.3,0.088
4350,82.5,37.5,0.088
4400,83.3,36.7,0.088
4450,84.2,35.8,0.000
4500,85.0,35.0,0.000
4550,85.8,34.2,0.000
4600,86.7,33.3,0.000
4650,87.5,32.5,0.088
4700,88.3,31.7,0.088
4750,89.2,30.8,0.088
4800,90.0,30.0,0.176
4850,90.8,29.2,0.176
4900,91.7,28.3,0.176
4950,92.5,27.5,0.176
5000,93.3,26.7,0.176
5050,94.2,25.8,0.264
5100,95.0,25.0,0.264
5150,95.8,24.2,0.264
5200,96.7,23.3,0.264
5250,97.5,22.5,0.264
5300,98.3,21.7,0.264
5350,99.2,20.8,0.264
5400,100.0,20.0,0.264
5450,100.0,20.0,0.264
5500,100.0,20.0,0.264
5550,100.0,20.0,0.176
5600,100.0,20.0,0.176
5650,100.0,20.0,0.176
5700,100.0,20.0,0.176
5750,100.0,20.0,0.176
5800,100.0,20.0,0.176
5850,100.0,20.0,0.088
5900,100.0,20.0,0.088
5950,100.0,20.0,0.088
6000,100.0,20.0,0.088
6050,100.0,20.0,0.088
6100,100.0,20.0,0.088
6150,100.0,20.0,0.088
6200,100.0,20.0,0.088
6250,100.0,20.0,0.088
6300,100.0,20.0,0.088
6350,100.0,20.0,0.088
6400,100.0,20.0,0.088
6450,100.0,20.0,0.088
6500,100.0,20.0,0.088
6550,100.0,20.0,0.088
6600,100.0,20.0,0.088
6650,99.2,20.8,0.088
6700,98.3,21.7,0.088
6750,97.5,22.5,0.088
6800,96.7,23.3,0.088
6850,95.8,24.2,0.088
6900,95.0,25.0,0.088
6950,94.2,25.8,0.088
7000,93.3,26.7,0.088
7050,92.5,27.5,0.088
7100,91.7,28.3,0.088
7150,90.8,29.2,0.088
7200,90.0,30.0,0.088
7250,89.2,30.8,0.088
7300,88.3,31.7,0.088
7350,87.5,32.5,0.088
7400,86.7,33.3,0.088
7450,85.8,34.2,0.088
7500,85.0,35.0,0.088
7550,84.2,35.8,0.088
7600,83.3,36.7,0.088
7650,82.5,37.5,0.088
7700,81.7,38.3,0.088
7750,80.8,39.2,0.088
7800,80.0,40.0,0.088
7850,79.2,40.8,0.088
7900,78.3,41.7,0.088
7950,77.5,42.5,0.088
8000,76.7,43.3,0.088
8050,75.8,44.2,0.088
8100,75.0,45.0,0.088
8150,74.2,45.8,0.088
8200,73.3,46.7,0.088
8250,72.5,47.5,0.088
8300,71.7,48.3,0.088
8350,70.8,49.2,0.088
8400,70.0,50.0,0.088
8450,69.2,50.8,0.088
8500,68.3,51.7,0.088
8550,67.5,52.5,0.088
8600,66.7,53.3,0.088
8650,65.8,54.2,0.088
8700,65.0,55.0,0.088
8750,64.2,55.8,0.088
8800,63.3,56.7,0.088
8850,62.5,57.5,0.088
8900,61.7,58.3,0.088
8950,60.8,59.2,0.088
9000,60.0,60.0,0.088
9050,59.2,60.8,0.088
9100,58.3,61.7,0.088
9150,57.5,62.5,0.088
9200,56.7,63.3,0.088
9250,55.8,64.2,0.088
9300,55.0,65.0,0.088
9350,54.2,65.8,0.088
9400,53.3,66.7,0.088
9450,52.5,67.5,0.088
9500,51.7,68.3,0.088
9550,50.8,69.2,0.088
9600,50.0,70.0,0.088
9650,49.2,70.8,0.176
9700,48.3,71.7,0.176
9750,47.5,72.5,0.176
9800,46.7,73.3,0.176
9850,45.8,74.2,0.176
9900,45.0,75.0,0.176
9950,44.2,75.8,0.176
10000,43.3,76.7,0.176
10050,42.5,77.5,0.176
10100,41.7,78.3,0.176
10150,40.8,79.2,0.176
10200,40.0,80.0,0.176
10250,39.2,80.8,0.176
10300,38.3,81.7,0.176
10350,37.5,82.5,0.176
10400,36.7,83.3,0.176
10450,35.8,84.2,0.176
10500,35.0,85.0,0.176
10550,34.2,85.8,0.176
10600,33.3,86.7,0.176
10650,32.5,87.5,0.176
10700,31.7,88.3,0.176
10750,30.8,89.2,0.176
10800,30.0,90.0,0.176
10850,29.2,90.8,0.176
10900,28.3,91.7,0.176
10950,27.5,92.5,0.176
11000,26.7,93.3,0.176
11050,25.8,94.2,0.176
11100,25.0,95.0,0.176
11150,24.2,95.8,0.176
11200,23.3,96.7,0.176
11250,22.5,97.5,0.176
11300,21.7,98.3,0.088
11350,20.8,99.2,0.088
11400,20.0,100.0,0.088
11450,20.0,100.0,0.088
11500,20.0,100.0,0.088
11550,20.0,100.0,0.088
11600,20.0,100.0,0.088
11650,20.0,100.0,0.088
11700,20.0,100.0,0.088
11750,20.0,100.0,0.088
11800,20.0,100.0,0.088
