ms,valve_a_pct,valve_b_pct,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x1B,tension_0x2B,enc_deg
1650,39.6,80.4,2047,2.499,226.8,3547,4.331,500.1,2.63897,2.59581,9.932
1700,40.7,79.3,2047,2.499,226.8,3547,4.331,500.1,2.63897,2.59581,6.240
1750,41.8,78.2,2047,2.499,226.8,3547,4.331,500.1,2.63897,2.59581,6.240
1800,43.0,77.0,2186,2.669,252.1,3370,4.115,467.9,2.65010,2.60556,3.691
1850,44.1,75.9,2186,2.669,252.1,3370,4.115,467.9,2.65010,2.60556,3.691
1900,45.3,74.7,2186,2.669,252.1,3370,4.115,467.9,2.65010,2.60556,3.691
1950,46.5,73.5,2186,2.669,252.1,3370,4.115,467.9,2.65010,2.60556,0.439
2000,47.6,72.4,2186,2.669,252.1,3370,4.115,467.9,2.65010,2.60556,0.439
2050,48.8,71.2,2380,2.906,287.5,3163,3.862,430.2,2.68771,2.61428,0.439
2100,50.1,69.9,2380,2.906,287.5,3163,3.862,430.2,2.68771,2.61428,-3.252
2150,51.3,68.7,2380,2.906,287.5,3163,3.862,430.2,2.68771,2.61428,-3.252
2200,52.5,67.5,2380,2.906,287.5,3163,3.862,430.2,2.68771,2.61428,-3.252
2250,53.7,66.3,2380,2.906,287.5,3163,3.862,430.2,2.68771,2.61428,-7.119
2300,55.0,65.0,2573,3.142,322.6,2971,3.628,395.2,2.71050,2.62175,-7.119
2350,56.2,63.8,2573,3.142,322.6,2971,3.628,395.2,2.71050,2.62175,-9.580
2400,57.5,62.5,2573,3.142,322.6,2971,3.628,395.2,2.71050,2.62175,-9.580
2450,58.7,61.3,2573,3.142,322.6,2971,3.628,395.2,2.71050,2.62175,-9.580
2500,60.0,60.0,2740,3.346,353.1,2811,3.432,366.0,2.71886,2.62438,-13.799
2550,61.3,58.7,2740,3.346,353.1,2811,3.432,366.0,2.71886,2.62438,-13.799
2600,62.5,57.5,2740,3.346,353.1,2811,3.432,366.0,2.71886,2.62438,-13.799
2650,63.8,56.2,2740,3.346,353.1,2811,3.432,366.0,2.71886,2.62438,-17.842
2700,65.0,55.0,2740,3.346,353.1,2811,3.432,366.0,2.71886,2.62438,-17.842
2750,66.3,53.7,2950,3.602,391.3,2604,3.179,328.3,2.72140,2.62422,-17.842
2800,67.5,52.5,2950,3.602,391.3,2604,3.179,328.3,2.72140,2.62422,-21.797
2850,68.7,51.3,2950,3.602,391.3,2604,3.179,328.3,2.72140,2.62422,-21.797
2900,70.0,50.0,2950,3.602,391.3,2604,3.179,328.3,2.72140,2.62422,-24.697
2950,71.2,48.8,3112,3.800,420.9,2449,2.990,300.0,2.72006,2.62326,-24.697
3000,72.4,47.6,3112,3.800,420.9,2449,2.990,300.0,2.72006,2.62326,-24.697
3050,73.6,46.4,3112,3.800,420.9,2449,2.990,300.0,2.72006,2.62326,-28.916
3100,74.7,45.3,3112,3.800,420.9,2449,2.990,300.0,2.72006,2.62326,-28.916
3150,75.9,44.1,3272,3.995,450.0,2285,2.790,270.2,2.70685,2.62142,-31.377
3200,77.0,43.0,3272,3.995,450.0,2285,2.790,270.2,2.70685,2.62142,-31.377
3250,78.2,41.8,3272,3.995,450.0,2285,2.790,270.2,2.70685,2.62142,-31.377
3300,79.3,40.7,3272,3.995,450.0,2285,2.790,270.2,2.70685,2.62142,-34.629
3350,80.4,39.6,3272,3.995,450.0,2285,2.790,270.2,2.70685,2.62142,-34.629
3400,81.4,38.6,3453,4.216,483.0,2104,2.569,237.2,2.67621,2.60931,-36.914
3450,82.5,37.5,3453,4.216,483.0,2104,2.569,237.2,2.67621,2.60931,-36.914
3500,83.5,36.5,3453,4.216,483.0,2104,2.569,237.2,2.67621,2.60931,-38.936
3550,84.5,35.5,3453,4.216,483.0,2104,2.569,237.2,2.67621,2.60931,-38.936
3600,85.5,34.5,3590,4.383,508.0,1968,2.403,212.4,2.64200,2.59580,-38.936
3650,86.5,33.5,3590,4.383,508.0,1968,2.403,212.4,2.64200,2.59580,-41.748
3700,87.4,32.6,3590,4.383,508.0,1968,2.403,212.4,2.64200,2.59580,-41.748
3750,88.3,31.7,3590,4.383,508.0,1968,2.403,212.4,2.64200,2.59580,-43.418
3800,89.2,30.8,3590,4.383,508.0,1968,2.403,212.4,2.64200,2.59580,-43.418
3850,90.0,30.0,3760,4.591,539.0,1824,2.227,186.1,2.60235,2.58273,-45.000
3900,90.8,29.2,3760,4.591,539.0,1824,2.227,186.1,2.60235,2.58273,-45.000
3950,91.6,28.4,3760,4.591,539.0,1824,2.227,186.1,2.60235,2.58273,-45.000
4000,92.4,27.6,3760,4.591,539.0,1824,2.227,186.1,2.60235,2.58273,-47.021
4050,93.1,26.9,3760,4.591,539.0,1824,2.227,186.1,2.60235,2.58273,-47.021
4100,93.8,26.2,3876,4.733,560.1,1682,2.054,160.3,2.57432,2.56924,-47.021
4150,94.4,25.6,3876,4.733,560.1,1682,2.054,160.3,2.57432,2.56924,-48.779
4200,95.0,24.9,3876,4.733,560.1,1682,2.054,160.3,2.57432,2.56924,-48.779
4250,95.0,24.4,3876,4.733,560.1,1682,2.054,160.3,2.57432,2.56924,-48.779
4300,95.0,23.8,3931,4.800,570.1,1606,1.961,146.4,2.55272,2.55991,-50.098
4350,95.0,23.3,3931,4.800,570.1,1606,1.961,146.4,2.55272,2.55991,-50.098
4400,95.0,22.8,3931,4.800,570.1,1606,1.961,146.4,2.55272,2.55991,-50.625
4450,95.0,22.4,3931,4.800,570.1,1606,1.961,146.4,2.55272,2.55991,-50.625
4500,95.0,22.0,3917,4.783,567.6,1542,1.883,134.8,2.52909,2.54951,-50.977
4550,95.0,21.6,3917,4.783,567.6,1542,1.883,134.8,2.52909,2.54951,-50.977
4600,95.0,21.3,3917,4.783,567.6,1542,1.883,134.8,2.52909,2.54951,-50.977
4650,95.0,21.0,3917,4.783,567.6,1542,1.883,134.8,2.52909,2.54951,-51.592
4700,95.0,20.7,3932,4.801,570.3,1496,1.827,126.4,2.51165,2.54269,-51.592
4750,95.0,20.5,3932,4.801,570.3,1496,1.827,126.4,2.51165,2.54269,-51.592
4800,95.0,20.3,3932,4.801,570.3,1496,1.827,126.4,2.51165,2.54269,-51.943
4850,95.0,20.2,3932,4.801,570.3,1496,1.827,126.4,2.51165,2.54269,-51.943
4900,95.0,20.1,3932,4.801,570.3,1496,1.827,126.4,2.51165,2.54269,-51.943
4950,95.0,20.0,3933,4.802,570.5,1461,1.784,120.0,2.50222,2.53807,-52.119
5000,95.0,20.0,3933,4.802,570.5,1461,1.784,120.0,2.50222,2.53807,-52.119
5050,95.0,20.0,3933,4.802,570.5,1461,1.784,120.0,2.50222,2.53807,-52.207
5100,95.0,20.1,3933,4.802,570.5,1461,1.784,120.0,2.50222,2.53807,-52.207
5150,95.0,20.2,3934,4.803,570.7,1471,1.796,121.8,2.49968,2.53656,-52.207
5200,95.0,20.3,3934,4.803,570.7,1471,1.796,121.8,2.49968,2.53656,-52.207
5250,95.0,20.5,3934,4.803,570.7,1471,1.796,121.8,2.49968,2.53656,-52.207
5300,95.0,20.7,3934,4.803,570.7,1471,1.796,121.8,2.49968,2.53656,-52.207
5350,95.0,21.0,3934,4.803,570.7,1471,1.796,121.8,2.49968,2.53656,-52.207
5400,95.0,21.3,3927,4.795,569.4,1475,1.801,122.5,2.49964,2.53748,-52.207
5450,95.0,21.6,3927,4.795,569.4,1475,1.801,122.5,2.49964,2.53748,-52.207
5500,95.0,22.0,3927,4.795,569.4,1475,1.801,122.5,2.49964,2.53748,-52.207
5550,95.0,22.4,3927,4.795,569.4,1475,1.801,122.5,2.49964,2.53748,-52.207
5600,95.0,22.8,3927,4.795,569.4,1475,1.801,122.5,2.49964,2.53748,-51.592
5650,95.0,23.3,3922,4.789,568.5,1562,1.907,138.4,2.50150,2.54726,-51.592
5700,95.0,23.8,3922,4.789,568.5,1562,1.907,138.4,2.50150,2.54726,-51.592
5750,95.0,24.4,3922,4.789,568.5,1562,1.907,138.4,2.50150,2.54726,-50.977
5800,95.0,24.9,3922,4.789,568.5,1562,1.907,138.4,2.50150,2.54726,-50.977
5851,94.4,25.6,3928,4.796,569.6,1628,1.988,150.4,2.52111,2.55947,-50.537
5900,93.8,26.2,3928,4.796,569.6,1628,1.988,150.4,2.52111,2.55947,-50.537
5950,93.1,26.9,3928,4.796,569.6,1628,1.988,150.4,2.52111,2.55947,-50.537
6000,92.4,27.6,3928,4.796,569.6,1628,1.988,150.4,2.52111,2.55947,-49.658
6050,91.6,28.4,3928,4.796,569.6,1628,1.988,150.4,2.52111,2.55947,-49.658
6100,90.8,29.2,3834,4.681,552.4,1757,2.145,173.9,2.55656,2.57178,-49.658
6150,90.0,30.0,3834,4.681,552.4,1757,2.145,173.9,2.55656,2.57178,-47.900
6200,89.2,30.8,3834,4.681,552.4,1757,2.145,173.9,2.55656,2.57178,-47.900
6250,88.3,31.7,3834,4.681,552.4,1757,2.145,173.9,2.55656,2.57178,-46.582
6300,87.4,32.6,3749,4.578,536.9,1855,2.265,191.8,2.57380,2.57836,-46.582
6350,86.4,33.6,3749,4.578,536.9,1855,2.265,191.8,2.57380,2.57836,-45.176
6400,85.5,34.5,3749,4.578,536.9,1855,2.265,191.8,2.57380,2.57836,-45.176
6450,84.5,35.5,3749,4.578,536.9,1855,2.265,191.8,2.57380,2.57836,-43.594
6500,83.5,36.5,3749,4.578,536.9,1855,2.265,191.8,2.57380,2.57836,-43.594
6550,82.5,37.5,3554,4.339,501.4,2013,2.458,220.6,2.60733,2.59370,-43.594
6600,81.4,38.6,3554,4.339,501.4,2013,2.458,220.6,2.60733,2.59370,-40.957
6650,80.4,39.6,3554,4.339,501.4,2013,2.458,220.6,2.60733,2.59370,-40.957
6700,79.3,40.7,3554,4.339,501.4,2013,2.458,220.6,2.60733,2.59370,-39.023
6750,78.2,41.8,3402,4.154,473.7,2151,2.626,245.7,2.63938,2.60233,-39.023
6800,77.0,43.0,3402,4.154,473.7,2151,2.626,245.7,2.63938,2.60233,-39.023
6850,75.9,44.1,3402,4.154,473.7,2151,2.626,245.7,2.63938,2.60233,-35.947
6900,74.7,45.3,3402,4.154,473.7,2151,2.626,245.7,2.63938,2.60233,-35.947
6950,73.5,46.5,3274,3.998,450.4,2304,2.813,273.6,2.66707,2.61380,-35.947
7000,72.4,47.6,3274,3.998,450.4,2304,2.813,273.6,2.66707,2.61380,-32.695
7050,71.2,48.8,3274,3.998,450.4,2304,2.813,273.6,2.66707,2.61380,-32.695
7100,69.9,50.1,3274,3.998,450.4,2304,2.813,273.6,2.66707,2.61380,-32.695
7150,68.7,51.3,3274,3.998,450.4,2304,2.813,273.6,2.66707,2.61380,-29.092
7200,67.5,52.5,3051,3.725,409.7,2502,3.055,309.7,2.69475,2.62279,-29.092
7250,66.3,53.7,3051,3.725,409.7,2502,3.055,309.7,2.69475,2.62279,-29.092
7300,65.0,55.0,3051,3.725,409.7,2502,3.055,309.7,2.69475,2.62279,-25.137
7350,63.8,56.2,3051,3.725,409.7,2502,3.055,309.7,2.69475,2.62279,-25.137
7400,62.5,57.5,2902,3.543,382.6,2658,3.245,338.1,2.71268,2.62489,-22.236
7450,61.3,58.7,2902,3.543,382.6,2658,3.245,338.1,2.71268,2.62489,-22.236
7500,60.0,60.0,2902,3.543,382.6,2658,3.245,338.1,2.71268,2.62489,-19.600
7550,58.7,61.3,2902,3.543,382.6,2658,3.245,338.1,2.71268,2.62489,-19.600
7600,57.5,62.5,2902,3.543,382.6,2658,3.245,338.1,2.71268,2.62489,-19.600
7650,56.2,63.8,2688,3.282,343.6,2868,3.502,376.4,2.72206,2.62515,-15.557
7700,55.0,65.0,2688,3.282,343.6,2868,3.502,376.4,2.72206,2.62515,-15.557
7750,53.7,66.3,2688,3.282,343.6,2868,3.502,376.4,2.72206,2.62515,-15.557
7800,52.5,67.5,2688,3.282,343.6,2868,3.502,376.4,2.72206,2.62515,-11.602
7850,51.3,68.7,2688,3.282,343.6,2868,3.502,376.4,2.72206,2.62515,-11.602
7900,50.1,69.9,2484,3.033,306.4,3069,3.747,413.0,2.72130,2.62464,-11.602
7950,48.8,71.2,2484,3.033,306.4,3069,3.747,413.0,2.72130,2.62464,-7.822
8000,47.6,72.4,2484,3.033,306.4,3069,3.747,413.0,2.72130,2.62464,-7.822
8050,46.4,73.6,2484,3.033,306.4,3069,3.747,413.0,2.72130,2.62464,-5.273
8100,45.3,74.7,2331,2.846,278.5,3233,3.947,442.9,2.71937,2.62076,-5.273
8150,44.1,75.9,2331,2.846,278.5,3233,3.947,442.9,2.71937,2.62076,-5.273
8200,43.0,77.0,2331,2.846,278.5,3233,3.947,442.9,2.71937,2.62076,-1.670
8250,41.8,78.2,2331,2.846,278.5,3233,3.947,442.9,2.71937,2.62076,-1.670
8300,40.7,79.3,2173,2.653,249.7,3372,4.117,468.2,2.68850,2.61480,0.703
8350,39.6,80.4,2173,2.653,249.7,3372,4.117,468.2,2.68850,2.61480,0.703
8400,38.6,81.4,2173,2.653,249.7,3372,4.117,468.2,2.68850,2.61480,2.900
8450,37.5,82.5,2173,2.653,249.7,3372,4.117,468.2,2.68850,2.61480,2.900
8500,36.5,83.5,2173,2.653,249.7,3372,4.117,468.2,2.68850,2.61480,2.900
8550,35.5,84.5,2010,2.454,220.0,3572,4.361,504.7,2.65311,2.60163,5.977
8600,34.5,85.5,2010,2.454,220.0,3572,4.361,504.7,2.65311,2.60163,5.977
8650,33.5,86.5,2010,2.454,220.0,3572,4.361,504.7,2.65311,2.60163,5.977
8700,32.6,87.4,2010,2.454,220.0,3572,4.361,504.7,2.65311,2.60163,6.152
8750,31.7,88.3,2010,2.454,220.0,3572,4.361,504.7,2.65311,2.60163,6.152
8800,30.8,89.2,1853,2.263,191.4,3714,4.535,530.6,2.60903,2.58850,6.152
8850,30.0,90.0,1853,2.263,191.4,3714,4.535,530.6,2.60903,2.58850,6.152
8900,29.2,90.8,1853,2.263,191.4,3714,4.535,530.6,2.60903,2.58850,6.152
8950,28.4,91.6,1853,2.263,191.4,3714,4.535,530.6,2.60903,2.58850,6.152
9000,27.6,92.4,1731,2.114,169.2,3827,4.673,551.2,2.57309,2.58023,6.152
9050,26.9,93.1,1731,2.114,169.2,3827,4.673,551.2,2.57309,2.58023,6.152
9100,26.2,93.8,1731,2.114,169.2,3827,4.673,551.2,2.57309,2.58023,6.152
9150,25.6,94.4,1731,2.114,169.2,3827,4.673,551.2,2.57309,2.58023,6.152
9200,24.9,95.0,1731,2.114,169.2,3827,4.673,551.2,2.57309,2.58023,6.152
9250,24.4,95.0,1641,2.004,152.8,3943,4.814,572.3,2.54922,2.56900,6.152
9300,23.8,95.0,1641,2.004,152.8,3943,4.814,572.3,2.54922,2.56900,6.152
9350,23.3,95.0,1641,2.004,152.8,3943,4.814,572.3,2.54922,2.56900,6.152
9400,22.8,95.0,1641,2.004,152.8,3943,4.814,572.3,2.54922,2.56900,6.152
9450,22.4,95.0,1641,2.004,152.8,3943,4.814,572.3,2.54922,2.56900,6.152
9500,22.0,95.0,1544,1.885,135.1,3922,4.789,568.5,2.51382,2.55472,6.152
9550,21.6,95.0,1544,1.885,135.1,3922,4.789,568.5,2.51382,2.55472,6.152
9600,21.3,95.0,1544,1.885,135.1,3922,4.789,568.5,2.51382,2.55472,6.152
9650,21.0,95.0,1544,1.885,135.1,3922,4.789,568.5,2.51382,2.55472,6.152
9700,20.7,95.0,1498,1.829,126.7,3936,4.806,571.0,2.49664,2.54933,6.152
9750,20.5,95.0,1498,1.829,126.7,3936,4.806,571.0,2.49664,2.54933,6.152
9800,20.3,95.0,1498,1.829,126.7,3936,4.806,571.0,2.49664,2.54933,6.152
9850,20.2,95.0,1498,1.829,126.7,3936,4.806,571.0,2.49664,2.54933,6.152
9900,20.1,95.0,1498,1.829,126.7,3936,4.806,571.0,2.49664,2.54933,6.152
9950,20.0,95.0,1475,1.801,122.5,3931,4.800,570.1,2.48655,2.54443,6.152
