ms,valve_a_pct,valve_b_pct,enc_deg
6150,100.0,20.0,12.568
6200,100.0,20.0,12.568
6250,100.0,20.0,12.568
6300,100.0,20.0,12.568
6350,100.0,20.0,12.568
6400,100.0,20.0,12.568
6450,100.0,20.0,12.568
6500,100.0,20.0,12.568
6550,100.0,20.0,12.656
6600,100.0,20.0,12.656
6650,99.2,20.8,12.656
6700,98.3,21.7,12.656
6750,97.5,22.5,12.656
6800,96.7,23.3,12.656
6850,95.8,24.2,12.656
6900,95.0,25.0,12.656
6950,94.2,25.8,12.656
7000,93.3,26.7,12.656
7050,92.5,27.5,12.656
7100,91.7,28.3,12.656
7150,90.8,29.2,12.656
7200,90.0,30.0,12.656
7250,89.2,30.8,12.568
7300,88.3,31.7,12.568
7350,87.5,32.5,12.568
7400,86.7,33.3,12.568
7450,85.8,34.2,12.568
7500,85.0,35.0,12.480
7550,84.2,35.8,12.480
7600,83.3,36.7,12.480
7650,82.5,37.5,12.393
7700,81.7,38.3,12.393
7750,80.8,39.2,12.305
7800,80.0,40.0,12.217
7850,79.2,40.8,12.129
7900,78.3,41.7,12.041
7950,77.5,42.5,11.953
8000,76.7,43.3,11.777
8050,75.8,44.2,11.689
8100,75.0,45.0,11.602
8150,74.2,45.8,11.426
8200,73.3,46.7,11.338
8250,72.5,47.5,11.162
8300,71.7,48.3,11.074
8350,70.8,49.2,10.898
8400,70.0,50.0,10.811
8450,69.2,50.8,10.635
8500,68.3,51.7,10.459
8550,67.5,52.5,10.283
8600,66.7,53.3,10.195
8650,65.8,54.2,10.020
8700,65.0,55.0,9.844
8750,64.2,55.8,9.668
8800,63.3,56.7,9.492
8850,62.5,57.5,9.316
8900,61.7,58.3,9.053
8950,60.8,59.2,8.613
9000,60.0,60.0,7.910
9050,59.2,60.8,7.031
9100,58.3,61.7,6.328
9150,57.5,62.5,5.713
9200,56.7,63.3,5.098
9250,55.8,64.2,4.395
9300,55.0,65.0,3.691
9350,54.2,65.8,3.076
9400,53.3,66.7,2.461
9450,52.5,67.5,1.846
9500,51.7,68.3,1.055
9550,50.8,69.2,0.264
9600,50.0,70.0,-0.352
9650,49.2,70.8,-0.879
9700,48.3,71.7,-1.582
9750,47.5,72.5,-2.197
9800,46.7,73.3,-2.900
9850,45.8,74.2,-3.604
9900,45.0,75.0,-4.395
9950,44.2,75.8,-5.186
10000,43.3,76.7,-5.977
10050,42.5,77.5,-6.592
10100,41.7,78.3,-7.119
10150,40.8,79.2,-7.822
10200,40.0,80.0,-8.525
10250,39.2,80.8,-9.229
10300,38.3,81.7,-9.932
10350,37.5,82.5,-10.635
10400,36.7,83.3,-11.338
10450,35.8,84.2,-11.953
10500,35.0,85.0,-12.656
10550,34.2,85.8,-13.271
10600,33.3,86.7,-13.887
10650,32.5,87.5,-14.590
10700,31.7,88.3,-15.293
10750,30.8,89.2,-15.996
10800,30.0,90.0,-16.523
10850,29.2,90.8,-17.051
10900,28.3,91.7,-17.666
10950,27.5,92.5,-18.281
11000,26.7,93.3,-18.809
11051,25.8,94.2,-19.424
11100,25.0,95.0,-19.951
11150,24.2,95.8,-20.391
11200,23.3,96.7,-20.830
11250,22.5,97.5,-21.094
11300,21.7,98.3,-21.533
11350,20.8,99.2,-21.885
11400,20.0,100.0,-22.324
11450,20.0,100.0,-22.588
11500,20.0,100.0,-22.852
11550,20.0,100.0,-22.852
11600,20.0,100.0,-22.852
11650,20.0,100.0,-22.852
11700,20.0,100.0,-22.852
11750,20.0,100.0,-22.852
11800,20.0,100.0,-22.852
11850,20.0,100.0,-22.852
11900,20.0,100.0,-22.852
11950,20.0,100.0,-22.852
