ms,valve_a_pct,valve_b_pct,enc_deg
1,58.7,61.3,0.000
52,57.3,62.7,-0.088
103,56.0,64.0,-0.176
154,54.7,65.3,-0.176
205,53.3,66.7,-0.088
256,52.0,68.0,-0.088
307,50.7,69.3,-0.176
358,49.3,70.7,-0.264
409,48.0,72.0,-0.352
460,46.7,73.3,-0.264
511,45.3,74.7,-0.176
562,44.0,76.0,-0.264
613,42.7,77.3,-0.264
664,41.3,78.7,-0.176
715,40.0,80.0,-0.088
766,38.7,81.3,-0.088
817,37.3,82.7,0.000
868,36.0,84.0,0.088
919,34.7,85.3,0.088
970,33.3,86.7,0.000
1022,32.0,88.0,-0.088
1073,30.7,89.3,-0.088
1124,29.3,90.7,-0.088
1175,28.0,92.0,0.000
1226,26.7,93.3,0.000
1277,25.3,94.7,0.088
1328,24.0,96.0,0.176
1379,22.7,97.3,0.176
1431,21.3,98.7,0.088
1482,20.0,100.0,0.176
0,20.0,100.0,0.176
50,20.0,100.0,-0.264
100,20.0,100.0,-0.264
150,20.0,100.0,-0.264
200,20.0,100.0,-0.264
250,20.0,100.0,-0.352
300,20.0,100.0,-0.352
350,20.0,100.0,-0.352
400,20.0,100.0,-0.352
450,20.0,100.0,-0.352
500,20.0,100.0,-0.352
550,20.0,100.0,-0.352
600,20.0,100.0,-0.352
650,20.8,99.2,-0.352
700,21.7,98.3,-0.439
750,22.5,97.5,-0.439
800,23.3,96.7,-0.439
850,24.2,95.8,0.527
900,25.0,95.0,1.494
950,25.8,94.2,2.021
1000,26.7,93.3,2.725
1050,27.5,92.5,3.428
1100,28.3,91.7,4.482
1150,29.2,90.8,5.361
1200,30.0,90.0,6.328
1251,30.8,89.2,7.207
1300,31.7,88.3,7.910
1350,32.5,87.5,8.877
1400,33.3,86.7,9.844
1450,34.2,85.8,10.635
1500,35.0,85.0,11.514
1550,35.8,84.2,12.129
1753,39.2,80.8,12.217
1800,40.0,80.0,13.184
1850,40.8,79.2,17.578
1900,41.7,78.3,17.842
1950,42.5,77.5,19.160
2000,43.3,76.7,20.039
2050,44.2,75.8,21.270
2100,45.0,75.0,22.148
2150,45.8,74.2,23.291
2200,46.7,73.3,24.258
2250,47.5,72.5,25.312
2300,48.3,71.7,26.279
2350,49.2,70.8,27.334
2400,50.0,70.0,28.389
2450,50.8,69.2,29.443
2500,51.7,68.3,30.498
2550,52.5,67.5,31.553
2600,53.3,66.7,32.607
2650,54.2,65.8,33.750
2700,55.0,65.0,34.805
2750,55.8,64.2,35.859
2800,56.7,63.3,36.914
2850,57.5,62.5,38.057
2900,58.3,61.7,39.023
2950,59.2,60.8,40.078
3000,60.0,60.0,41.133
3050,60.8,59.2,42.188
3100,61.7,58.3,43.330
3150,62.5,57.5,44.385
3200,63.3,56.7,45.439
3250,64.2,55.8,46.494
3300,65.0,55.0,47.549
3350,65.8,54.2,48.604
3400,66.7,53.3,49.658
3450,67.5,52.5,50.713
3500,68.3,51.7,51.768
3550,69.2,50.8,52.822
3600,70.0,50.0,53.877
3650,70.8,49.2,54.932
3700,71.7,48.3,56.074
3750,72.5,47.5,57.129
3800,73.3,46.7,58.184
3850,74.2,45.8,59.326
3900,75.0,45.0,60.381
3950,75.8,44.2,61.436
4000,76.7,43.3,62.490
4050,77.5,42.5,63.545
4100,78.3,41.7,64.688
4150,79.2,40.8,65.742
4200,80.0,40.0,66.797
4250,80.8,39.2,67.852
4300,81.7,38.3,68.994
4350,82.5,37.5,70.049
4400,83.3,36.7,71.104
4450,84.2,35.8,72.158
4500,85.0,35.0,73.213
4550,85.8,34.2,74.355
4600,86.7,33.3,75.410
4650,87.5,32.5,76.465
4700,88.3,31.7,77.432
4750,89.2,30.8,78.486
4800,90.0,30.0,79.541
4850,90.8,29.2,80.596
4900,91.7,28.3,81.562
4950,92.5,27.5,82.529
