ms,valve_a_pct,valve_b_pct,enc_deg
5350,99.2,20.8,47.812
5400,100.0,20.0,48.340
5450,100.0,20.0,48.955
5500,100.0,20.0,49.219
5550,100.0,20.0,49.219
5600,100.0,20.0,49.307
5650,100.0,20.0,49.395
5700,100.0,20.0,49.395
5750,100.0,20.0,49.395
5800,100.0,20.0,49.395
5851,100.0,20.0,49.395
5900,100.0,20.0,49.395
5950,100.0,20.0,49.395
6000,100.0,20.0,49.395
6050,100.0,20.0,49.395
6100,100.0,20.0,49.395
6150,100.0,20.0,49.395
6200,100.0,20.0,49.482
6250,100.0,20.0,49.482
6300,100.0,20.0,49.482
6350,100.0,20.0,49.482
6400,100.0,20.0,49.570
6450,100.0,20.0,49.570
6500,100.0,20.0,49.570
6550,100.0,20.0,49.570
6600,100.0,20.0,49.570
6650,99.2,20.8,49.570
6700,98.3,21.7,49.570
6750,97.5,22.5,49.570
6800,96.7,23.3,49.570
6850,95.8,24.2,48.867
6900,95.0,25.0,47.373
6950,94.2,25.8,46.670
7000,93.3,26.7,45.703
7050,92.5,27.5,44.824
7100,91.7,28.3,43.945
7150,90.8,29.2,42.979
7200,90.0,30.0,42.100
7250,89.2,30.8,41.133
7300,88.3,31.7,40.166
7350,87.5,32.5,39.199
7400,86.7,33.3,38.232
7450,85.8,34.2,37.178
7500,85.0,35.0,36.123
7550,84.2,35.8,35.068
7600,83.3,36.7,34.102
7650,82.5,37.5,32.959
7700,81.7,38.3,31.904
7750,80.8,39.2,30.850
7800,80.0,40.0,29.795
7850,79.2,40.8,28.740
7900,78.3,41.7,27.686
7950,77.5,42.5,26.631
8000,76.7,43.3,25.576
8050,75.8,44.2,24.521
8100,75.0,45.0,23.467
8150,74.2,45.8,22.412
8200,73.3,46.7,21.357
8250,72.5,47.5,20.215
8300,71.7,48.3,19.160
8350,70.8,49.2,18.105
8400,70.0,50.0,17.051
8450,69.2,50.8,15.996
8500,68.3,51.7,15.029
8550,67.5,52.5,14.062
8600,66.7,53.3,13.096
8650,65.8,54.2,11.953
8700,65.0,55.0,11.074
8750,64.2,55.8,10.020
8800,63.3,56.7,9.053
8850,62.5,57.5,7.998
8900,61.7,58.3,6.943
8950,60.8,59.2,5.889
9000,60.0,60.0,4.834
9050,59.2,60.8,3.779
9100,58.3,61.7,2.725
9150,57.5,62.5,1.670
9200,56.7,63.3,0.615
9250,55.8,64.2,-0.439
9300,55.0,65.0,-1.494
9350,54.2,65.8,-2.461
9400,53.3,66.7,-3.516
9450,52.5,67.5,-4.570
9500,51.7,68.3,-5.625
9550,50.8,69.2,-6.768
9600,50.0,70.0,-7.822
9650,49.2,70.8,-8.877
9700,48.3,71.7,-9.844
9750,47.5,72.5,-10.898
9800,46.7,73.3,-11.777
9850,45.8,74.2,-12.744
9900,45.0,75.0,-13.711
9951,44.2,75.8,-14.766
10000,43.3,76.7,-15.732
10050,42.5,77.5,-16.875
10100,41.7,78.3,-17.842
10150,40.8,79.2,-18.984
10200,40.0,80.0,-20.039
10250,39.2,80.8,-21.094
10300,38.3,81.7,-22.061
10350,37.5,82.5,-22.939
10400,36.7,83.3,-23.906
10450,35.8,84.2,-25.049
10500,35.0,85.0,-26.104
10550,34.2,85.8,-27.070
10600,33.3,86.7,-28.125
10650,32.5,87.5,-29.004
10701,31.7,88.3,-30.146
10750,30.8,89.2,-31.113
10800,30.0,90.0,-32.168
10850,29.2,90.8,-33.135
10900,28.3,91.7,-34.102
10950,27.5,92.5,-35.068
11000,26.7,93.3,-35.947
11050,25.8,94.2,-36.914
11100,25.0,95.0,-37.793
11150,24.2,95.8,-38.672
11200,23.3,96.7,-39.463
11250,22.5,97.5,-40.254
11300,21.7,98.3,-41.045
11350,20.8,99.2,-41.748
11400,20.0,100.0,-42.363
11450,20.0,100.0,-42.979
11500,20.0,100.0,-43.330
11550,20.0,100.0,-43.330
11600,20.0,100.0,-43.330
11650,20.0,100.0,-43.330
11700,20.0,100.0,-43.330
11750,20.0,100.0,-43.330
11800,20.0,100.0,-43.330
11850,20.0,100.0,-43.330
11900,20.0,100.0,-43.330
11950,20.0,100.0,-43.330
