ms,ca,cb,caper,cbper,q,qdes,dq,dqdes,pa,pb,Ta,Tb,pid_u
0,2.9779836975898326,3.0220163024101674,59.559673951796654,60.440326048203346,-0.0,-2.935470201687922,0.0,0.0,361.0906593406594,360.5439560439561,2.6342968099546518,2.633902711652002,-0.44032604820334714
33,2.9547411650651503,3.0452588349348497,59.09482330130301,60.90517669869699,-0.0,-2.935470201687922,0.0,0.0,361.0906593406594,361.6373626373627,2.6343907667381616,2.633902711652002,-0.46485065049364316
66,2.93430657859413,3.06569342140587,58.68613157188259,61.31386842811741,-0.17578125,-2.935470201687922,-5.277251897726601,0.0,359.8150183150184,365.6465201465202,2.6360668341645055,2.6360023404591204,-0.4086917294204181
100,2.9201432961241367,3.0798567038758633,58.40286592248273,61.59713407751727,-0.615234375,-2.935470201687922,-13.164410439405064,0.0,361.8195970695971,369.65567765567766,2.6360668341645055,2.6465073369624226,-0.28326564939986054
133,2.904470237794774,3.095529762205226,58.08940475589548,61.91059524410452,-0.87890625,-2.935470201687922,-7.904754930605504,0.0,362.184065934066,372.38919413919416,2.6497577643388333,2.6529572983027423,-0.3134611665872501
166,2.88600637643362,3.11399362356638,57.7201275286724,62.2798724713276,-0.966796875,-2.935470201687922,-2.6420439481951874,0.0,361.0906593406594,372.57142857142856,2.6590300836250145,2.6529572983027423,-0.36927722722307676
200,2.8754564217315033,3.1245435782684967,57.50912843463007,62.49087156536993,-1.40625,-2.935470201687922,-13.155164519203986,0.0,353.07234432234424,375.30494505494505,2.651178607620285,2.6580654460410886,-0.21099909404232567
233,2.877869524460505,3.122130475539495,57.55739048921009,62.44260951078991,-2.28515625,-2.935470201687922,-26.438159150553872,0.0,350.52106227106225,375.30494505494505,2.651178607620285,2.6503579606005676,0.048262054580024916
266,2.8748349685755845,3.1251650314244155,57.496699371511696,62.503300628488304,-2.63671875,-2.935470201687922,-10.519023150913318,0.0,346.8763736263736,376.5805860805861,2.6496973157743056,2.639408747174787,-0.06069111769839354
300,2.866416544441719,3.133583455558281,57.32833088883437,62.67166911116563,-2.63671875,-2.935470201687922,0.0,0.0,345.0540293040293,376.94505494505495,2.6443751071550192,2.639408747174787,-0.16836848267732143
333,2.859889194198304,3.140110805801696,57.197783883966075,62.802216116033925,-2.724609375,-2.935470201687922,-2.639331794251307,0.0,345.4184981684981,378.03846153846155,2.6418412441112467,2.640563344498343,-0.13054700486829962
366,2.85598551652257,3.14401448347743,57.119710330451404,62.880289669548596,-2.900390625,-2.935470201687922,-5.27915947514571,0.0,343.96062271062266,377.49175824175825,2.6418412441112467,2.6397346366295316,-0.07807355351467095
400,2.8514397578594646,3.1485602421405354,57.02879515718929,62.97120484281071,-2.98828125,-2.935470201687922,-2.6325593852499334,0.0,343.96062271062266,377.8562271062271,2.642078031860115,2.639531130989949,-0.09091517326211174
433,2.84962456055056,3.15037543944944,56.992491211011206,63.007508788988794,-3.1640625,-2.935470201687922,-5.266208259748883,0.0,342.8672161172161,379.3141025641026,2.6405881577576564,2.639531130989949,-0.03630394617808715
466,2.8452711115286498,3.1547288884713502,56.90542223057299,63.09457776942701,-3.1640625,-2.935470201687922,0.0,0.0,343.23168498168496,379.3141025641026,2.640485695852532,2.6403962290093848,-0.08706898043822091
500,2.84302661155792,3.15697338844208,56.8605322311584,63.1394677688416,-3.251953125,-2.935470201687922,-2.6357011321986947,0.0,342.5027472527472,379.3141025641026,2.640485695852532,2.639653523317328,-0.04488999941458331
533,2.8416053430230055,3.1583946569769945,56.83210686046011,63.16789313953989,-3.33984375,-2.935470201687922,-2.6253700105471003,0.0,341.95604395604397,379.3141025641026,2.6402159955885782,2.639767608217244,-0.028425370698291118
566,2.841055767951926,3.158944232048074,56.821115359038515,63.178884640961485,-3.427734375,-2.935470201687922,-2.64081348973206,0.0,341.95604395604397,380.9542124542125,2.6394864941904563,2.639767608217244,-0.010991501421595017
600,2.8393906541782905,3.1606093458217095,56.78781308356581,63.21218691643419,-3.427734375,-2.935470201687922,0.0,0.0,341.59157509157507,380.0430402930403,2.6393393174715927,2.6403879101375765,-0.03330227547270781
633,2.8399444812222043,3.1600555187777957,56.79888962444409,63.20111037555591,-3.515625,-2.935470201687922,-2.6359119500104784,0.0,340.8626373626373,379.6785714285715,2.639898333511893,2.6393509861377504,0.011076540878279646
666,2.8394225845053547,3.1605774154946453,56.78845169010709,63.21154830989291,-3.515625,-2.935470201687922,0.0,0.0,340.6804029304029,380.77197802197804,2.639898333511893,2.6394452134523254,-0.010437934336995747
700,2.8391424851549676,3.1608575148450324,56.782849703099345,63.217150296900655,-3.515625,-2.935470201687922,0.0,0.0,341.77380952380946,380.0430402930403,2.6393674682605424,2.6394452134523254,-0.005601987007743933
733,2.8391041598125533,3.1608958401874467,56.782083196251065,63.217916803748935,-3.515625,-2.935470201687922,0.0,0.0,340.8626373626373,379.8608058608059,2.639314667668732,2.6403962290093848,-0.0007665068482815562
766,2.839307585772323,3.160692414227677,56.78615171544646,63.21384828455354,-3.515625,-2.935470201687922,0.0,0.0,341.77380952380946,380.58974358974365,2.639331149451324,2.6396287232307722,0.004068519195395845
800,2.8397521413911333,3.1602478586088667,56.79504282782267,63.20495717217733,-3.515625,-2.935470201687922,0.0,0.0,341.77380952380946,380.0430402930403,2.639331149451324,2.6395840839557114,0.008891112376211346
833,2.840438979182768,3.159561020817232,56.808779583655365,63.191220416344635,-3.515625,-2.935470201687922,0.0,0.0,340.8626373626373,380.2252747252748,2.6390864181471647,2.6395840839557114,0.013736755832694403
866,2.841367047217793,3.158632952782207,56.82734094435587,63.17265905564413,-3.515625,-2.935470201687922,0.0,0.0,340.6804029304029,380.0430402930403,2.638752337577056,2.6405386775460475,0.018561360700500296
900,2.842536826270471,3.157463173729529,56.850736525409424,63.149263474590576,-3.515625,-2.935470201687922,0.0,0.0,341.40934065934067,379.6785714285715,2.639041792627879,2.6396948089425027,0.02339558105355416
