ms,valve_a_pct,valve_b_pct,q_des,pid_u,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
0,59.995997333333335,60.004002666666665,-0.079,-0.008005333333322802,2677,3.2686202686202686,341.59157509157507,2594,3.167277167277167,326.4661172161172,0.0,0.0,-0.0
33,60.56036948055406,59.43963051944594,-0.07801683199910137,1.120738961108112,2745,3.3516483516483513,353.9835164835164,2646,3.230769230769231,335.9423076923077,0.0,0.0,-2.8125
67,59.86264964605381,60.13735035394619,0.011187315062736153,-0.27470070789237205,2778,3.3919413919413923,359.9972527472528,2708,3.3064713064713063,347.24084249084245,0.0,0.0,-1.40625
100,59.95542291572915,60.04457708427085,0.097,-0.08915416854170029,2793,3.4102564102564106,362.7307692307692,2753,3.361416361416362,355.441391941392,0.0,0.0,-0.791015625
134,60.43630789493386,59.56369210506614,0.09699999999999999,0.8726157898677216,2813,3.434676434676435,366.37545787545787,2763,3.373626373626374,357.2637362637363,0.0,0.0,-2.724609375
167,60.11302196420969,59.88697803579031,0.09987163929576874,0.2260439284193918,2799,3.417582417582418,363.8241758241759,2776,3.38949938949939,359.63278388278394,0.0,0.0,-2.548828125
200,59.951464215566254,60.048535784433746,0.185,-0.09707156886748447,2785,3.400488400488401,361.2728937728938,2783,3.3980463980463984,360.90842490842493,2.595767256294582,2.6026378409809006,-1.58203125
234,60.2740289551771,59.7259710448229,0.185,0.5480579103542006,2798,3.4163614163614167,363.64194139194143,2778,3.3919413919413923,359.9972527472528,2.595767256294582,2.6026378409809006,-2.4609375
267,60.179230413499695,59.820769586500305,0.185,0.3584608269993972,2797,3.4151404151404154,363.459706959707,2776,3.38949938949939,359.63278388278394,2.595767256294582,2.6026378409809006,-2.63671875
300,60.01365062181971,59.98634937818029,0.185,0.02730124363941422,2787,3.4029304029304033,361.6373626373627,2785,3.400488400488401,361.2728937728938,2.595767256294582,2.6026378409809006,-1.93359375
333,60.17344192391738,59.82655807608262,0.185,0.34688384783476717,2797,3.4151404151404154,363.459706959707,2776,3.38949938949939,359.63278388278394,2.595767256294582,2.6026378409809006,-2.197265625
367,60.188509087864404,59.811490912135596,0.1873607604709413,0.37701817572880275,2787,3.4029304029304033,361.6373626373627,2776,3.38949938949939,359.63278388278394,2.595767256294582,2.6026378409809006,-2.4609375
401,60.10215273733278,59.89784726266722,0.273,0.20430547466555893,2791,3.407814407814408,362.36630036630044,2770,3.3821733821733826,358.53937728937734,2.5826488091819835,2.599786092830845,-2.197265625
434,60.14335036233657,59.85664963766343,0.273,0.28670072467313973,2795,3.412698412698413,363.09523809523813,2777,3.390720390720391,359.8150183150184,2.5826488091819835,2.599786092830845,-2.197265625
467,60.144757430795046,59.855242569204954,0.2682675929336591,0.2895148615900885,2795,3.412698412698413,363.09523809523813,2779,3.3931623931623935,360.17948717948724,2.5826488091819835,2.599786092830845,-2.197265625
500,60.13766352115931,59.86233647884069,0.09581499199545943,0.27532704231862337,2802,3.4212454212454215,364.3708791208792,2779,3.3931623931623935,360.17948717948724,2.5826488091819835,2.599786092830845,-2.197265625
533,60.12572820764189,59.87427179235811,-0.16992251975351663,0.25145641528378404,2798,3.4163614163614167,363.64194139194143,2785,3.400488400488401,361.2728937728938,2.5826488091819835,2.599786092830845,-2.197265625
567,60.11334071871272,59.88665928128728,-0.44108800000124126,0.22668143742544244,2790,3.406593406593407,362.184065934066,2772,3.384615384615385,358.9038461538462,2.5826488091819835,2.599786092830845,-2.197265625
600,60.09275662132417,59.90724337867583,-0.8704606803655793,0.18551324264834432,2796,3.4139194139194142,363.2774725274726,2783,3.3980463980463984,360.90842490842493,2.5826488091819835,2.599786092830845,-2.197265625
634,60.07995279016351,59.92004720983649,-1.1406258341224027,0.15990558032702457,2802,3.4212454212454215,364.3708791208792,2779,3.3931623931623935,360.17948717948724,2.590107715149767,2.6009908384499543,-2.197265625
667,60.058836667255896,59.941163332744104,-1.5712945729676724,0.11767333451179054,2797,3.4151404151404154,363.459706959707,2777,3.390720390720391,359.8150183150184,2.590107715149767,2.6009908384499543,-2.197265625
700,60.03246426213559,59.96753573786441,-2.1000390299739857,0.06492852427118094,2792,3.4090354090354094,362.54853479853483,2785,3.400488400488401,361.2728937728938,2.590107715149767,2.6009908384499543,-2.197265625
733,60.005482426344514,59.994517573655486,-2.633854559996165,0.010964852689026347,2802,3.4212454212454215,364.3708791208792,2791,3.407814407814408,362.36630036630044,2.590107715149767,2.6009908384499543,-2.197265625
767,59.99575720562504,60.00424279437496,-3.1681482477762146,-0.008485588749925797,2798,3.4163614163614167,363.64194139194143,2789,3.4053724053724057,362.00183150183153,2.590107715149767,2.6009908384499543,-2.28515625
802,59.96813362774552,60.03186637225448,-3.7896227520083383,-0.06373274450896041,2788,3.4041514041514045,361.8195970695971,2772,3.384615384615385,358.9038461538462,2.590107715149767,2.6009908384499543,-2.373046875
834,59.93687361638016,60.06312638361984,-4.127754996011362,-0.12625276723968068,2790,3.406593406593407,362.184065934066,2796,3.4139194139194142,363.2774725274726,2.590107715149767,2.6009908384499543,-2.373046875
867,59.917840377089206,60.082159622910794,-4.48032276990125,-0.16431924582159013,2791,3.407814407814408,362.36630036630044,2784,3.3992673992673996,361.0906593406594,2.591357105289576,2.6028716630491306,-2.373046875
900,59.89887345763968,60.10112654236032,-4.826942549896349,-0.2022530847206347,2773,3.3858363858363862,359.08608058608064,2794,3.411477411477412,362.91300366300374,2.591357105289576,2.6028716630491306,-2.373046875
933,59.901518017318885,60.098481982681115,-5.09055232533766,-0.19696396536222868,2777,3.390720390720391,359.8150183150184,2779,3.3931623931623935,360.17948717948724,2.591357105289576,2.6028716630491306,-2.4609375
967,59.87752079550122,60.12247920449878,-5.2693790000017104,-0.24495840899756494,2766,3.3772893772893777,357.81043956043965,2782,3.396825396825397,360.72619047619054,2.591357105289576,2.6028716630491306,-2.4609375
1000,59.86249480096555,60.13750519903445,-5.528991503999102,-0.2750103980688939,2774,3.3870573870573875,359.2683150183151,2781,3.395604395604396,360.5439560439561,2.591357105289576,2.6028716630491306,-2.4609375
1033,59.84694335063332,60.15305664936668,-5.7955588920870955,-0.30611329873336474,2772,3.384615384615385,358.9038461538462,2786,3.401709401709402,361.4551282051283,2.591357105289576,2.6028716630491306,-2.4609375
1067,59.83121001166307,60.16878998833693,-6.06220872187198,-0.33757997667386896,2778,3.3919413919413923,359.9972527472528,2793,3.4102564102564106,362.7307692307692,2.591357105289576,2.6028716630491306,-2.4609375
1100,59.811204860717076,60.188795139282924,-6.409662079733932,-0.3775902785658496,2772,3.384615384615385,358.9038461538462,2786,3.401709401709402,361.4551282051283,2.592404491815012,2.6041850514121236,-2.4609375
1134,59.80825696197389,60.19174303802611,-6.76398052266085,-0.38348607605222373,2778,3.3919413919413923,359.9972527472528,2787,3.4029304029304033,361.6373626373627,2.592404491815012,2.6041850514121236,-2.548828125
1167,59.774466164811365,60.225533835188635,-7.1152391110766775,-0.45106767037726997,2778,3.3919413919413923,359.9972527472528,2786,3.401709401709402,361.4551282051283,2.592404491815012,2.6041850514121236,-2.548828125
1200,59.75823305641653,60.24176694358347,-7.375545053269607,-0.4835338871669455,2777,3.390720390720391,359.8150183150184,2784,3.3992673992673996,361.0906593406594,2.592404491815012,2.6041850514121236,-2.548828125
1234,59.74169787173071,60.25830212826929,-7.6383879493349225,-0.5166042565385783,2777,3.390720390720391,359.8150183150184,2785,3.400488400488401,361.2728937728938,2.592404491815012,2.6041850514121236,-2.548828125
1267,59.7339164879478,60.2660835120522,-7.725,-0.5321670241043959,2776,3.38949938949939,359.63278388278394,2786,3.401709401709402,361.4551282051283,2.592404491815012,2.6041850514121236,-2.548828125
1300,59.73046570669815,60.26953429330185,-7.725,-0.5390685866037057,2772,3.384615384615385,358.9038461538462,2787,3.4029304029304033,361.6373626373627,2.592404491815012,2.6041850514121236,-2.548828125
1334,59.74472006433158,60.25527993566842,-7.723649602662306,-0.5105598713368378,2773,3.3858363858363862,359.08608058608064,2793,3.4102564102564106,362.7307692307692,2.594156901187989,2.6059218036361216,-2.63671875
1367,59.732637599702464,60.267362400297536,-7.634983490353615,-0.5347248005950771,2770,3.3821733821733826,358.53937728937734,2788,3.4041514041514045,361.8195970695971,2.594156901187989,2.6059218036361216,-2.63671875
1400,59.73368516402881,60.26631483597119,-7.5485412373352645,-0.5326296719423675,2771,3.383394383394384,358.7216117216118,2785,3.400488400488401,361.2728937728938,2.594156901187989,2.6059218036361216,-2.63671875
1434,59.734995403844266,60.265004596155734,-7.458051997729653,-0.5300091923114697,2779,3.3931623931623935,360.17948717948724,2785,3.400488400488401,361.2728937728938,2.594156901187989,2.6059218036361216,-2.63671875
