ms,valve_a_pct,valve_b_pct,q_des,qdes_esn,pid_u,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
867,100.0,20.317491635976047,31.64184557173937,31.64184557173937,,3391,4.14041514041514,471.70695970695965,2099,2.5628815628815627,236.26007326007323,2.6811423455230265,2.7472864734620295,21.005859375
900,100.0,20.0,34.7064668612756,34.7064668612756,,3446,4.207570207570208,481.7298534798535,2050,2.503052503052503,227.33058608058607,2.6811423455230265,2.7223093261223883,22.939453125
933,89.59071091073527,32.36925301407872,26.043939567327314,26.043939567327314,,3506,4.280830280830281,492.6639194139194,2001,2.443223443223443,218.40109890109886,2.664338183669798,2.7223093261223883,24.609375
967,87.83196822714497,36.07753547684814,20.337181250961535,20.337181250961535,,3539,4.321123321123322,498.67765567765576,1931,2.357753357753358,205.64468864468864,2.638038600612369,2.7073703848269255,26.54296875
1000,88.36262061685068,34.65583910130745,22.696119331139403,22.696119331139403,,3599,4.394383394383395,509.61172161172163,1930,2.3565323565323566,205.46245421245422,2.627833880888302,2.6738491648596034,28.388671875
1033,89.00161912949818,31.23741140808462,25.95440724733157,25.95440724733157,,3646,4.451770451770452,518.17673992674,1952,2.3833943833943834,209.4716117216117,2.627833880888302,2.6688532691727507,28.388671875
1067,94.22431511893181,26.338618215531707,29.68497742577157,29.68497742577157,,3701,4.518925518925519,528.1996336996336,1926,2.3516483516483517,204.73351648351647,2.6407187980378666,2.6988436386681944,28.4765625
1100,100.0,22.76102875579862,34.21763676381154,34.21763676381154,,3740,4.566544566544566,535.3067765567765,1863,2.2747252747252746,193.25274725274724,2.633098502065128,2.6988436386681944,30.322265625
1133,100.0,22.37618325046759,35.534151917658,35.534151917658,,3757,4.587301587301587,538.4047619047618,1813,2.213675213675214,184.14102564102566,2.6270407048171336,2.6737077302842547,31.904296875
1167,98.73953084047147,23.38612598624397,34.04469348728987,34.04469348728987,,3803,4.643467643467644,546.7875457875458,1756,2.144078144078144,173.75366300366298,2.6270407048171336,2.6519344096494786,33.134765625
1200,97.9396460206756,24.571879898722923,33.692103840430676,33.692103840430676,,3834,4.681318681318682,552.4368131868133,1698,2.0732600732600734,163.18406593406596,2.5869744607396763,2.630375475533809,34.716796875
1233,98.4273688790896,23.83703367497583,34.00516581574199,34.00516581574199,,3874,4.73015873015873,559.7261904761905,1660,2.0268620268620268,156.2591575091575,2.573483478976806,2.630375475533809,36.298828125
1267,96.55954265726356,23.854116987804257,33.55664991004429,33.55664991004429,,3912,4.7765567765567765,566.6510989010989,1621,1.979242979242979,149.15201465201463,2.553667013328634,2.5970097821639735,37.177734375
1300,96.7465401209062,23.58701200073971,33.77803453939087,33.77803453939087,,3927,4.794871794871795,569.3846153846154,1587,1.9377289377289377,142.95604395604394,2.553667013328634,2.5892076875854,38.14453125
1333,95.23464720000374,24.316066819356532,33.93623978345896,33.93623978345896,,3940,4.8107448107448105,571.753663003663,1571,1.9181929181929183,140.04029304029305,2.536721281873125,2.563123387628579,38.935546875
1367,94.1915627133934,24.430400576433353,33.13087357060366,33.13087357060366,,3948,4.82051282051282,573.2115384615383,1585,1.9352869352869353,142.59157509157507,2.532948792049979,2.563123387628579,38.935546875
1400,94.47012561364589,24.223900637079122,32.75240139005395,32.75240139005395,,3958,4.832722832722832,575.0338827838826,1582,1.9316239316239316,142.0448717948718,2.5309743421179833,2.565699009984669,38.935546875
1434,93.74866158275867,25.05268667956783,32.55569022683923,32.55569022683923,,3941,4.811965811965812,571.9358974358973,1588,1.938949938949939,143.1382783882784,2.5316343821688,2.5662855557817656,38.935546875
1467,93.40084243879441,25.355573503872552,32.30962433156342,32.30962433156342,,3936,4.805860805860806,571.0247252747253,1591,1.9426129426129426,143.68498168498166,2.5316343821688,2.5664800901039304,38.84765625
1500,93.25150985835829,25.50616339565525,32.11149724062278,32.11149724062278,,3936,4.805860805860806,571.0247252747253,1606,1.9609279609279608,146.41849816849813,2.5328137262413635,2.5664800901039304,38.759765625
1533,93.25063546251211,25.427376161407032,31.79624311945756,31.79624311945756,,3940,4.8107448107448105,571.753663003663,1627,1.9865689865689864,150.24542124542123,2.5392278835167557,2.567592059283855,38.583984375
1567,92.66809654885355,26.030247201393685,31.138400736710512,31.138400736710512,,3925,4.792429792429792,569.0201465201465,1644,2.0073260073260073,153.3434065934066,2.5460779335909733,2.5757983915580267,38.14453125
1600,91.62755212808902,27.389871958969458,30.608881982371503,30.608881982371503,,3893,4.753357753357753,563.1886446886447,1650,2.0146520146520146,154.43681318681317,2.5460779335909733,2.5782613310396756,37.79296875
1633,89.2455932477849,29.59162468550291,29.616870383276858,29.616870383276858,,3836,4.683760683760684,552.8012820512821,1684,2.056166056166056,160.63278388278385,2.5518047318549257,2.5782613310396756,37.08984375
1667,86.4047603746045,32.44469809035445,28.014379458404264,28.014379458404264,,3775,4.609279609279609,541.6849816849816,1747,2.133089133089133,172.1135531135531,2.5591707079633967,2.5779338051162273,35.859375
1700,84.02957470461105,34.595596499867504,25.658780920739154,25.658780920739154,,3711,4.531135531135531,530.021978021978,1830,2.2344322344322345,187.239010989011,2.5832249356058523,2.592718590182896,33.92578125
1733,81.22184628933053,38.130231534680334,22.777016557134765,22.777016557134765,,3619,4.418803418803419,513.2564102564104,1916,2.3394383394383396,202.91117216117217,2.5832249356058523,2.6179954365847906,31.46484375
1767,78.89130154556233,40.84330594044852,20.07208096939132,20.07208096939132,,3531,4.311355311355312,497.2197802197803,2004,2.4468864468864466,218.94780219780216,2.602163865925609,2.6179954365847906,29.1796875
1800,77.82669179528014,43.3104942735451,17.3024677693199,17.3024677693199,,3441,4.201465201465202,480.81868131868134,2082,2.542124542124542,233.16208791208788,2.6374272854843985,2.6446935776417106,26.89453125
1833,75.46677366881502,45.85706912411086,13.827409169522594,13.827409169522594,,3374,4.119658119658119,468.6089743589743,2161,2.6385836385836385,247.55860805860806,2.663106016695128,2.6742486926356923,23.90625
1867,72.82800874132973,46.71328046306471,10.93450679008669,10.93450679008669,,3305,4.035409035409035,456.0347985347985,2244,2.73992673992674,262.684065934066,2.663106016695128,2.7254351830738415,21.533203125
1900,70.90294925777293,48.07197222088169,8.272086486650334,8.272086486650334,,3238,3.9536019536019533,443.82509157509156,2336,2.852258852258852,279.44963369963364,2.6961759863137864,2.7254351830738415,19.248046875
1933,69.56870391296992,49.75214886461312,5.549094532664483,5.549094532664483,,3162,3.860805860805861,429.9752747252747,2376,2.9010989010989015,286.73901098901104,2.7242544598761733,2.7277261403291204,16.5234375
1967,69.08959429334618,50.96095655628936,3.7880583003377772,3.7880583003377772,,3099,3.7838827838827838,418.49450549450546,2429,2.965811965811966,296.3974358974359,2.7241857852059725,2.7538641883544175,14.326171875
2000,69.30303232559558,50.722751202649995,2.942310442274932,2.942310442274932,,3079,3.7594627594627594,414.8498168498168,2495,3.0463980463980462,308.4249084249084,2.7241857852059725,2.7504765635303046,12.65625
2033,70.83612368182759,49.41181284560237,2.7928709989312956,2.7928709989312956,,3072,3.750915750915751,413.5741758241758,2510,3.064713064713065,311.15842490842493,2.745428962311195,2.7504765635303046,11.42578125
2067,72.07585895798655,47.96709731077119,4.255274067657724,4.255274067657724,,3058,3.733821733821734,411.0228937728937,2499,3.0512820512820515,309.1538461538462,2.74811783913903,2.777977256573594,11.513671875
2100,73.40006797679183,47.03703830046588,6.2137055037132045,6.2137055037132045,,3067,3.744810744810745,412.6630036630036,2485,3.034188034188034,306.6025641025641,2.7622552681154917,2.7685248426542017,11.953125
2133,74.34864481084811,46.27430584101437,7.1444161071346315,7.1444161071346315,,3112,3.7997557997557996,420.86355311355305,2447,2.987789987789988,299.6776556776557,2.7622552681154917,2.768173718967382,11.689453125
2167,77.43150028951436,43.792326583683895,11.062270883438215,11.062270883438215,,3185,3.888888888888889,434.16666666666663,2389,2.9169719169719173,289.1080586080587,2.734367496001586,2.7667857033666086,14.150390625
2200,80.00580104653234,42.4352226111554,14.38485749942111,14.38485749942111,,3225,3.9377289377289375,441.4560439560439,2322,2.835164835164835,276.8983516483516,2.745934876897295,2.7667857033666086,16.69921875
2233,80.65660980195698,40.95785715538507,15.62567658912099,15.62567658912099,,3293,4.020757020757021,453.84798534798534,2234,2.7277167277167274,260.8617216117216,2.720835812686595,2.757070572938222,18.017578125
2267,83.85455873629087,39.4979734895187,18.462058057402018,18.462058057402018,,3342,4.08058608058608,462.77747252747247,2198,2.6837606837606836,254.301282051282,2.720835812686595,2.74616025431812,20.7421875
2300,86.06415718043652,37.5906883178114,20.090691582907322,20.090691582907322,,3404,4.156288156288157,474.07600732600736,2142,2.6153846153846154,244.09615384615384,2.7068407016858496,2.7479314230014955,22.763671875
2333,86.91570056577233,36.06832954637801,20.795044761085578,20.795044761085578,,3454,4.2173382173382175,483.18772893772893,2074,2.5323565323565322,231.70421245421244,2.6883226604289088,2.7479314230014955,24.08203125
2367,88.33528182454215,35.26044708961052,22.643985751906687,22.643985751906687,,3503,4.277167277167277,492.1172161172161,2025,2.4725274725274726,222.77472527472528,2.66161013977518,2.7452514842711193,26.279296875
2400,89.12165993060898,34.23772341494952,24.176036643645872,24.176036643645872,,3557,4.343101343101344,501.9578754578755,1972,2.4078144078144077,213.11630036630032,2.66161013977518,2.705773626045563,28.30078125
2433,89.98538928559933,32.87828146603021,24.728481816464733,24.728481816464733,,3604,4.400488400488401,510.52289377289384,1922,2.346764346764347,204.00457875457874,2.656042769628359,2.697026896373706,29.53125
2467,90.47386890254275,32.441823203664796,25.393869045402088,25.393869045402088,,3644,4.4493284493284495,517.8122710622712,1894,2.312576312576313,198.90201465201469,2.626356037310886,2.697026896373706,30.76171875
2500,92.02126036589353,31.16891381831795,26.757911418842696,26.757911418842696,,3691,4.506715506715507,526.3772893772893,1862,2.2735042735042734,193.0705128205128,2.6205716864775885,2.684661941181664,32.51953125
2533,92.73264922947763,30.390486183704706,27.148706784525608,27.148706784525608,,3738,4.564102564102564,534.9423076923076,1828,2.231990231990232,186.87454212454213,2.6138904744150313,2.666647766183165,33.486328125
2567,94.48730841239345,28.6899376023108,27.643596449805425,27.643596449805425,,3783,4.6190476190476195,543.1428571428571,1802,2.2002442002442004,182.1364468864469,2.6138904744150313,2.6660643880530226,34.453125
2600,96.18383556033278,27.329369398255622,28.73648808099285,28.73648808099285,,3827,4.672771672771673,551.1611721611722,1766,2.1562881562881566,175.57600732600736,2.6013093529851474,2.6660643880530226,35.859375
2633,96.70489845187804,26.734122564041208,29.605580161250636,29.605580161250636,,3858,4.710622710622711,556.8104395604395,1713,2.0915750915750917,165.91758241758242,2.5888158707250364,2.651318258315059,37.08984375
2667,96.82452916573561,25.871209936720124,30.600699292197156,30.600699292197156,,3899,4.760683760683761,564.2820512820513,1674,2.043956043956044,158.81043956043953,2.574268116821326,2.630576036514485,38.408203125
2700,96.62488592446226,24.966889951165037,31.276723109237977,31.276723109237977,,3934,4.803418803418803,570.6602564102564,1649,2.0134310134310134,154.25457875457874,2.574268116821326,2.6062850205218484,39.462890625
2733,97.34450309809691,23.63584934476236,31.461826742881975,31.461826742881975,,3975,4.853479853479853,578.131868131868,1622,1.9804639804639803,149.33424908424905,2.563347158305047,2.6062850205218484,40.078125
2767,98.67249591314659,22.50674327845688,32.17437267444896,32.17437267444896,,4011,4.897435897435897,584.6923076923076,1592,1.9438339438339438,143.86721611721612,2.552540355202666,2.6055210365669987,41.044921875
2800,98.78397410185569,21.81526811522582,32.787065199058446,32.787065199058446,,4038,4.930402930402931,589.6126373626373,1552,1.894993894993895,136.5778388278388,2.5425615977234783,2.5934496720641316,41.923828125
2833,99.0329417447926,21.23225611651952,33.52423241742867,33.52423241742867,,4061,4.958485958485959,593.8040293040293,1519,1.8547008547008548,130.5641025641026,2.5425615977234783,2.576184443651249,42.890625
2867,99.30437833434557,20.694719979377616,34.039838422137585,34.039838422137585,,4086,4.989010989010989,598.3598901098901,1500,1.8315018315018314,127.10164835164834,2.5301406879960626,2.576184443651249,43.681640625
2900,97.3221464268416,21.761657215048835,34.04229686558942,34.04229686558942,,4077,4.978021978021978,596.7197802197802,1475,1.800976800976801,122.54578754578755,2.524082531113935,2.5562652330180162,44.033203125
2933,96.50852707026871,22.24476736164706,33.70635343899079,33.70635343899079,,4080,4.981684981684982,597.2664835164835,1474,1.7997557997557998,122.36355311355311,2.511244223708216,2.5474094182457194,44.033203125
2967,96.12898366820653,22.675023016125518,33.48795459898626,33.48795459898626,,4075,4.975579975579976,596.3553113553114,1485,1.8131868131868132,124.36813186813187,2.511244223708216,2.54594844917221,44.033203125
3000,95.90740870425506,22.912142753209057,33.34416247835843,33.34416247835843,,4070,4.96947496947497,595.4441391941392,1484,1.811965811965812,124.18589743589743,2.512374126787362,2.54594844917221,44.033203125
3033,94.45560380576893,24.074637475981568,33.03413859444102,33.03413859444102,,4041,4.934065934065934,590.1593406593407,1520,1.855921855921856,130.746336996337,2.5185867464049285,2.546886294398354,43.857421875
3067,92.51059730500143,25.353501956339024,31.931951085393617,31.931951085393617,,4003,4.887667887667887,583.2344322344321,1566,1.912087912087912,139.12912087912085,2.525201591353306,2.546557678603533,42.978515625
3100,89.55696828080868,28.356095065055737,30.563089566561473,30.563089566561473,,3933,4.802197802197802,570.4780219780218,1617,1.9743589743589742,148.4230769230769,2.525201591353306,2.555306085056977,41.748046875
3133,86.16919699300179,31.53600310999996,28.932053566578862,28.932053566578862,,3846,4.695970695970696,554.6236263736264,1692,2.0659340659340657,162.0906593406593,2.5390727722006172,2.555306085056977,40.166015625
3167,83.53282348613111,35.24093290125364,27.14836532103609,27.14836532103609,,3745,4.572649572649572,536.2179487179487,1800,2.197802197802198,181.77197802197804,2.5617668732347947,2.5656695132312817,38.3203125
3200,80.72792782803539,37.865339839239645,24.776540247042107,24.776540247042107,,3668,4.478632478632479,522.1858974358973,1902,2.3223443223443225,200.35989010989013,2.579061680534771,2.5916304234449483,35.859375
3233,79.1709193878356,40.728263172945276,22.71431146138324,22.71431146138324,,3560,4.346764346764347,502.50457875457874,2002,2.444444444444444,218.5833333333333,2.624135173667862,2.628101686065283,33.486328125
3267,77.22530245710291,43.91327494308264,20.35110362188793,20.35110362188793,,3471,4.238095238095238,486.2857142857143,2075,2.5335775335775335,231.88644688644686,2.624135173667862,2.6638873349807373,30.76171875
3300,75.58841157588904,46.00774070011057,17.810855996342298,17.810855996342298,,3391,4.14041514041514,471.70695970695965,2153,2.628815628815629,246.10073260073258,2.652875427795813,2.6638873349807373,27.7734375
3333,74.04004745998553,45.92541843881846,15.833499753454358,15.833499753454358,,3314,4.046398046398046,457.6749084249084,2253,2.750915750915751,264.3241758241758,2.682065485078344,2.7024023899088148,25.13671875
3367,72.25517095098787,47.59496601844222,14.105179693627825,14.105179693627825,,3254,3.973137973137973,446.74084249084245,2307,2.8168498168498166,274.16483516483515,2.682065485078344,2.6654267270532146,22.67578125
3400,71.55171958761095,47.81761411960767,12.79785818956327,12.79785818956327,,3194,3.8998778998779,435.8067765567765,2356,2.8766788766788762,283.0943223443222,2.708921844443759,2.6903572612035633,20.56640625
3433,71.58546196234086,48.15948276059744,11.748094371686516,11.748094371686516,,3157,3.8547008547008548,429.06410256410254,2386,2.9133089133089136,288.5613553113553,2.7286309743248824,2.6903572612035633,18.720703125
3467,71.84746386420294,47.725983256588464,11.143779495880711,11.143779495880711,,3149,3.844932844932845,427.6062271062271,2403,2.9340659340659343,291.65934065934067,2.7328804945878153,2.700556691893589,17.314453125
3500,72.9323073031305,46.37600434394887,12.536691783883777,12.536691783883777,,3140,3.833943833943834,425.9661172161172,2400,2.9304029304029307,291.1126373626374,2.7328804945878153,2.710198697387762,17.666015625
3533,73.32002432327347,45.97758873839942,13.431972887996107,13.431972887996107,,3152,3.8485958485958487,428.1529304029304,2417,2.9511599511599513,294.2106227106227,2.7392428773885924,2.7046053525823512,17.9296875
3567,72.99380257539997,46.215019969004466,13.545203705313458,13.545203705313458,,3155,3.8522588522588523,428.6996336996337,2414,2.9474969474969477,293.6639194139195,2.743564832343688,2.7046053525823512,17.75390625
3600,73.14467671355712,46.14004474255073,13.994792272283648,13.994792272283648,,3139,3.832722832722833,425.7838827838828,2393,2.921855921855922,289.8369963369964,2.741465419001893,2.706878877308437,17.9296875
3633,73.80035661877659,45.63851637323856,14.320835922773785,14.320835922773785,,3166,3.8656898656898657,430.70421245421244,2367,2.8901098901098896,285.098901098901,2.730844448274205,2.7044192615261116,18.10546875
3667,75.03479971590596,44.612760513838566,15.319471370363392,15.319471370363392,,3193,3.8986568986568986,435.6245421245421,2345,2.863247863247863,281.08974358974353,2.730844448274205,2.701903774371077,18.896484375
3700,76.82535436128249,43.81686179599561,16.80416694701993,16.80416694701993,,3225,3.9377289377289375,441.4560439560439,2311,2.8217338217338215,274.89377289377285,2.723151085156037,2.701903774371077,20.21484375
3733,78.50144262263942,42.21691604250286,17.872085314696996,17.872085314696996,,3290,4.017094017094017,453.301282051282,2286,2.791208791208791,270.33791208791206,2.7232452495093082,2.696656145913998,21.357421875
3767,80.14661844622732,40.609136194101715,19.06055931276601,19.06055931276601,,3333,4.069597069597069,461.1373626373626,2242,2.7374847374847375,262.3195970695971,2.718646997220928,2.694610183972712,22.67578125
3800,83.20558121492354,39.09252504568985,20.483459168134086,20.483459168134086,,3394,4.1440781440781445,472.25366300366306,2181,2.663003663003663,251.20329670329667,2.718646997220928,2.7027321563534645,24.2578125
3833,84.94040921480354,37.70105545600752,22.23713309335299,22.23713309335299,,3449,4.211233211233211,482.2765567765568,2129,2.5995115995115996,241.72710622710622,2.707755927048726,2.7027321563534645,26.19140625
3867,85.81992741045242,36.589206434303804,23.641172195427465,23.641172195427465,,3496,4.2686202686202686,490.84157509157507,2081,2.5409035409035408,232.97985347985346,2.6914153795242757,2.700050286485287,27.94921875
3900,88.54548326424083,34.515379780138446,24.99770548484361,24.99770548484361,,3547,4.3308913308913315,500.1355311355312,2036,2.485958485958486,224.77930402930403,2.672153433250493,2.7382385829153657,29.70703125
3933,89.98418757477303,33.37083152174638,26.217037290334282,26.217037290334282,,3591,4.384615384615385,508.1538461538462,1977,2.413919413919414,214.0274725274725,2.672153433250493,2.7199310382649835,31.376953125
3967,91.73104142941361,31.717368747297492,27.328107331208244,27.328107331208244,,3648,4.454212454212454,518.5412087912088,1930,2.3565323565323566,205.46245421245422,2.654689225322339,2.7199310382649835,32.958984375
4000,92.10030254921492,30.935969498213456,28.12978655489613,28.12978655489613,,3693,4.509157509157509,526.7417582417581,1873,2.286935286935287,195.07509157509156,2.6331791680735326,2.702423546347166,34.27734375
4033,92.89093106692755,30.371031082125604,28.88536180621511,28.88536180621511,,3743,4.57020757020757,535.8534798534797,1828,2.231990231990232,186.87454212454213,2.613810693122658,2.676991874883864,35.5078125
4067,93.73571203412577,29.42255389549405,29.69699482215771,29.69699482215771,,3782,4.617826617826618,542.9606227106227,1796,2.192918192918193,181.04304029304032,2.613810693122658,2.655001467211479,36.73828125
4100,95.47056423746709,27.73696751467852,29.9981366537241,29.9981366537241,,3836,4.683760683760684,552.8012820512821,1769,2.1599511599511603,176.12271062271068,2.6034545699270484,2.655001467211479,37.529296875
4133,96.07015046267874,26.592252695144005,30.185886522892318,30.185886522892318,,3874,4.73015873015873,559.7261904761905,1730,2.1123321123321124,169.0155677655678,2.591543853826056,2.6476594149256614,38.14453125
4167,97.3117811741786,25.50476794731642,31.01229715604525,31.01229715604525,,3910,4.774114774114774,566.2866300366301,1689,2.062271062271062,161.543956043956,2.5787340020973684,2.6428135769249654,39.19921875
4200,96.91692195018614,24.959702089596068,31.923395610213703,31.923395610213703,,3935,4.8046398046398044,570.8424908424909,1647,2.010989010989011,153.89010989010987,2.5787340020973684,2.6109903656641698,40.341796875
4233,98.08136869452126,23.358754994675028,32.479169215213766,32.479169215213766,,3980,4.859584859584859,579.0430402930402,1618,1.9755799755799754,148.60531135531133,2.570642207003172,2.6109903656641698,41.220703125
4267,97.52286151431655,23.25603623844404,33.061539813538076,33.061539813538076,,4005,4.89010989010989,583.598901098901,1593,1.945054945054945,144.04945054945054,2.551239222727599,2.595507080656603,42.099609375
4300,98.16263331127844,22.06567866833114,33.65922830267158,33.65922830267158,,4045,4.938949938949939,590.8882783882784,1556,1.8998778998778998,137.30677655677653,2.5413473259874766,2.5826702692588315,42.978515625
4333,97.55515963462116,21.852173321453684,33.73210745551006,33.73210745551006,,4058,4.954822954822955,593.257326007326,1542,1.8827838827838828,134.7554945054945,2.5413473259874766,2.571254571738127,43.41796875
4367,96.63148223310445,22.2741394425722,33.56626878049167,33.56626878049167,,4056,4.9523809523809526,592.8928571428571,1518,1.8534798534798536,130.38186813186815,2.5370037335563382,2.5641775854401803,43.59375
4400,95.7414599657338,23.61786431792619,33.81310986680619,33.81310986680619,,4043,4.936507936507937,590.5238095238095,1521,1.8571428571428572,130.92857142857142,2.5201134944403525,2.5641775854401803,44.033203125
4433,94.52724841630572,23.86462083471621,33.33740085938737,33.33740085938737,,4038,4.930402930402931,589.6126373626373,1520,1.855921855921856,130.746336996337,2.5235814399368053,2.5482525910233043,43.857421875
4467,94.41613730526932,24.242240945381795,33.18277716906885,33.18277716906885,,4033,4.924297924297925,588.7014652014652,1529,1.866910866910867,132.3864468864469,2.5235814399368053,2.554500656785199,43.857421875
4500,92.62530238202828,25.968086207223877,32.86207117364262,32.86207117364262,,3999,4.882783882783882,582.5054945054944,1559,1.9035409035409034,137.85347985347985,2.52169489047301,2.5437371320070725,43.681640625
4533,90.0621689664734,27.809557999801626,31.55178476102339,31.55178476102339,,3948,4.82051282051282,573.2115384615383,1617,1.9743589743589742,148.4230769230769,2.5317293406754855,2.5437371320070725,42.626953125
4567,87.00719602860394,30.841008978884055,30.10130511082116,30.10130511082116,,3872,4.727716727716728,559.3617216117216,1688,2.061050061050061,161.36172161172158,2.546201899647996,2.5575670127344283,41.30859375
4600,84.12395574845826,34.571931770394606,28.077560679421573,28.077560679421573,,3764,4.5958485958485955,539.6804029304029,1769,2.1599511599511603,176.12271062271068,2.5660082672334092,2.574659165025213,39.375
4633,80.90516384872946,37.85644389058817,25.627405789394732,25.627405789394732,,3676,4.488400488400488,523.6437728937728,1879,2.294261294261294,196.16849816849813,2.5660082672334092,2.5999654821108065,36.9140625
4667,77.6275354208453,41.58322943929473,22.7672150093182,22.7672150093182,,3569,4.357753357753358,504.14468864468876,1980,2.4175824175824174,214.5741758241758,2.597745670830192,2.5999654821108065,33.92578125
