ms,valve_a_pct,valve_b_pct,q_des,q_des_csv,qdes_esn,pid_u,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
400,77.9840992643416,41.625519041796146,12.362313699744082,5.075520164335263,5.075520164335263,,3405,4.157509157509158,474.25824175824175,2236,2.73015873015873,261.22619047619037,2.7231680527225826,2.7633345256687103,17.841796875
434,79.09591108164605,40.762939943647844,12.362313699744082,6.918322138344465,6.918322138344465,,3393,4.142857142857143,472.0714285714286,2211,2.6996336996336994,256.6703296703296,2.7191761840762885,2.763950434125972,17.841796875
467,82.76417649948652,38.96567533465333,12.362313699744082,10.030679192113311,10.030679192113311,,3394,4.1440781440781445,472.25366300366306,2163,2.641025641025641,247.9230769230769,2.7191761840762885,2.763950434125972,18.544921875
500,84.76253968428168,38.024601085346845,12.362313699744082,14.256836085778328,14.256836085778328,,3416,4.170940170940171,476.26282051282055,2121,2.58974358974359,240.2692307692308,2.6824750754953297,2.757070572938222,20.126953125
533,86.67031409965907,35.840762257817524,12.362313699744082,17.996954046469906,17.996954046469906,,3462,4.227106227106227,484.6456043956044,2070,2.5274725274725274,230.97527472527472,2.6670873145384077,2.7310205310235642,21.4453125
567,89.9598729382245,32.223620274828846,12.362313699744082,22.13057653536005,22.13057653536005,,3536,4.317460317460318,498.13095238095246,2016,2.4615384615384617,221.13461538461542,2.6670873145384077,2.713733253739253,23.203125
600,92.29595514049343,30.046384846865337,12.362313699744082,25.90932426798079,25.90932426798079,,3578,4.368742368742369,505.78479853479865,1959,2.391941391941392,210.74725274725273,2.6543760087690167,2.713733253739253,24.9609375
633,92.7992200671392,29.435744296722778,12.362313699744082,29.149495079790704,29.149495079790704,,3608,4.405372405372406,511.25183150183153,1911,2.3333333333333335,202.0,2.6290877589398898,2.694118085607953,26.71875
667,94.34305915494775,27.179948662660948,12.549887429878462,31.670793280332923,31.670793280332923,,3668,4.478632478632479,522.1858974358973,1857,2.2673992673992673,192.15934065934064,2.6098093576322836,2.657220234758276,28.212890625
700,98.69830072732684,23.77776202256187,20.563629029674416,34.47325947830232,34.47325947830232,,3698,4.515262515262515,527.6529304029303,1797,2.1941391941391943,181.22527472527474,2.5796043327569578,2.6397216524127542,29.619140625
733,100.0,20.0,20.563629029674416,38.49991107298487,38.49991107298487,,3749,4.577533577533577,536.9468864468864,1749,2.1355311355311355,172.47802197802199,2.5796043327569578,2.6397216524127542,31.376953125
767,100.0,20.0,20.563629029674416,42.99047380307889,42.99047380307889,,3800,4.63980463980464,546.2408424908425,1696,2.070818070818071,162.81959706959708,2.5633711703742232,2.605624760695774,33.046875
800,100.0,20.0,20.563629029674416,47.75557739190729,47.75557739190729,,3827,4.672771672771673,551.1611721611722,1645,2.0085470085470085,153.525641025641,2.533644997936877,2.580370340105944,34.27734375
833,100.0,20.0,20.563629029674416,51.58280696890962,51.58280696890962,,3857,4.7094017094017095,556.6282051282051,1599,1.9523809523809523,145.14285714285714,2.515398034431272,2.535560907506359,35.859375
867,100.0,20.0,20.563629029674416,44.93918628580838,44.93918628580838,,3896,4.757020757020757,563.735347985348,1546,1.8876678876678876,135.4844322344322,2.515398034431272,2.535560907506359,36.9140625
900,97.8420397256813,21.697397733111412,20.563629029674416,37.249280334389425,37.249280334389425,,3930,4.798534798534798,569.9313186813187,1494,1.8241758241758241,126.00824175824174,2.485967584694037,2.508397392174355,37.96875
934,96.7583452652991,24.12988292303934,20.563629029674416,35.040132583535296,35.040132583535296,,3953,4.826617826617826,574.1227106227105,1495,1.8253968253968254,126.19047619047619,2.4581479623928804,2.4779261061361666,39.0234375
967,94.98956553878308,24.098880194359538,20.563629029674416,33.47398236236613,33.47398236236613,,3972,4.8498168498168495,577.5851648351647,1500,1.8315018315018314,127.10164835164834,2.4763438081809306,2.476742323249942,39.19921875
1000,93.99098581910464,24.00809015360669,20.563629029674416,31.671818535127734,31.671818535127734,,3980,4.859584859584859,579.0430402930402,1544,1.8852258852258852,135.1199633699634,2.4763438081809306,2.476742323249942,38.49609375
1033,93.34633295372721,24.810658226360875,20.563629029674416,31.088978291559286,31.088978291559286,,3971,4.848595848595848,577.4029304029303,1569,1.9157509157509158,139.6758241758242,2.4876227780226126,2.4901050603330606,38.056640625
1067,92.50865254782512,24.955613805200365,20.563629029674416,30.425663684515758,30.425663684515758,,3960,4.835164835164835,575.3983516483516,1595,1.9474969474969475,144.4139194139194,2.507672662395676,2.5153706221712753,37.44140625
1100,91.01549747973729,26.69152649079896,20.563629029674416,30.02900518895942,30.02900518895942,,3909,4.772893772893773,566.1043956043956,1626,1.9853479853479852,150.06318681318677,2.5315727236617036,2.5326016193109266,36.9140625
1133,88.7453859558834,28.82775114844236,20.563629029674416,29.350268519065008,29.350268519065008,,3830,4.676434676434677,551.7078754578755,1650,2.0146520146520146,154.43681318681317,2.5315727236617036,2.5305010477038157,36.2109375
1167,87.12812102180176,30.604004527310646,20.563629029674416,27.677657967915252,27.677657967915252,,3770,4.603174603174603,540.7738095238095,1710,2.087912087912088,165.37087912087915,2.529926863501425,2.5305010477038157,34.8046875
1200,84.987480449227,33.18341703788173,20.563629029674416,25.530079114388336,25.530079114388336,,3688,4.503052503052503,525.830586080586,1780,2.1733821733821737,178.12728937728943,2.5451167784190227,2.5426534479363556,32.87109375
1233,83.01494863230855,35.58042694927827,20.563629029674416,23.68175446271269,23.68175446271269,,3634,4.437118437118437,515.9899267399268,1854,2.2637362637362637,191.61263736263734,2.5669840802153754,2.5695226516553387,30.9375
1267,81.1861569935914,38.389157372273424,20.563629029674416,21.67601449708885,21.67601449708885,,3556,4.341880341880342,501.7756410256411,1932,2.358974358974359,205.82692307692307,2.5669840802153754,2.60070790619469,28.828125
1300,78.83231635005922,41.111575258170845,20.563629029674416,19.39460153282267,19.39460153282267,,3502,4.275946275946276,491.93498168498166,2016,2.4615384615384617,221.13461538461542,2.603413845806237,2.60070790619469,26.455078125
1333,77.70127237590152,43.19466688184622,20.563629029674416,16.996487831120657,16.996487831120657,,3432,4.190476190476191,479.17857142857144,2100,2.564102564102564,236.44230769230765,2.632032896036703,2.6358836956937184,23.90625
1367,76.47423809515377,44.58810932114754,20.563629029674416,14.477224266182908,14.477224266182908,,3372,4.117216117216117,468.2445054945054,2204,2.691086691086691,255.3946886446886,2.666279559578537,2.6657371640215235,21.181640625
1400,74.65612724566937,44.87563594835572,20.563629029674416,12.770242891827433,12.770242891827433,,3321,4.054945054945055,458.95054945054943,2257,2.755799755799756,265.0531135531136,2.666279559578537,2.690781214382474,18.984375
1434,74.18848967946617,44.977241413040005,20.563629029674416,11.583899003236798,11.583899003236798,,3283,4.0085470085470085,452.02564102564105,2312,2.8229548229548227,275.0760073260073,2.6919656314187046,2.690781214382474,17.2265625
1467,74.49993604429308,44.95246958737383,20.563629029674416,10.865420124610091,10.865420124610091,,3242,3.958485958485958,444.55402930402926,2298,2.8058608058608057,272.5247252747252,2.710945868445111,2.7106572556016215,15.908203125
1500,75.0088768298373,44.61648954655188,20.563629029674416,11.238202169841689,11.238202169841689,,3232,3.946275946275946,442.7316849816849,2301,2.8095238095238093,273.0714285714285,2.7096472459333265,2.712819556172753,15.556640625
1533,76.34544422098435,43.74964138432198,20.563629029674416,12.568157912851788,12.568157912851788,,3236,3.951159951159951,443.46062271062266,2311,2.8217338217338215,274.89377289377285,2.7096472459333265,2.7128490426966994,16.171875
1567,75.88988648654001,43.775248298605604,20.563629029674416,12.671696166674874,12.671696166674874,,3241,3.957264957264957,444.3717948717948,2292,2.7985347985347984,271.43131868131866,2.7150094016529622,2.7128490426966994,15.99609375
1600,76.3042809728594,43.392830606134034,20.401751467463264,12.932265979474067,12.932265979474067,,3246,3.963369963369963,445.282967032967,2297,2.8046398046398044,272.3424908424908,2.7133292543191554,2.713707858570422,15.99609375
1633,76.60624887515058,43.1410430652637,0.097527252852835,13.339253725689701,13.339253725689701,,3254,3.973137973137973,446.74084249084245,2311,2.8217338217338215,274.89377289377285,2.7128320194901976,2.711948248846615,16.171875
1667,77.38023607889357,42.47710531687227,0.097527252852835,13.466366023682834,13.466366023682834,,3278,4.002442002442002,451.11446886446885,2284,2.7887667887667886,269.9734432234432,2.7128320194901976,2.71441403793046,16.171875
1700,79.89142109491817,40.905818332059454,0.097527252852835,15.025249405338958,15.025249405338958,,3311,4.042735042735043,457.1282051282051,2251,2.7484737484737485,263.9597069597069,2.712037426872712,2.71441403793046,17.40234375
1733,81.6502529618177,39.34714158674646,0.097527252852835,16.583733766345365,16.583733766345365,,3349,4.089133089133089,464.0531135531135,2204,2.691086691086691,255.3946886446886,2.708082277715521,2.7094180045673726,18.80859375
1767,83.96758318327062,37.63263256977244,0.097527252852835,18.174205009721835,18.174205009721835,,3412,4.166056166056166,475.5338827838828,2150,2.625152625152625,245.5540293040293,2.689744627760608,2.693857272480467,20.390625
1800,84.69025737714277,37.22407857535144,0.097527252852835,20.225800743005355,20.225800743005355,,3466,4.231990231990232,485.37454212454213,2095,2.557997557997558,235.5311355311355,2.6737205199105114,2.6630689111502392,22.5
1833,85.8208271913029,36.00521055970379,0.097527252852835,21.68569296117936,21.68569296117936,,3499,4.272283272283272,491.38827838827837,2046,2.498168498168498,226.60164835164835,2.6737205199105114,2.6630689111502392,24.2578125
1867,88.95034049350477,33.40433593354062,0.097527252852835,22.859876308225118,22.859876308225118,,3554,4.33943833943834,501.41117216117215,1995,2.4358974358974357,217.30769230769226,2.656890954695955,2.7065653157648,25.83984375
1900,91.0602542532556,31.534108713227017,0.097527252852835,23.797137657780883,23.797137657780883,,3617,4.416361416361417,512.8919413919414,1939,2.3675213675213675,207.10256410256412,2.644371596546953,2.7014856481149705,27.24609375
1934,91.15676635896206,31.746372449050313,0.097527252852835,25.340258957459003,25.340258957459003,,3647,4.452991452991453,518.3589743589744,1894,2.312576312576313,198.90201465201469,2.618039529334872,2.681718579649742,29.1796875
1967,91.60921035717813,31.254065792823475,0.097527252852835,26.412759393928162,26.412759393928162,,3691,4.506715506715507,526.3772893772893,1853,2.2625152625152625,191.43040293040292,2.618039529334872,2.645386599645253,30.76171875
2000,92.85674061395319,30.036176160306976,0.097527252852835,26.683493354816765,26.683493354816765,,3743,4.57020757020757,535.8534798534797,1824,2.227106227106227,186.1456043956044,2.6026319851209654,2.645386599645253,31.640625
2033,92.87519349063483,29.624718409100836,0.097527252852835,26.842426161844237,26.842426161844237,,3770,4.603174603174603,540.7738095238095,1800,2.197802197802198,181.77197802197804,2.5891130198841577,2.6381079789971214,32.34375
2067,94.0904200727356,28.52983335289214,0.097527252852835,27.280911398817402,27.280911398817402,,3803,4.643467643467644,546.7875457875458,1775,2.1672771672771676,177.21611721611725,2.5840356515549203,2.638633507101936,33.22265625
2100,96.39119537836336,25.98443772535559,0.097527252852835,27.94890416012917,27.94890416012917,,3872,4.727716727716728,559.3617216117216,1756,2.144078144078144,173.75366300366298,2.5840356515549203,2.6303277332101462,34.27734375
2133,96.61393697398071,25.583860284515797,0.097527252852835,28.42049094681723,28.42049094681723,,3882,4.73992673992674,561.1840659340659,1700,2.075702075702076,163.54853479853483,2.5782452771537567,2.6303277332101462,35.15625
2167,97.46560383777782,24.96798455137355,0.097527252852835,29.78603368185169,29.78603368185169,,3923,4.78998778998779,568.6556776556776,1659,2.0256410256410255,156.07692307692307,2.5518366244611865,2.6197882866748365,36.826171875
2200,96.24069153387839,24.218160239626492,0.19182875223545154,30.6913761859088,30.6913761859088,,3970,4.847374847374847,577.2206959706959,1619,1.9768009768009767,148.78754578754578,2.550739862184545,2.564108588905295,38.14453125
2233,95.76508988484939,23.63696017672173,15.258022995524836,30.613665326121374,30.613665326121374,,3983,4.863247863247863,579.5897435897434,1604,1.9584859584859584,146.05402930402929,2.550739862184545,2.567016117909976,38.583984375
2267,95.49518179907714,24.268897505158986,15.258022995524836,30.90396553278233,30.90396553278233,,3993,4.875457875457875,581.4120879120878,1582,1.9316239316239316,142.0448717948718,2.5236702179416626,2.567016117909976,39.287109375
2300,94.08655720047892,24.743925254295977,15.258022995524836,30.747617501961727,30.747617501961727,,3992,4.874236874236874,581.2298534798533,1574,1.921855921855922,140.58699633699635,2.5250099569774367,2.5410265330185573,39.55078125
2333,92.43904080800824,25.838470322973727,15.258022995524836,30.18104949211729,30.18104949211729,,3975,4.853479853479853,578.131868131868,1585,1.9352869352869353,142.59157509157507,2.516601765774278,2.5343911729626956,39.375
2367,91.66867471873957,27.03057386699471,15.258022995524836,29.90956766069777,29.90956766069777,,3949,4.8217338217338215,573.3937728937728,1578,1.9267399267399268,141.31593406593407,2.516601765774278,2.5358294291348282,39.375
2400,89.75773813050226,28.652537906389057,15.258022995524836,29.507426344228463,29.507426344228463,,3915,4.78021978021978,567.1978021978022,1635,1.9963369963369964,151.7032967032967,2.521334367349724,2.5358294291348282,39.19921875
2433,86.83969968062286,30.855183190803874,15.258022995524836,27.523506506274412,27.523506506274412,,3828,4.673992673992674,551.3434065934066,1692,2.0659340659340657,162.0906593406593,2.5375466405495595,2.5418279401060895,37.529296875
2467,84.48340714109686,33.848531140219905,15.258022995524836,25.247357116693976,25.247357116693976,,3737,4.562881562881563,534.7600732600732,1781,2.174603174603175,178.30952380952382,2.5456189095982587,2.5547026031919864,35.419921875
2501,82.28838329638137,36.71983648483448,15.258022995524836,23.254785969700677,23.254785969700677,,3658,4.4664224664224665,520.363553113553,1874,2.288156288156288,195.257326007326,2.5456189095982587,2.580117691957005,33.3984375
2533,79.94452778258237,39.049203931086026,15.258022995524836,21.294289525223988,21.294289525223988,,3575,4.365079365079366,505.23809523809524,1940,2.3687423687423688,207.28479853479854,2.5804697458941863,2.580117691957005,31.2890625
2567,77.6456499143591,42.10339813347817,15.258022995524836,19.432126496866175,19.432126496866175,,3495,4.267399267399267,490.6593406593406,2031,2.47985347985348,223.86813186813188,2.6072571207622084,2.615116259071772,29.1796875
2600,77.67347416397266,43.58246436526566,15.258022995524836,17.92303991568522,17.92303991568522,,3418,4.173382173382174,476.6272893772894,2106,2.571428571428571,237.53571428571425,2.642384544702983,2.641910772560929,27.333984375
2633,76.32685405759463,45.16462733096135,15.258022995524836,15.404978983941842,15.404978983941842,,3388,4.136752136752136,471.16025641025635,2198,2.6837606837606836,254.301282051282,2.642384544702983,2.6928734725979453,24.521484375
2667,74.71741351879793,44.69552523549208,15.258022995524836,14.219932078128615,14.219932078128615,,3341,4.079365079365079,462.5952380952381,2269,2.7704517704517704,267.2399267399268,2.6689360287554176,2.6928734725979453,22.8515625
2702,74.02469962582529,45.19958162934575,15.258022995524836,13.230957660896873,13.230957660896873,,3285,4.010989010989011,452.39010989010984,2296,2.8034188034188032,272.16025641025635,2.7052613632462057,2.682190847738098,21.357421875
2733,74.33900556449696,45.26182287546065,15.258022995524836,13.208568999154384,13.208568999154384,,3256,3.9755799755799752,447.1053113553113,2309,2.819291819291819,274.529304029304,2.7112006633764056,2.6939959469482413,20.7421875
2767,74.4183585849026,45.380339028687295,15.258022995524836,13.351160238134845,13.351160238134845,,3240,3.9560439560439558,444.18956043956035,2301,2.8095238095238093,273.0714285714285,2.7112006633764056,2.6978402239421126,20.302734375
2800,74.99780938301744,44.867895129874995,15.258022995524836,13.842896677697246,13.842896677697246,,3246,3.963369963369963,445.282967032967,2312,2.8229548229548227,275.0760073260073,2.7111753037492408,2.6978402239421126,20.21484375
2833,75.12264422860213,44.94662096805083,15.258022995524836,14.547195768122295,14.547195768122295,,3232,3.946275946275946,442.7316849816849,2311,2.8217338217338215,274.89377289377285,2.712458005364331,2.700657990071253,20.390625
2867,75.27864775194175,44.68568926123979,15.213564232864936,14.927404981163027,14.927404981163027,,3239,3.9548229548229545,444.00732600732596,2304,2.813186813186813,273.61813186813185,2.712866066063435,2.7027954868823705,20.390625
2900,75.41157893241795,44.59777665948478,13.286752348169404,15.213011916283278,15.213011916283278,,3241,3.957264957264957,444.3717948717948,2305,2.814407814407814,273.80036630036625,2.7125771465315696,2.702757397610129,20.390625
2934,75.51038559964002,44.64376180186699,13.286752348169404,15.419322225005583,15.419322225005583,,3236,3.951159951159951,443.46062271062266,2286,2.791208791208791,270.33791208791206,2.7125771465315696,2.702757397610129,20.390625
2967,75.8410555092414,44.484617579456064,13.286752348169404,15.66630294231738,15.66630294231738,,3243,3.9597069597069594,444.7362637362637,2294,2.800976800976801,271.79578754578756,2.712377315996518,2.698725551952897,20.478515625
3000,75.83688747994405,44.31552145016423,13.286752348169404,15.751613561718539,15.751613561718539,,3249,3.9670329670329667,445.82967032967025,2299,2.807081807081807,272.7069597069597,2.712713013513237,2.7025884239610543,20.478515625
3034,76.9574491465514,43.55251899990401,13.286752348169404,16.013137357925594,16.013137357925594,,3276,4.0,450.75,2296,2.8034188034188032,272.16025641025635,2.712929753115382,2.702393927403038,20.654296875
3067,78.18708848297395,42.58196623664677,13.286752348169404,16.436457459095955,16.436457459095955,,3314,4.046398046398046,457.6749084249084,2302,2.8107448107448105,273.25366300366295,2.712929753115382,2.7015827692225276,21.005859375
3100,79.66624136438513,41.14318828050857,13.286752348169404,17.011313067580367,17.011313067580367,,3353,4.094017094017094,464.7820512820512,2271,2.772893772893773,267.60439560439556,2.7194661585832316,2.7015827692225276,21.533203125
3133,82.17448907160717,39.53281806847777,13.286752348169404,18.672123318995414,18.672123318995414,,3388,4.136752136752136,471.16025641025635,2210,2.698412698412698,256.4880952380952,2.7113324784270336,2.710636002401104,23.02734375
3167,83.61459304490309,38.854939539254374,13.286752348169404,20.67591027466281,20.67591027466281,,3424,4.180708180708181,477.720695970696,2152,2.6275946275946276,245.91849816849816,2.700620096941131,2.6964919614832437,24.9609375
3200,85.34519915293954,37.023864677348854,13.286752348169404,22.379889142138843,22.379889142138843,,3485,4.255189255189255,488.8369963369963,2108,2.5738705738705736,237.9001831501831,2.700620096941131,2.6877736749542316,26.806640625
3233,85.87997968703729,36.19259895539971,13.286752348169404,23.540712840871652,23.540712840871652,,3524,4.3028083028083035,495.94413919413927,2061,2.5164835164835164,229.33516483516482,2.6801237110853577,2.6877736749542316,28.30078125
3267,89.08545304041778,33.68771458951322,13.286752348169404,24.674614174944082,24.674614174944082,,3588,4.380952380952381,507.60714285714295,2010,2.454212454212454,220.04120879120876,2.6621927952253546,2.715758563115215,29.794921875
3300,90.004495269272,33.06157565700382,13.286752348169404,25.791212112910298,25.791212112910298,,3621,4.4212454212454215,513.6208791208792,1954,2.385836385836386,209.83608058608058,2.6497257791610793,2.706268921449917,31.2890625
3333,91.25657072108056,31.652885880474756,13.286752348169404,26.896990855683146,26.896990855683146,,3670,4.481074481074481,522.5503663003664,1915,2.3382173382173383,202.72893772893775,2.6497257791610793,2.687111128696798,32.783203125
3367,92.60659046218395,30.112564665893203,13.286752348169404,27.890698879170817,27.890698879170817,,3727,4.5506715506715505,532.9377289377288,1864,2.275946275946276,193.43498168498166,2.622938878877913,2.687111128696798,34.189453125
3400,92.8228143336826,30.45302264696491,13.286752348169404,28.683087079223455,28.683087079223455,,3754,4.583638583638583,537.8580586080586,1819,2.221001221001221,185.23443223443226,2.6062961844184773,2.6642390699774157,35.419921875
3433,93.60975721645374,29.898164098688042,13.286752348169404,29.721615425877104,29.721615425877104,,3799,4.638583638583639,546.0586080586081,1793,2.1892551892551895,180.49633699633702,2.5862028229512912,2.6457466805664134,36.826171875
3467,93.34202631542483,28.729039909872732,13.286752348169404,29.805076232634946,29.805076232634946,,3839,4.687423687423688,553.3479853479854,1779,2.1721611721611724,177.94505494505498,2.5862028229512912,2.6286406086275895,37.44140625
3500,95.18715044941037,26.261862104391554,13.286752348169404,29.376319996460477,29.376319996460477,,3896,4.757020757020757,563.735347985348,1766,2.1562881562881566,175.57600732600736,2.5941215115426837,2.6286406086275895,37.529296875
3533,97.86398609118785,25.087451416605266,13.286752348169404,30.48393505937782,30.48393505937782,,3925,4.792429792429792,569.0201465201465,1717,2.0964590964590966,166.64652014652015,2.579171718986402,2.6424375835580363,38.759765625
3567,97.25822961574815,25.26514415019579,13.286752348169404,31.95320262691054,31.95320262691054,,3936,4.805860805860806,571.0247252747253,1663,2.0305250305250304,156.8058608058608,2.5670692822200665,2.6199224351892987,40.341796875
3600,96.8798737062554,23.45939712801027,13.286752348169404,32.68172269497981,32.68172269497981,,3999,4.882783882783882,582.5054945054944,1628,1.9877899877899876,150.42765567765565,2.5670692822200665,2.5730122507161437,41.396484375
3633,96.68726240825211,23.047383863942734,13.286752348169404,32.89209565150584,32.89209565150584,,4022,4.91086691086691,586.6968864468863,1596,1.9487179487179487,144.59615384615384,2.549063095300461,2.5730122507161437,42.01171875
3667,96.09130173377952,23.754561233027466,13.286752348169404,33.2880916636252,33.2880916636252,,4023,4.9120879120879115,586.8791208791207,1561,1.9059829059829059,138.2179487179487,2.5244653376426682,2.5756614307260874,42.71484375
3700,94.50694076393044,25.462969497793857,13.286752348169404,33.93386379806286,33.93386379806286,,4012,4.898656898656898,584.874542124542,1548,1.89010989010989,135.84890109890108,2.519698207813052,2.5329108079844924,43.59375
3733,93.08473119869332,25.388842785680733,13.286752348169404,33.090238045885364,33.090238045885364,,4016,4.903540903540903,585.6034798534797,1561,1.9059829059829059,138.2179487179487,2.510306376816698,2.5296692697347822,43.2421875
3767,92.01999155987653,26.779419011943524,13.286752348169404,32.65424183793946,32.65424183793946,,3989,4.87057387057387,580.6831501831501,1578,1.9267399267399268,141.31593406593407,2.510306376816698,2.5296692697347822,43.06640625
3800,89.55956984373597,29.17995681645208,13.28242211555251,32.319071375844935,32.319071375844935,,3924,4.791208791208791,568.8379120879121,1630,1.99023199023199,150.7921245421245,2.5291706187049865,2.537244576334394,42.890625
3833,86.95368044764902,30.92147561349404,11.143490810942328,30.150797413171126,30.150797413171126,,3874,4.73015873015873,559.7261904761905,1709,2.086691086691087,165.1886446886447,2.532072496464253,2.5355449761056827,41.1328125
3867,84.13140102984293,34.417169882957495,11.143490810942328,28.27863635645561,28.27863635645561,,3768,4.6007326007326,540.4093406593405,1788,2.1831501831501834,179.58516483516487,2.5622429677430056,2.5676858290170963,39.375
3900,81.28187416982485,37.28390918039749,11.143490810942328,26.078316575703465,26.078316575703465,,3670,4.481074481074481,522.5503663003664,1870,2.283272283272283,194.52838827838826,2.5622429677430056,2.5676858290170963,37.177734375
3933,77.6527223038719,41.436368364122075,11.143490810942328,23.13341114199043,23.13341114199043,,3568,4.356532356532357,503.96245421245425,1972,2.4078144078144077,213.11630036630032,2.590421254356133,2.592361187069283,34.189453125
3967,77.40308171315313,42.489347552425535,11.143490810942328,21.402069378159336,21.402069378159336,,3507,4.282051282051282,492.8461538461538,2060,2.515262515262515,229.1529304029304,2.617177185119043,2.623625390753237,31.9921875
4000,76.33170907733815,45.43234835407716,11.143490810942328,19.517375784603125,19.517375784603125,,3398,4.148962148962149,472.9826007326008,2133,2.6043956043956045,242.45604395604394,2.6562446535603033,2.657950172912982,29.619140625
4033,74.30487117227355,47.02819715991691,10.895968051732119,17.065070281171536,17.065070281171536,,3349,4.089133089133089,464.0531135531135,2219,2.709401709401709,258.1282051282051,2.6562446535603033,2.657950172912982,26.71875
4067,73.5183478034924,45.86642571723289,-9.08682017213578,16.1197272050928,16.1197272050928,,3292,4.0195360195360195,453.6657509157509,2289,2.7948717948717947,270.88461538461536,2.676996195603134,2.7109797276804968,24.9609375
4100,73.0261656294293,46.44341893159307,-9.08682017213578,14.65440349800741,14.65440349800741,,3232,3.946275946275946,442.7316849816849,2330,2.8449328449328446,278.35622710622704,2.7165720023483733,2.7224373681348806,22.8515625
4133,73.0771209053311,46.95980353928128,-9.08682017213578,13.710404179250109,13.710404179250109,,3194,3.8998778998779,435.8067765567765,2340,2.8571428571428568,280.1785714285714,2.712356346467779,2.7550726156729395,21.181640625
4167,73.87944682499821,45.805751120746244,-9.08682017213578,14.49013525605146,14.49013525605146,,3195,3.901098901098901,435.9890109890109,2360,2.881562881562881,283.82326007326,2.712356346467779,2.7525038519118854,21.005859375
4200,74.71801123347905,44.76191077389351,-9.08682017213578,15.182243964268801,15.182243964268801,,3202,3.9096459096459095,437.264652014652,2364,2.886446886446886,284.5521978021977,2.7295269013531733,2.7525038519118854,21.005859375
4234,74.95351645100673,44.555189775002766,-9.08682017213578,15.644149421616747,15.644149421616747,,3206,3.9145299145299144,437.9935897435897,2359,2.88034188034188,283.6410256410256,2.729411396772553,2.7521388429600266,21.005859375
4267,74.98156396882035,44.546275588596465,-9.08682017213578,16.056023226160036,16.056023226160036,,3202,3.9096459096459095,437.264652014652,2350,2.869352869352869,282.0009157509157,2.7294028070833622,2.750524510705656,21.09375
4300,75.24745190553858,44.335314985318135,-9.08682017213578,16.24030352128802,16.24030352128802,,3207,3.9157509157509156,438.1758241758241,2332,2.847374847374847,278.72069597069594,2.7294028070833622,2.751314345383676,21.09375
4333,76.35083521098385,43.49404872162776,-9.08682017213578,17.316385147845292,17.316385147845292,,3236,3.951159951159951,443.46062271062266,2316,2.8278388278388276,275.804945054945,2.720298052420732,2.751314345383676,21.884765625
4367,78.44203666222847,42.9425529959863,-9.08682017213578,18.749217551135132,18.749217551135132,,3270,3.9926739926739927,449.6565934065934,2266,2.7667887667887667,266.6932234432234,2.7123221575402034,2.7464457309327117,23.115234375
4400,80.6931896792031,41.162920896170654,-9.08682017213578,20.20416670675282,20.20416670675282,,3346,4.085470085470085,463.5064102564102,2247,2.7435897435897436,263.2307692307692,2.70814579638495,2.7412664019101465,24.521484375
4433,82.2466371168183,40.48054918024931,-9.08682017213578,21.287838803430738,21.287838803430738,,3385,4.133089133089133,470.613553113553,2206,2.6935286935286933,255.75915750915746,2.70814579638495,2.743767964775787,25.751953125
4467,84.48686320042336,38.68581162580191,-9.08682017213578,22.512805557719197,22.512805557719197,,3435,4.194139194139194,479.72527472527474,2164,2.642246642246642,248.10531135531133,2.7042120119827007,2.743767964775787,27.158203125
4500,86.39273520448414,36.219637905097414,-9.08682017213578,23.01440013704744,23.01440013704744,,3502,4.275946275946276,491.93498168498166,2130,2.600732600732601,241.90934065934067,2.6969720548360208,2.7391306107323374,28.037109375
4533,87.06789281962382,35.098984863105976,-9.08682017213578,23.989999738204226,23.989999738204226,,3545,4.328449328449329,499.7710622710623,2054,2.507936507936508,228.0595238095238,2.6756135036609114,2.7162736582580407,29.267578125
