ms,valve_a_pct,valve_b_pct,q_des,pid_u,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg,qdes_esn
667,90.83507713686119,33.33606682865325,12.545396968594249,,,3802,4.642246642246643,546.6053113553114,1873,2.286935286935287,195.07509157509156,2.653824299895868,2.7141584856854033,30.234375
700,95.8526448101435,26.435642050022352,20.563629029674416,,,3818,4.661782661782662,549.5210622710623,1875,2.2893772893772892,195.4395604395604,2.653824299895868,2.6848419562348655,30.498046875
733,98.11281257128488,24.7562013782263,20.563629029674416,,,3855,4.706959706959707,556.2637362637363,1831,2.2356532356532357,187.4212454212454,2.654495757166651,2.6966814527379523,30.146484375
767,97.99888500639922,25.57838165826952,20.563629029674416,,,3867,4.721611721611722,558.4505494505494,1769,2.1599511599511603,176.12271062271068,2.6218350994217277,2.687983085126223,31.904296875
800,98.21872388172534,25.980505540983884,20.563629029674416,,,3903,4.7655677655677655,565.010989010989,1725,2.1062271062271063,168.10439560439562,2.627319832860442,2.687983085126223,34.013671875
833,96.34171409019505,26.825927575631948,20.563629029674416,,,3923,4.78998778998779,568.6556776556776,1683,2.0549450549450547,160.45054945054943,2.627319832860442,2.6297684177076923,34.453125
867,94.76772867025977,28.726891216693023,20.563629029674416,,,3950,4.822954822954823,573.5760073260072,1684,2.056166056166056,160.63278388278385,2.5753507079517703,2.6294198607141195,35.68359375
900,92.80712343599278,29.086368936559687,20.563629029674416,,,3942,4.813186813186813,572.1181318681317,1694,2.068376068376068,162.45512820512818,2.5998377116908187,2.6010831616868146,36.03515625
933,92.49315984438915,27.71882600960232,20.563629029674416,,,3969,4.846153846153846,577.0384615384615,1692,2.0659340659340657,162.0906593406593,2.5744690395523637,2.6010831616868146,35.244140625
967,92.175794438084,29.832496860884085,20.563629029674416,,,3930,4.798534798534798,569.9313186813187,1704,2.0805860805860807,164.27747252747255,2.5744690395523637,2.620439363915351,35.419921875
1000,91.95923554705149,29.66363905559114,20.563629029674416,,,3905,4.768009768009768,565.3754578754579,1720,2.1001221001221,167.19322344322347,2.599870223806053,2.613556279885859,35.068359375
1033,90.13663791960958,29.812373302379786,20.563629029674416,,,3869,4.724053724053724,558.8150183150184,1762,2.1514041514041518,174.84706959706963,2.5978134657801433,2.617265330392088,33.837890625
1067,88.68114309021185,31.163200421994702,20.563629029674416,,,3809,4.650793650793651,547.8809523809525,1781,2.174603174603175,178.30952380952382,2.600036358827004,2.617265330392088,32.607421875
1100,88.6813024413334,32.91398783544046,20.563629029674416,,,3756,4.586080586080586,538.2225274725274,1812,2.2124542124542126,183.9587912087912,2.6073659611121274,2.6307785073676646,31.9921875
1136,86.95691995420142,33.15167934593278,20.563629029674416,,,3730,4.554334554334554,533.4844322344322,1871,2.2844932844932844,194.7106227106227,2.6073659611121274,2.6223525943517525,30.9375
1167,87.60614563430126,32.79804368183488,20.563629029674416,,,3706,4.525030525030525,529.1108058608058,1906,2.3272283272283274,201.08882783882785,2.6200516890953307,2.652534170028114,29.794921875
1200,87.79347689247835,32.72003435510995,20.563629029674416,,,3679,4.492063492063492,524.1904761904763,1901,2.3211233211233213,200.17765567765568,2.636632966257236,2.652534170028114,28.740234375
1233,89.56331460822341,32.1319286635921,20.563629029674416,,,3689,4.504273504273504,526.0128205128206,1909,2.330891330891331,201.63553113553115,2.633409995076368,2.664516010454763,28.828125
1267,89.14912543236298,32.96412080556885,20.563629029674416,,,3678,4.490842490842491,524.0082417582418,1904,2.324786324786325,200.724358974359,2.633409995076368,2.659987867761394,29.1796875
1300,89.38212833760707,32.07375188571777,20.563629029674416,,,3684,4.498168498168498,525.1016483516484,1903,2.3235653235653237,200.54212454212455,2.6427239917443264,2.6616766095577766,28.828125
1333,88.83343859323845,33.12739564823441,20.563629029674416,,,3668,4.478632478632479,522.1858974358973,1898,2.3174603174603177,199.6309523809524,2.63472387385074,2.6616803023964857,29.00390625
1367,89.36346708010741,32.36317968668444,20.563629029674416,,,3682,4.495726495726496,524.7371794871794,1899,2.318681318681319,199.81318681318683,2.639008688807268,2.6616803023964857,29.00390625
1400,90.27696916548196,31.399415718064848,20.563629029674416,,,3703,4.521367521367521,528.5641025641025,1896,2.3150183150183152,199.26648351648353,2.639008688807268,2.661923603542372,28.916015625
1434,92.44825164821806,29.53901716488468,20.563629029674416,,,3753,4.582417582417582,537.6758241758241,1907,2.3284493284493286,201.27106227106228,2.638846532834686,2.6655343449823494,29.35546875
1467,94.77928680415594,28.002153888663617,20.563629029674416,,,3790,4.627594627594628,544.4184981684982,1846,2.253968253968254,190.1547619047619,2.6418860867256706,2.670168534036019,30.05859375
1500,95.16150586485338,28.56369762361543,20.563629029674416,,,3822,4.666666666666667,550.25,1783,2.1770451770451773,178.6739926739927,2.6191360101915455,2.670168534036019,32.16796875
1533,94.63362519250947,29.395914804008417,20.563629029674416,,,3858,4.710622710622711,556.8104395604395,1756,2.144078144078144,173.75366300366298,2.6191360101915455,2.6399594684272745,33.662109375
1567,93.71999831627953,28.83209192593923,20.563629029674416,,,3899,4.760683760683761,564.2820512820513,1740,2.1245421245421245,170.8379120879121,2.605461093997985,2.6214502911398148,34.1015625
1600,94.49829046486525,27.872115456459746,20.521429788387238,,,3927,4.794871794871795,569.3846153846154,1747,2.133089133089133,172.1135531135531,2.598386695541109,2.632317614230765,34.189453125
1633,72.11446259978297,55.01242681655808,0.097527252852835,,,3915,4.78021978021978,567.1978021978022,1753,2.1404151404151404,173.2069597069597,2.604528602594317,2.632317614230765,34.27734375
1667,70.82718708159516,55.97984788796231,0.097527252852835,,,3878,4.735042735042735,560.4551282051282,1877,2.2918192918192917,195.80402930402926,2.604528602594317,2.632149828276046,34.189453125
1700,63.4629283558931,58.27310673474062,0.097527252852835,,,3740,4.566544566544566,535.3067765567765,1973,2.409035409035409,213.29853479853477,2.654412785670242,2.629641925427275,30.673828125
1734,64.11542522880207,58.08344458331563,0.097527252852835,,,3625,4.426129426129426,514.3498168498169,2053,2.5067155067155067,227.87728937728937,2.642833599031848,2.718796434914654,28.30078125
1767,65.44476143301281,54.845091854911,0.097527252852835,,,3539,4.321123321123322,498.67765567765576,2144,2.617826617826618,244.46062271062272,2.698725551952897,2.718796434914654,27.158203125
1800,63.414881458354465,57.181717268729784,0.097527252852835,,,3444,4.205128205128205,481.36538461538464,2205,2.692307692307692,255.57692307692304,2.698725551952897,2.7153076896711617,24.345703125
1833,64.81111311175923,54.3675162974741,0.097527252852835,,,3370,4.114774114774114,467.88003663003656,2279,2.7826617826617825,269.06227106227107,2.7226682638539383,2.76084564129962,21.357421875
1867,64.83546581419687,53.53148145867149,0.097527252852835,,,3275,3.998778998778999,450.56776556776555,2361,2.8827838827838823,284.0054945054944,2.7284721397853158,2.769225566158863,19.951171875
1900,65.50650194780549,53.37955691997214,0.097527252852835,,,3196,3.9023199023199022,436.17124542124543,2412,2.9450549450549453,293.29945054945057,2.7583206922690593,2.769225566158863,17.2265625
1933,65.8188691570256,52.62438277160908,0.097527252852835,,,3115,3.8034188034188032,421.41025641025635,2464,3.0085470085470085,302.77564102564105,2.7583206922690593,2.7819017370436736,14.501953125
1967,67.99216399397913,52.98724716975306,0.097527252852835,,,3048,3.7216117216117217,409.20054945054943,2503,3.0561660561660564,309.8827838827839,2.748273587862226,2.7900048991283217,13.18359375
2000,68.82678627800813,52.027696490447575,0.097527252852835,,,3034,3.7045177045177047,406.64926739926744,2525,3.083028083028083,313.89194139194143,2.7614176354550994,2.7876442355140636,11.513671875
2033,70.01610350657505,50.54033952667646,0.097527252852835,,,3045,3.717948717948718,408.65384615384613,2541,3.1025641025641026,316.80769230769226,2.7601604187977564,2.7876442355140636,11.07421875
2067,68.6944596207568,50.5995680017465,0.097527252852835,,,3031,3.700854700854701,406.10256410256414,2533,3.092796092796093,315.3498168498168,2.7601604187977564,2.787555102016615,11.865234375
2100,70.02387230459341,50.252390913861554,0.097527252852835,,,3048,3.7216117216117217,409.20054945054943,2533,3.092796092796093,315.3498168498168,2.7733153112411624,2.7793877315648894,11.689453125
2133,69.81811191415737,50.15640925612376,0.097527252852835,,,3046,3.7191697191697193,408.8360805860806,2530,3.0891330891330893,314.8031135531136,2.769922948974814,2.7820341642114967,11.6015625
2167,69.98079110980542,49.46384861745532,0.097527252852835,,,3074,3.7533577533577533,413.9386446886447,2510,3.064713064713065,311.15842490842493,2.7691771291598934,2.7820341642114967,12.12890625
2200,70.15743190636854,49.385966040938,0.12955402978975075,,,3091,3.774114774114774,417.03663003663,2477,3.0244200244200243,305.14468864468864,2.7691771291598934,2.7802474314802144,12.744140625
2234,75.80397949511138,44.68136516493452,15.258022995524836,,,3092,3.7753357753357752,417.2188644688644,2439,2.978021978021978,298.21978021978026,2.760976567794918,2.779180788382118,13.798828125
2267,76.69473634253109,43.146758730865706,15.258022995524836,,,3145,3.84004884004884,426.87728937728934,2379,2.904761904761905,287.28571428571433,2.7578853517678117,2.779960137297675,14.501953125
2300,78.92764427687263,43.26169397614085,15.258022995524836,,,3205,3.913308913308913,437.81135531135527,2320,2.8327228327228324,276.53388278388275,2.7245151107623893,2.779960137297675,16.69921875
2333,80.74219154503488,42.99700954547993,15.258022995524836,,,3248,3.9658119658119655,445.64743589743586,2258,2.757020757020757,265.23534798534797,2.730337940737033,2.787289468388306,19.423828125
2367,80.43692567604624,41.11072659503999,15.258022995524836,,,3317,4.05006105006105,458.2216117216117,2206,2.6935286935286933,255.75915750915746,2.730337940737033,2.754598697958608,20.390625
2400,81.52746412012753,40.91762708197078,15.258022995524836,,,3360,4.102564102564102,466.0576923076922,2167,2.645909645909646,248.65201465201463,2.702863051977066,2.7579852185560547,21.62109375
2433,83.677542276912,39.864718172495124,15.258022995524836,,,3412,4.166056166056166,475.5338827838828,2145,2.619047619047619,244.64285714285714,2.7013504727096778,2.7579852185560547,23.291015625
2467,84.78083560950559,38.45456693719448,15.258022995524836,,,3464,4.22954822954823,485.0100732600732,2120,2.5885225885225887,240.08699633699635,2.7013673879592024,2.7535295273046323,24.43359375
2500,86.77979385745479,37.5467288188405,15.258022995524836,,,3514,4.2905982905982905,494.1217948717948,2077,2.536019536019536,232.2509157509157,2.7013673879592024,2.750133987188481,25.576171875
2534,86.91492471031665,38.14766707249281,15.258022995524836,,,3550,4.334554334554335,500.68223443223445,2038,2.4884004884004884,225.14377289377288,2.6891362536865064,2.7475721257130665,27.24609375
2567,87.00813732634333,37.700473936127835,15.258022995524836,,,3601,4.396825396825397,509.9761904761905,2037,2.4871794871794872,224.96153846153845,2.687953553362063,2.7331552955022036,28.65234375
2600,87.97151161243943,35.13833091154747,15.258022995524836,,,3658,4.4664224664224665,520.363553113553,2034,2.4835164835164836,224.41483516483518,2.691806081559913,2.7331552955022036,28.828125
2633,90.69651314010878,32.91501398591848,15.258022995524836,,,3707,4.526251526251526,529.2930402930402,2022,2.468864468864469,222.22802197802199,2.691806081559913,2.747264478227096,29.091796875
2667,92.15747503375493,33.56691172608617,15.258022995524836,,,3731,4.555555555555555,533.6666666666666,1956,2.3882783882783882,210.20054945054943,2.6907435289340977,2.7500517659795776,30.849609375
2700,89.40336263779196,34.47838002791164,15.258022995524836,,,3768,4.6007326007326,540.4093406593405,1901,2.3211233211233213,200.17765567765568,2.676958352417359,2.7065400211458197,32.431640625
2733,89.3174170904632,34.54753494605584,15.258022995524836,,,3797,4.6361416361416365,545.6941391941392,1896,2.3150183150183152,199.26648351648353,2.6582593045906133,2.7065400211458197,33.134765625
2767,89.21193606126711,34.74952920749487,15.258022995524836,,,3795,4.633699633699634,545.3296703296704,1887,2.304029304029304,197.62637362637358,2.6582593045906133,2.6983461584656356,33.046875
2800,89.24370657669883,34.62342733493165,15.258022995524836,,,3795,4.633699633699634,545.3296703296704,1903,2.3235653235653237,200.54212454212455,2.6571870829877593,2.700759444927318,32.87109375
2833,89.57748175952449,34.30965162995404,15.258022995524836,,,3805,4.645909645909646,547.1520146520147,1905,2.326007326007326,200.90659340659343,2.6543189325319116,2.700299320523461,32.87109375
2867,89.1305574515744,34.735592697197205,15.213663724063135,,,3796,4.634920634920635,545.5119047619048,1904,2.324786324786325,200.724358974359,2.6544542709321695,2.700299320523461,32.87109375
2900,87.53405796366786,36.79472093639946,13.286752348169404,,,3791,4.628815628815629,544.6007326007326,1911,2.3333333333333335,202.0,2.6544542709321695,2.7008480716299865,32.87109375
2933,87.31958738873638,36.739972684343904,13.286752348169404,,,3788,4.625152625152626,544.0540293040293,1966,2.4004884004884004,212.02289377289378,2.657834759889637,2.700168460160774,32.607421875
2967,87.888833452448,35.56616145813487,13.286752348169404,,,3761,4.592185592185592,539.1336996336996,1997,2.438339438339438,217.6721611721611,2.684850336428995,2.7148094544514407,31.11328125
3000,88.94787253653477,34.23813965794131,13.286752348169404,,,3763,4.594627594627594,539.4981684981684,2001,2.443223443223443,218.40109890109886,2.678167347085099,2.7148094544514407,30.05859375
3033,88.92492394380938,35.624989981551316,13.286752348169404,,,3746,4.573870573870574,536.4001831501831,2005,2.448107448107448,219.13003663003659,2.678167347085099,2.7385789389287147,30.9375
3067,87.9647732296253,35.43715240528512,13.286752348169404,,,3737,4.562881562881563,534.7600732600732,1999,2.4407814407814405,218.03663003663,2.696466657326638,2.7216854415710534,30.849609375
3100,88.46691539149703,34.98689900693762,13.286752348169404,,,3745,4.572649572649572,536.2179487179487,2001,2.443223443223443,218.40109890109886,2.684896278547531,2.7329876128338784,30.498046875
3133,88.41050001138694,35.800550967904215,13.286752348169404,,,3740,4.566544566544566,535.3067765567765,2000,2.4420024420024418,218.21886446886444,2.689899792432762,2.7329876128338784,31.025390625
3167,87.48046070774713,35.95515740775982,13.286752348169404,,,3728,4.551892551892552,533.1199633699633,1996,2.437118437118437,217.48992673992672,2.689899792432762,2.7264711853338173,30.76171875
3200,87.37000433609987,36.11949680891708,13.286752348169404,,,3726,4.549450549450549,532.7554945054944,1997,2.438339438339438,217.6721611721611,2.687308323370211,2.7299128901590723,30.76171875
3233,86.1962047992203,37.27307944194557,13.286752348169404,,,3705,4.523809523809524,528.9285714285714,2000,2.4420024420024418,218.21886446886444,2.6872579737305,2.725863015476078,30.849609375
3267,86.09001460167993,37.21274047534201,13.286752348169404,,,3700,4.517704517704518,528.0173992673992,1996,2.437118437118437,217.48992673992672,2.685180936460283,2.726330302100203,30.5859375
3300,85.07810223336179,38.079631045618115,13.286752348169404,,,3681,4.4945054945054945,524.554945054945,1995,2.4358974358974357,217.30769230769226,2.68155172448488,2.726330302100203,30.498046875
3333,83.47545745335705,39.537701652412736,13.286752348169404,,,3644,4.4493284493284495,517.8122710622712,2004,2.4468864468864466,218.94780219780216,2.68155172448488,2.718847368535743,30.146484375
3367,81.81876827536676,40.854077735256226,13.286752348169404,,,3610,4.407814407814408,511.6163003663003,2054,2.507936507936508,228.0595238095238,2.6760256374951847,2.715673311722006,29.53125
3400,79.45362920463857,41.06581492582754,13.286752348169404,,,3547,4.3308913308913315,500.1355311355312,2115,2.5824175824175826,239.1758241758242,2.6945975450917,2.715673311722006,27.333984375
3433,77.88889881143831,41.345461675473985,13.286752348169404,,,3483,4.252747252747253,488.4725274725275,2144,2.617826617826618,244.46062271062272,2.6950941394417662,2.7298617987044143,25.6640625
3467,76.54660076787539,42.75100328292204,13.286752348169404,,,3405,4.157509157509158,474.25824175824175,2162,2.6398046398046398,247.74084249084245,2.6950941394417662,2.7401792156517626,24.609375
3500,75.37653524309732,43.97763617741294,13.286752348169404,,,3340,4.078144078144078,462.41300366300356,2202,2.6886446886446884,255.03021978021974,2.699493329601591,2.734810663922408,23.5546875
3533,75.04732398189236,44.31939488296614,13.286752348169404,,,3301,4.03052503052503,455.3058608058608,2230,2.7228327228327225,260.1327838827838,2.6997169366648044,2.735985787920122,22.236328125
3567,75.13556907459478,44.436410051387654,13.286752348169404,,,3278,4.002442002442002,451.11446886446885,2259,2.758241758241758,265.4175824175824,2.708650538457194,2.735985787920122,20.91796875
3600,75.47132311366535,44.161596245009285,13.286752348169404,,,3270,3.9926739926739927,449.6565934065934,2268,2.769230769230769,267.05769230769226,2.708650538457194,2.7460131985969873,20.0390625
3633,76.64233653109856,43.061886999651186,13.286752348169404,,,3279,4.003663003663004,451.2967032967033,2286,2.791208791208791,270.33791208791206,2.716844499388427,2.753194927255249,19.951171875
3667,76.76195109460362,42.89200210531696,13.286752348169404,,,3270,3.9926739926739927,449.6565934065934,2269,2.7704517704517704,267.2399267399268,2.7238734935169218,2.7531383636504208,20.0390625
3700,77.03081780213397,42.59206924878769,13.286752348169404,,,3286,4.012210012210012,452.5723443223443,2285,2.78998778998779,270.1556776556776,2.723822418595614,2.7531383636504208,20.0390625
3733,76.89685631107776,42.74223589599346,13.286752348169404,,,3278,4.002442002442002,451.11446886446885,2278,2.7814407814407813,268.8800366300366,2.723822418595614,2.7531075962676796,20.126953125
3767,77.07795628547349,42.58793670232638,13.286752348169404,,,3283,4.0085470085470085,452.02564102564105,2262,2.761904761904762,265.9642857142857,2.724801808745857,2.752843297726033,20.126953125
3800,78.27406072154119,42.1077433603929,13.281683729476098,,,3309,4.04029304029304,456.76373626373623,2244,2.73992673992674,262.684065934066,2.720558135688592,2.7522776931275685,20.654296875
3833,78.86518274869123,42.935522062164715,11.143490810942328,,,3349,4.089133089133089,464.0531135531135,2224,2.715506715506715,259.0393772893773,2.717636938615641,2.7522776931275685,21.62109375
3867,79.27442396733326,42.96618932478443,11.143490810942328,,,3380,4.1269841269841265,469.70238095238085,2217,2.7069597069597067,257.76373626373623,2.717636938615641,2.7509064260113667,22.67578125
3900,78.23675174446991,42.67651645572516,11.143490810942328,,,3393,4.142857142857143,472.0714285714286,2213,2.702075702075702,257.0347985347985,2.719897011193431,2.7487680421792398,22.939453125
3933,78.56722808807721,41.4108988520542,11.143490810942328,,,3413,4.167277167277168,475.71611721611725,2214,2.703296703296703,257.21703296703294,2.7239546964241543,2.756778455762796,22.67578125
3967,78.68717576152376,42.43480695437989,11.143490810942328,,,3396,4.146520146520147,472.6181318681319,2185,2.6678876678876677,251.9322344322344,2.7238395453552418,2.756778455762796,22.939453125
4000,78.90887771337583,42.686530630703665,11.143490810942328,,,3401,4.152625152625153,473.52930402930406,2181,2.663003663003663,251.20329670329667,2.7238395453552418,2.7554346299528873,23.37890625
4033,77.95309991911462,43.33747157318825,10.900202317159392,,,3406,4.158730158730159,474.44047619047626,2185,2.6678876678876677,251.9322344322344,2.7111709000179074,2.7458184840398085,23.466796875
4067,53.258487834229825,67.15691517385946,-9.08682017213578,,,3401,4.152625152625153,473.52930402930406,2185,2.6678876678876677,251.9322344322344,2.7124709220757897,2.747840778617118,23.115234375
4100,53.60093558304651,67.9172008819113,-9.08682017213578,,,3355,4.096459096459096,465.14652014652006,2276,2.778998778998779,268.5155677655677,2.7215658525552113,2.747840778617118,23.291015625
4133,47.10889401170303,72.70801957631605,-9.08682017213578,,,3230,3.9438339438339436,442.36721611721606,2340,2.8571428571428568,280.1785714285714,2.7215658525552113,2.7340411496410915,20.21484375
4167,48.71708424135507,68.97049524389097,-9.08682017213578,,,3172,3.873015873015873,431.79761904761904,2396,2.925518925518926,290.3836996336996,2.740325802979557,2.7822100117986452,16.5234375
4200,51.976930950599446,69.5121141459331,-9.08682017213578,,,3060,3.7362637362637363,411.3873626373626,2488,3.0378510378510377,307.14926739926733,2.7365925750605893,2.780538082267643,15.64453125
4233,49.51049140898472,69.94573748358532,-9.08682017213578,,,2985,3.6446886446886446,397.7197802197802,2541,3.1025641025641026,316.80769230769226,2.7721468306746537,2.780538082267643,12.65625
4267,51.242898335176726,68.74899574252446,-9.08682017213578,,,2918,3.562881562881563,385.5100732600733,2598,3.172161172161172,327.1950549450549,2.7721468306746537,2.787488610894996,9.755859375
4300,52.16513227057907,67.82325644774326,-9.08682017213578,,,2844,3.4725274725274726,372.0247252747253,2669,3.258852258852259,340.1336996336996,2.749587673140807,2.7963762400186565,8.7890625
4333,51.289331396416635,69.15152967137588,-9.08682017213578,,,2778,3.3919413919413923,359.9972527472528,2717,3.317460317460317,348.88095238095235,2.77803127978904,2.7870412824842106,5.888671875
4367,51.833285287320116,69.04697510065448,-9.08682017213578,,,2711,3.31013431013431,347.78754578754575,2774,3.3870573870573875,359.2683150183151,2.7567403095591363,2.7870412824842106,3.779296875
4400,52.46924200185607,68.70222712948937,-9.08682017213578,,,2636,3.2185592185592187,334.11996336996333,2841,3.468864468864469,371.478021978022,2.7711592241633856,2.7972579983367414,2.724609375
4433,52.07869608134988,69.55532622800125,-9.08682017213578,,,2598,3.172161172161172,327.1950549450549,2883,3.5201465201465205,379.13186813186815,2.7711592241633856,2.7814210380236153,0.52734375
4467,52.60273754765043,68.9853945591523,-9.08682017213578,,,2551,3.114774114774115,318.6300366300366,2931,3.578754578754579,387.87912087912093,2.7565788586810416,2.791592716535719,-1.494140625
4500,55.02741340549474,66.36745458879238,-9.08682017213578,,,2546,3.1086691086691087,317.71886446886447,2988,3.6483516483516483,398.26648351648345,2.761124827155726,2.791592716535719,-2.28515625
4533,55.9512689166499,65.50725976154277,-9.08682017213578,,,2552,3.115995115995116,318.81227106227107,3003,3.6666666666666665,400.99999999999994,2.771479683234203,2.78485178265537,-3.251953125
4567,57.11354566334078,64.07206163177766,-9.058695048238565,,,2557,3.122100122100122,319.7234432234432,2994,3.6556776556776556,399.3598901098901,2.771479683234203,2.7971158896440835,-2.8125
4600,59.131953115214145,62.08185901193455,-7.756266605197026,,,2610,3.1868131868131866,329.3818681318681,2990,3.6507936507936507,398.63095238095235,2.7769430867973086,2.791161848258529,-2.4609375
4633,61.689883294159685,59.12016895373466,-7.756266605197026,,,2675,3.266178266178266,341.2271062271062,2934,3.5824175824175826,388.4258241758242,2.780141149518023,2.815682350548524,-1.58203125
4668,64.30276302641572,57.32160770370458,-7.756266605197026,,,2737,3.3418803418803416,352.525641025641,2841,3.468864468864469,371.478021978022,2.786475390662539,2.815682350548524,0.3515625
4700,64.96407179684407,56.34072190419126,-7.756266605197026,,,2813,3.434676434676435,366.37545787545787,2774,3.3870573870573875,359.2683150183151,2.786475390662539,2.806594794076793,2.373046875
4733,66.56832978366523,54.86157948912109,-7.756266605197026,,,2879,3.515262515262515,378.4029304029304,2684,3.277167277167277,342.8672161172161,2.7909710353127206,2.8077268703892866,3.779296875
4767,65.29231895216971,55.21818584328355,-7.756266605197026,,,2934,3.5824175824175826,388.4258241758242,2624,3.203907203907204,331.9331501831502,2.774198129335383,2.8026409465677737,6.240234375
4800,65.50217555399122,54.630949571632016,-7.756266605197026,,,2968,3.623931623931624,394.62179487179486,2591,3.1636141636141635,325.91941391941384,2.7769519018817364,2.8026409465677737,7.91015625
4833,65.8287658536492,55.01843288980608,-7.756266605197026,,,2991,3.652014652014652,398.8131868131868,2588,3.15995115995116,325.3727106227106,2.7769519018817364,2.8008080199239602,8.349609375
4867,65.62605801157294,55.50813556656941,-7.756266605197026,,,2991,3.652014652014652,398.8131868131868,2593,3.166056166056166,326.28388278388275,2.7799968744107346,2.80104050577048,8.0859375
4900,65.33314168772979,55.63170487633556,-7.756266605197026,,,2981,3.6398046398046398,396.9908424908425,2594,3.167277167277167,326.4661172161172,2.7785197652924296,2.801959730134095,8.173828125
4933,65.49644079345669,55.4639145766529,-7.756266605197026,,,2988,3.6483516483516483,398.26648351648345,2588,3.15995115995116,325.3727106227106,2.778436267832565,2.801959730134095,8.0859375
4967,65.4674946842826,55.4903717487557,-7.756266605197026,,,2984,3.6434676434676434,397.53754578754575,2593,3.166056166056166,326.28388278388275,2.778436267832565,2.801977280028427,8.0859375
5000,65.99978641649777,54.89871569904705,-7.756266605197026,,,2996,3.658119658119658,399.72435897435895,2591,3.1636141636141635,325.91941391941384,2.7785632484789082,2.801936596434397,8.173828125
5033,65.41285081966164,55.539185498144775,-7.756266605197026,,,2987,3.647130647130647,398.08424908424905,2585,3.156288156288156,324.8260073260073,2.778396253402887,2.8020034456315996,8.0859375
