ms,valve_a_pct,valve_b_pct,q_des,pid_u,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
0,60.00045045833333,59.99954954166667,-0.079,0.0009009166666654813,2781,3.395604395604396,360.5439560439561,2776,3.38949938949939,359.63278388278394,0.0,0.0,-0.087890625
33,60.00051016828634,59.99948983171366,-0.07793849599322616,0.001020336572683903,2787,3.4029304029304033,361.6373626373627,2780,3.3943833943833948,360.36172161172163,0.0,0.0,-0.087890625
67,60.005043092920104,59.994956907079896,0.011396172712611794,0.010086185840204612,2776,3.38949938949939,359.63278388278394,2776,3.38949938949939,359.63278388278394,0.0,0.0,-0.087890625
100,60.00944654470113,59.99055345529887,0.09700000000000002,0.018893089402252115,2777,3.390720390720391,359.8150183150184,2772,3.384615384615385,358.9038461538462,0.0,0.0,-0.087890625
133,60.00956980511778,59.99043019488222,0.09699999999999999,0.01913961023556079,2771,3.383394383394384,358.7216117216118,2778,3.3919413919413923,359.9972527472528,0.0,0.0,-0.087890625
167,60.00978104473231,59.99021895526769,0.09873643153689472,0.01956208946460791,2790,3.406593406593407,362.184065934066,2789,3.4053724053724057,362.00183150183153,0.0,0.0,-0.087890625
200,60.01427615023877,59.98572384976123,0.185,0.02855230047754872,2781,3.395604395604396,360.5439560439561,2785,3.400488400488401,361.2728937728938,2.618028145805798,2.634448365022501,-0.087890625
234,60.01445807732209,59.98554192267791,0.185,0.028916154644179,2785,3.400488400488401,361.2728937728938,2786,3.401709401709402,361.4551282051283,2.618028145805798,2.634448365022501,-0.087890625
267,60.01464000440541,59.98535999559459,0.185,0.02928000881080928,2788,3.4041514041514045,361.8195970695971,2776,3.38949938949939,359.63278388278394,2.618028145805798,2.634448365022501,-0.087890625
300,60.01482193148872,59.98517806851128,0.185,0.029643862977439563,2776,3.38949938949939,359.63278388278394,2782,3.396825396825397,360.72619047619054,2.618028145805798,2.634448365022501,-0.087890625
334,60.01500385857204,59.98499614142796,0.185,0.030007717144069843,2783,3.3980463980463984,360.90842490842493,2772,3.384615384615385,358.9038461538462,2.618028145805798,2.634448365022501,-0.087890625
