ms,valve_a_pct,valve_b_pct,q_des,qdes_esn,pid_u,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
967,95.56933498928404,25.27439112899421,20.563629029674416,,,3985,4.865689865689865,579.9542124542124,1653,2.0183150183150182,154.98351648351647,2.569359572696585,2.6068498891781555,33.662109375
1000,95.69201845336055,25.295613816242685,20.563629029674416,,,3984,4.864468864468864,579.7719780219779,1649,2.0134310134310134,154.25457875457874,2.5666133819591477,2.609653327116582,33.57421875
1034,95.25391253450206,25.91165518690744,20.563629029674416,,,3975,4.853479853479853,578.131868131868,1656,2.021978021978022,155.53021978021977,2.5666133819591477,2.6078873436054106,33.662109375
1067,94.71299454408557,26.389366263081694,20.563629029674416,,,3959,4.833943833943834,575.2161172161171,1655,2.0207570207570207,155.34798534798534,2.5692636099471695,2.6089010491683484,33.57421875
1100,94.52975318007562,26.664726639144217,20.563629029674416,,,3954,4.827838827838828,574.304945054945,1653,2.0183150183150182,154.98351648351647,2.5680913372769423,2.6089010491683484,33.57421875
1133,94.45570421261877,26.661220340906482,20.563629029674416,,,3952,4.825396825396825,573.9404761904761,1655,2.0207570207570207,155.34798534798534,2.568093857131474,2.608969424630291,33.486328125
1167,94.35176198761386,26.819873217827357,20.563629029674416,,,3950,4.822954822954823,573.5760073260072,1663,2.0305250305250304,156.8058608058608,2.568093857131474,2.60863302034523,33.486328125
1200,93.10916562587778,27.91425283808237,20.563629029674416,,,3922,4.788766788766789,568.4734432234432,1662,2.029304029304029,156.62362637362637,2.5681606346279824,2.6050248202007156,33.310546875
1233,92.03447245064837,28.71866606249703,20.563629029674416,,,3903,4.7655677655677655,565.010989010989,1696,2.070818070818071,162.81959706959708,2.565533639021285,2.603313254178533,32.958984375
1267,91.17618951975709,28.28092859465783,20.563629029674416,,,3869,4.724053724053724,558.8150183150184,1738,2.122100122100122,170.4734432234432,2.579647318244835,2.603313254178533,31.81640625
1300,90.76069773943546,28.7202631760914,20.563629029674416,,,3831,4.677655677655678,551.8901098901099,1750,2.1367521367521367,172.6602564102564,2.579647318244835,2.6164442539536648,30.5859375
1333,90.34866933500601,31.44080331863345,20.563629029674416,,,3789,4.626373626373627,544.2362637362638,1761,2.1501831501831505,174.6648351648352,2.573619985235972,2.6216697586533084,30.41015625
1367,89.84672972136597,31.88400550632075,20.563629029674416,,,3770,4.603174603174603,540.7738095238095,1805,2.203907203907204,182.68315018315022,2.58958867836727,2.6176133460733864,30.234375
1401,88.89265400024313,29.983352012033325,20.563629029674416,,,3768,4.6007326007326,540.4093406593405,1851,2.26007326007326,191.06593406593404,2.6125726108223093,2.6176133460733864,28.564453125
1434,91.22204564731288,29.240584422974898,20.563629029674416,,,3753,4.582417582417582,537.6758241758241,1846,2.253968253968254,190.1547619047619,2.6125726108223093,2.6528376539922256,27.59765625
1467,92.4891001655776,30.45806081616555,20.563629029674416,,,3746,4.573870573870574,536.4001831501831,1857,2.2673992673992673,192.15934065934064,2.604773690629548,2.654689225322339,28.037109375
1500,91.6498626516231,30.847908902414233,20.563629029674416,,,3725,4.548229548229548,532.57326007326,1853,2.2625152625152625,191.43040293040292,2.622724308873806,2.6469870338920143,28.125
1533,91.0754650473501,30.60245495968911,20.563629029674416,,,3737,4.562881562881563,534.7600732600732,1853,2.2625152625152625,191.43040293040292,2.6090049751987947,2.6469870338920143,27.861328125
1567,92.5575305586275,30.591941409897284,20.563629029674416,,,3742,4.568986568986569,535.6712454212453,1839,2.2454212454212454,188.87912087912088,2.6090049751987947,2.6538207704542307,28.30078125
1600,94.84838884585012,27.511816932813048,20.508606845299266,,,3804,4.644688644688645,546.9697802197803,1847,2.255189255189255,190.33699633699632,2.6220528821344056,2.6520824942282535,28.30078125
1633,79.5989006856271,49.35067251068128,0.097527252852835,,,3840,4.688644688644689,553.5302197802198,1795,2.191697191697192,180.8608058608059,2.6149157374329777,2.660734595933487,29.00390625
1667,74.32801131715131,54.00621941128158,0.097527252852835,,,3758,4.588522588522588,538.5869963369962,1904,2.324786324786325,200.724358974359,2.619821029501489,2.660734595933487,30.76171875
1700,65.70513588644643,56.13530123050479,0.097527252852835,,,3683,4.496947496947497,524.9194139194138,2023,2.47008547008547,222.4102564102564,2.619821029501489,2.6253486380525826,28.916015625
1733,66.80861178309534,54.54365714676593,0.097527252852835,,,3615,4.413919413919414,512.5274725274726,2072,2.52991452991453,231.33974358974356,2.666552967168718,2.7296812256871084,25.048828125
1767,67.2517875508315,54.69390176694222,0.097527252852835,,,3491,4.2625152625152625,489.9304029304029,2189,2.6727716727716726,252.66117216117212,2.66294488669027,2.7339292026154665,24.9609375
1800,66.64919155280836,52.59870235752408,0.097527252852835,,,3411,4.164835164835165,475.3516483516484,2253,2.750915750915751,264.3241758241758,2.744312545183712,2.7339292026154665,21.97265625
1833,66.89922752529115,51.9798260946999,0.097527252852835,,,3322,4.056166056166056,459.1327838827838,2302,2.8107448107448105,273.25366300366295,2.744312545183712,2.753611904531471,19.072265625
1867,65.69084915641933,53.89497331348745,0.097527252852835,,,3225,3.9377289377289375,441.4560439560439,2391,2.9194139194139197,289.4725274725275,2.7070652222959604,2.79082052419276,18.28125
1900,65.7926955955688,52.24588522286798,0.097527252852835,,,3142,3.8363858363858365,426.3305860805861,2453,2.995115995115995,300.77106227106225,2.7711644025409847,2.7781720940605066,15.29296875
1933,67.92729435261793,51.82012755420764,0.097527252852835,,,3088,3.7704517704517704,416.4899267399267,2502,3.054945054945055,309.7005494505495,2.747840778617118,2.7781720940605066,13.095703125
1967,69.43315155474139,51.29853612592312,0.097527252852835,,,3051,3.7252747252747254,409.7472527472528,2524,3.081807081807082,313.709706959707,2.7607543571798856,2.8093883068607166,12.3046875
2000,68.75392699402268,51.12243804003776,0.097527252852835,,,3037,3.7081807081807083,407.1959706959707,2521,3.0781440781440783,313.1630036630037,2.7607543571798856,2.8007005568256926,12.216796875
2036,69.09097309763006,50.361417395635335,0.097527252852835,,,3058,3.733821733821734,411.0228937728937,2517,3.0732600732600734,312.434065934066,2.762767090707738,2.800866218397153,12.3046875
2070,68.95041270268739,50.39710365911084,0.097527252852835,,,3056,3.7313797313797314,410.65842490842493,2509,3.0634920634920637,310.97619047619054,2.765061809293777,2.800179910764115,12.48046875
2102,69.22068599414641,50.30696174942153,0.097527252852835,,,3064,3.741147741147741,412.1163003663004,2514,3.06959706959707,311.8873626373627,2.7641833483641207,2.800179910764115,12.48046875
2134,69.10376005997303,50.44596016757693,0.097527252852835,,,3059,3.735042735042735,411.20512820512823,2508,3.0622710622710625,310.79395604395603,2.7641833483641207,2.8007412135019987,12.48046875
2167,69.14975412498808,50.394332599215645,0.097527252852835,,,3060,3.7362637362637363,411.3873626373626,2498,3.0500610500610503,308.97161172161174,2.76445772470951,2.800241277598074,12.48046875
2200,69.173935385856,50.25230861613321,0.15551752731587137,,,3065,3.7423687423687424,412.2985347985348,2504,3.0573870573870576,310.06501831501834,2.763941837183929,2.800188677331174,12.568359375
2233,75.84672175594459,45.65939805842912,15.258022995524836,,,3067,3.744810744810745,412.6630036630036,2504,3.0573870573870576,310.06501831501834,2.763653628377394,2.800188677331174,12.65625
2268,76.72267816710433,44.27056286748846,15.258022995524836,,,3102,3.7875457875457874,419.04120879120876,2438,2.976800976800977,298.03754578754575,2.763653628377394,2.800607448400377,12.919921875
2300,76.94372158991247,43.17214257999978,15.258022995524836,,,3135,3.8278388278388276,425.054945054945,2360,2.881562881562881,283.82326007326,2.74913610200153,2.8002905319189084,13.623046875
2333,79.02986420357836,44.27141181850519,15.258022995524836,,,3180,3.8827838827838828,433.2554945054945,2307,2.8168498168498166,274.16483516483515,2.7297416703945894,2.7719405386602873,16.611328125
2367,78.57802833129936,42.17559681683455,15.258022995524836,,,3243,3.9597069597069594,444.7362637362637,2251,2.7484737484737485,263.9597069597069,2.722100016749826,2.7719405386602873,17.75390625
2400,81.55707923757018,40.22643341341549,15.258022995524836,,,3319,4.052503052503052,458.5860805860805,2201,2.687423687423687,254.84798534798531,2.722100016749826,2.7660497569318596,18.80859375
2433,83.52700468879588,40.03760850370702,15.258022995524836,,,3368,4.112332112332112,467.5155677655677,2142,2.6153846153846154,244.09615384615384,2.6982196614931584,2.76078884175968,20.91796875
2467,83.64539583098909,40.17571802552766,15.258022995524836,,,3403,4.155067155067155,473.89377289377296,2106,2.571428571428571,237.53571428571425,2.6942105976331017,2.7426658480452453,22.763671875
2500,85.27076429494012,37.89443996134737,15.258022995524836,,,3483,4.252747252747253,488.4725274725275,2121,2.58974358974359,240.2692307692308,2.6844861334819194,2.7426658480452453,23.818359375
2533,87.65104103070647,35.02536947519228,15.258022995524836,,,3554,4.33943833943834,501.41117216117215,2082,2.542124542124542,233.16208791208788,2.6844861334819194,2.7437031887421894,24.2578125
2567,90.09180647100263,34.76767937815865,15.258022995524836,,,3577,4.367521367521368,505.6025641025641,2014,2.459096459096459,220.77014652014648,2.6857500886686805,2.754586412253351,25.751953125
2600,87.02676171176846,37.80686170010301,15.258022995524836,,,3611,4.409035409035409,511.7985347985349,1966,2.4004884004884004,212.02289377289378,2.669002773158372,2.717381235858942,28.4765625
2633,86.22157492014748,37.11807788424025,15.258022995524836,,,3648,4.454212454212454,518.5412087912088,1958,2.3907203907203907,210.5650183150183,2.6593357157569355,2.717381235858942,29.619140625
2667,84.74235722969674,37.4992934297308,15.258022995524836,,,3633,4.435897435897436,515.8076923076923,1959,2.391941391941392,210.74725274725273,2.6593357157569355,2.700666444424241,29.091796875
2700,84.78544662932033,37.3499470586603,15.258022995524836,,,3639,4.443223443223443,516.901098901099,1969,2.404151404151404,212.56959706959705,2.6467128216954645,2.7105892462398065,28.916015625
2733,84.42355162691729,37.563957693000525,15.258022995524836,,,3633,4.435897435897436,515.8076923076923,1989,2.4285714285714284,216.2142857142857,2.6554786179917174,2.7067643528634266,29.1796875
2767,85.25452548598388,36.538249569513624,15.258022995524836,,,3635,4.438339438339439,516.1721611721612,2005,2.448107448107448,219.13003663003659,2.6630023892064347,2.7067643528634266,28.30078125
2800,86.59230819459667,35.24163841052445,15.258022995524836,,,3646,4.451770451770452,518.17673992674,2022,2.468864468864469,222.22802197802199,2.6630023892064347,2.7231766129965194,27.7734375
2834,86.82574314992557,35.66732422250954,15.258022995524836,,,3634,4.437118437118437,515.9899267399268,2021,2.4676434676434678,222.04578754578756,2.671306098046807,2.72778652010921,27.94921875
2867,86.95871688385208,35.40257159868721,15.211184271439224,,,3638,4.442002442002442,516.7188644688645,2015,2.46031746031746,220.9523809523809,2.676092499105282,2.7271563091313213,27.94921875
2900,85.09473878018197,37.54754554135455,13.286752348169404,,,3632,4.434676434676435,515.6254578754579,2015,2.46031746031746,220.9523809523809,2.6752974698599115,2.7271563091313213,27.861328125
2933,84.78686903509198,38.066031001101294,13.286752348169404,,,3625,4.426129426129426,514.3498168498169,2020,2.4664224664224665,221.86355311355314,2.6752974698599115,2.728008900495656,27.94921875
2967,85.4570302599029,37.21073477786043,13.286752348169404,,,3639,4.443223443223443,516.901098901099,2016,2.4615384615384617,221.13461538461542,2.6759051737918784,2.7270663843576552,27.861328125
3000,85.31146208636494,37.424671105615126,13.286752348169404,,,3635,4.438339438339439,516.1721611721612,2015,2.46031746031746,220.9523809523809,2.675459722329872,2.7270277808790127,27.861328125
3033,84.64527310928428,38.04092017392689,13.286752348169404,,,3621,4.4212454212454215,513.6208791208792,2010,2.454212454212454,220.04120879120876,2.6753180110996944,2.7270277808790127,27.861328125
3067,84.92497009163496,37.86675203651949,13.286752348169404,,,3628,4.42979242979243,514.8965201465202,2029,2.4774114774114775,223.503663003663,2.6753180110996944,2.7280134985852027,27.861328125
3101,84.79629746405193,37.190857663516006,13.286752348169404,,,3625,4.426129426129426,514.3498168498169,2038,2.4884004884004884,225.14377289377288,2.6776089497119666,2.7273406151985085,27.421875
3133,85.69031131923617,36.51295849948736,13.286752348169404,,,3628,4.42979242979243,514.8965201465202,2041,2.492063492063492,225.6904761904762,2.68411407660757,2.7369973146572786,27.158203125
3167,85.93876157819781,37.35681555240012,13.286752348169404,,,3621,4.4212454212454215,513.6208791208792,2046,2.498168498168498,226.60164835164835,2.6850091185926166,2.7369973146572786,27.333984375
3200,85.43137599202572,36.86742502491251,13.286752348169404,,,3620,4.42002442002442,513.4386446886448,2043,2.4945054945054945,226.05494505494505,2.686302647745738,2.7367094598102115,27.158203125
3233,85.91652587038425,36.84949915538185,13.286752348169404,,,3624,4.424908424908425,514.1675824175825,2044,2.4957264957264957,226.23717948717947,2.686302647745738,2.736239348354317,27.158203125
3267,85.82452600350756,37.15322530183472,13.286752348169404,,,3621,4.4212454212454215,513.6208791208792,2049,2.501831501831502,227.14835164835165,2.686797250342963,2.73571887166836,27.24609375
3301,85.59641686327384,36.93281348773362,13.286752348169404,,,3621,4.4212454212454215,513.6208791208792,2044,2.4957264957264957,226.23717948717947,2.6859469837992833,2.735929753818288,27.158203125
3333,86.2778187436145,36.79803050772842,13.286752348169404,,,3628,4.42979242979243,514.8965201465202,2036,2.485958485958486,224.77930402930403,2.6865207233944846,2.735929753818288,27.24609375
3367,85.74840361795097,36.79517800065451,13.286752348169404,,,3623,4.423687423687424,513.985347985348,2039,2.4896214896214897,225.32600732600733,2.6865207233944846,2.7359639282580295,27.158203125
3400,85.85600854401194,36.865343760141315,13.286752348169404,,,3624,4.424908424908425,514.1675824175825,2054,2.507936507936508,228.0595238095238,2.6868308079802783,2.7358263107680725,27.158203125
3433,85.90593954631727,36.84543428359392,13.286752348169404,,,3625,4.426129426129426,514.3498168498169,2055,2.509157509157509,228.24175824175825,2.6860429686668907,2.736480625279414,27.158203125
3467,85.98526519158935,37.05319026052073,13.286752348169404,,,3623,4.423687423687424,513.985347985348,2041,2.492063492063492,225.6904761904762,2.6861102060612287,2.736480625279414,27.24609375
3500,85.93433617836482,37.14436361279454,13.286752348169404,,,3624,4.424908424908425,514.1675824175825,2042,2.4932844932844933,225.8727106227106,2.6861102060612287,2.7355765015232847,27.333984375
3533,85.54120161967815,37.30750602202781,13.286752348169404,,,3620,4.42002442002442,513.4386446886448,2037,2.4871794871794872,224.96153846153845,2.6853692366516255,2.733842940436042,27.333984375
3567,85.16106527062007,37.72730065037771,13.286752348169404,,,3612,4.410256410256411,511.9807692307693,2026,2.473748473748474,222.95695970695974,2.6828176434203335,2.734187244699642,27.333984375
3600,84.78312056621648,38.05612405176479,13.286752348169404,,,3605,4.401709401709402,510.70512820512823,2027,2.474969474969475,223.13919413919413,2.6825668390023605,2.734187244699642,27.333984375
3633,84.84921942931125,37.992602157219565,13.286752348169404,,,3607,4.4041514041514045,511.0695970695971,2031,2.47985347985348,223.86813186813188,2.6825668390023605,2.733808805727798,27.333984375
3667,85.6321850119922,37.28347437343806,13.286752348169404,,,3622,4.422466422466423,513.8031135531136,2034,2.4835164835164836,224.41483516483518,2.6836833233081743,2.7336238436297378,27.333984375
3700,85.45140650728517,37.476972270195986,13.286752348169404,,,3619,4.418803418803419,513.2564102564104,2034,2.4835164835164836,224.41483516483518,2.682378833488415,2.733744228298888,27.333984375
3734,85.67618195696024,37.280888438465254,13.286752348169404,,,3623,4.423687423687424,513.985347985348,2032,2.481074481074481,224.0503663003663,2.6825166225585173,2.733744228298888,27.333984375
3767,84.78932866426051,38.03143510287508,13.286752348169404,,,3607,4.4041514041514045,511.0695970695971,2040,2.490842490842491,225.50824175824175,2.6825166225585173,2.7343076665881187,27.333984375
3800,84.70356432047268,38.089054580537805,13.281875843645437,,,3604,4.400488400488401,510.52289377289384,2031,2.47985347985348,223.86813186813188,2.683482340586859,2.733520531327322,27.333984375
3833,83.19644743180353,39.64773780583635,11.143490810942328,,,3613,4.411477411477412,512.1630036630037,2034,2.4835164835164836,224.41483516483518,2.6823162191874395,2.7336409091718847,27.333984375
3867,82.74104545897166,39.994890919107895,11.143490810942328,,,3607,4.4041514041514045,511.0695970695971,2053,2.5067155067155067,227.87728937728937,2.6826379813782713,2.7336409091718847,27.333984375
3900,80.68157109235348,39.83457900880122,11.143490810942328,,,3573,4.362637362637363,504.87362637362645,2099,2.5628815628815627,236.26007326007323,2.6826379813782713,2.7344405551462434,26.54296875
3933,77.78766838693224,40.85838478413515,11.143490810942328,,,3496,4.2686202686202686,490.84157509157507,2105,2.57020757020757,237.35347985347983,2.702503791953698,2.740640774065401,24.78515625
3967,76.46088749743775,43.43936778445484,11.143490810942328,,,3422,4.1782661782661785,477.3562271062271,2132,2.6031746031746033,242.27380952380952,2.687559793049374,2.7371360987883078,23.994140625
4000,73.98547215634495,44.92099103248178,11.143490810942328,,,3342,4.08058608058608,462.77747252747247,2182,2.664224664224664,251.3855311355311,2.687811298027776,2.7371360987883078,22.67578125
4033,72.74327657362518,46.31090839524214,10.892842775220933,,,3270,3.9926739926739927,449.6565934065934,2231,2.7240537240537237,260.3150183150182,2.687811298027776,2.7286177886904435,20.7421875
4067,48.674268910129335,70.62555391041074,-9.08682017213578,,,3225,3.9377289377289375,441.4560439560439,2298,2.8058608058608057,272.5247252747252,2.6950941394417662,2.7432883054997363,18.45703125
4100,48.57838061611157,70.98485529492966,-9.08682017213578,,,3119,3.808302808302808,422.1391941391941,2392,2.920634920634921,289.6547619047619,2.7112559394853655,2.750606753116853,16.69921875
4133,48.54043835810253,69.35695753564387,-9.08682017213578,,,3064,3.741147741147741,412.1163003663004,2448,2.989010989010989,299.8598901098901,2.733632299509026,2.750606753116853,13.7109375
4167,48.625291333218215,69.83638538098525,-9.08682017213578,,,2967,3.6227106227106227,394.4395604395604,2513,3.0683760683760686,311.70512820512823,2.733632299509026,2.7638589959797346,10.810546875
4200,51.30801701228729,68.44507988506938,-9.08682017213578,,,2899,3.53968253968254,382.0476190476191,2578,3.1477411477411477,323.55036630036625,2.7350515980361974,2.7737332537453727,9.052734375
4233,51.1554476151881,68.84330016652322,-9.08682017213578,,,2824,3.4481074481074483,368.38003663003667,2633,3.214896214896215,333.5732600732601,2.7527044047553946,2.7749407896771645,6.591796875
4267,52.90184919769534,67.35259527754691,-9.08682017213578,,,2775,3.3882783882783887,359.4505494505495,2708,3.3064713064713063,347.24084249084245,2.7520000032995355,2.7749407896771645,4.130859375
4300,54.09982311600897,67.11906755359483,-9.08682017213578,,,2703,3.3003663003663,346.32967032967025,2774,3.3870573870573875,359.2683150183151,2.7564484005412915,2.78048603618332,2.197265625
4334,54.05264586805677,67.42256367365553,-9.08682017213578,,,2645,3.2295482295482296,335.7600732600732,2830,3.4554334554334556,369.4734432234432,2.7564484005412915,2.77777566781622,0.0
4367,56.948528430339195,64.5660388793684,-9.08682017213578,,,2632,3.213675213675214,333.39102564102564,2881,3.517704517704518,378.76739926739936,2.756456962545729,2.7825203903192954,-1.58203125
4401,58.277788139797146,63.23643137848875,-9.08682017213578,,,2625,3.2051282051282053,332.11538461538464,2888,3.5262515262515266,380.0430402930403,2.7626707128742996,2.79282273101035,-2.548828125
4434,59.01585229803664,62.1059049336245,-9.08682017213578,,,2631,3.2124542124542126,333.2087912087912,2888,3.5262515262515266,380.0430402930403,2.7632467118009387,2.79282273101035,-2.4609375
4467,60.4995532469423,60.20805522754246,-9.08682017213578,,,2693,3.288156288156288,344.50732600732596,2912,3.555555555555556,384.4166666666667,2.7632467118009387,2.7924001492329067,-1.7578125
4500,62.372943139676295,58.418604496333955,-9.08682017213578,,,2739,3.344322344322344,352.89010989010984,2876,3.5115995115995116,377.8562271062271,2.7767224085411075,2.8119928591752616,-0.966796875
4533,64.88612136822131,56.7639231595636,-9.08682017213578,,,2804,3.423687423687424,364.735347985348,2809,3.42979242979243,365.6465201465202,2.7852149389225462,2.8169460131490114,1.0546875
4567,64.49746388110864,55.716081747837684,-9.055422982212882,,,2874,3.509157509157509,377.49175824175825,2715,3.315018315018315,348.51648351648345,2.7873819134480544,2.8169460131490114,3.427734375
4600,65.38801956970508,54.76204093185408,-7.756266605197026,,,2911,3.5543345543345546,384.2344322344323,2648,3.2332112332112333,336.3067765567765,2.7873819134480544,2.8109575934148268,5.537109375
4633,66.50377864553076,53.99802556591084,-7.756266605197026,,,2959,3.612942612942613,392.98168498168496,2601,3.1758241758241756,327.7417582417582,2.7861034455015017,2.807607166862779,7.03125
4667,66.46981541462208,53.78979967659549,-7.756266605197026,,,2998,3.6605616605616604,400.0888278388278,2567,3.1343101343101343,321.54578754578756,2.77956001796748,2.804784352325854,8.173828125
4700,65.65439461634406,54.77874035815334,-7.756266605197026,,,3010,3.6752136752136755,402.27564102564105,2558,3.1233211233211233,319.9056776556776,2.774642369141335,2.804784352325854,8.96484375
4733,64.74578234414275,55.892524479285385,-7.756266605197026,,,3010,3.6752136752136755,402.27564102564105,2559,3.1245421245421245,320.0879120879121,2.774642369141335,2.8045745663157695,9.31640625
4767,64.60995050556828,56.63788233030096,-7.756266605197026,,,3011,3.6764346764346767,402.4578754578755,2560,3.1257631257631258,320.2701465201465,2.775666444832206,2.804874633062177,8.876953125
4800,64.60358143792216,56.156911861424206,-7.756266605197026,,,3002,3.6654456654456653,400.81776556776555,2580,3.15018315018315,323.91483516483515,2.772209162396156,2.8049184167941017,9.140625
4833,65.29083097564197,56.09341165407077,-7.756266605197026,,,3006,3.67032967032967,401.5467032967033,2596,3.1697191697191696,326.83058608058604,2.7842867155525437,2.8049184167941017,8.525390625
4867,65.00391127825336,55.33351921762855,-7.756266605197026,,,2994,3.6556776556776556,399.3598901098901,2615,3.1929181929181927,330.29304029304024,2.7842867155525437,2.8085382715834077,7.55859375
4900,66.25149980332597,55.13845496982792,-7.756266605197026,,,2967,3.6227106227106227,394.4395604395604,2629,3.21001221001221,332.8443223443224,2.7836813757808287,2.8108317520377972,7.294921875
4933,66.45195077321235,54.95287432950418,-7.756266605197026,,,2963,3.617826617826618,393.71062271062266,2632,3.213675213675214,333.39102564102564,2.7836760042939286,2.8096218618793087,7.20703125
4967,66.85121965931344,54.57589392702384,-7.756266605197026,,,2969,3.625152625152625,394.8040293040293,2641,3.2246642246642248,335.03113553113553,2.7831112949964214,2.8096218618793087,7.119140625
5000,66.40498608317742,54.908072158932,-7.756266605197026,,,2962,3.6166056166056166,393.52838827838826,2616,3.194139194139194,330.4752747252747,2.7831112949964214,2.8096803352864606,7.20703125
