ms,valve_a_pct,valve_b_pct,q_des,qdes_esn,pid_u,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
767,100.0,21.14665658981963,30.360379836550333,30.360379836550333,,3989,4.87057387057387,580.6831501831501,1598,1.9511599511599511,144.96062271062272,2.5825194896446924,2.6161474252586947,37.880859375
800,99.62261036686448,21.99995800595594,31.298743464723636,31.298743464723636,,4006,4.891330891330891,583.7811355311354,1546,1.8876678876678876,135.4844322344322,2.53945527734607,2.606411119473478,39.287109375
833,98.49086515676768,22.454179876091892,32.161921427592965,32.161921427592965,,4025,4.914529914529914,587.2435897435896,1511,1.844932844932845,129.10622710622712,2.5377636321123944,2.5678805225831476,40.693359375
867,97.1711793568901,21.752252082619812,31.816466691132288,31.816466691132288,,4053,4.948717948717949,592.3461538461538,1499,1.8302808302808302,126.91941391941388,2.5377636321123944,2.547646073057782,41.044921875
900,97.34474855855618,21.201603497638626,31.18991487677478,31.18991487677478,,4075,4.975579975579976,596.3553113553114,1507,1.8400488400488402,128.3772893772894,2.530027886036939,2.559850168277292,41.044921875
933,96.74057976849797,21.890408835804838,30.679363312495546,30.679363312495546,,4066,4.964590964590965,594.7152014652015,1513,1.8473748473748475,129.470695970696,2.5297049910689386,2.559850168277292,41.044921875
967,96.42528737050331,22.150027213020053,30.171005015471387,30.171005015471387,,4063,4.960927960927961,594.1684981684981,1514,1.8485958485958487,129.65293040293042,2.530897367955942,2.5591707079633967,40.95703125
1000,95.86771305472709,22.895798119950143,29.85327858965057,29.85327858965057,,4051,4.9462759462759465,591.981684981685,1523,1.8595848595848596,131.2930402930403,2.530897367955942,2.5597788386999447,40.95703125
1033,95.39930454966445,23.458494006828705,29.622460463543764,29.622460463543764,,4038,4.930402930402931,589.6126373626373,1520,1.855921855921856,130.746336996337,2.5318541788175515,2.5599038067397664,40.95703125
1067,95.16359323603322,23.53339739343083,29.293139471392767,29.293139471392767,,4038,4.930402930402931,589.6126373626373,1528,1.8656898656898657,132.20421245421247,2.531656031690047,2.5599038067397664,40.78125
1100,93.77473888511645,24.81606360707797,28.97846143644667,28.97846143644667,,4012,4.898656898656898,584.874542124542,1542,1.8827838827838828,134.7554945054945,2.529354790413282,2.5547369114604646,40.517578125
1134,91.7112932420473,26.80792533388293,28.48124789827051,28.48124789827051,,3967,4.843711843711843,576.6739926739925,1576,1.9242979242979243,140.9514652014652,2.529354790413282,2.555669472027212,39.990234375
1167,88.5584781905275,29.680437892590582,27.289971275300353,27.289971275300353,,3890,4.74969474969475,562.6419413919414,1629,1.9890109890109888,150.60989010989007,2.5414515140907388,2.5621338713742183,38.759765625
