ms,valve_a_pct,valve_b_pct,q_des,q_des_csv,qdes_esn,pid_u,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
1233,79.6729383685993,38.248480333046246,20.563629029674416,14.568753780314202,14.568753780314202,,3762,4.593406593406593,539.315934065934,1842,2.249084249084249,189.42582417582418,2.558905014797684,2.55859940743239,30.498046875
1267,79.63972439817096,40.13141114803808,20.563629029674416,13.893522462523386,13.893522462523386,,3668,4.478632478632479,522.1858974358973,1931,2.357753357753358,205.64468864468864,2.597713198558897,2.6045204526530332,27.94921875
1301,78.09475814468905,43.2341231262739,20.563629029674416,10.258007089754543,10.258007089754543,,3574,4.363858363858364,505.05586080586085,2042,2.4932844932844933,225.8727106227106,2.642147569657801,2.638511185709236,25.400390625
1334,68.46517093686091,52.27121379074444,20.563629029674416,3.050372436399197,3.050372436399197,,3479,4.247863247863248,487.7435897435897,2124,2.5934065934065935,240.81593406593407,2.642147569657801,2.6717294181594866,22.1484375
1367,58.29667405522713,62.60770292443046,20.563629029674416,-6.613484442698677,-6.613484442698677,,3415,4.16971916971917,476.0805860805861,2209,2.697191697191697,256.3058608058608,2.665207218526638,2.6717294181594866,20.0390625
1400,46.399431806170014,74.75778075082938,20.563629029674416,-15.571648073627259,-15.571648073627259,,3331,4.067155067155067,460.7728937728937,2284,2.7887667887667886,269.9734432234432,2.69797513595079,2.6863153780805593,17.75390625
1433,42.98109187064288,76.84386457087513,20.563629029674416,-17.827956609912867,-17.827956609912867,,3257,3.9768009768009764,447.2875457875457,2348,2.8669108669108665,281.6364468864468,2.7125810977761833,2.7134399384499104,15.029296875
1467,57.99253785152646,60.17420440375164,20.563629029674416,-7.3988838733191145,-7.3988838733191145,,3176,3.877899877899878,432.5265567765568,2423,2.9584859584859586,295.3040293040293,2.7125810977761833,2.7134399384499104,12.65625
1500,69.18061274390877,50.30768069142042,20.563629029674416,0.19603061340342975,0.19603061340342975,,3092,3.7753357753357752,417.2188644688644,2473,3.0195360195360195,304.4157509157509,2.7421217576944805,2.741763599203716,10.72265625
1533,70.05968668984572,49.17998747476071,20.563629029674416,1.1211079908490191,1.1211079908490191,,3057,3.7326007326007327,410.84065934065933,2497,3.048840048840049,308.78937728937734,2.750216212084822,2.7495913953432307,8.173828125
1567,71.36342354918338,48.59707521371913,20.563629029674416,2.5550064107598063,2.5550064107598063,,3057,3.7326007326007327,410.84065934065933,2498,3.0500610500610503,308.97161172161174,2.72902536096387,2.7601568311000344,7.20703125
1600,73.02712254308852,46.88364846000065,20.51073283908239,5.945875770733456,5.945875770733456,,3064,3.741147741147741,412.1163003663004,2473,3.0195360195360195,304.4157509157509,2.72902536096387,2.747727828045701,8.701171875
1633,75.75729126128317,44.20598347391702,0.097527252852835,7.958119297046,7.958119297046,,3138,3.8315018315018317,425.60164835164835,2403,2.9340659340659343,291.65934065934067,2.7498823708870503,2.747727828045701,9.580078125
1667,78.11750505339006,43.305080827859896,0.097527252852835,10.838377391743698,10.838377391743698,,3193,3.8986568986568986,435.6245421245421,2335,2.8510378510378507,279.2673992673992,2.723937721504938,2.7422856474848407,11.6015625
1700,80.4805787773432,41.298486768380876,0.097527252852835,13.433035167850544,13.433035167850544,,3249,3.9670329670329667,445.82967032967025,2271,2.772893772893773,267.60439560439556,2.731973546186852,2.734264910524013,13.7109375
1733,83.05462302615287,38.15304828797671,0.097527252852835,14.762899015917732,14.762899015917732,,3315,4.0476190476190474,457.8571428571428,2189,2.6727716727716726,252.66117216117212,2.731973546186852,2.7423809605568867,14.853515625
1767,84.99140207027229,36.752975117105336,0.097527252852835,16.75982728918016,16.75982728918016,,3359,4.101343101343101,465.8754578754578,2139,2.6117216117216118,243.54945054945054,2.6912473181973646,2.7423809605568867,16.787109375
1800,87.30918261827648,35.62052934472247,0.097527252852835,18.788661980621566,18.788661980621566,,3411,4.164835164835165,475.3516483516484,2083,2.543345543345543,233.3443223443223,2.67958544139277,2.734875125294297,18.984375
1833,86.92232526822133,34.44586645855381,0.097527252852835,19.442015749680266,19.442015749680266,,3465,4.230769230769231,485.1923076923077,2009,2.4529914529914527,219.8589743589743,2.652612350747076,2.7096640874455247,20.0390625
1867,89.08009200826234,33.050401216236956,0.097527252852835,20.61338200321743,20.61338200321743,,3523,4.301587301587302,495.7619047619049,1950,2.380952380952381,209.10714285714286,2.652612350747076,2.690248136499637,21.708984375
1900,89.90199412885708,32.60728229689279,0.097527252852835,21.450760257225713,21.450760257225713,,3564,4.351648351648352,503.23351648351655,1906,2.3272283272283274,201.08882783882785,2.6271819290665124,2.690248136499637,23.203125
1933,89.62033865355559,32.375320530429875,0.097527252852835,21.478613389810423,21.478613389810423,,3610,4.407814407814408,511.6163003663003,1859,2.2698412698412698,192.52380952380952,2.6150252015520965,2.649130637730104,23.994140625
1967,90.53846670659082,32.19601262423175,0.097527252852835,21.962639647120582,21.962639647120582,,3651,4.457875457875458,519.0879120879121,1850,2.258852258852259,190.88369963369962,2.5932112943230066,2.644419868020671,25.224609375
2000,91.31475274106089,30.806732828051658,0.097527252852835,21.62130800614482,21.62130800614482,,3704,4.5225885225885225,528.746336996337,1857,2.2673992673992673,192.15934065934064,2.5932112943230066,2.6381890210801866,25.6640625
2035,93.60972824628634,28.042538909013224,0.097527252852835,20.841257525123694,20.841257525123694,,3758,4.588522588522588,538.5869963369962,1839,2.2454212454212454,188.87912087912088,2.6150722401508824,2.6381890210801866,25.576171875
2067,97.12999187127038,25.84201243048923,0.097527252852835,21.562149458220325,21.562149458220325,,3808,4.64957264957265,547.6987179487179,1798,2.1953601953601956,181.4075091575092,2.6066697869360635,2.663494710620983,26.806640625
2100,97.13897696910412,26.135887612282144,0.097527252852835,22.792549048935918,22.792549048935918,,3816,4.65934065934066,549.1565934065934,1732,2.114774114774115,169.3800366300366,2.598386695541109,2.6424622771235122,28.564453125
2133,96.89914837466894,25.338889657873274,0.097527252852835,23.611675034059143,23.611675034059143,,3873,4.728937728937729,559.543956043956,1680,2.051282051282051,159.90384615384613,2.567883042127404,2.6113598103963604,29.970703125
2167,97.59811580491713,24.819589013585105,0.097527252852835,24.475319326774937,24.475319326774937,,3888,4.747252747252747,562.2774725274725,1623,1.9816849816849815,149.5164835164835,2.567883042127404,2.6113598103963604,31.376953125
2200,97.11987826466661,24.258152123698277,0.2584242159221729,25.31897662247445,25.31897662247445,,3933,4.802197802197802,570.4780219780218,1594,1.9462759462759462,144.231684981685,2.5431901678190085,2.5890131142437762,32.6953125
2233,96.16877254982728,22.805737464752088,15.258022995524836,25.194219008672977,25.194219008672977,,3988,4.869352869352869,580.5009157509156,1601,1.9548229548229548,145.507326007326,2.5477438705019932,2.5503751707925164,33.046875
2267,96.72074153905538,22.701723468734304,15.258022995524836,24.848919606496167,24.848919606496167,,3995,4.8778998778998774,581.7765567765567,1583,1.9328449328449329,142.22710622710622,2.535835198353955,2.5772493845412567,33.046875
2300,97.35453590172692,22.88349999545987,15.258022995524836,25.45683095783255,25.45683095783255,,3987,4.868131868131868,580.3186813186812,1558,1.9023199023199022,137.6712454212454,2.535835198353955,2.5772493845412567,33.75
2333,95.91819708762003,23.368231782291,15.258022995524836,25.696351307546983,25.696351307546983,,3988,4.869352869352869,580.5009157509156,1553,1.8962148962148961,136.76007326007326,2.5323321023406633,2.5465178674631392,34.1015625
2367,95.73556758960413,23.028034423626103,15.258022995524836,25.679760099218516,25.679760099218516,,3996,4.879120879120879,581.9587912087911,1549,1.8913308913308913,136.03113553113553,2.5337801302449114,2.538875841221988,34.189453125
2400,95.85121764381539,22.700526683154614,15.258022995524836,25.61062892220685,25.61062892220685,,4007,4.892551892551892,583.9633699633698,1556,1.8998778998778998,137.30677655677653,2.532005065778076,2.5365446876359017,34.189453125
2433,95.65107449829306,22.92376200815426,15.258022995524836,25.572915054503028,25.572915054503028,,4002,4.886446886446886,583.0521978021977,1557,1.901098901098901,137.48901098901098,2.532005065778076,2.5365446876359017,34.189453125
2467,95.71590896251398,22.857519393523397,15.258022995524836,25.54710954384293,25.54710954384293,,4006,4.891330891330891,583.7811355311354,1569,1.9157509157509158,139.6758241758242,2.531444070164205,2.5410764117857316,34.189453125
2500,95.39081800348347,23.091945467142157,15.258022995524836,25.42350945387406,25.42350945387406,,3995,4.8778998778998774,581.7765567765567,1556,1.8998778998778998,137.30677655677653,2.5332998765620087,2.5371790010162023,34.1015625
2533,95.27504135039982,23.24671128333952,15.258022995524836,25.406484757703886,25.406484757703886,,3999,4.882783882783882,582.5054945054944,1576,1.9242979242979243,140.9514652014652,2.531610540612282,2.535429752600339,34.1015625
2567,95.29568299105765,23.267892428931027,15.258022995524836,25.384524806391653,25.384524806391653,,3997,4.88034188034188,582.1410256410255,1568,1.9145299145299146,139.49358974358975,2.531610540612282,2.535429752600339,34.1015625
2600,95.12253660893157,23.55265418039237,15.258022995524836,25.36151317092724,25.36151317092724,,3988,4.869352869352869,580.5009157509156,1565,1.9108669108669107,138.94688644688642,2.531898031947934,2.540604000288075,34.1015625
2633,95.29122819056768,23.3125281945552,15.258022995524836,25.34233197934238,25.34233197934238,,3994,4.876678876678876,581.5943223443223,1566,1.912087912087912,139.12912087912085,2.5332559870062745,2.5378768142944557,34.1015625
2667,94.4624517855669,24.094232603045672,15.258022995524836,25.232418240292397,25.232418240292397,,3974,4.852258852258852,577.9496336996336,1563,1.9084249084249083,138.58241758241758,2.531428177547994,2.5349156685724465,34.013671875
2700,93.32532042476635,25.37828769802466,15.258022995524836,25.143063952540615,25.143063952540615,,3941,4.811965811965812,571.9358974358973,1562,1.907203907203907,138.40018315018312,2.531428177547994,2.534403250590505,33.92578125
2734,91.93634294948649,26.884815891758013,15.258022995524836,25.074301868862392,25.074301868862392,,3902,4.764346764346764,564.8287545787546,1572,1.9194139194139195,140.22252747252747,2.530425738210692,2.534403250590505,33.837890625
2767,90.0751061379921,27.80405961427741,15.258022995524836,24.313356318099096,24.313356318099096,,3882,4.73992673992674,561.1840659340659,1640,2.0024420024420024,152.61446886446885,2.5283515309604088,2.5302613013483177,33.134765625
2800,87.46655611599061,30.65157829334591,15.258022995524836,22.612950467317546,22.612950467317546,,3809,4.650793650793651,547.8809523809525,1696,2.070818070818071,162.81959706959708,2.5472478867330386,2.5509541132785714,31.552734375
2833,85.86541515146016,32.85446991866389,15.258022995524836,21.279415728842505,21.279415728842505,,3729,4.553113553113553,533.3021978021978,1746,2.131868131868132,171.93131868131866,2.5472478867330386,2.5571353403415,30.146484375
2867,83.71440613779842,35.308331608845755,15.214929801623525,20.15420641601547,20.15420641601547,,3650,4.456654456654457,518.9056776556777,1838,2.244200244200244,188.69688644688645,2.558236230520707,2.5571353403415,28.828125
2900,81.53879605558606,37.586953082770414,13.286752348169404,17.84796918038126,17.84796918038126,,3601,4.396825396825397,509.9761904761905,1899,2.318681318681319,199.81318681318683,2.5799591008893916,2.5838686459206306,26.455078125
2933,79.98474357896441,40.06531902103309,13.286752348169404,16.24900744720859,16.24900744720859,,3521,4.2991452991453,495.397435897436,1989,2.4285714285714284,216.2142857142857,2.6081470905402133,2.615036421653059,24.521484375
2967,78.0286271967243,42.623661635877774,13.286752348169404,14.303292100296595,14.303292100296595,,3449,4.211233211233211,482.2765567765568,2062,2.5177045177045176,229.51739926739924,2.6081470905402133,2.644583854625587,22.236328125
3000,77.27349400740594,43.907865809563106,13.286752348169404,12.350293288216207,12.350293288216207,,3406,4.158730158730159,474.44047619047626,2156,2.6324786324786325,246.64743589743588,2.6463348244270617,2.644583854625587,19.86328125
3033,75.61859120431286,43.71668995798769,13.286752348169404,10.90378867527309,10.90378867527309,,3350,4.09035409035409,464.2353479853479,2219,2.709401709401709,258.1282051282051,2.668969400643936,2.6959991969879162,17.841796875
3067,75.82114131518429,43.25313920731134,13.286752348169404,9.45051841434732,9.45051841434732,,3322,4.056166056166056,459.1327838827838,2256,2.7545787545787546,264.87087912087907,2.6974946240392783,2.731836076062253,15.8203125
3100,75.87032538886231,43.69107399513682,13.286752348169404,9.068602845255922,9.068602845255922,,3286,4.012210012210012,452.5723443223443,2234,2.7277167277167274,260.8617216117216,2.6974946240392783,2.7249301796591285,14.677734375
3134,77.32310756344789,42.923446508170926,13.286752348169404,10.267827190318412,10.267827190318412,,3275,3.998778998778999,450.56776556776555,2247,2.7435897435897436,263.2307692307692,2.6994637588176555,2.7249301796591285,14.94140625
3167,77.75270198963167,42.30105105015273,13.286752348169404,11.097528399730356,11.097528399730356,,3277,4.001221001221001,450.9322344322344,2242,2.7374847374847375,262.3195970695971,2.7139884417497067,2.7166314029038863,15.205078125
3200,77.18800589416563,42.48521596585622,13.286752348169404,11.02480621271041,11.02480621271041,,3296,4.024420024420024,454.39468864468864,2250,2.7472527472527473,263.7774725274725,2.7106827597721885,2.7130363085440514,14.94140625
3233,78.46285860607426,41.854073558634,13.286752348169404,11.557256309956106,11.557256309956106,,3302,4.031746031746032,455.4880952380952,2255,2.7533577533577533,264.6886446886447,2.710283691117327,2.7130189795590245,15.205078125
3267,78.38773733579751,41.69016622436597,13.286752348169404,11.518037391632156,11.518037391632156,,3316,4.048840048840049,458.0393772893773,2245,2.741147741147741,262.8663003663004,2.710283691117327,2.7130189795590245,15.1171875
3300,80.486794792084,40.09517640196205,13.286752348169404,12.123414921453028,12.123414921453028,,3346,4.085470085470085,463.5064102564102,2231,2.7240537240537237,260.3150183150182,2.709447890773285,2.71283612328425,15.556640625
3333,83.98811680495287,36.86763475818096,13.286752348169404,13.390475070011231,13.390475070011231,,3400,4.151404151404152,473.3470695970696,2181,2.663003663003663,251.20329670329667,2.7134568153341236,2.7158779218100024,16.611328125
3367,86.78945907926774,35.10643979752508,13.286752348169404,15.355317653051006,15.355317653051006,,3448,4.21001221001221,482.0943223443224,2117,2.584859584859585,239.54029304029305,2.685729277444806,2.7225356212934426,18.369140625
3400,89.29179138482803,34.30357938213994,13.286752348169404,17.955501079742216,17.955501079742216,,3485,4.255189255189255,488.8369963369963,2050,2.503052503052503,227.33058608058607,2.685729277444806,2.7225356212934426,20.830078125
3433,90.13285660409107,32.67950893248047,13.286752348169404,19.38966645470531,19.38966645470531,,3536,4.317460317460318,498.13095238095246,1993,2.4334554334554332,216.9432234432234,2.674960210581609,2.7153541113592197,22.587890625
3467,90.54584910592047,31.9842949551827,13.286752348169404,20.449258036023096,20.449258036023096,,3597,4.391941391941392,509.2472527472528,1933,2.3601953601953602,206.00915750915752,2.6350619912565225,2.7000587379848286,24.08203125
3500,91.14859480313315,31.899413658490282,13.286752348169404,22.18961628089282,22.18961628089282,,3633,4.435897435897436,515.8076923076923,1870,2.283272283272283,194.52838827838826,2.6196641002994245,2.667700523036027,26.103515625
3533,92.49058034776887,30.326521318981097,13.286752348169404,23.07446159018933,23.07446159018933,,3680,4.493284493284493,524.3727106227107,1833,2.238095238095238,187.78571428571428,2.6196641002994245,2.667700523036027,27.509765625
3567,92.60428841194862,30.692677785300486,13.286752348169404,23.034133537835412,23.034133537835412,,3715,4.536019536019536,530.7509157509157,1803,2.2014652014652016,182.31868131868134,2.6012708198904657,2.645623864219054,28.125
3600,94.1425148905843,28.933195367081066,13.286752348169404,23.619199838660606,23.619199838660606,,3773,4.6068376068376065,541.3205128205127,1810,2.21001221001221,183.59432234432236,2.5875925293692195,2.644641787527224,29.091796875
3633,96.4925958260622,26.48404214796497,13.286752348169404,24.036658306210253,24.036658306210253,,3818,4.661782661782662,549.5210622710623,1772,2.163614163614164,176.66941391941396,2.607690804149354,2.6420084968076036,29.8828125
3667,98.12816363419954,24.848658877349173,13.286752348169404,24.190869022701946,24.190869022701946,,3859,4.711843711843712,556.9926739926741,1721,2.1013431013431014,167.37545787545787,2.607690804149354,2.6420084968076036,30.41015625
3700,99.93299761688787,23.954273471426074,13.286752348169404,26.309988479006904,26.309988479006904,,3895,4.755799755799756,563.5531135531136,1669,2.0378510378510377,157.8992673992674,2.5695439483355744,2.64831915108829,32.431640625
3733,97.3707254545824,23.46996215990193,13.286752348169404,27.212665041928137,27.212665041928137,,3927,4.794871794871795,569.3846153846154,1606,1.9609279609279608,146.41849816849813,2.5751255042406407,2.5778103302452373,33.662109375
3768,95.83452375002747,24.618815536119843,13.286752348169404,27.571731797265745,27.571731797265745,,3940,4.8107448107448105,571.753663003663,1564,1.9096459096459095,138.764652014652,2.5195565820840287,2.5806014497847753,34.453125
3800,95.14005945959623,25.34661187062418,13.280678539827726,28.46665669552702,28.46665669552702,,3947,4.819291819291819,573.029304029304,1562,1.907203907203907,138.40018315018312,2.5195565820840287,2.5439151679946086,35.595703125
3833,94.38259298552939,23.67846731929527,11.143490810942328,27.353454408382255,27.353454408382255,,3962,4.837606837606837,575.7628205128204,1563,1.9084249084249083,138.58241758241758,2.544545482768842,2.5439151679946086,35.15625
3867,93.255115004162,25.502475933992002,11.143490810942328,26.76824724276191,26.76824724276191,,3949,4.8217338217338215,573.3937728937728,1568,1.9145299145299146,139.49358974358975,2.50322592083539,2.554453715314784,34.892578125
3900,93.79713163301653,25.503533805721805,11.143490810942328,27.22333131464039,27.22333131464039,,3942,4.813186813186813,572.1181318681317,1575,1.9230769230769231,140.76923076923077,2.5357077306719495,2.5372841702102042,35.33203125
3934,92.89272659762895,24.94556251128628,11.143490810942328,26.30038093151996,26.30038093151996,,3948,4.82051282051282,573.2115384615383,1601,1.9548229548229548,145.507326007326,2.536685961550372,2.5393433660330973,34.716796875
3967,91.87683235833515,26.246349868265394,11.143490810942328,25.671504965263317,25.671504965263317,,3920,4.786324786324786,568.1089743589744,1619,1.9768009768009767,148.78754578754578,2.536685961550372,2.5393433660330973,34.189453125
4000,90.09401163753004,28.793727402596858,11.143490810942328,25.581681515957335,25.581681515957335,,3858,4.710622710622711,556.8104395604395,1641,2.0036630036630036,152.79670329670327,2.541898107111848,2.547883867590892,34.013671875
4034,86.9666518376046,31.358154701397805,10.638710221683647,24.14322116885964,24.14322116885964,,3782,4.617826617826618,542.9606227106227,1708,2.0854700854700856,165.00641025641028,2.5454643174847655,2.5412656062049503,32.783203125
4067,85.66627970710479,33.653439114682094,-9.08682017213578,22.911516604441125,22.911516604441125,,3738,4.564102564102564,534.9423076923076,1780,2.1733821733821737,178.12728937728943,2.5454643174847655,2.5638767586016424,31.552734375
4100,83.05456644112927,35.829227559459284,-9.08682017213578,21.249480527255812,21.249480527255812,,3656,4.463980463980464,519.9990842490843,1862,2.2735042735042734,193.0705128205128,2.5643348632542646,2.5638767586016424,29.8828125
4133,80.78016306679693,38.53307968320626,-9.08682017213578,19.42020573187405,19.42020573187405,,3565,4.352869352869353,503.41575091575095,1932,2.358974358974359,205.82692307692307,2.592060639440548,2.5880758417284957,27.94921875
4167,78.79617821952509,41.421133017902285,-9.08682017213578,17.41212825166565,17.41212825166565,,3489,4.26007326007326,489.565934065934,2017,2.462759462759463,221.3168498168498,2.6156625601807617,2.615417948056003,25.751953125
4200,79.07505684821122,42.355492809038594,-9.08682017213578,15.998557677870048,15.998557677870048,,3431,4.1892551892551895,478.99633699633705,2105,2.57020757020757,237.35347985347983,2.653693715244403,2.6535621109618135,23.90625
4233,76.50639304681573,44.89006652480465,-9.08682017213578,13.372474665421967,13.372474665421967,,3384,4.131868131868131,470.4313186813186,2162,2.6398046398046398,247.74084249084245,2.653693715244403,2.6535621109618135,21.09375
4267,76.2444047700206,43.147193594417324,-9.08682017213578,12.633118440457945,12.633118440457945,,3360,4.102564102564102,466.0576923076922,2243,2.7387057387057387,262.5018315018315,2.672772254441841,2.720805890526729,19.599609375
4300,76.92212142318887,42.337819769230656,-9.08682017213578,11.965073463172986,11.965073463172986,,3325,4.05982905982906,459.6794871794871,2245,2.741147741147741,262.8663003663004,2.7244770203590525,2.7336882630446753,18.28125
4333,76.65310194484802,43.173625610732046,-9.08682017213578,11.388874854242928,11.388874854242928,,3316,4.048840048840049,458.0393772893773,2235,2.7289377289377286,261.043956043956,2.686009725275438,2.7523392005867495,17.138671875
4367,79.05652178013307,42.282023578369056,-9.08682017213578,13.495312114838422,13.495312114838422,,3305,4.035409035409035,456.0347985347985,2241,2.7362637362637363,262.1373626373626,2.686009725275438,2.7523392005867495,18.193359375
