ms,valve_a_pct,valve_b_pct,q_des,pid_u,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
1,60.004643804134574,60.18388341641664,0.08647447199984647,,2787,3.4029304029304033,361.6373626373627,2775,3.3882783882783887,359.4505494505495,2.5986581341538497,2.622069202488874,0.0
33,59.89745733737005,60.343619712126404,-0.0011456746667245128,,2779,3.3931623931623935,360.17948717948724,2778,3.3919413919413923,359.9972527472528,2.5986581341538497,2.6216338045217307,0.0
67,59.40337639557589,60.88834368521175,-0.088,,2766,3.3772893772893777,357.81043956043965,2795,3.412698412698413,363.09523809523813,2.5988456724932996,2.6214881184428367,0.0
100,59.37931143573949,60.80630844188379,-0.08819865066715281,,2766,3.3772893772893777,357.81043956043965,2795,3.412698412698413,363.09523809523813,2.599304771066216,2.6214881184428367,-0.17578125
133,59.31356206107128,60.839832673200455,-0.176,,2754,3.362637362637363,355.62362637362645,2806,3.4261294261294264,365.0998168498169,2.6038305629949887,2.6200434661847223,-0.615234375
167,59.21923351128713,60.88922652534603,-0.176,,2749,3.356532356532356,354.71245421245413,2813,3.434676434676435,366.37545787545787,2.6038305629949887,2.6250895001989907,-1.23046875
200,58.9377069652756,61.28854096876224,-0.3521625924549774,,2754,3.362637362637363,355.62362637362645,2826,3.4505494505494507,368.7445054945055,2.6035500252952084,2.624174505125019,-1.23046875
233,59.141760754294225,61.15720294918082,-0.44020292533378713,,2746,3.3528693528693525,354.1657509157509,2812,3.4334554334554337,366.1932234432235,2.6034820056629333,2.624174505125019,-1.23046875
267,59.12062002254197,61.21205206300184,-0.5308715341179014,,2743,3.349206349206349,353.61904761904754,2811,3.4322344322344325,366.0109890109891,2.603397699314101,2.623173129798249,-1.23046875
300,59.24592447865612,60.97817500966657,-0.7034255840004286,,2755,3.3638583638583643,355.80586080586085,2816,3.4383394383394386,366.9221611721612,2.603397699314101,2.621713944261734,-1.23046875
