ms,valve_a_pct,valve_b_pct,q_des,pid_u,tension_0x2B,tension_0x2A
3300,51.54112753867723,48.45887246132277,13.286752348169404,3.08225507735446,2.6028553787566824,2.6193974395388757,-0.0
3333,51.54998537348743,48.45001462651257,13.286752348169404,3.0999707469748627,2.602441894646107,2.6193974395388757,-0.0
3367,51.55884320829763,48.44115679170237,13.286752348169404,3.1176864165952645,2.602436039447469,2.619878294863308,-0.0
3400,51.56770104310783,48.43229895689217,13.286752348169404,3.135402086215668,2.602436039447469,2.6193338450141295,-0.0
3433,51.57655887791803,48.42344112208197,13.286752348169404,3.1531177558360697,2.6032370999064005,2.6197131391603596,-0.0
3467,51.58541671272824,48.41458328727176,13.286752348169404,3.1708334254564723,2.6026054197606743,2.6197131391603596,-0.0
3500,51.59427454753844,48.40572545246156,13.286752348169404,3.188549095076876,2.6025070172118014,2.620159456080791,-0.0
3533,51.60313238234864,48.39686761765136,13.286752348169404,3.206264764697278,2.6025070172118014,2.6193615321416033,-0.0
3567,51.61199021715884,48.38800978284116,13.286752348169404,3.223980434317681,2.6033621204058557,2.619853772941989,-0.0
3600,51.62084805196904,48.37915194803096,13.286752348169404,3.2416961039380827,2.6031142313907845,2.619853772941989,-0.0
3633,51.62970588677924,48.37029411322076,13.286752348169404,3.2594117735584858,2.6026866881923163,2.6200679907693982,-0.0
3667,51.63856372158944,48.36143627841056,13.286752348169404,3.277127443178889,2.6026866881923163,2.619413879316562,-0.0
3700,51.64742155639964,48.35257844360036,13.286752348169404,3.2948431127992905,2.603299251828995,2.6199093083745035,-0.0
3733,51.65627939120985,48.34372060879015,13.286752348169404,3.3125587824196936,2.602751819946724,2.6199093083745035,-0.0
3767,51.66154825655349,48.33845174344651,13.286752348169404,3.323096513106979,2.6022318339067017,2.6200956895379237,-0.0
3800,51.50909846385448,48.49090153614552,13.28463487085972,3.018196927708956,2.6022318339067017,2.619204644223454,-0.0
3833,51.41385327715108,48.58614672284892,11.143490810942328,2.827706554302153,2.6026704056357155,2.6193615321416033,-0.0
3867,51.581688559916714,48.418311440083286,11.143490810942328,3.1633771198334264,2.6023597808601178,2.6193615321416033,-0.0
3900,51.589117553716385,48.410882446283615,11.143490810942328,3.1782351074327697,2.602155727081194,2.6198586772987102,-0.0
3933,51.596546547516056,48.403453452483944,11.143490810942328,3.1930930950321126,2.602155727081194,2.619350139989125,-0.0
3967,51.60397554131573,48.39602445868427,11.143490810942328,3.2079510826314563,2.6026674062340605,2.6194056594083737,-0.0
4000,51.60751256887418,48.39248743112582,11.143490810942328,3.2150251377483543,2.602180143728993,2.6194056594083737,-0.0
4033,50.073509206126566,49.926490793873434,10.897821885447966,0.1470184122531384,2.602155727081194,2.6197245336810715,-0.0
4067,49.07994748758124,50.92005251241876,-9.08682017213578,-1.840105024837525,2.602155727081194,2.619543095589541,-0.0
4100,50.595038440370786,49.404961559629214,-9.08682017213578,1.1900768807415676,2.6024034791911315,2.619296064329659,-0.0
4133,50.58898056031661,49.41101943968339,-9.08682017213578,1.177961120633211,2.6024795968862113,2.6193452370603025,-0.0
4167,50.58292268026243,49.41707731973757,-9.08682017213578,1.1658453605248544,2.6018096473499353,2.6193452370603025,-0.0
4200,50.57686480020825,49.42313519979175,-9.08682017213578,1.1537296004164972,2.6024877372501405,2.6191587917769663,-0.0
4233,50.57080692015407,49.42919307984593,-9.08682017213578,1.1416138403081404,2.6024877372501405,2.6186850536591657,-0.0
4267,50.56474904009989,49.43525095990011,-9.08682017213578,1.129498080199784,2.603334686564985,2.618885864864992,-0.0
4301,50.55869116004571,49.44130883995429,-9.08682017213578,1.1173823200914268,2.603669923532247,2.618885864864992,-0.0
4333,50.55263327999153,49.44736672000847,-9.08682017213578,1.1052665599830704,2.605297299675196,2.620373711402293,-0.0
4367,50.54657539993735,49.45342460006265,-9.08682017213578,1.0931507998747134,2.605297299675196,2.619749053787883,-0.0
4400,50.54051751988318,49.45948248011682,-9.08682017213578,1.0810350397663566,2.607450460293483,2.620076213795461,-0.0
4434,50.534459639829,49.465540360171,-9.08682017213578,1.0689192796579996,2.6070381718098696,2.620076213795461,-0.0
4467,50.52840175977482,49.47159824022518,-9.08682017213578,1.0568035195496432,2.607377131954719,2.6207861366879714,-0.0
4500,50.522343879720644,49.477656120279356,-9.08682017213578,1.044687759441286,2.607377131954719,2.6197737184779157,-0.0
4533,50.51745700653691,49.48254299346309,-9.08682017213578,1.0349140130738137,2.608179758649077,2.6200793876053483,-0.0
4567,50.60808510561226,49.39191489438774,-9.05756255150112,1.216170211224522,2.6077672971858896,2.6200793876053483,-0.0
4601,50.666475547648204,49.333524452351796,-7.756266605197026,1.3329510952964025,2.6071991230960694,2.6203183054868973,-0.0
4634,50.56643361433594,49.43356638566406,-7.756266605197026,1.1328672286718795,2.6071991230960694,2.6197654968758695,-0.0
4667,50.56126276998418,49.43873723001582,-7.756266605197026,1.1225255399683673,2.6080758819212466,2.619958354120899,-0.0
4700,50.55609192563243,49.44390807436757,-7.756266605197026,1.1121838512648545,2.6074586239913047,2.619958354120899,-0.0
4733,50.55092108128067,49.44907891871933,-7.756266605197026,1.1018421625613424,2.607302947447305,2.6204833741241047,-0.0
4767,50.54575023692892,49.45424976307108,-7.756266605197026,1.0915004738578302,2.607302947447305,2.6199142128871684,-0.0
4800,50.54057939257716,49.45942060742284,-7.756266605197026,1.0811587851543174,2.608059548765898,2.6200075455028182,-0.0
4833,50.535408548225405,49.464591451774595,-7.756266605197026,1.0708170964508053,2.6076062932846535,2.6200075455028182,-0.0
4867,50.530237703873645,49.469762296126355,-7.756266605197026,1.060475407747293,2.607237787991801,2.620588137311187,-0.0
4900,50.52506685952189,49.47493314047811,-7.756266605197026,1.0501337190437803,2.607237787991801,2.6200075455028182,-0.0
4933,50.51989601517013,49.48010398482987,-7.756266605197026,1.0397920303402681,2.6078986610582,2.6200956895379237,-0.0
4967,50.51472517081838,49.48527482918162,-7.756266605197026,1.029450341636756,2.607535106811964,2.6200956895379237,-0.0
5000,50.50955432646662,49.49044567353338,-7.756266605197026,1.0191086529332432,2.6071583110836585,2.620543980160623,-0.0
5033,50.50438348211487,49.49561651788513,-7.756266605197026,1.008766964229731,2.6071583110836585,2.620187300572882,-0.0
5067,50.49921263776311,49.50078736223689,-7.756266605197026,0.9984252755262187,2.607595120969329,2.6199993228000236,-0.0
5100,50.494041793411355,49.505958206588645,-7.756266605197026,0.9880835868227061,2.607434276233949,2.6199993228000236,-0.0
5133,50.488870949059596,49.511129050940404,-7.756266605197026,0.9777418981191939,2.6071288124713377,2.6204556692076633,-0.0
5167,50.48370010470784,49.51629989529216,-7.756266605197026,0.9674002094156816,2.6071288124713377,2.620112135889558,-0.0
5200,50.47852926035608,49.52147073964392,-7.756266605197026,0.957058520712169,2.6076062932846535,2.6199110393774014,-0.0
5233,50.47335841600433,49.52664158399567,-7.756266605197026,0.9467168320086568,2.6074149414931065,2.6202691053528495,-0.0
5267,50.46818757165257,49.53181242834743,-7.756266605197026,0.9363751433051445,2.6072539702219952,2.6202691053528495,-0.0
5300,50.46301672730082,49.53698327269918,-7.756266605197026,0.9260334546016319,2.6074586239913047,2.6201203591234443,-0.0
5333,50.45784588294906,49.54215411705094,-7.756266605197026,0.9156917658981196,2.6074586239913047,2.6199306575301358,-0.0
5367,50.452675038597306,49.547324961402694,-7.756266605197026,0.9053500771946074,2.607797809392278,2.620301857194049,-0.0
5400,50.451162080425924,49.548837919574076,-7.756266605197026,0.902324160851843,2.6072977918849154,2.620301857194049,-0.0
5433,52.26082113568634,47.73917886431366,-7.463324713266782,4.521642271372683,2.6073659611121274,2.620159456080791,-0.0
5467,53.434112330002584,46.565887669997416,16.04748036292432,6.868224660005171,2.6073659611121274,2.6199059906237454,-0.0
5500,51.654112633162455,48.345887366837545,16.04748036292432,3.3082252663249174,2.6078629898429178,2.6200711645643437,-0.0
5533,51.664810953297426,48.335189046702574,16.04748036292432,3.32962190659485,2.591838634043273,2.6200711645643437,-0.0
5567,51.67550927343239,48.32449072656761,16.04748036292432,3.3510185468647813,2.6022399731081816,2.6099867732976096,-0.0
5600,51.68620759356736,48.31379240643264,16.04748036292432,3.372415187134715,2.6022399731081816,2.6147021511574446,-0.0
5634,51.70736062247742,48.29263937752258,16.04748036292432,3.414721244954833,2.592786188434628,2.617330722082761,-0.0
5667,52.24230694004668,47.75769305995332,16.205205243052657,4.484613880093358,2.607406778000432,2.617330722082761,-0.0
5700,52.61243580721533,47.38756419278467,23.319288662213985,5.22487161443066,2.602730394757671,2.6216092579491255,-0.0
5733,52.102392183292835,47.897607816707165,23.319288662213985,4.204784366585671,2.602730394757671,2.624494105997183,-0.0
5767,52.11793837557885,47.88206162442115,23.319288662213985,4.235876751157698,2.602602420471356,2.6175315215762636,-0.0
5800,52.13348456786486,47.86651543213514,23.319288662213985,4.266969135729728,2.6087451001007733,2.6175315215762636,-0.0
5833,52.14903076015088,47.85096923984912,23.319288662213985,4.298061520301754,2.597924848959524,2.620524355118618,-0.0
5867,52.16457695243689,47.83542304756311,23.319288662213985,4.329153904873783,2.597924848959524,2.62052262350785,-0.0
5900,52.180123144722906,47.819876855277094,23.319288662213985,4.360246289445811,2.6059655917174216,2.6199224351892987,-0.0
5933,52.19566933700892,47.80433066299108,23.319288662213985,4.391338674017841,2.600444134501211,2.6199224351892987,-0.0
5967,52.21121552929493,47.78878447070507,23.319288662213985,4.422431058589867,2.6041140049900497,2.620934939616833,-0.0
6000,52.22676172158095,47.77323827841905,23.319288662213985,4.453523443161896,2.6041140049900497,2.620139835358126,-0.0
6033,52.24230791386696,47.75769208613304,23.319288662213985,4.484615827733923,2.6019516973014385,2.620252801801791,-0.0
6067,52.257854106152976,47.742145893847024,23.319288662213985,4.515708212305952,2.6032585313524224,2.620252801801791,-0.0
6100,52.27340029843899,47.72659970156101,23.319288662213985,4.546800596877981,2.6024086202436134,2.6204915991057547,-0.0
6133,52.288946490725,47.711053509275,23.319288662213985,4.577892981450008,2.6024086202436134,2.6199093083745035,-0.0
6167,52.30449268301102,47.69550731698898,23.319288662213985,4.6089853660220355,2.6033458315105404,2.6201480587224153,-0.0
6200,52.32003887529703,47.67996112470297,23.319288662213985,4.640077750594065,2.602659265027132,2.6201480587224153,-0.0
6233,52.33558506758305,47.66441493241695,23.319288662213985,4.6711701351660935,2.6024714565604743,2.620393334752068,-0.0
6267,52.35056555837774,47.64943444162226,23.319288662213985,4.701131116755475,2.6024714565604743,2.6201808082941134,-0.0
6300,52.340453843121914,47.659546156878086,23.317643478609106,4.68090768624383,2.6029152314250426,2.619971481304305,-0.0
6333,52.339551681283055,47.660448318716945,22.97928741231281,4.679103362566111,2.603103087932419,2.620334609649319,-0.0
6367,52.38031534244765,47.61968465755235,22.97928741231281,4.7606306848952995,2.6026187023899783,2.620334609649319,-0.0
6400,52.395634867236,47.604365132764,22.97928741231281,4.791269734471994,2.6028908044303796,2.6198865169963512,-0.0
6433,52.410954392024344,47.589045607975656,22.97928741231281,4.821908784048687,2.6028908044303796,2.6198979126482524,-0.0
6467,52.42627391681269,47.57372608318731,22.97928741231281,4.85254783362538,2.6031416617469954,2.6202331800306067,-0.0
6500,52.441593441601036,47.558406558398964,22.97928741231281,4.8831868832020735,2.6026999714437657,2.6202331800306067,-0.0
6533,52.45691296638938,47.54308703361062,22.97928741231281,4.9138259327787654,2.6027466778772235,2.620027020479638,-0.0
6567,52.47223249117773,47.52776750882227,22.97928741231281,4.944464982355459,2.6027466778772235,2.6199911001359375,-0.0
6600,52.487552015966074,47.512447984033926,22.97928741231281,4.975104031932153,2.6033651210085096,2.6202053348071805,-0.0
6633,52.50287154075443,47.49712845924557,22.97928741231281,5.005743081508847,2.602839094617051,2.6202053348071805,-0.0
6667,52.51819106554277,47.48180893445723,22.97928741231281,5.0363821310855394,2.6027111123137163,2.6202331800306067,-0.0
6700,52.53351059033112,47.46648940966888,22.97928741231281,5.067021180662232,2.6027111123137163,2.620023846764903,-0.0
6733,52.548830115119465,47.451169884880535,22.97928741231281,5.097660230238927,2.603424991260119,2.619878294863308,-0.0
6767,52.56414963990781,47.43585036009219,22.97928741231281,5.12829927981562,2.6028553787566824,2.619878294863308,-0.0
6800,52.57946916469616,47.42053083530384,22.97928741231281,5.158938329392313,2.6027192537639157,2.6201808082941134,-0.0
6833,52.5947886894845,47.4052113105155,22.97928741231281,5.1895773789690045,2.6027192537639157,2.6198423775780757,-0.0
6867,52.61010821427285,47.38989178572715,22.97928741231281,5.220216428545698,2.603490150730512,2.6206240699337884,-0.0
6900,52.625427739061195,47.374572260938805,22.97928741231281,5.250855478122394,2.6035856080555457,2.6206240699337884,-0.0
6933,52.64074726384954,47.35925273615046,22.97928741231281,5.281494527699087,2.605305453263064,2.6221216308532114,-0.0
6967,52.65606678863789,47.34393321136211,22.97928741231281,5.3121335772757785,2.605305453263064,2.6231043397221057,-0.0
7000,52.67138631342624,47.32861368657376,22.97928741231281,5.342772626852472,2.6061700938075436,2.6225702970775204,-0.0
7033,52.686705838214586,47.313294161785414,22.97928741231281,5.373411676429165,2.6053217605536276,2.6225702970775204,-0.0
7067,52.70202536300293,47.29797463699707,22.97928741231281,5.404050726005859,2.604765539537865,2.6229257293863153,-0.0
7100,52.71734488779128,47.28265511220872,22.97928741231281,5.434689775582552,2.604765539537865,2.622319804054098,-0.0
7133,52.72328653372176,47.27671346627824,22.97928741231281,5.446573067443516,2.6053003036241678,2.621831922421158,-0.0
7167,51.9475998111545,48.0524001888455,22.749388550694576,3.8951996223089953,2.604334587183895,2.621831922421158,-0.0
7200,51.42437816519124,48.57562183480876,12.089951536909208,2.8487563303824848,2.60384971495478,2.6222068483540815,-0.0
7233,52.21948381291292,47.78051618708708,12.089951536909208,4.438967625825845,2.60384971495478,2.6215044335247204,-0.0
7267,52.2275437805236,47.7724562194764,12.089951536909208,4.455087561047192,2.6044523949877854,2.621218147608829,-0.0
7300,52.23560374813427,47.76439625186573,12.089951536909208,4.471207496268538,2.6038365658253224,2.6218154598743326,-0.0
7333,52.243663715744944,47.756336284255056,12.089951536909208,4.487327431489884,2.6038172710874052,2.6218154598743326,-0.0
7367,52.251723683355614,47.748276316644386,12.089951536909208,4.503447366711231,2.6038172710874052,2.62130967315449,-0.0
7400,52.25978365096629,47.74021634903371,12.089951536909208,4.519567301932577,2.604209496628007,2.6212982682903507,-0.0
7433,52.26784361857696,47.73215638142304,12.089951536909208,4.535687237153923,2.603732805537015,2.621573305062116,-0.0
7467,52.27590358618764,47.72409641381236,12.089951536909208,4.55180717237527,2.60383356440756,2.621573305062116,-0.0
7500,52.28396355379831,47.71603644620169,12.089951536909208,4.567927107596616,2.6039290406203555,2.6211657463392473,-0.0
7533,52.29202352140898,47.70797647859102,12.089951536909208,4.5840470428179625,2.6039290406203555,2.6211657463392473,-0.0
7567,52.300083489019656,47.699916510980344,12.089951536909208,4.600166978039309,2.6040459632551562,2.621331039429413,-0.0
7600,52.308143456630326,47.691856543369674,12.089951536909208,4.616286913260655,2.603877156937098,2.621331039429413,-0.0
7633,52.316203424241,47.683796575759,12.089951536909208,4.632406848482002,2.6037979765639534,2.621198514993174,-0.0
7667,52.32426339185167,47.67573660814833,12.089951536909208,4.648526783703348,2.6037979765639534,2.6211279260135893,-0.0
7700,52.33232335946235,47.66767664053765,12.089951536909208,4.664646718924694,2.604248095038094,2.6212376360851617,-0.0
7733,52.34038332707302,47.65961667292698,12.089951536909208,4.680766654146041,2.6040895611186925,2.6212376360851617,-0.0
7767,52.36780727898625,47.63219272101375,12.089951536909208,4.735614557972493,2.6041058569946895,2.6215927974994258,-0.0
7800,53.24662719097228,46.75337280902772,12.120396089356554,6.493254381944566,2.6041058569946895,2.6213196344258334,-0.0
7833,53.81493053412221,46.18506946587779,23.64718446129224,7.629861068244423,2.6048559186941977,2.621306497108897,-0.0
7867,52.96591478384804,47.03408521615196,23.64718446129224,5.931829567696081,2.6041251549404087,2.621306497108897,-0.0
7900,52.981679573331256,47.018320426668744,23.64718446129224,5.963359146662509,2.60389044930324,2.6215813907875036,-0.0
7933,52.99744436281447,47.00255563718553,23.64718446129224,5.994888725628936,2.60389044930324,2.6212737264300654,-0.0
7967,53.013209152297684,46.986790847702316,23.64718446129224,6.026418304595364,2.604754385474405,2.6212130950763686,-0.0
