ms,valve_a_pct,valve_b_pct,q_des,qdes_esn,pid_u,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
333,20.0,100.0,-36.865971984750054,-36.865971984750054,,2167,2.645909645909646,248.65201465201463,3330,4.065934065934066,460.5906593406593,2.727940696865838,2.6671576938479737,-18.45703125
367,20.0,100.0,-38.8861001268888,-38.8861001268888,,2112,2.578754578754579,238.62912087912088,3363,4.106227106227106,466.60439560439556,2.7299773318770146,2.6604378744353263,-20.7421875
400,20.0,100.0,-40.93355557791351,-40.93355557791351,,2057,2.5115995115995116,228.6062271062271,3410,4.163614163614164,475.16941391941396,2.6985442895979936,2.6604378744353263,-22.5
433,20.0,100.0,-42.69235531471705,-42.69235531471705,,2008,2.4517704517704515,219.67673992673988,3490,4.261294261294261,489.74816849816847,2.6957886988185207,2.63144501200985,-23.818359375
467,20.0,100.0,-45.20169286851982,-45.20169286851982,,1952,2.3833943833943834,209.4716117216117,3503,4.277167277167277,492.1172161172161,2.6957886988185207,2.6103364943281173,-26.015625
500,20.0,100.0,-46.551175475203266,-46.551175475203266,,1898,2.3174603174603177,199.6309523809524,3549,4.333333333333334,500.50000000000006,2.6710441355823535,2.650792459673059,-27.509765625
533,20.0,100.0,-47.197961983931364,-47.197961983931364,,1853,2.2625152625152625,191.43040293040292,3592,4.385836385836386,508.3360805860806,2.65985122057811,2.650792459673059,-28.828125
567,20.0,100.0,-47.91643510371012,-47.91643510371012,,1811,2.2112332112332114,183.7765567765568,3633,4.435897435897436,515.8076923076923,2.639278204096559,2.6280655995398288,-30.5859375
600,20.0,100.0,-47.98318753428834,-47.98318753428834,,1749,2.1355311355311355,172.47802197802199,3654,4.461538461538462,519.6346153846155,2.639278204096559,2.611748716296023,-31.904296875
633,20.0,100.0,-47.41200923116409,-47.41200923116409,,1705,2.081807081807082,164.45970695970698,3705,4.523809523809524,528.9285714285714,2.6252994408695107,2.5771366544438687,-32.958984375
667,20.0,100.0,-46.77779183031526,-46.77779183031526,,1667,2.0354090354090353,157.5347985347985,3731,4.555555555555555,533.6666666666666,2.60745661886899,2.5771366544438687,-34.365234375
700,20.0,100.0,-45.9626415098798,-45.9626415098798,,1614,1.9706959706959706,147.8763736263736,3781,4.616605616605617,542.7783882783883,2.5915709595845304,2.56050355774208,-35.5078125
733,20.0,100.0,-45.52934661959045,-45.52934661959045,,1560,1.9047619047619047,138.03571428571425,3815,4.6581196581196584,548.974358974359,2.57884401957831,2.5179438981283964,-36.650390625
767,20.0,100.0,-45.76069652852901,-45.76069652852901,,1509,1.8424908424908426,128.74175824175828,3848,4.698412698412699,554.9880952380952,2.57884401957831,2.5026861789501575,-37.96875
800,20.0,100.0,-46.47973660638087,-46.47973660638087,,1475,1.800976800976801,122.54578754578755,3880,4.7374847374847375,560.8195970695971,2.561325352480648,2.5026861789501575,-39.0234375
833,20.0,100.0,-47.38194848119943,-47.38194848119943,,1463,1.7863247863247864,120.35897435897436,3908,4.771672771672772,565.922161172161,2.5554410086097588,2.4787315633430547,-39.55078125
867,20.0,100.0,-48.513251538729214,-48.513251538729214,,1461,1.783882783882784,119.9945054945055,3949,4.8217338217338215,573.3937728937728,2.556862036800507,2.478045128223269,-39.90234375
900,20.0,100.0,-49.25868194722068,-49.25868194722068,,1476,1.8021978021978022,122.72802197802197,3973,4.851037851037851,577.7673992673991,2.556862036800507,2.48016148998167,-39.90234375
933,20.0,100.0,-49.766218544766495,-49.766218544766495,,1475,1.800976800976801,122.54578754578755,4004,4.888888888888888,583.4166666666666,2.572107647523747,2.48016148998167,-40.078125
967,20.0,100.0,-49.77532811416252,-49.77532811416252,,1483,1.8107448107448108,124.00366300366301,4021,4.909645909645909,586.5146520146519,2.5792576694103553,2.498199901360864,-40.25390625
1000,20.0,100.0,-49.38742166576183,-49.38742166576183,,1491,1.8205128205128205,125.46153846153845,4073,4.973137973137973,595.9908424908424,2.5888400998566543,2.5050874628316717,-40.341796875
1033,20.0,100.0,-48.8123781708626,-48.8123781708626,,1487,1.8156288156288156,124.73260073260073,4081,4.982905982905983,597.4487179487179,2.5888400998566543,2.514426936685218,-40.4296875
1067,20.0,100.0,-47.976643816925275,-47.976643816925275,,1485,1.8131868131868132,124.36813186813187,4065,4.9633699633699635,594.532967032967,2.592112028386603,2.514426936685218,-40.4296875
1100,20.0,100.0,-47.09039275907159,-47.09039275907159,,1486,1.8144078144078144,124.55036630036629,4085,4.987789987789988,598.1776556776557,2.592520781075076,2.5147896419524627,-40.60546875
1133,20.0,100.0,-45.81973276032816,-45.81973276032816,,1481,1.8083028083028083,123.63919413919413,4094,4.998778998778999,599.8177655677656,2.5922206316010032,2.5138206589759284,-40.60546875
1167,20.0,100.0,-44.38157466235968,-44.38157466235968,,1470,1.794871794871795,121.6346153846154,4071,4.970695970695971,595.6263736263736,2.5922206316010032,2.5132932090147726,-40.693359375
1200,20.0,100.0,-42.59057905779117,-42.59057905779117,,1473,1.7985347985347986,122.18131868131869,4072,4.971916971916972,595.808608058608,2.59255599597198,2.5132932090147726,-40.693359375
1233,22.484128328582962,100.0,-40.48411279859015,-40.48411279859015,,1473,1.7985347985347986,122.18131868131869,4072,4.971916971916972,595.808608058608,2.591881925695932,2.5141268214711245,-40.693359375
1267,24.80556900725886,98.66626507143478,-38.1623932019698,-38.1623932019698,,1472,1.7973137973137974,121.99908424908426,4070,4.96947496947497,595.4441391941392,2.591397688741044,2.5123838799883944,-40.78125
1300,26.18445793927748,96.41504569044076,-35.75305570945086,-35.75305570945086,,1528,1.8656898656898657,132.20421245421247,4079,4.9804639804639805,597.0842490842491,2.591397688741044,2.5155591244383277,-40.78125
1334,26.695926707356733,94.08001682185608,-32.54988707581729,-32.54988707581729,,1617,1.9743589743589742,148.4230769230769,4085,4.987789987789988,598.1776556776557,2.592778093546665,2.5155591244383277,-39.55078125
1367,29.41645209173428,91.52430651863084,-29.255870023966654,-29.255870023966654,,1667,2.0354090354090353,157.5347985347985,4009,4.8949938949938945,584.3278388278387,2.638124449477838,2.56700814340591,-38.14453125
1400,33.24764015165815,87.61309868464005,-25.711410907436683,-25.711410907436683,,1742,2.126984126984127,171.20238095238093,3874,4.73015873015873,559.7261904761905,2.6316440979050713,2.586043811975472,-36.826171875
1433,37.1850333342114,83.09841006742758,-20.717867518360087,-20.717867518360087,,1844,2.2515262515262515,189.79029304029305,3755,4.584859584859585,538.040293040293,2.6316440979050713,2.5946581190519997,-34.453125
1467,42.78899151015191,77.14597274894729,-14.798194017479105,-14.798194017479105,,1960,2.393162393162393,210.92948717948718,3650,4.456654456654457,518.9056776556777,2.643231019161672,2.62412693152604,-31.46484375
1500,55.48739206570421,64.26052659504326,-8.796394535553876,-8.796394535553876,,2059,2.514041514041514,228.97069597069597,3522,4.300366300366301,495.5796703296704,2.668019807096826,2.62412693152604,-28.4765625
1533,67.33947508589999,52.39735466418478,-2.165074110954208,-2.165074110954208,,2148,2.6227106227106227,245.18956043956044,3423,4.17948717948718,477.5384615384616,2.7019249249543806,2.657653917052568,-25.048828125
1567,82.3972196861432,39.10342143387146,5.630046092684026,5.630046092684026,,2241,2.7362637362637363,262.1373626373626,3318,4.051282051282051,458.40384615384613,2.7019249249543806,2.672485703404411,-21.97265625
1600,100.0,23.65140315934237,14.471645232375579,14.471645232375579,,2325,2.8388278388278385,277.4450549450549,3251,3.969474969474969,446.19413919413915,2.722219640975549,2.665037610146346,-18.984375
1633,100.0,20.68590212988106,15.731332335384963,15.731332335384963,,2408,2.9401709401709404,292.5705128205128,3143,3.8376068376068377,426.5128205128205,2.7416854592427766,2.665037610146346,-15.99609375
1667,100.0,20.33041819118302,16.398231797867112,16.398231797867112,,2484,3.032967032967033,306.42032967032964,3064,3.741147741147741,412.1163003663004,2.7521781361807744,2.6819692651133558,-12.83203125
1700,100.0,20.0,27.939093749664053,27.939093749664053,,2555,3.1196581196581197,319.35897435897436,2971,3.6275946275946276,395.16849816849816,2.7521781361807744,2.6991557084264266,-10.1953125
1733,100.0,20.0,43.04955491305736,43.04955491305736,,2613,3.1904761904761902,329.9285714285714,2892,3.5311355311355315,380.77197802197804,2.7606889786869226,2.707539807154397,-7.734375
1767,100.0,20.0,43.50678988560307,43.50678988560307,,2674,3.264957264957265,341.04487179487177,2812,3.4334554334554337,366.1932234432235,2.763876345433039,2.707539807154397,-5.09765625
1800,100.0,20.0,25.01966763403532,25.01966763403532,,2764,3.3748473748473753,357.44597069597074,2754,3.362637362637363,355.62362637362645,2.7644319269030273,2.7153031236677885,-2.724609375
1833,82.68979561914017,36.1831665182613,12.928177733913312,12.928177733913312,,2830,3.4554334554334556,369.4734432234432,2681,3.2735042735042734,342.3205128205128,2.7644319269030273,2.7160310900293863,-0.52734375
1867,76.89088787050866,42.04776785352809,10.57408176887863,10.57408176887863,,2880,3.516483516483517,378.58516483516485,2610,3.1868131868131866,329.3818681318681,2.7644094127488335,2.715860870086132,1.93359375
1900,73.82286646338558,45.68536676437237,9.517468758898042,9.517468758898042,,2954,3.606837606837607,392.0705128205128,2539,3.1001221001221,316.4432234432235,2.7634743802384403,2.715860870086132,3.8671875
1933,73.88296131126704,45.75833993623145,9.7557826383488,9.7557826383488,,3011,3.6764346764346767,402.4578754578755,2489,3.039072039072039,307.33150183150184,2.758865870191576,2.7168569904534636,6.240234375
1967,74.73276108171008,45.4523441451152,9.663820216124895,9.663820216124895,,3065,3.7423687423687424,412.2985347985348,2406,2.937728937728938,292.20604395604397,2.7461125760113205,2.7142351475694464,7.998046875
2000,76.39653486904828,44.138402221453454,10.100836340434848,10.100836340434848,,3132,3.824175824175824,424.5082417582417,2359,2.88034188034188,283.6410256410256,2.7461125760113205,2.71140871686457,10.1953125
2033,77.64415445803876,44.056767405738086,10.138114411817954,10.138114411817954,,3175,3.8766788766788767,432.34432234432234,2293,2.7997557997557996,271.61355311355305,2.7364462871772113,2.71140871686457,12.392578125
2067,78.49570560885522,43.24146874901046,8.885625946322612,8.885625946322612,,3234,3.9487179487179485,443.0961538461538,2254,2.752136752136752,264.5064102564103,2.71864288023438,2.7433923266231304,14.23828125
2100,78.16476426135843,44.035347547586504,5.726216749683157,5.726216749683157,,3296,4.024420024420024,454.39468864468864,2241,2.7362637362637363,262.1373626373626,2.714179932432884,2.743616308976671,15.908203125
2134,75.19812241358122,47.50288685860138,0.5713042535110233,0.5713042535110233,,3352,4.0927960927960925,464.59981684981676,2247,2.7435897435897436,263.2307692307692,2.714179932432884,2.754251775033842,17.40234375
2167,71.07691816276864,50.16241351834261,-2.623614209538477,-2.623614209538477,,3359,4.101343101343101,465.8754578754578,2253,2.750915750915751,264.3241758241758,2.724955732520605,2.757558680373921,17.75390625
2200,70.34865169747133,48.81099881292326,-0.35609636801087063,-0.35609636801087063,,3288,4.014652014652015,452.9368131868132,2316,2.8278388278388276,275.804945054945,2.731174982048792,2.757558680373921,17.2265625
2233,69.21407889685025,49.709975050754466,-0.3410549157040279,-0.3410549157040279,,3214,3.924297924297924,439.45146520146517,2366,2.8888888888888884,284.9166666666666,2.7604616543679468,2.760239505911135,14.94140625
2267,65.22494940655874,52.477271469600495,-2.706343624343141,-2.706343624343141,,3142,3.8363858363858365,426.3305860805861,2412,2.9450549450549453,293.29945054945057,2.7604616543679468,2.775640489968182,12.041015625
2300,61.33236451027467,59.13136547832162,-5.476539957597094,-5.476539957597094,,3033,3.7032967032967035,406.46703296703294,2474,3.0207570207570207,304.59798534798534,2.729299733975802,2.775640489968182,11.162109375
2334,49.983511490944174,69.49770097003325,-11.484740241872668,-11.484740241872668,,2949,3.600732600732601,391.15934065934067,2543,3.105006105006105,317.17216117216117,2.7595025832023943,2.7598951040231423,8.525390625
2367,43.8690285318062,75.65558844633838,-15.262179318640797,-15.262179318640797,,2881,3.517704517704518,378.76739926739936,2610,3.1868131868131866,329.3818681318681,2.740480889746343,2.7624345538319277,5.2734375
2400,49.86313178468616,70.26935145420026,-12.391786509111483,-12.391786509111483,,2791,3.407814407814408,362.36630036630044,2659,3.2466422466422467,338.3113553113553,2.740480889746343,2.7679938742506405,3.779296875
2434,51.87476124817738,68.93425712389035,-11.127492736291233,-11.127492736291233,,2727,3.3296703296703294,350.70329670329664,2717,3.317460317460317,348.88095238095235,2.7590657157246463,2.754803057059179,1.142578125
2467,51.8297752761925,69.68865738480366,-11.349712984926766,-11.349712984926766,,2656,3.242979242979243,337.76465201465203,2780,3.3943833943833948,360.36172161172163,2.7497914748453356,2.754803057059179,-1.7578125
2500,54.759105780955316,66.68394550579512,-10.525199897964413,-10.525199897964413,,2585,3.156288156288156,324.8260073260073,2832,3.457875457875458,369.8379120879121,2.747151718072421,2.763736460348459,-3.251953125
2533,54.55234191681504,66.81424881176162,-11.8962771783671,-11.8962771783671,,2588,3.15995115995116,325.3727106227106,2883,3.5201465201465205,379.13186813186815,2.747151718072421,2.708001783519196,-5.888671875
2567,56.61461310238358,64.41047438044782,-11.3252163731086,-11.3252163731086,,2597,3.1709401709401708,327.0128205128205,2967,3.6227106227106227,394.4395604395604,2.750628943682324,2.7334218366515595,-6.767578125
2600,59.21221586511049,61.59527392424058,-9.296884880754138,-9.296884880754138,,2595,3.1684981684981683,326.6483516483516,2958,3.6117216117216118,392.7994505494505,2.7783649041189826,2.7334218366515595,-6.15234375
2633,59.79443406075622,61.39999116002963,-9.242836559200512,-9.242836559200512,,2640,3.2234432234432235,334.8489010989011,2926,3.572649572649573,386.96794871794873,2.7804057619063265,2.72882769694158,-6.6796875
2667,64.15772409840768,56.32446690309191,-6.598561928372099,-6.598561928372099,,2714,3.3137973137973136,348.33424908424905,2905,3.5470085470085473,383.14102564102564,2.7804057619063265,2.76791100745332,-5.09765625
2700,66.71299876959218,53.550229788822875,-2.8758021444039024,-2.8758021444039024,,2775,3.3882783882783887,359.4505494505495,2829,3.4542124542124544,369.2912087912088,2.778471084240396,2.764685542832507,-2.4609375
2733,69.98842964988536,50.939686519199554,-0.0887773819495159,-0.0887773819495159,,2851,3.481074481074481,373.3003663003663,2735,3.339438339438339,352.1611721611721,2.796016464967629,2.764685542832507,-0.3515625
2767,71.47208040918503,48.68639464603116,3.0404926767691087,3.0404926767691087,,2911,3.5543345543345546,384.2344322344323,2652,3.238095238095238,337.0357142857143,2.7805294078187757,2.765901100731361,2.021484375
2800,72.81833999292326,47.0236967046716,6.194755528964755,6.194755528964755,,2962,3.6166056166056166,393.52838827838826,2593,3.166056166056166,326.28388278388275,2.7805294078187757,2.759864223307486,4.39453125
2833,74.8384506946546,45.319205166383604,8.470408193654839,8.470408193654839,,3029,3.6984126984126986,405.73809523809524,2506,3.05982905982906,310.4294871794872,2.7797845029665855,2.756139105423929,6.15234375
2867,76.2405262141973,44.038765249805735,11.825466194637219,11.825466194637219,,3088,3.7704517704517704,416.4899267399267,2436,2.9743589743589745,297.6730769230769,2.756644246913055,2.756139105423929,8.701171875
2900,78.31160142996177,43.02912518869625,14.711110204287106,14.711110204287106,,3135,3.8278388278388276,425.054945054945,2371,2.8949938949938954,285.82783882783883,2.753169131548926,2.7494612778363665,11.162109375
2933,79.60038612231062,40.33962825904965,15.633089339964503,15.633089339964503,,3205,3.913308913308913,437.81135531135527,2300,2.808302808302808,272.8891941391941,2.7299176464935946,2.7771672548386905,12.568359375
2967,82.815085682924,39.51299889585257,17.42862651343443,17.42862651343443,,3247,3.9645909645909643,445.4652014652014,2239,2.7338217338217334,261.7728937728937,2.7299176464935946,2.769659831620247,14.853515625
3000,84.51625136315222,37.57129613288698,18.57658705353361,18.57658705353361,,3306,4.0366300366300365,456.21703296703294,2185,2.6678876678876677,251.9322344322344,2.7151755846275263,2.769659831620247,17.05078125
3033,84.99294202286634,36.947817838213204,18.711970359067195,18.711970359067195,,3355,4.096459096459096,465.14652014652006,2119,2.5873015873015874,239.90476190476193,2.697831782856735,2.7531075962676796,18.720703125
3067,86.4676935957997,36.43046430255773,18.941563046167662,18.941563046167662,,3416,4.170940170940171,476.26282051282055,2067,2.5238095238095237,230.4285714285714,2.6718084490585445,2.742130407495226,20.56640625
3100,90.45787118260783,32.61269783889178,18.032401358676175,18.032401358676175,,3520,4.297924297924299,495.2152014652015,1959,2.391941391941392,210.74725274725273,2.6718084490585445,2.7479621036552238,21.181640625
3133,96.51496046097311,35.5864074331822,19.631417649478777,19.631417649478777,,3689,4.504273504273504,526.0128205128206,1884,2.3003663003663,197.0796703296703,2.3492450054899265,2.7479621036552238,23.37890625
3167,100.0,42.28696403904536,20.988870381419563,20.988870381419563,,3688,4.503052503052503,525.830586080586,1915,2.3382173382173383,202.72893772893775,2.207822528931249,2.9350784141439803,24.43359375
3200,100.0,37.25340461243114,25.438618387754957,25.438618387754957,,3696,4.512820512820513,527.2884615384615,2041,2.492063492063492,225.6904761904762,2.389226768409235,2.9098731975554006,27.7734375
3233,100.0,36.098912722713095,30.941372131313933,30.941372131313933,,3700,4.517704517704518,528.0173992673992,2095,2.557997557997558,235.5311355311355,2.389226768409235,2.882925285409269,31.2890625
3269,100.0,24.958653977240736,37.65425672056959,37.65425672056959,,3729,4.553113553113553,533.3021978021978,2097,2.5604395604395602,235.89560439560435,2.632317614230765,2.882925285409269,34.365234375
3300,100.0,25.828709050702198,34.01758077638277,34.01758077638277,,3740,4.566544566544566,535.3067765567765,2056,2.5103785103785103,228.42399267399267,2.714086237874744,2.8257773849712895,38.408203125
3333,84.47522620680401,41.29940098904113,15.41620815243057,15.41620815243057,,3784,4.620268620268621,543.3250915750917,1984,2.4224664224664223,215.30311355311352,2.7358908080527504,2.712785206498504,39.814453125
3367,69.5440280042953,59.943540793412474,0.8563926600694174,0.8563926600694174,,3829,4.6752136752136755,551.5256410256411,1932,2.358974358974359,205.82692307692307,2.7358908080527504,2.745428962311195,38.84765625
3400,50.75305297389006,81.5479156116689,-6.743150079565524,-6.743150079565524,,3656,4.463980463980464,519.9990842490843,2124,2.5934065934065935,240.81593406593407,2.663155836913252,2.745428962311195,39.814453125
3433,38.0514999739329,86.67095659295452,-12.591855270633602,-12.591855270633602,,3583,4.374847374847375,506.69597069597074,2182,2.664224664224664,251.3855311355311,2.749387615881322,2.6957086015559844,36.298828125
3467,37.46227768732878,87.82067980926914,-13.04703081256094,-13.04703081256094,,3498,4.271062271062271,491.20604395604397,2260,2.7594627594627594,265.5998168498168,2.6903404492621945,2.7828549815864583,33.662109375
3500,40.27649396002072,83.19218516279244,-9.053022583632469,-9.053022583632469,,3361,4.103785103785103,466.23992673992666,2366,2.8888888888888884,284.9166666666666,2.6903404492621945,2.7608938598670916,33.837890625
3533,40.722329853905876,81.03998976891191,-8.882304441257048,-8.882304441257048,,3299,4.028083028083028,454.94139194139194,2411,2.943833943833944,293.1172161172161,2.7880863248447123,2.7868160761359704,30.498046875
3567,39.59145155253357,82.46708612637947,-8.338518999595074,-8.338518999595074,,3192,3.8974358974358974,435.4423076923077,2461,3.004884004884005,302.2289377289377,2.735882341692021,2.7868160761359704,27.861328125
3600,47.928669672001455,74.60854408451387,-5.11056362079394,-5.11056362079394,,3096,3.78021978021978,417.94780219780216,2550,3.1135531135531136,318.4478021978022,2.7931731561077275,2.788658093395691,27.59765625
3633,43.22409040580858,77.05839842423624,-4.92974833860637,-4.92974833860637,,3029,3.6984126984126986,405.73809523809524,2616,3.194139194139194,330.4752747252747,2.7931731561077275,2.7876214371966386,24.345703125
3667,47.71264096742218,73.91779667735008,-3.3322636152079212,-3.3322636152079212,,2959,3.612942612942613,392.98168498168496,2671,3.2612942612942613,340.4981684981685,2.776802365954412,2.8021229505152956,22.412109375
3700,51.4135026550002,70.96529229828657,-0.8556875414319158,-0.8556875414319158,,2862,3.4945054945054945,375.30494505494505,2750,3.3577533577533574,354.8946886446886,2.782731180521214,2.8021229505152956,21.62109375
3733,47.50551298175012,73.51531224785715,-1.4343956941079625,-1.4343956941079625,,2808,3.428571428571429,365.4642857142857,2782,3.396825396825397,360.72619047619054,2.7918010476154396,2.787139254974692,18.544921875
3767,49.13562242481035,71.44839004955375,-0.9516172645934837,-0.9516172645934837,,2724,3.3260073260073257,350.15659340659334,2829,3.4542124542124544,369.2912087912088,2.7918010476154396,2.794908946542031,16.5234375
3800,50.22651251289225,70.5896163255782,0.27162318281867925,0.27162318281867925,,2647,3.231990231990232,336.12454212454213,2915,3.5592185592185595,384.96336996337,2.773117528532249,2.7757811224980955,15.46875
3833,46.71305037510451,74.36626003164665,-1.20847287743565,-1.20847287743565,,2588,3.15995115995116,325.3727106227106,2955,3.608058608058608,392.2527472527472,2.7876966410401267,2.7757811224980955,12.216796875
3867,47.26689336428067,74.11346857516678,-0.8227430318314788,-0.8227430318314788,,2515,3.070818070818071,312.0695970695971,3000,3.663003663003663,400.45329670329664,2.75853902457382,2.783592432279916,10.546875
3900,47.786930475483715,73.65103946099906,-0.37204924368806047,-0.37204924368806047,,2452,2.993894993894994,300.58882783882785,3065,3.7423687423687424,412.2985347985348,2.75853902457382,2.7583824024124874,9.140625
3933,46.448559805276005,75.26233073136429,-1.6719240232203854,-1.6719240232203854,,2422,2.9572649572649574,295.1217948717949,3093,3.7765567765567765,417.40109890109886,2.771044989707162,2.7592323741956872,6.240234375
3967,46.86281891469665,74.3461721398487,-1.475411792538405,-1.475411792538405,,2360,2.881562881562881,283.82326007326,3141,3.8351648351648353,426.14835164835165,2.7408131746685127,2.7592323741956872,4.5703125
4000,47.860259685695524,73.26734042484549,-0.7810908161196117,-0.7810908161196117,,2341,2.858363858363858,280.3608058608058,3180,3.8827838827838828,433.2554945054945,2.7544769331425503,2.7494662404324037,3.515625
4033,47.85203655368383,73.29954248546645,-0.791836131409255,-0.791836131409255,,2358,2.8791208791208787,283.4587912087911,3189,3.8937728937728937,434.8956043956044,2.7424152559410584,2.7586043267085505,2.021484375
4067,49.7116545332824,71.10147232916833,1.5752158658586852,1.5752158658586852,,2352,2.8717948717948714,282.3653846153845,3196,3.9023199023199022,436.17124542124543,2.7424152559410584,2.7538296779843043,2.900390625
4100,50.333451882888205,70.71006122174673,2.334175480264399,2.334175480264399,,2365,2.887667887667887,284.7344322344322,3196,3.9023199023199022,436.17124542124543,2.764794380097816,2.7538296779843043,2.8125
4134,50.82339773849907,70.30168330421581,2.7100028271724677,2.7100028271724677,,2389,2.9169719169719173,289.1080586080587,3184,3.8876678876678876,433.98443223443223,2.751340115026813,2.7605047143344534,2.4609375
4167,54.20377555907704,66.77935699049135,4.833810318653232,4.833810318653232,,2441,2.9804639804639805,298.58424908424905,3201,3.9084249084249083,437.0824175824176,2.7711419630095544,2.7650222398384403,3.779296875
4200,57.249313793814615,63.84210842085179,6.768038387091231,6.768038387091231,,2516,3.0720390720390722,312.2518315018315,3092,3.7753357753357752,417.2188644688644,2.7711419630095544,2.771107284269807,5.009765625
4233,60.883538197327255,59.64400251434036,10.686246115685258,10.686246115685258,,2600,3.1746031746031744,327.55952380952374,3009,3.6739926739926743,402.09340659340666,2.7679368539756455,2.771107284269807,7.822265625
4267,63.80532054135926,56.17864750342713,15.545638663420078,15.545638663420078,,2658,3.2454212454212454,338.1291208791209,2931,3.578754578754579,387.87912087912093,2.7851224435364688,2.76954568986387,10.72265625
4300,67.18777724993274,53.72865022360165,20.256580717696174,20.256580717696174,,2745,3.3516483516483513,353.9835164835164,2831,3.456654456654457,369.65567765567766,2.777643544590418,2.7646631819488516,12.3046875
4333,77.51805890386467,41.78249256455063,26.931305895631795,26.931305895631795,,2801,3.4200244200244203,364.18864468864473,2743,3.349206349206349,353.61904761904754,2.777643544590418,2.773504316394532,15.29296875
4367,86.04980189003972,34.100669773186006,32.56163486598397,32.56163486598397,,2861,3.4932844932844933,375.12271062271066,2676,3.2673992673992673,341.40934065934067,2.773223407986283,2.773504316394532,18.369140625
4400,91.97025779309686,30.157210107344344,36.387296469415276,36.387296469415276,,2932,3.57997557997558,388.0613553113553,2590,3.1623931623931623,325.73717948717945,2.7719978396877303,2.7726425594342747,20.126953125
4433,100.0,20.0,42.79990548990199,42.79990548990199,,2988,3.6483516483516483,398.26648351648345,2529,3.087912087912088,314.6208791208791,2.7551514842136666,2.7761769644841157,22.67578125
4467,100.0,20.0,47.06599298011706,47.06599298011706,,3048,3.7216117216117217,409.20054945054943,2456,2.998778998778999,301.31776556776555,2.7551514842136666,2.7730689893853873,25.13671875
4500,100.0,20.0,46.73433237944644,46.73433237944644,,3111,3.7985347985347984,420.68131868131866,2378,2.903540903540904,287.1034798534799,2.754598697958608,2.7730689893853873,26.89453125
4534,100.0,20.0,47.366264010206194,47.366264010206194,,3164,3.8632478632478633,430.3397435897436,2324,2.8376068376068373,277.2628205128205,2.726938015641533,2.7734383273627277,29.53125
4567,100.0,20.0,48.9220359334242,48.9220359334242,,3228,3.941391941391941,442.0027472527472,2264,2.7643467643467643,266.32875457875457,2.7242027624440546,2.7573231764955772,31.81640625
4600,100.0,20.0,51.92739738882185,51.92739738882185,,3281,4.006105006105006,451.66117216117215,2199,2.6849816849816848,254.48351648351647,2.7242027624440546,2.7495264129784545,33.3984375
4633,100.0,20.0,55.40932418081706,55.40932418081706,,3339,4.076923076923077,462.23076923076917,2147,2.6214896214896215,245.007326007326,2.694416698462747,2.7332112443904153,35.859375
4667,100.0,20.0,58.491305348697026,58.491305348697026,,3386,4.134310134310134,470.79578754578745,2085,2.5457875457875456,233.70879120879118,2.6840050323759357,2.7332112443904153,37.880859375
4700,100.0,20.0,53.577228895662316,53.577228895662316,,3451,4.213675213675214,482.64102564102564,2029,2.4774114774114775,223.503663003663,2.65716306675931,2.705824345555448,39.375
4733,100.0,23.579907753195307,49.26454722797749,49.26454722797749,,3499,4.272283272283272,491.38827838827837,1970,2.4053724053724053,212.75183150183148,2.65716306675931,2.6924362509051885,41.220703125
