ms,valve_a_pct,valve_b_pct,q_des,pid_u,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
1,60.17799900387924,59.93646401049737,0.08567788533548203,,2798,3.4163614163614167,363.64194139194143,2778,3.3919413919413923,359.9972527472528,2.602526154570805,2.612720714768595,0.0
33,59.89527058552466,60.24445886986036,-0.0012880053337042487,,2789,3.4053724053724057,362.00183150183153,2786,3.401709401709402,361.4551282051283,2.60263498446139,2.612720714768595,0.0
67,59.84740848272613,60.29349508078805,-0.088,,2790,3.406593406593407,362.184065934066,2788,3.4041514041514045,361.8195970695971,2.60263498446139,2.612588842745099,0.0
100,59.88291059865396,60.245132297342266,-0.08822125333004319,,2795,3.412698412698413,363.09523809523813,2791,3.407814407814408,362.36630036630044,2.6034820056629333,2.612183520890331,0.0
134,59.81662164887849,60.31337060917333,-0.176,,2789,3.4053724053724057,362.00183150183153,2792,3.4090354090354094,362.54853479853483,2.603490150730512,2.6123315917517416,-0.087890625
167,59.89909068777983,60.21844831287238,-0.176,,2793,3.4102564102564106,362.7307692307692,2793,3.4102564102564106,362.7307692307692,2.6041769030833164,2.6123315917517416,-0.17578125
200,59.650169143097855,60.4919937770549,-0.3523417860881282,,2790,3.406593406593407,362.184065934066,2800,3.418803418803419,364.0064102564103,2.6041769030833164,2.6133509078234667,-0.17578125
233,59.64586429222002,60.480515323480844,-0.44006473333093643,,2795,3.412698412698413,363.09523809523813,2804,3.423687423687424,364.735347985348,2.6058018929062388,2.612865670591774,-0.17578125
267,59.66044966461565,60.46412168415149,-0.5308006734057699,,2784,3.3992673992673996,361.0906593406594,2799,3.417582417582418,363.8241758241759,2.6055536553495298,2.612186536757055,-0.3515625
300,59.576302877978,60.57014716681195,-0.7033874613282581,,2780,3.3943833943833948,360.36172161172163,2796,3.4139194139194142,363.2774725274726,2.605229211558666,2.612186536757055,-0.439453125
333,59.41743595193743,60.74934869718957,-0.879,,2777,3.390720390720391,359.8150183150184,2797,3.4151404151404154,363.459706959707,2.605229211558666,2.612882048915998,-0.439453125
367,59.180833504575006,60.9970668624114,-0.8808973835291622,,2768,3.37973137973138,358.17490842490844,2809,3.42979242979243,365.6465201465202,2.6061537785514806,2.6117373737719847,-0.52734375
400,59.14648939008098,61.03690763870067,-0.9661784133502129,,2760,3.3699633699633704,356.717032967033,2808,3.428571428571429,365.4642857142857,2.605973748442743,2.6116526661188337,-0.703125
433,59.252780167280285,60.920055027738805,-0.5185405027756474,,2759,3.368742368742369,356.5347985347986,2820,3.4432234432234434,367.6510989010989,2.6062220460382677,2.6116526661188337,-0.966796875
467,59.588653041577786,60.56890664634624,0.1932071115527594,,2767,3.378510378510379,357.99267399267404,2825,3.4493284493284495,368.56227106227107,2.6062220460382677,2.6130464153633004,-1.142578125
500,59.94748679218065,60.206927481789904,0.9685326224355786,,2760,3.3699633699633704,356.717032967033,2813,3.434676434676435,366.37545787545787,2.6069241975293234,2.613528684750981,-1.23046875
533,60.21656383463907,59.934150038797625,1.7679531529691719,,2763,3.373626373626374,357.2637362637363,2814,3.435897435897436,366.5576923076923,2.60619242019569,2.6141755606597457,-1.23046875
567,60.52355666636158,59.61471614143581,2.5605894119809607,,2761,3.3711843711843716,356.8992673992675,2810,3.4310134310134313,365.82875457875457,2.606066337114639,2.6141755606597457,-1.23046875
600,60.51546578489708,59.57156320128188,3.07908297634398,,2765,3.3760683760683765,357.6282051282052,2824,3.4481074481074483,368.38003663003667,2.606066337114639,2.6148912851524027,-1.23046875
633,60.8084752619211,59.20803884298677,3.6985853119792105,,2772,3.384615384615385,358.9038461538462,2823,3.446886446886447,368.1978021978022,2.606301337010344,2.6147592487638445,-1.23046875
667,60.970031245801124,59.05365238724215,4.314520381467753,,2765,3.3760683760683765,357.6282051282052,2820,3.4432234432234434,367.6510989010989,2.6059411217712354,2.615008803072894,-1.23046875
700,61.3895536119184,58.634950329641775,4.658626666653747,,2771,3.383394383394384,358.7216117216118,2800,3.418803418803419,364.0064102564103,2.602885661949003,2.615008803072894,-1.142578125
733,62.56997787797577,57.52503908201418,5.0156421078132984,,2816,3.4383394383394386,366.9221611721612,2762,3.372405372405373,357.0815018315019,2.595818755508983,2.6156562286108174,-0.52734375
767,63.05549568962488,56.538070961271714,5.456326186341356,,2834,3.4603174603174605,370.20238095238096,2730,3.333333333333333,351.24999999999994,2.595818755508983,2.6135531179211493,0.52734375
800,64.22610006696686,55.45538214688979,5.802571686514382,,2859,3.490842490842491,374.75824175824175,2683,3.275946275946276,342.68498168498166,2.595815910208521,2.612570599798159,1.93359375
833,64.92805609774693,54.88246375484495,6.245529373333557,,2894,3.533577533577534,381.13644688644695,2656,3.242979242979243,337.76465201465203,2.5956479035101294,2.612570599798159,3.1640625
867,65.66608779250417,54.024511174163,6.689450236794236,,2935,3.583638583638584,388.6080586080586,2630,3.2112332112332114,333.0265567765568,2.5884217346178153,2.6049810558288744,4.130859375
900,66.34356500192223,53.42826051397561,7.119964986655162,,2961,3.6153846153846154,393.34615384615387,2605,3.1807081807081805,328.47069597069594,2.5884217346178153,2.6058893210339473,5.09765625
933,67.32784224205226,52.65118301800899,7.562316916145109,,2990,3.6507936507936507,398.63095238095235,2572,3.1404151404151404,322.4569597069597,2.588102893095519,2.6015407122701713,5.9765625
