ms,valve_a_pct,valve_b_pct,q_des,pid_u,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
0,60.953839913863014,59.85145015100749,0.0,,2796,3.4139194139194142,363.2774725274726,2786,3.401709401709402,361.4551282051283,2.6187454531651464,2.577882837218602,-0.013877467105263159
58,61.4110202588811,59.28558520756606,0.1335536106654132,,2810,3.4310134310134313,365.82875457875457,2777,3.390720390720391,359.8150183150184,2.6178941427538,2.589358911585362,-0.013877467105263159
69,61.24440992307589,59.59404119431311,0.20535451197249363,,2818,3.440781440781441,367.28663003663,2790,3.406593406593407,362.184065934066,2.6178941427538,2.589358911585362,0.16190378289473684
123,61.74686882358691,59.20953297472794,0.7756880960098157,,2838,3.4652014652014653,370.93131868131866,2790,3.406593406593407,362.184065934066,2.632792150351647,2.5954851759093938,0.42557565789473684
134,62.03507910831859,58.737434675994415,0.8864006719989702,,2845,3.473748473748474,372.2069597069597,2782,3.396825396825397,360.72619047619054,2.636075132623519,2.600800214367631,0.42557565789473684
190,62.08805556288952,58.423674657053105,1.2416684116040766,,2846,3.474969474969475,372.38919413919416,2775,3.3882783882783887,359.4505494505495,2.634676013091055,2.6129340582998073,0.42557565789473684
203,61.87475725333454,58.79998612815655,1.3348982239983356,,2865,3.498168498168498,375.85164835164835,2802,3.4212454212454215,364.3708791208792,2.634676013091055,2.6129340582998073,0.42557565789473684
254,61.82420956099827,58.601952839834915,1.5507667519988804,,2854,3.484737484737485,373.8470695970696,2789,3.4053724053724057,362.00183150183153,2.6420416570889804,2.6127777474835945,0.5134662828947368
268,62.29223548841523,58.06918513960454,1.5868139701178434,,2846,3.474969474969475,372.38919413919416,2760,3.3699633699633704,356.717032967033,2.6418990869153136,2.6127777474835945,0.5134662828947368
326,62.72981589585578,57.44390524341819,1.67,,2853,3.4835164835164836,373.66483516483515,2725,3.327228327228327,350.3388278388278,2.6261739098639074,2.61154858184929,0.7771381578947368
335,62.75011829530739,57.35297190525023,1.6741734106649333,,2863,3.4957264957264957,375.48717948717945,2727,3.3296703296703294,350.70329670329664,2.6261739098639074,2.61154858184929,0.9529194078947368
391,63.652281753580034,56.43963255157999,1.8889936941277015,,2875,3.5103785103785103,377.67399267399264,2687,3.2808302808302807,343.4139194139194,2.622421354858395,2.604536752573854,1.392372532894737
403,63.7641173590785,56.564759070281866,1.9599846470717588,,2877,3.5128205128205128,378.03846153846155,2690,3.2844932844932844,343.96062271062266,2.6167267343689837,2.5994434795339094,1.480263157894737
458,64.82265308419213,55.36097140930403,2.329741040011713,,2902,3.5433455433455436,382.5943223443224,2663,3.2515262515262515,339.040293040293,2.6126521917847874,2.597471242340932,1.656044407894737
470,64.84216192531255,55.262658320390145,2.428691010605577,,2913,3.556776556776557,384.5989010989011,2666,3.255189255189255,339.5869963369963,2.6126521917847874,2.597471242340932,1.831825657894737
523,66.40053040095945,53.78505245207237,3.174950352020561,,2934,3.5824175824175826,388.4258241758242,2619,3.1978021978021975,331.021978021978,2.6158895045823365,2.599761709870825,2.0076069078947367
539,66.83844370856974,53.33939070319836,3.427931722628887,,2950,3.601953601953602,391.34157509157507,2609,3.1855921855921854,329.1996336996337,2.60836818537872,2.5955772061602143,2.1833881578947367
588,68.13259789437916,51.248260332417125,4.215517503514009,,3002,3.6654456654456653,400.81776556776555,2550,3.1135531135531136,318.4478021978022,2.5995823416795334,2.5888753814811385,2.7107319078947367
605,68.64570243099392,50.83113139340699,4.496158945889686,,3011,3.6764346764346767,402.4578754578755,2535,3.0952380952380953,315.7142857142857,2.5995823416795334,2.5888753814811385,2.8865131578947367
655,70.30794817951386,49.64906941327764,5.3591904874539384,,3063,3.73992673992674,411.9340659340659,2477,3.0244200244200243,305.14468864468864,2.60715014879617,2.5688176288411557,3.5017475328947367
672,70.73128929819063,48.92980785255615,5.594899030594018,,3072,3.750915750915751,413.5741758241758,2447,2.987789987789988,299.6776556776557,2.5831171796624,2.571859017891012,3.7654194078947367
723,72.41545218618637,47.99361776902455,6.129952108111379,,3128,3.819291819291819,423.77930402930394,2400,2.9304029304029307,291.1126373626374,2.579991240830993,2.5629718041816747,4.644325657894737
738,72.40222159855732,47.178683390091244,6.295976437329005,,3150,3.8461538461538463,427.78846153846155,2385,2.9120879120879124,288.37912087912093,2.579991240830993,2.5629718041816747,4.907997532894737
