ms,valve_a_pct,valve_b_pct,q_des,pid_u,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
1,100.0,2.0599264969395663,0.0,,828,1.010989010989011,4.640109890109884,516,0.63003663003663,-52.217032967032964,2.20884037688356,2.2812665831447165,-0.0
56,100.0,1.5234026566031578,0.12479019733238964,,1232,1.5042735042735043,78.26282051282051,616,0.7521367521367521,-33.993589743589745,2.2086061135157204,2.2813727757717155,-0.0
67,100.0,1.417923275170521,0.19116983802875404,,1297,1.5836385836385836,90.1080586080586,631,0.7704517704517705,-31.26007326007325,2.2093349311790047,2.2813727757717155,-0.0
125,100.0,3.013725581986657,0.7972296213285687,,1558,1.9023199023199022,137.6712454212454,746,0.9108669108669109,-10.303113553113555,2.2088773398561106,2.281379925872848,-0.263671875
134,100.0,2.333776743319336,0.8825716639918585,,1577,1.9255189255189256,141.13369963369965,759,0.9267399267399268,-7.934065934065929,2.2088773398561106,2.281379925872848,-0.263671875
193,100.0,5.571907249936301,1.2619976695559807,,1735,2.1184371184371185,169.92673992673994,829,1.0122100122100122,4.822344322344315,2.2087797417507047,2.2820391689289248,-1.142578125
202,100.0,2.9882256116132195,1.3269411253323002,,1762,2.1514041514041518,174.84706959706963,843,1.0293040293040292,7.373626373626357,2.2087797417507047,2.2820391689289248,-1.23046875
257,100.0,5.498215643997602,1.5569859706634113,,1894,2.312576312576313,198.90201465201469,904,1.1037851037851039,18.48992673992675,2.2088196065569043,2.280762210823311,-2.021484375
267,100.0,2.6056596740764335,1.585868363525335,,1918,2.341880341880342,203.27564102564102,922,1.1257631257631258,21.77014652014652,2.2088196065569043,2.280762210823311,-1.93359375
326,100.0,0.0,1.67,,2032,2.481074481074481,224.0503663003663,968,1.181929181929182,30.1529304029304,2.209432566084893,2.2817098047885698,0.439453125
335,100.0,6.212240469201783,1.6744586213300547,,2040,2.490842490842491,225.50824175824175,979,1.1953601953601953,32.15750915750915,2.209432566084893,2.2817098047885698,0.439453125
391,100.0,0.3682646443288118,1.8879314047003726,,2154,2.63003663003663,246.282967032967,1034,1.2625152625152625,42.18040293040293,2.2088910755778266,2.2811904009492903,3.33984375
402,100.0,9.660268360342313,1.949483057048594,,2160,2.6373626373626373,247.3763736263736,1039,1.2686202686202686,43.09157509157508,2.2088910755778266,2.2811904009492903,3.427734375
458,100.0,6.211565499227186,2.3278158933291366,,2296,2.8034188034188032,272.16025641025635,1113,1.3589743589743588,56.57692307692305,2.2092150747493546,2.2815408706491507,5.2734375
469,99.4522553679462,11.500966913160973,2.4138322550896887,,2314,2.825396825396825,275.44047619047615,1123,1.3711843711843712,58.3992673992674,2.2092150747493546,2.2815408706491507,5.361328125
524,99.57106685056907,11.337227540918912,3.1890260959863657,,2456,2.998778998778999,301.31776556776555,1194,1.457875457875458,71.33791208791212,2.2087038117720565,2.2808163431464896,5.361328125
535,100.0,10.737212660715937,3.371844230509776,,2460,3.0036630036630036,302.0467032967033,1195,1.4590964590964592,71.52014652014654,2.2087038117720565,2.2808163431464896,5.44921875
591,100.0,8.461101931488733,4.262460182120318,,2566,3.133089133089133,321.36355311355305,1239,1.5128205128205128,79.53846153846153,2.2088126831797887,2.281238102277307,7.91015625
602,96.65444486677399,13.931173299935196,4.440084867249402,,2588,3.15995115995116,325.3727106227106,1251,1.5274725274725276,81.72527472527474,2.2088126831797887,2.281238102277307,7.998046875
654,97.65999316933357,13.90504226465965,5.352341084411335,,2703,3.3003663003663,346.32967032967025,1305,1.5934065934065933,91.56593406593404,2.209000072513249,2.281569474416435,9.580078125
670,93.39276149332368,17.196377353314478,5.57996221080673,,2731,3.3345543345543343,351.4322344322344,1327,1.6202686202686203,95.57509157509158,2.209000072513249,2.2819914424730405,9.580078125
723,93.07135418550534,18.67518599924473,6.132973239529838,,2850,3.47985347985348,373.11813186813185,1391,1.6984126984126986,107.23809523809526,2.2091944108334625,2.281098401385078,9.84375
737,92.9515349758784,19.262062139487654,6.287934207989524,,2865,3.498168498168498,375.85164835164835,1397,1.705738705738706,108.33150183150185,2.2091944108334625,2.281098401385078,10.1953125
790,91.85764157728258,23.37656518015569,6.778743219615533,,2950,3.601953601953602,391.34157509157507,1441,1.7594627594627597,116.34981684981688,2.2090923241736533,2.281631372934623,12.12890625
804,88.45975367370507,25.30142549550167,6.887274967999547,,2991,3.652014652014652,398.8131868131868,1458,1.7802197802197803,119.4478021978022,2.2090923241736533,2.2814418166775243,12.392578125
854,86.30892796959685,28.513366801258993,7.229797322658822,,3083,3.7643467643467643,415.5787545787545,1521,1.8571428571428572,130.92857142857142,2.209354144859518,2.2811547724322465,12.83203125
872,85.79415359892162,28.98408792817807,7.32587073129334,,3117,3.8058608058608057,421.7747252747252,1529,1.866910866910867,132.3864468864469,2.209354144859518,2.2811547724322465,12.83203125
919,84.68991018219356,31.512013787091703,7.52255200532948,,3204,3.912087912087912,437.6291208791209,1579,1.927960927960928,141.49816849816852,2.2096545587707257,2.2813727757717155,13.095703125
