ms,valve_a_pct,valve_b_pct,q_des,pid_u,adc0_raw,adc0_volt,adc0_kpa,adc1_raw,adc1_volt,adc1_kpa,tension_0x2B,tension_0x2A,enc_deg
0,60.597920898263666,60.271844542491735,0.088,,2787,3.4029304029304033,361.6373626373627,2789,3.4053724053724057,362.00183150183153,2.6049840592309113,2.585946630103461,-0.03700657894736842
37,60.70863020114141,60.13141253381369,0.088,,2788,3.4041514041514045,361.8195970695971,2788,3.4041514041514045,361.8195970695971,2.6049840592309113,2.5865779149366417,-0.03700657894736842
67,60.89575169734702,59.80256056214993,0.09322782117487204,,2805,3.424908424908425,364.9175824175824,2792,3.4090354090354094,362.54853479853483,2.6055180322362568,2.590773007871694,-0.12489720394736842
100,61.347863852805794,59.16147148940458,0.2648623690245396,,2813,3.434676434676435,366.37545787545787,2779,3.3931623931623935,360.17948717948724,2.6125592519196874,2.596271929307135,-0.21278782894736842
134,61.42020462701653,59.28456914364381,0.531420778664605,,2836,3.462759462759463,370.56684981684987,2801,3.4200244200244203,364.18864468864473,2.6185641167767675,2.596271929307135,-0.21278782894736842
167,61.80946963063666,58.75657633546445,0.7087839682359686,,2839,3.4664224664224665,371.1135531135531,2786,3.401709401709402,361.4551282051283,2.6185641167767675,2.601015238703908,-0.3006784539473684
200,61.85673737710502,58.78610948344976,0.9675009653337765,,2847,3.4761904761904763,372.57142857142856,2796,3.4139194139194142,363.2774725274726,2.62107567179593,2.6030106571322893,-0.3006784539473684
233,62.24550058138589,58.45022739338231,1.1451987583359793,,2850,3.47985347985348,373.11813186813185,2786,3.401709401709402,361.4551282051283,2.623658205542205,2.6057499532378965,-0.21278782894736842
267,62.78314745497262,57.98082112483603,1.3238406428173457,,2857,3.4884004884004884,374.3937728937729,2776,3.38949938949939,359.63278388278394,2.6248549925379887,2.6057499532378965,-0.21278782894736842
300,63.2804715002983,57.095844643911384,1.5832991074144367,,2867,3.5006105006105006,376.2161172161172,2752,3.3601953601953607,355.2591575091576,2.6248549925379887,2.6081634245179237,-0.21278782894736842
333,64.27425583264504,55.789416130851045,2.0279057119921777,,2878,3.514041514041514,378.22069597069594,2713,3.3125763125763124,348.1520146520146,2.6240860105898896,2.6064244312475595,-0.21278782894736842
367,65.9258645260388,53.974274836553136,2.560648001998539,,2905,3.5470085470085473,383.14102564102564,2651,3.236874236874237,336.8534798534798,2.6155224076241357,2.599092809480889,-0.3006784539473684
400,67.48548527176192,52.48245242261507,3.077438634082329,,2942,3.5921855921855923,389.8836996336996,2610,3.1868131868131866,329.3818681318681,2.6032096680416736,2.599092809480889,-0.3885690789473684
433,69.40330563564902,50.60613215259575,3.6962528266556327,,2990,3.6507936507936507,398.63095238095235,2552,3.115995115995116,318.81227106227107,2.6032096680416736,2.593986071115941,-0.3885690789473684
