ms,ca,cb,caper,cbper,q,qdes,dq,dqdes,pa,pb,Ta,Tb,pid_u
0,3.000000004756395,2.999999995243605,60.00000009512789,59.99999990487211,-0.0,2.563117292463883e-11,0.0,9.512404388857274e-06,362.36630036630044,362.36630036630044,2.6292324837679617,2.6316557155768963,9.512788859904304e-08
33,3.0000372989158484,2.9999627010841516,60.00074597831697,59.99925402168303,-0.0,0.000985470717588248,0.0,0.05898314510736894,360.90842490842493,359.8150183150184,2.629220882138775,2.631825342346818,0.0007458831890841737
66,3.000127883255564,2.999872116744436,60.00255766511127,59.99744233488873,-0.0,0.0039405568046159845,0.0,0.1179464463712057,361.0906593406594,360.36172161172163,2.629220882138775,2.631805590440947,0.0018116867942981156
100,3.000288379411865,2.999711620588135,60.005767588237305,59.994232411762695,-0.0,0.008849978898556142,0.0,0.1767572279057204,360.5439560439561,360.17948717948724,2.6302190480870986,2.6317331202791827,0.0032099231260338144
133,3.0005360638408316,2.9994639361591684,60.01072127681663,59.98927872318337,-0.0,0.015696434251463887,0.0,0.23540005874911651,362.7307692307692,360.5439560439561,2.629314567488017,2.6317331202791827,0.0049536885793267735
166,3.0008897327647714,2.9991102672352286,60.017794655295425,59.982205344704575,-0.0,0.02453563886427409,0.0,0.29430981765794473,360.36172161172163,360.90842490842493,2.6292078303977267,2.6321629019299575,0.0070733784787968355
200,3.0013686058624476,2.9986313941375524,60.02737211724896,59.97262788275104,-0.0,0.03533803203108748,0.0,0.3532053264960975,362.184065934066,361.2728937728938,2.6292078303977267,2.6318384135832624,0.009577461953532039
233,3.0019922697817902,2.9980077302182098,60.03984539563581,59.96015460436419,-0.0,0.04806414486937881,0.0,0.4119235999353363,361.0906593406594,360.5439560439561,2.630072645800371,2.631846692083379,0.012473278386850736
266,3.002781784757685,2.997218215242315,60.055635695153704,59.944364304846296,-0.0,0.06277030606789939,0.0,0.47074225934302477,361.0906593406594,360.90842490842493,2.629378815908226,2.631846692083379,0.015790299517898922
300,3.0037597217714787,2.9962402782285213,60.07519443542957,59.92480556457043,-0.0,0.07951753310383732,0.0,0.5298311811925259,362.00183150183153,360.72619047619054,2.629589271354112,2.6326025239258457,0.019558740275867993
333,3.004947729446423,2.995052270553577,60.098954588928464,59.901045411071536,-0.0,0.09815392497510138,0.0,0.5886537292300973,361.2728937728938,360.36172161172163,2.629589271354112,2.631761149465724,0.02376015349889466
366,3.0063690639591893,2.9936309360408107,60.12738127918378,59.87261872081622,-0.0,0.11874837040044259,0.0,0.6474703622421331,362.54853479853483,360.5439560439561,2.630559636673056,2.631818661530242,0.02842669025531414
400,3.0080477240061794,2.9919522759938206,60.160954480123586,59.839045519876414,-0.0,0.14129457423023156,0.0,0.7062668248665712,362.00183150183153,360.5439560439561,2.6301006484637814,2.631818661530242,0.033573200939805495
433,3.0100078784220945,2.9899921215779055,60.20015756844188,59.79984243155812,-0.0,0.16573789466063468,0.0,0.7649216852219183,362.36630036630044,360.5439560439561,2.630349064726037,2.632719639437045,0.039203088318294006
466,3.0122765947123247,2.9877234052876753,60.24553189424649,59.75446810575351,-0.0,0.19225519129830812,0.0,0.823844225591144,361.6373626373627,360.17948717948724,2.630349064726037,2.631927445817508,0.04537432580461234
500,3.014880937979509,2.985119062020491,60.29761875959018,59.70238124040982,-0.0,0.2207749219389647,0.0,0.8828378292272633,363.09523809523813,360.5439560439561,2.631617958424744,2.6319685503145567,0.05208686534369036
533,3.0158323920459638,2.9841676079540362,60.31664784091928,59.68335215908072,0.087890625,0.25116704509469034,2.6381008512140016,0.9416454070068765,362.7307692307692,361.4551282051283,2.6312047159506777,2.6319685503145567,0.019029081329098512
566,3.018456175196381,2.981543824803619,60.36912350392762,59.63087649607238,0.087890625,0.2834980150090276,0.0,1.0004170286444736,362.54853479853483,360.72619047619054,2.631818661530242,2.633240215084473,0.052475663008338044
600,3.0214621285068786,2.9785378714931214,60.42924257013757,59.57075742986243,0.087890625,0.3177810088715291,0.0,1.0591806400214816,362.7307692307692,359.8150183150184,2.6325449861654144,2.6329188700032766,0.06011906620995164
633,3.022867278078077,2.977132721921923,60.457345561561546,59.542654438438454,0.17578125,0.3540867804416601,2.6353673864757257,1.118049214397254,363.09523809523813,359.63278388278394,2.6325449861654144,2.63322379032278,0.02810299142397553
666,3.025996695829495,2.974003304170505,60.5199339165899,59.4800660834101,0.17578125,0.3923418506230007,0.0,1.176896801123032,363.459706959707,360.5439560439561,2.632752479680544,2.63322379032278,0.06258835502835085
700,3.029563738236196,2.970436261763804,60.59127476472392,59.40872523527608,0.17578125,0.43252018591486446,0.0,1.2356892109497435,363.2774725274726,361.6373626373627,2.6334544778229136,2.6347733361884806,0.07134084813401953
733,3.0315854148672217,2.9684145851327783,60.63170829734444,59.36829170265556,0.263671875,0.4746553460180246,2.6388665498424704,1.2944797250087028,364.3708791208792,361.4551282051283,2.6343577503915645,2.6345984785186074,0.040433532620521906
